mondo_id	mondo_label	synonym_scope_source	synonym_scope_mondo	synonym	synonym_case_mondo	synonym_case_diff_mondo	synonym_case_mondo_is_many	synonym_case_source	synonym_case_diff_source	synonym_case_source_is_many	source_id	source_label	synonym_type	synonym_type_internal	synonym_type_mondo	mondo_evidence	case	exact_synonym	exact_source_id	exact_synonym_type	broad_synonym	broad_source_id	broad_synonym_type	narrow_synonym	narrow_source_id	narrow_synonym_type	related_synonym	related_source_id	related_synonym_type
MONDO:0024327	chronic renal failure syndrome	oio:hasExactSynonym	oio:hasBroadSynonym	Chronic renal disease	Chronic renal disease	Chronic renal disease	False	Chronic Renal Disease	Chronic Renal Disease	False	NCIT:C9438	Chronic Renal Failure				NCIT:C9438		Chronic renal disease	NCIT:C9438										
MONDO:0024331	colorectal carcinoma	oio:hasExactSynonym	oio:hasBroadSynonym	colorectal (colon or rectal) cancer	colorectal (colon or rectal) cancer	colorectal (colon or rectal) cancer	False	Colorectal (Colon or Rectal) Cancer	Colorectal (Colon or Rectal) Cancer	False	NCIT:C2955	Colorectal Carcinoma						colorectal (colon or rectal) cancer	NCIT:C2955										
MONDO:0024331	colorectal carcinoma	oio:hasExactSynonym	oio:hasBroadSynonym	colorectal cancer	colorectal cancer	colorectal cancer	False	Colorectal Cancer	Colorectal Cancer	False	NCIT:C2955	Colorectal Carcinoma						colorectal cancer	NCIT:C2955										
MONDO:0024422	auditory perceptual disorders	oio:hasExactSynonym	oio:hasNarrowSynonym	auditory perceptual disorder	auditory perceptual disorder	auditory perceptual disorder	False	Auditory Perceptual Disorder	Auditory Perceptual Disorder	False	NCIT:C84575	Auditory Perceptual Disorder				MESH:D001308		auditory perceptual disorder	NCIT:C84575										
MONDO:0024475	squamous cell intraepithelial neoplasia	oio:hasExactSynonym	oio:hasBroadSynonym	sil	sil	sil	False	SIL	SIL	False	NCIT:C8334	Squamous Cell Intraepithelial Neoplasia	http://purl.obolibrary.org/obo/mondo#ABBREVIATION					sil	NCIT:C8334	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0024475	squamous cell intraepithelial neoplasia	oio:hasExactSynonym	oio:hasBroadSynonym	SIN	SIN		False	SIN		False	NCIT:C8334	Squamous Cell Intraepithelial Neoplasia	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			SIN	NCIT:C8334	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0024537	Brown-Vialetto-van Laere syndrome 1	oio:hasExactSynonym	oio:hasRelatedSynonym	BVVLS1	BVVLS1		False	BVVLS1		False	NCIT:C133724	Brown-Vialetto-Van Laere Syndrome 1	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			BVVLS1	NCIT:C133724	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0024556	epilepsy, familial focal, with variable foci 1	oio:hasExactSynonym	oio:hasRelatedSynonym	FFEVF1	FFEVF1		False	FFEVF1		False	NCIT:C161005	Familial Focal Epilepsy with Variable Foci 1	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			FFEVF1	NCIT:C161005	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0024557	ataxia-telangiectasia-like disorder 1	oio:hasExactSynonym	oio:hasRelatedSynonym	ATLD1	ATLD1		False	ATLD1		False	NCIT:C132224	Ataxia-Telangiectasia-Like Disorder 1	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			ATLD1	NCIT:C132224	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0024621	serous cystadenocarcinoma	oio:hasExactSynonym	oio:hasBroadSynonym	serous adenocarcinoma	serous adenocarcinoma	serous adenocarcinoma	False	Serous Adenocarcinoma	Serous Adenocarcinoma	False	NCIT:C3778	Serous Cystadenocarcinoma						serous adenocarcinoma	NCIT:C3778										
MONDO:0024676	childhood kidney Wilms tumor	oio:hasExactSynonym	oio:hasBroadSynonym	Wilms tumor	Wilms tumor	Wilms tumor	False	Wilms Tumor	Wilms Tumor	False	NCIT:C27730	Childhood Kidney Wilms Tumor						Wilms tumor	NCIT:C27730										
MONDO:0024744	childhood choroid plexus neoplasm	oio:hasExactSynonym	oio:hasBroadSynonym	choroid plexus neoplasm	choroid plexus neoplasm	choroid plexus neoplasm	False	Choroid Plexus Neoplasm	Choroid Plexus Neoplasm	False	NCIT:C42080	Childhood Choroid Plexus Neoplasm						choroid plexus neoplasm	NCIT:C42080										
MONDO:0024873	clitoral carcinoma	oio:hasExactSynonym	oio:hasBroadSynonym	clitoral cancer	clitoral cancer	clitoral cancer	False	Clitoral Cancer	Clitoral Cancer	False	NCIT:C9362	Clitoral Carcinoma						clitoral cancer	NCIT:C9362										
MONDO:0027026	Buschke Lowenstein tumor	oio:hasExactSynonym	oio:hasRelatedSynonym	Buschke-Lowenstein tumor	Buschke-Lowenstein tumor	Buschke-Lowenstein tumor	False	Buschke-Lowenstein Tumor	Buschke-Lowenstein Tumor	False	NCIT:C6371	Giant Condyloma Acuminatum				MESH:D062688		Buschke-Lowenstein tumor	NCIT:C6371										
MONDO:0027026	Buschke Lowenstein tumor	oio:hasExactSynonym	oio:hasRelatedSynonym	Giant condyloma Acuminatum	Giant condyloma Acuminatum	Giant condyloma Acuminatum	False	Giant Condyloma Acuminatum	Giant Condyloma Acuminatum	False	NCIT:C6371	Giant Condyloma Acuminatum		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL		MESH:D062688		Giant condyloma Acuminatum	NCIT:C6371										
MONDO:0027407	Kleefstra syndrome 1	oio:hasExactSynonym	oio:hasBroadSynonym	Kleefstra syndrome	Kleefstra syndrome	Kleefstra syndrome	False	Kleefstra Syndrome	Kleefstra Syndrome	False	NCIT:C129976	Kleefstra Syndrome						Kleefstra syndrome	NCIT:C129976										
MONDO:0027407	Kleefstra syndrome 1	oio:hasExactSynonym	oio:hasBroadSynonym	chromosome 9q34.3 deletion syndrome	chromosome 9q34.3 deletion syndrome	chromosome 9q34.3 deletion syndrome	False	Chromosome 9q34.3 Deletion Syndrome	Chromosome 9q34.3 Deletion Syndrome	False	NCIT:C129976	Kleefstra Syndrome						chromosome 9q34.3 deletion syndrome	NCIT:C129976										
MONDO:0031332	Glanzmann thrombasthenia 1	oio:hasExactSynonym	oio:hasBroadSynonym	Glanzmann thrombasthenia	Glanzmann thrombasthenia	Glanzmann thrombasthenia	False	Glanzmann Thrombasthenia	Glanzmann Thrombasthenia	False	NCIT:C61249	Glanzmann Thrombasthenia						Glanzmann thrombasthenia	NCIT:C61249										
MONDO:0032666	epidermodysplasia verruciformis, susceptibility to, 4	oio:hasExactSynonym	oio:hasRelatedSynonym	EV4	EV4		False	EV4		False	NCIT:C176608	Epidermodysplasia Verruciformis, Susceptibility to, 4	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			EV4	NCIT:C176608	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0032786	Noonan syndrome 11	oio:hasExactSynonym	oio:hasRelatedSynonym	NS11	NS11		False	NS11		False	NCIT:C177119	Noonan Syndrome 11	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			NS11	NCIT:C177119	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0032806	trichothiodystrophy 7, nonphotosensitive	oio:hasExactSynonym	oio:hasRelatedSynonym	TTD7	TTD7		False	TTD7		False	NCIT:C173102	Trichothiodystrophy 7, Nonphotosensitive	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			TTD7	NCIT:C173102	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0032839	noonan syndrome 12	oio:hasExactSynonym	oio:hasRelatedSynonym	NS12	NS12		False	NS12		False	NCIT:C177120	Noonan Syndrome 12	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			NS12	NCIT:C177120	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0033885	mitochondrial complex IV deficiency, nuclear-type	oio:hasExactSynonym	oio:hasRelatedSynonym	complex IV deficiency	complex IV deficiency	complex IV deficiency	False	Complex IV Deficiency	Complex IV Deficiency	False	NCIT:C98910	Cytochrome-C Oxidase Deficiency				GARD:0000048		complex IV deficiency	NCIT:C98910										
MONDO:0042982	GATA2 deficiency with susceptibility to MDS/AML	oio:hasExactSynonym	oio:hasNarrowSynonym	GATA2 deficiency/MonoMac syndrome	GATA2 deficiency/MonoMac syndrome		False	GATA2 deficiency/MonoMac syndrome		False	NCIT:C126349	GATA2 Deficiency						GATA2 deficiency/MonoMac syndrome	NCIT:C126349										
MONDO:0042983	neurocutaneous syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	Phacomatosis	Phacomatosis		False	Phacomatosis		False	NCIT:C84348	Phakomatosis				MESH:D020752		Phacomatosis	NCIT:C84348										
MONDO:0042983	neurocutaneous syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	phakomatosis	phakomatosis	phakomatosis	False	Phakomatosis	Phakomatosis	False	NCIT:C84348	Phakomatosis				MESH:D020752		phakomatosis	NCIT:C84348										
MONDO:0043233	exfoliative dermatitis	oio:hasExactSynonym	oio:hasRelatedSynonym	erythroderma	erythroderma	erythroderma	False	Erythroderma	Erythroderma	False	NCIT:C39646	Erythroderma				MESH:D003873		erythroderma	NCIT:C39646										
MONDO:0043300	actinic cheilitis	oio:hasExactSynonym	oio:hasRelatedSynonym	actinic cheilosis	actinic cheilosis	actinic cheilosis	False	Actinic Cheilosis	Actinic Cheilosis	False	NCIT:C183562	Actinic Cheilitis				GARD:0009619, MESH:C535669		actinic cheilosis	NCIT:C183562										
MONDO:0043544	nosocomial infection	oio:hasExactSynonym	oio:hasBroadSynonym	HAI	HAI		False	HAI		False	NCIT:C115164	Nosocomial Infection	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			HAI	NCIT:C115164	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0043726	multiple organ dysfunction syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	MODS	MODS		False	MODS		False	NCIT:C179648	Multiple Organ Dysfunction Syndrome	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION	MESH:D009102		MODS	NCIT:C179648	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0044791	combined hepatocellular carcinoma and cholangiocarcinoma	oio:hasExactSynonym	oio:hasBroadSynonym	carcinoma of liver and intrahepatic biliary tract	carcinoma of liver and intrahepatic biliary tract	carcinoma of liver and intrahepatic biliary tract	False	Carcinoma of Liver and Intrahepatic Biliary Tract	Carcinoma of Liver and Intrahepatic Biliary Tract	False	NCIT:C3828	Combined Hepatocellular Carcinoma and Cholangiocarcinoma						carcinoma of liver and intrahepatic biliary tract	NCIT:C3828										
MONDO:0044791	combined hepatocellular carcinoma and cholangiocarcinoma	oio:hasExactSynonym	oio:hasBroadSynonym	liver and intrahepatic biliary tract carcinoma	liver and intrahepatic biliary tract carcinoma	liver and intrahepatic biliary tract carcinoma	False	Liver and Intrahepatic Biliary Tract Carcinoma	Liver and Intrahepatic Biliary Tract Carcinoma	False	NCIT:C3828	Combined Hepatocellular Carcinoma and Cholangiocarcinoma						liver and intrahepatic biliary tract carcinoma	NCIT:C3828										
MONDO:0044792	large congenital melanocytic nevus	oio:hasExactSynonym	oio:hasRelatedSynonym	giant congenital melanocytic nevus	giant congenital melanocytic nevus	Giant Congenital Melanocytic Nevus|giant congenital melanocytic nevus	True	Giant Congenital Melanocytic Nevus	Giant Congenital Melanocytic Nevus	False	NCIT:C4234	Cutaneous Giant Congenital Nevus				GARD:0002469		giant congenital melanocytic nevus	NCIT:C4234										
MONDO:0044873	childhood myelodysplastic syndrome	oio:hasExactSynonym	oio:hasBroadSynonym	myelodysplastic syndrome	myelodysplastic syndrome	myelodysplastic syndrome	False	Myelodysplastic Syndrome	Myelodysplastic Syndrome	False	NCIT:C68744	Childhood Myelodysplastic Syndrome						myelodysplastic syndrome	NCIT:C68744										
MONDO:0044878	adult germ cell tumor	oio:hasExactSynonym	oio:hasBroadSynonym	germ cell tumor	germ cell tumor	germ cell tumor	False	Germ Cell Tumor	Germ Cell Tumor	False	NCIT:C114777	Adult Germ Cell Tumor						germ cell tumor	NCIT:C114777										
MONDO:0044925	oral cavity carcinoma	oio:hasExactSynonym	oio:hasBroadSynonym	oral cavity cancer	oral cavity cancer	oral cavity cancer	False	Oral Cavity Cancer	Oral Cavity Cancer	False	NCIT:C8990	Oral Cavity Carcinoma						oral cavity cancer	NCIT:C8990										
MONDO:0044926	oropharyngeal carcinoma	oio:hasExactSynonym	oio:hasBroadSynonym	cancer of oropharynx	cancer of oropharynx	cancer of oropharynx	False	Cancer of Oropharynx	Cancer of Oropharynx	False	NCIT:C9105	Oropharyngeal Carcinoma						cancer of oropharynx	NCIT:C9105										
MONDO:0044926	oropharyngeal carcinoma	oio:hasExactSynonym	oio:hasBroadSynonym	cancer of the oropharynx	cancer of the oropharynx	cancer of the oropharynx	False	Cancer of the Oropharynx	Cancer of the Oropharynx	False	NCIT:C9105	Oropharyngeal Carcinoma						cancer of the oropharynx	NCIT:C9105										
MONDO:0044926	oropharyngeal carcinoma	oio:hasExactSynonym	oio:hasBroadSynonym	oropharyngeal cancer	oropharyngeal cancer	oropharyngeal cancer	False	Oropharyngeal Cancer	Oropharyngeal Cancer	False	NCIT:C9105	Oropharyngeal Carcinoma						oropharyngeal cancer	NCIT:C9105										
MONDO:0044926	oropharyngeal carcinoma	oio:hasExactSynonym	oio:hasBroadSynonym	oropharyngeal throat cancer	oropharyngeal throat cancer	oropharyngeal throat cancer	False	Oropharyngeal Throat Cancer	Oropharyngeal Throat Cancer	False	NCIT:C9105	Oropharyngeal Carcinoma						oropharyngeal throat cancer	NCIT:C9105										
MONDO:0044937	rectal carcinoma	oio:hasExactSynonym	oio:hasBroadSynonym	cancer of rectum	cancer of rectum	cancer of rectum	False	Cancer of Rectum	Cancer of Rectum	False	NCIT:C9382	Rectal Carcinoma						cancer of rectum	NCIT:C9382										
MONDO:0044937	rectal carcinoma	oio:hasExactSynonym	oio:hasBroadSynonym	cancer of the rectum	cancer of the rectum	cancer of the rectum	False	Cancer of the Rectum	Cancer of the Rectum	False	NCIT:C9382	Rectal Carcinoma						cancer of the rectum	NCIT:C9382										
MONDO:0044937	rectal carcinoma	oio:hasExactSynonym	oio:hasBroadSynonym	rectal cancer	rectal cancer	rectal cancer	False	Rectal Cancer	Rectal Cancer	False	NCIT:C9382	Rectal Carcinoma						rectal cancer	NCIT:C9382										
MONDO:0054588	Noonan syndrome-like disorder with loose anagen hair 2	oio:hasExactSynonym	oio:hasRelatedSynonym	NSLH2	NSLH2		False	NSLH2		False	NCIT:C176940	Noonan Syndrome-Like Disorder with Loose Anagen Hair 2	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			NSLH2	NCIT:C176940	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0054677	combined oxidative phosphorylation deficiency 33	oio:hasExactSynonym	oio:hasRelatedSynonym	COXPD33	COXPD33		False	COXPD33		False	NCIT:C174440	Combined Oxidative Phosphorylation Deficiency 33	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			COXPD33	NCIT:C174440	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0054697	immunodeficiency 11b with atopic dermatitis	oio:hasExactSynonym	oio:hasRelatedSynonym	IMD11B	IMD11B		False	IMD11B		False	NCIT:C176630	Immunodeficiency 11B with Atopic Dermatitis	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			IMD11B	NCIT:C176630	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0054835	classic dopamine transporter deficiency syndrome	oio:hasExactSynonym	oio:hasBroadSynonym	PKDYS	PKDYS		False	PKDYS		False	NCIT:C129866	Dopamine Transporter Deficiency Syndrome	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			PKDYS	NCIT:C129866	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0100062	genetic developmental and epileptic encephalopathy	oio:hasExactSynonym	oio:hasBroadSynonym	developmental and epileptic encephalopathy	developmental and epileptic encephalopathy	developmental and epileptic encephalopathy	False	Developmental and Epileptic Encephalopathy	Developmental and Epileptic Encephalopathy	False	NCIT:C122814	Developmental and Epileptic Encephalopathy				ORCID:0000-0001-8486-0558		developmental and epileptic encephalopathy	NCIT:C122814										
MONDO:0100354	megacystis-microcolon-intestinal hypoperistalsis syndrome 1	oio:hasExactSynonym	oio:hasBroadSynonym	MMIH syndrome	MMIH syndrome	MMIH syndrome	False	MMIH Syndrome	MMIH Syndrome	False	NCIT:C98982	MMIH Syndrome						MMIH syndrome	NCIT:C98982										
MONDO:0100354	megacystis-microcolon-intestinal hypoperistalsis syndrome 1	oio:hasExactSynonym	oio:hasBroadSynonym	megacystis, microcolon, hypoperistalsis syndrome	megacystis, microcolon, hypoperistalsis syndrome	megacystis, microcolon, hypoperistalsis syndrome	False	Megacystis, Microcolon, Hypoperistalsis Syndrome	Megacystis, Microcolon, Hypoperistalsis Syndrome	False	NCIT:C98982	MMIH Syndrome						megacystis, microcolon, hypoperistalsis syndrome	NCIT:C98982										
MONDO:0100354	megacystis-microcolon-intestinal hypoperistalsis syndrome 1	oio:hasExactSynonym	oio:hasBroadSynonym	megacystis, microcolon, intestinal hypoperistalsis syndrome	megacystis, microcolon, intestinal hypoperistalsis syndrome	megacystis, microcolon, intestinal hypoperistalsis syndrome	False	Megacystis, Microcolon, Intestinal Hypoperistalsis Syndrome	Megacystis, Microcolon, Intestinal Hypoperistalsis Syndrome	False	NCIT:C98982	MMIH Syndrome						megacystis, microcolon, intestinal hypoperistalsis syndrome	NCIT:C98982										
MONDO:0100514	familial ovarian carcinoma	oio:hasExactSynonym	oio:hasBroadSynonym	hereditary ovarian cancer	hereditary ovarian cancer	hereditary ovarian cancer	False	Hereditary Ovarian Cancer	Hereditary Ovarian Cancer	False	NCIT:C36102	Hereditary Ovarian Carcinoma						hereditary ovarian cancer	NCIT:C36102										
MONDO:0700081	newborn respiratory distress syndrome	oio:hasExactSynonym	oio:hasBroadSynonym	respiratory distress syndrome	respiratory distress syndrome	respiratory distress syndrome	False	Respiratory Distress Syndrome	Respiratory Distress Syndrome	False	NCIT:C27560	Respiratory Distress Syndrome						respiratory distress syndrome	NCIT:C27560										
MONDO:0700081	newborn respiratory distress syndrome	oio:hasExactSynonym	oio:hasBroadSynonym	RDS	RDS		False	RDS		False	NCIT:C27560	Respiratory Distress Syndrome	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			RDS	NCIT:C27560	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0800027	leukoencephalopathy, diffuse hereditary, with spheroids 1	oio:hasExactSynonym	oio:hasBroadSynonym	hereditary diffuse leukoencephalopathy with spheroids	hereditary diffuse leukoencephalopathy with spheroids	hereditary diffuse leukoencephalopathy with spheroids	False	Hereditary Diffuse Leukoencephalopathy with Spheroids	Hereditary Diffuse Leukoencephalopathy with Spheroids	False	NCIT:C153289	Adult-Onset Leukoencephalopathy with Axonal Spheroids and Pigmented Glia						hereditary diffuse leukoencephalopathy with spheroids	NCIT:C153289										
MONDO:0800027	leukoencephalopathy, diffuse hereditary, with spheroids 1	oio:hasExactSynonym	oio:hasBroadSynonym	HDLS	HDLS		False	HDLS		False	NCIT:C153289	Adult-Onset Leukoencephalopathy with Axonal Spheroids and Pigmented Glia	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			HDLS	NCIT:C153289	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0800044	congenital disorder of deglycosylation 1	oio:hasExactSynonym	oio:hasBroadSynonym	congenital disorder of deglycosylation	congenital disorder of deglycosylation	congenital disorder of deglycosylation	False	Congenital Disorder of Deglycosylation	Congenital Disorder of Deglycosylation	False	NCIT:C126746	Congenital Disorder of Deglycosylation						congenital disorder of deglycosylation	NCIT:C126746										
MONDO:0800044	congenital disorder of deglycosylation 1	oio:hasExactSynonym	oio:hasBroadSynonym	CDDG	CDDG		False	CDDG		False	NCIT:C126746	Congenital Disorder of Deglycosylation	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			CDDG	NCIT:C126746	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0000208	microcephaly, short stature, and impaired glucose metabolism 1	oio:hasExactSynonym	oio:hasRelatedSynonym	MSSGM	MSSGM	MSSGM	False	mssgm	mssgm	False	OMIM:616033	microcephaly, short stature, and impaired glucose metabolism 1			http://purl.obolibrary.org/obo/mondo#ABBREVIATION			MSSGM	OMIM:616033										
MONDO:0000723	stutter disorder	oio:hasExactSynonym	oio:hasNarrowSynonym	stuttering, familial persistent	stuttering, familial persistent	stuttering, familial persistent	False	Stuttering, familial persistent	Stuttering, familial persistent	False	OMIMPS:184450	Stuttering, familial persistent		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL				stuttering, familial persistent	OMIMPS:184450										
MONDO:0000902	agenesis of the corpus callosum with peripheral neuropathy	oio:hasExactSynonym	oio:hasRelatedSynonym	ACCPN	ACCPN		False	ACCPN		False	OMIM:218000	agenesis of the corpus callosum with peripheral neuropathy	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			ACCPN	OMIM:218000	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0000912	autosomal recessive nonsyndromic hearing loss 5	oio:hasExactSynonym	oio:hasNarrowSynonym	deafness, autosomal recessive 5	deafness, autosomal recessive 5		False	deafness, autosomal recessive 5		False	OMIM:600792	deafness, autosomal recessive 5		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL				deafness, autosomal recessive 5	OMIM:600792										
MONDO:0000912	autosomal recessive nonsyndromic hearing loss 5	oio:hasExactSynonym	oio:hasNarrowSynonym	neurosensory nonsyndromic recessive deafness 5	neurosensory nonsyndromic recessive deafness 5		False	neurosensory nonsyndromic recessive deafness 5		False	OMIM:600792	deafness, autosomal recessive 5						neurosensory nonsyndromic recessive deafness 5	OMIM:600792										
MONDO:0000912	autosomal recessive nonsyndromic hearing loss 5	oio:hasExactSynonym	oio:hasNarrowSynonym	DFNB5	DFNB5		False	DFNB5		False	OMIM:600792	deafness, autosomal recessive 5	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION	MONDO:0010934		DFNB5	OMIM:600792	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0002408	hereditary hyperbilirubinemia	oio:hasExactSynonym	oio:hasBroadSynonym	hyperbilirubinemia	hyperbilirubinemia	hyperbilirubinemia	False	Hyperbilirubinemia	Hyperbilirubinemia	False	OMIMPS:237450	Hyperbilirubinemia		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL				hyperbilirubinemia	OMIMPS:237450										
MONDO:0002697	ovarian gonadoblastoma	oio:hasExactSynonym	oio:hasBroadSynonym	gonadoblastoma	gonadoblastoma		False	gonadoblastoma		False	OMIM:424500	gonadoblastoma		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL				gonadoblastoma	OMIM:424500										
MONDO:0002697	ovarian gonadoblastoma	oio:hasExactSynonym	oio:hasBroadSynonym	GBY	GBY		False	GBY		False	OMIM:424500	gonadoblastoma	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			GBY	OMIM:424500	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0003233	essential tremor	oio:hasExactSynonym	oio:hasNarrowSynonym	tremor, hereditary essential	tremor, hereditary essential	tremor, hereditary essential	False	Tremor, hereditary essential	Tremor, hereditary essential	False	OMIMPS:190300	Tremor, hereditary essential		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL				tremor, hereditary essential	OMIMPS:190300										
MONDO:0004948	B-cell chronic lymphocytic leukemia	oio:hasExactSynonym	oio:hasRelatedSynonym	leukemia, chronic LYMPHOCYTIC	leukemia, chronic LYMPHOCYTIC	leukemia, chronic LYMPHOCYTIC	False	leukemia, chronic lymphocytic	leukemia, chronic lymphocytic	False	OMIM:151400	leukemia, chronic lymphocytic		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL				leukemia, chronic LYMPHOCYTIC	OMIM:151400										
MONDO:0005090	schizophrenia	oio:hasExactSynonym	oio:hasRelatedSynonym	SCZD	SCZD		False	SCZD		False	OMIM:181500	schizophrenia	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			SCZD	OMIM:181500	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0005575	colorectal cancer	oio:hasExactSynonym	oio:hasRelatedSynonym	CRC	CRC		False	CRC		False	OMIM:114500	colorectal cancer	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			CRC	OMIM:114500	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0005711	congenital diaphragmatic hernia	oio:hasExactSynonym	oio:hasBroadSynonym	diaphragmatic hernia	diaphragmatic hernia	diaphragmatic hernia	False	Diaphragmatic hernia	Diaphragmatic hernia	False	OMIMPS:142340	Diaphragmatic hernia		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL				diaphragmatic hernia	OMIMPS:142340										
MONDO:0006292	malignant mesothelioma	oio:hasExactSynonym	oio:hasRelatedSynonym	MESOM	MESOM		False	MESOM		False	OMIM:156240	mesothelioma, malignant	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			MESOM	OMIM:156240	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0006507	hereditary hemochromatosis	oio:hasExactSynonym	oio:hasBroadSynonym	hemochromatosis	hemochromatosis	hemochromatosis	False	Hemochromatosis	Hemochromatosis	False	OMIMPS:235200	Hemochromatosis		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL				hemochromatosis	OMIMPS:235200										
MONDO:0007032	prune belly syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	PBS	PBS		False	PBS		False	OMIM:100100	prune belly syndrome	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			PBS	OMIM:100100	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0007039	NF2-related schwannomatosis	oio:hasRelatedSynonym	oio:hasExactSynonym	bilateral acoustic neurofibromatosis	bilateral acoustic neurofibromatosis		False	bilateral acoustic neurofibromatosis		False	OMIM:101000	schwannomatosis, vestibular				NCIT:C3274, DOID:0111252, icd11.foundation:14808714											bilateral acoustic neurofibromatosis	OMIM:101000	
