mondo_id	mondo_label	synonym_scope_source	synonym_scope_mondo	synonym	synonym_case_mondo	synonym_case_diff_mondo	synonym_case_mondo_is_many	synonym_case_source	synonym_case_diff_source	synonym_case_source_is_many	source_id	source_label	synonym_type	synonym_type_internal	synonym_type_mondo	mondo_evidence	case	exact_synonym	exact_source_id	exact_synonym_type	broad_synonym	broad_source_id	broad_synonym_type	narrow_synonym	narrow_source_id	narrow_synonym_type	related_synonym	related_source_id	related_synonym_type
MONDO:0016301	congenitally corrected transposition of the great arteries			physiologically corrected transposition of the great arteries				physiologically corrected transposition of the great arteries			icd11.foundation:254915185	Congenitally corrected transposition of great arteries					added	physiologically corrected transposition of the great arteries	icd11.foundation:254915185										
MONDO:0016301	congenitally corrected transposition of the great arteries			physiologically corrected transposition of the great vessels				physiologically corrected transposition of the great vessels			icd11.foundation:254915185	Congenitally corrected transposition of great arteries					added	physiologically corrected transposition of the great vessels	icd11.foundation:254915185										
MONDO:0016302	isolated congenitally uncorrected transposition of the great arteries			Isolated congenitally uncorrected transposition of the great arteries				Isolated congenitally uncorrected transposition of the great arteries			Orphanet:216718	Isolated congenitally uncorrected transposition of the great arteries		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Isolated congenitally uncorrected transposition of the great arteries	Orphanet:216718										
MONDO:0016303	congenitally uncorrected transposition of the great arteries with cardiac malformation			Congenitally uncorrected transposition of the great arteries with cardiac malformation				Congenitally uncorrected transposition of the great arteries with cardiac malformation			Orphanet:216729	Congenitally uncorrected transposition of the great arteries with cardiac malformation		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Congenitally uncorrected transposition of the great arteries with cardiac malformation	Orphanet:216729										
MONDO:0016304	classic pantothenate kinase-associated neurodegeneration			Classic pantothenate kinase-associated neurodegeneration				Classic pantothenate kinase-associated neurodegeneration			Orphanet:216866	Classic pantothenate kinase-associated neurodegeneration		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Classic pantothenate kinase-associated neurodegeneration	Orphanet:216866										
MONDO:0016305	atypical pantothenate kinase-associated neurodegeneration			Atypical pantothenate kinase-associated neurodegeneration				Atypical pantothenate kinase-associated neurodegeneration			Orphanet:216873	Atypical pantothenate kinase-associated neurodegeneration		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Atypical pantothenate kinase-associated neurodegeneration	Orphanet:216873										
MONDO:0016306	Niemann-Pick disease type C, severe perinatal form			Niemann-Pick disease type C, severe perinatal form				Niemann-Pick disease type C, severe perinatal form			Orphanet:216972	Niemann-Pick disease type C, severe perinatal form		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Niemann-Pick disease type C, severe perinatal form	Orphanet:216972										
MONDO:0016307	Niemann-Pick disease type C, severe early infantile neurologic onset			Niemann-Pick disease type C, severe early infantile neurologic onset				Niemann-Pick disease type C, severe early infantile neurologic onset			Orphanet:216975	Niemann-Pick disease type C, severe early infantile neurologic onset		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Niemann-Pick disease type C, severe early infantile neurologic onset	Orphanet:216975										
MONDO:0016307	Niemann-Pick disease type C, severe early infantile neurologic onset			Niemann-Pick disease type C, severe early infantile neurologic onset				Niemann-Pick disease type C, severe early infantile neurologic onset			icd11.foundation:587642791	Niemann-Pick disease type C, severe early infantile neurologic onset		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Niemann-Pick disease type C, severe early infantile neurologic onset	icd11.foundation:587642791										
MONDO:0016308	Niemann-Pick disease type C, late infantile neurologic onset			Niemann-Pick disease type C, late infantile neurologic onset				Niemann-Pick disease type C, late infantile neurologic onset			Orphanet:216978	Niemann-Pick disease type C, late infantile neurologic onset		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Niemann-Pick disease type C, late infantile neurologic onset	Orphanet:216978										
MONDO:0016308	Niemann-Pick disease type C, late infantile neurologic onset			Niemann-Pick disease type C, late infantile neurologic onset				Niemann-Pick disease type C, late infantile neurologic onset			icd11.foundation:2075382821	Niemann-Pick disease type C, late infantile neurologic onset		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Niemann-Pick disease type C, late infantile neurologic onset	icd11.foundation:2075382821										
MONDO:0016309	Niemann-Pick disease type C, juvenile neurologic onset			Niemann-Pick disease type C, juvenile neurologic onset				Niemann-Pick disease type C, juvenile neurologic onset			Orphanet:216981	Niemann-Pick disease type C, juvenile neurologic onset		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Niemann-Pick disease type C, juvenile neurologic onset	Orphanet:216981										
MONDO:0016309	Niemann-Pick disease type C, juvenile neurologic onset			Niemann-Pick disease type C, juvenile neurologic onset				Niemann-Pick disease type C, juvenile neurologic onset			icd11.foundation:2006062681	Niemann-Pick disease type C, juvenile neurologic onset		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Niemann-Pick disease type C, juvenile neurologic onset	icd11.foundation:2006062681										
MONDO:0016310	Niemann-Pick disease type C, adult neurologic onset			Niemann-Pick disease type C, adult neurologic onset				Niemann-Pick disease type C, adult neurologic onset			Orphanet:216986	Niemann-Pick disease type C, adult neurologic onset		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Niemann-Pick disease type C, adult neurologic onset	Orphanet:216986										
MONDO:0016310	Niemann-Pick disease type C, adult neurologic onset			Niemann-Pick disease type C, adult neurologic onset				Niemann-Pick disease type C, adult neurologic onset			icd11.foundation:77127214	Niemann-Pick disease type C, adult neurologic onset		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Niemann-Pick disease type C, adult neurologic onset	icd11.foundation:77127214										
MONDO:0016311	Bockenheimer syndrome			Bockenheimer syndrome				Bockenheimer syndrome			Orphanet:217008	Bockenheimer syndrome		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Bockenheimer syndrome	Orphanet:217008										
MONDO:0016311	Bockenheimer syndrome			Bockenheimer syndrome				Bockenheimer syndrome			icd11.foundation:1659229633	Bockenheimer syndrome		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Bockenheimer syndrome	icd11.foundation:1659229633										
MONDO:0016311	Bockenheimer syndrome			Congenital diffuse phlebectasia				Congenital diffuse phlebectasia			icd11.foundation:1659229633	Bockenheimer syndrome					added	Congenital diffuse phlebectasia	icd11.foundation:1659229633										
MONDO:0016312	5-fluorouracil poisoning			5-fluorouracil poisoning				5-fluorouracil poisoning			Orphanet:217064	5-fluorouracil poisoning		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	5-fluorouracil poisoning	Orphanet:217064										
MONDO:0016315	mucopolysaccharidosis type 2, severe form			Mucopolysaccharidosis type 2, early progressive form				Mucopolysaccharidosis type 2, early progressive form			Orphanet:217085	Mucopolysaccharidosis type 2, severe form					added	Mucopolysaccharidosis type 2, early progressive form	Orphanet:217085										
MONDO:0016315	mucopolysaccharidosis type 2, severe form			Mucopolysaccharidosis type 2, neuropathic form				Mucopolysaccharidosis type 2, neuropathic form			Orphanet:217085	Mucopolysaccharidosis type 2, severe form					added	Mucopolysaccharidosis type 2, neuropathic form	Orphanet:217085										
MONDO:0016316	mucopolysaccharidosis type 2, attenuated form			Mucopolysaccharidosis type 2, non-neuropathic form				Mucopolysaccharidosis type 2, non-neuropathic form			Orphanet:217093	Mucopolysaccharidosis type 2, attenuated form					added	Mucopolysaccharidosis type 2, non-neuropathic form	Orphanet:217093										
MONDO:0016316	mucopolysaccharidosis type 2, attenuated form			Mucopolysaccharidosis type 2, slowly progressive form				Mucopolysaccharidosis type 2, slowly progressive form			Orphanet:217093	Mucopolysaccharidosis type 2, attenuated form					added	Mucopolysaccharidosis type 2, slowly progressive form	Orphanet:217093										
MONDO:0016318	progressive multifocal leukoencephalopathy			progressive multifocal leukoencephalopathy				progressive multifocal leukoencephalopathy			DOID:643	progressive multifocal leukoencephalopathy		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	progressive multifocal leukoencephalopathy	DOID:643										
MONDO:0016318	progressive multifocal leukoencephalopathy			Multifocal leukoencephalopathy NOS				Multifocal leukoencephalopathy NOS			ICD10CM:A81.2	Progressive multifocal leukoencephalopathy					added	Multifocal leukoencephalopathy NOS	ICD10CM:A81.2										
MONDO:0016318	progressive multifocal leukoencephalopathy			Progressive multifocal leukoencephalopathy				Progressive multifocal leukoencephalopathy			ICD10CM:A81.2	Progressive multifocal leukoencephalopathy		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Progressive multifocal leukoencephalopathy	ICD10CM:A81.2										
MONDO:0016318	progressive multifocal leukoencephalopathy			Progressive Multifocal Leukoencephalopathy				Progressive Multifocal Leukoencephalopathy			NCIT:C26815	Progressive Multifocal Leukoencephalopathy					added	Progressive Multifocal Leukoencephalopathy	NCIT:C26815										
MONDO:0016318	progressive multifocal leukoencephalopathy			Progressive multifocal leukoencephalopathy				Progressive multifocal leukoencephalopathy			Orphanet:217260	Progressive multifocal leukoencephalopathy		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Progressive multifocal leukoencephalopathy	Orphanet:217260										
MONDO:0016318	progressive multifocal leukoencephalopathy			PML - [progressive multifocal leukoencephalopathy]				PML - [progressive multifocal leukoencephalopathy]			icd11.foundation:902939755	Progressive multifocal leukoencephalopathy					added	PML - [progressive multifocal leukoencephalopathy]	icd11.foundation:902939755										
MONDO:0016318	progressive multifocal leukoencephalopathy			Progressive multifocal leukoencephalopathy				Progressive multifocal leukoencephalopathy			icd11.foundation:902939755	Progressive multifocal leukoencephalopathy		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Progressive multifocal leukoencephalopathy	icd11.foundation:902939755										
MONDO:0016318	progressive multifocal leukoencephalopathy			progressive multifocal leukoencephalopathy				progressive multifocal leukoencephalopathy			icd11.foundation:902939755	Progressive multifocal leukoencephalopathy					added	progressive multifocal leukoencephalopathy	icd11.foundation:902939755										
MONDO:0016319	congenital insensitivity to pain with hyperhidrosis			Congenital insensitivity to pain with hyperhidrosis				Congenital insensitivity to pain with hyperhidrosis			Orphanet:217399	Congenital insensitivity to pain-hyperhidrosis-absence of cutaneous sensory innervation					added	Congenital insensitivity to pain with hyperhidrosis	Orphanet:217399										
MONDO:0016321	pulmonary interstitial glycogenosis			Pulmonary interstitial glycogenosis				Pulmonary interstitial glycogenosis			ICD10CM:J84.842	Pulmonary interstitial glycogenosis		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Pulmonary interstitial glycogenosis	ICD10CM:J84.842										
MONDO:0016321	pulmonary interstitial glycogenosis			Pulmonary interstitial glycogenosis				Pulmonary interstitial glycogenosis			Orphanet:217557	Pulmonary interstitial glycogenosis		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Pulmonary interstitial glycogenosis	Orphanet:217557										
MONDO:0016321	pulmonary interstitial glycogenosis			Pulmonary interstitial glycogenosis				Pulmonary interstitial glycogenosis			icd11.foundation:1386580655	Pulmonary interstitial glycogenosis		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Pulmonary interstitial glycogenosis	icd11.foundation:1386580655										
MONDO:0016322	neuroendocrine cell hyperplasia of infancy			Neuroendocrine cell hyperplasia of infancy				Neuroendocrine cell hyperplasia of infancy			ICD10CM:J84.841	Neuroendocrine cell hyperplasia of infancy		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Neuroendocrine cell hyperplasia of infancy	ICD10CM:J84.841										
MONDO:0016322	neuroendocrine cell hyperplasia of infancy			Neuroendocrine Cell Hyperplasia of Infancy				Neuroendocrine Cell Hyperplasia of Infancy			NCIT:C120169	Neuroendocrine Cell Hyperplasia of Infancy					added	Neuroendocrine Cell Hyperplasia of Infancy	NCIT:C120169										
MONDO:0016322	neuroendocrine cell hyperplasia of infancy			Neuroendocrine cell hyperplasia of infancy				Neuroendocrine cell hyperplasia of infancy			Orphanet:217560	Neuroendocrine cell hyperplasia of infancy		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Neuroendocrine cell hyperplasia of infancy	Orphanet:217560										
MONDO:0016322	neuroendocrine cell hyperplasia of infancy			NCHI - [Neuroendocrine cell hyperplasia of infancy]				NCHI - [Neuroendocrine cell hyperplasia of infancy]			icd11.foundation:1641999159	Neuroendocrine cell hyperplasia of infancy					added	NCHI - [Neuroendocrine cell hyperplasia of infancy]	icd11.foundation:1641999159										
MONDO:0016322	neuroendocrine cell hyperplasia of infancy			NEHI - [Neuroendocrine cell hyperplasia of infancy]				NEHI - [Neuroendocrine cell hyperplasia of infancy]			icd11.foundation:1641999159	Neuroendocrine cell hyperplasia of infancy					added	NEHI - [Neuroendocrine cell hyperplasia of infancy]	icd11.foundation:1641999159										
MONDO:0016322	neuroendocrine cell hyperplasia of infancy			Neuroendocrine cell hyperplasia of infancy				Neuroendocrine cell hyperplasia of infancy			icd11.foundation:1641999159	Neuroendocrine cell hyperplasia of infancy		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Neuroendocrine cell hyperplasia of infancy	icd11.foundation:1641999159										
MONDO:0016322	neuroendocrine cell hyperplasia of infancy			Persistent tachypnoea of infancy				Persistent tachypnoea of infancy			icd11.foundation:1641999159	Neuroendocrine cell hyperplasia of infancy					added	Persistent tachypnoea of infancy	icd11.foundation:1641999159										
MONDO:0016323	chronic respiratory distress with surfactant metabolism deficiency			Chronic respiratory distress with surfactant metabolism deficiency				Chronic respiratory distress with surfactant metabolism deficiency			Orphanet:217566	Chronic respiratory distress with surfactant metabolism deficiency		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Chronic respiratory distress with surfactant metabolism deficiency	Orphanet:217566										
MONDO:0016330	non-familial hypertrophic cardiomyopathy			Non-familial hypertrophic cardiomyopathy				Non-familial hypertrophic cardiomyopathy			Orphanet:217598	Non-familial hypertrophic cardiomyopathy		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Non-familial hypertrophic cardiomyopathy	Orphanet:217598										
MONDO:0016331	infantile systemic hyalinosis			Infantile systemic hyalinosis				Infantile systemic hyalinosis			Orphanet:2176	Infantile systemic hyalinosis		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Infantile systemic hyalinosis	Orphanet:2176										
MONDO:0016331	infantile systemic hyalinosis			Infantile systemic hyalinosis				Infantile systemic hyalinosis			icd11.foundation:2089325724	Infantile systemic hyalinosis		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Infantile systemic hyalinosis	icd11.foundation:2089325724										
MONDO:0016332	hypertrophic cardiomyopathy due to intensive athletic training			Hypertrophic cardiomyopathy due to intensive athletic training				Hypertrophic cardiomyopathy due to intensive athletic training			icd11.foundation:183927358	Hypertrophic cardiomyopathy due to intensive athletic training		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Hypertrophic cardiomyopathy due to intensive athletic training	icd11.foundation:183927358										
MONDO:0016333	familial dilated cardiomyopathy			Dilated cardiomyopathy				Dilated cardiomyopathy			OMIMPS:115200	Dilated cardiomyopathy		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Dilated cardiomyopathy	OMIMPS:115200										
MONDO:0016333	familial dilated cardiomyopathy			Familial dilated cardiomyopathy				Familial dilated cardiomyopathy			Orphanet:217607	Familial dilated cardiomyopathy		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Familial dilated cardiomyopathy	Orphanet:217607										
MONDO:0016333	familial dilated cardiomyopathy			Familial-genetic dilated cardiomyopathy				Familial-genetic dilated cardiomyopathy			icd11.foundation:423719003	Familial-genetic dilated cardiomyopathy		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Familial-genetic dilated cardiomyopathy	icd11.foundation:423719003										
MONDO:0016333	familial dilated cardiomyopathy			familial congestive cardiomyopathy				familial congestive cardiomyopathy			icd11.foundation:423719003	Familial-genetic dilated cardiomyopathy					added	familial congestive cardiomyopathy	icd11.foundation:423719003										
MONDO:0016333	familial dilated cardiomyopathy			familial dilated cardiomyopathy				familial dilated cardiomyopathy			icd11.foundation:423719003	Familial-genetic dilated cardiomyopathy					added	familial dilated cardiomyopathy	icd11.foundation:423719003										
MONDO:0016333	familial dilated cardiomyopathy			primary familial dilated cardiomyopathy				primary familial dilated cardiomyopathy			icd11.foundation:423719003	Familial-genetic dilated cardiomyopathy					added	primary familial dilated cardiomyopathy	icd11.foundation:423719003										
MONDO:0016338	non-familial dilated cardiomyopathy			Non-familial dilated cardiomyopathy				Non-familial dilated cardiomyopathy			Orphanet:217629	Non-familial dilated cardiomyopathy		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Non-familial dilated cardiomyopathy	Orphanet:217629										
MONDO:0016338	non-familial dilated cardiomyopathy			Nonfamilial dilated cardiomyopathy				Nonfamilial dilated cardiomyopathy			icd11.foundation:1782708952	Nonfamilial dilated cardiomyopathy		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Nonfamilial dilated cardiomyopathy	icd11.foundation:1782708952										
MONDO:0016338	non-familial dilated cardiomyopathy			nonfamilial dilated-hypotonic cardiomyopathy				nonfamilial dilated-hypotonic cardiomyopathy			icd11.foundation:1782708952	Nonfamilial dilated cardiomyopathy					added	nonfamilial dilated-hypotonic cardiomyopathy	icd11.foundation:1782708952										
MONDO:0016340	familial restrictive cardiomyopathy			Familial restrictive cardiomyopathy				Familial restrictive cardiomyopathy			OMIMPS:115210	Familial restrictive cardiomyopathy		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Familial restrictive cardiomyopathy	OMIMPS:115210										
MONDO:0016340	familial restrictive cardiomyopathy			Familial restrictive cardiomyopathy				Familial restrictive cardiomyopathy			Orphanet:217635	Familial restrictive cardiomyopathy		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Familial restrictive cardiomyopathy	Orphanet:217635										
MONDO:0016342	familial isolated arrhythmogenic right ventricular dysplasia			Arrhythmogenic right ventricular dysplasia				Arrhythmogenic right ventricular dysplasia			OMIMPS:107970	Arrhythmogenic right ventricular dysplasia		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Arrhythmogenic right ventricular dysplasia	OMIMPS:107970										
MONDO:0016342	familial isolated arrhythmogenic right ventricular dysplasia			Inherited isolated arrhythmogenic cardiomyopathy				Inherited isolated arrhythmogenic cardiomyopathy			Orphanet:217656	Inherited isolated arrhythmogenic cardiomyopathy		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Inherited isolated arrhythmogenic cardiomyopathy	Orphanet:217656										
MONDO:0016345	non-familial restrictive cardiomyopathy			Non-familial restrictive cardiomyopathy				Non-familial restrictive cardiomyopathy			Orphanet:217720	Non-familial restrictive cardiomyopathy		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Non-familial restrictive cardiomyopathy	Orphanet:217720										
MONDO:0016345	non-familial restrictive cardiomyopathy			Nonfamilial restrictive cardiomyopathy				Nonfamilial restrictive cardiomyopathy			icd11.foundation:2097520643	Nonfamilial restrictive cardiomyopathy		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Nonfamilial restrictive cardiomyopathy	icd11.foundation:2097520643										
MONDO:0016345	non-familial restrictive cardiomyopathy			Secondary restrictive cardiomyopathy				Secondary restrictive cardiomyopathy			icd11.foundation:2097520643	Nonfamilial restrictive cardiomyopathy					added	Secondary restrictive cardiomyopathy	icd11.foundation:2097520643										
MONDO:0016346	hydrocephalus-obesity-hypogonadism syndrome			Hydrocephalus-obesity-hypogonadism syndrome				Hydrocephalus-obesity-hypogonadism syndrome			Orphanet:2183	Hydrocephalus-obesity-hypogonadism syndrome		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Hydrocephalus-obesity-hypogonadism syndrome	Orphanet:2183										
MONDO:0016349	congenital hydrocephalus			hydrocephalus in newborn				hydrocephalus in newborn			ICD10CM:Q03	Congenital hydrocephalus					added	hydrocephalus in newborn	ICD10CM:Q03										
MONDO:0016349	congenital hydrocephalus			Hydrocephalus, congenital				Hydrocephalus, congenital			OMIMPS:236600	Hydrocephalus, congenital		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Hydrocephalus, congenital	OMIMPS:236600										
MONDO:0016349	congenital hydrocephalus			Congenital hydrocephaly				Congenital hydrocephaly			icd11.foundation:1878746673	Congenital hydrocephalus					added	Congenital hydrocephaly	icd11.foundation:1878746673										
MONDO:0016349	congenital hydrocephalus			Hydrocephalus in newborn				Hydrocephalus in newborn			icd11.foundation:1878746673	Congenital hydrocephalus					added	Hydrocephalus in newborn	icd11.foundation:1878746673										
MONDO:0016350	hydrocephalus-blue sclerae-nephropathy syndrome			Hydrocephalus-blue sclerae-nephropathy syndrome				Hydrocephalus-blue sclerae-nephropathy syndrome			Orphanet:2186	Hydrocephalus-blue sclerae-nephropathy syndrome		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Hydrocephalus-blue sclerae-nephropathy syndrome	Orphanet:2186										
MONDO:0016353	palmoplantar keratoderma-spastic paralysis syndrome			Palmoplantar keratoderma-spastic paralysis syndrome				Palmoplantar keratoderma-spastic paralysis syndrome			Orphanet:2201	Palmoplantar keratoderma-spastic paralysis syndrome		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Palmoplantar keratoderma-spastic paralysis syndrome	Orphanet:2201										
MONDO:0016354	xeroderma pigmentosum-Cockayne syndrome complex			Xeroderma Pigmentosum-Cockayne Syndrome Complex				Xeroderma Pigmentosum-Cockayne Syndrome Complex			NCIT:C156031	Xeroderma Pigmentosum-Cockayne Syndrome Complex					added	Xeroderma Pigmentosum-Cockayne Syndrome Complex	NCIT:C156031										
MONDO:0016354	xeroderma pigmentosum-Cockayne syndrome complex			Xeroderma Pigmentosum/Cockayne Syndrome				Xeroderma Pigmentosum/Cockayne Syndrome			NCIT:C156031	Xeroderma Pigmentosum-Cockayne Syndrome Complex					added	Xeroderma Pigmentosum/Cockayne Syndrome	NCIT:C156031										
MONDO:0016354	xeroderma pigmentosum-Cockayne syndrome complex			XP-CS				XP-CS			NCIT:C156031	Xeroderma Pigmentosum-Cockayne Syndrome Complex	MONDO:ABBREVIATION				added	XP-CS	NCIT:C156031	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0016354	xeroderma pigmentosum-Cockayne syndrome complex			XP/CS				XP/CS			NCIT:C156031	Xeroderma Pigmentosum-Cockayne Syndrome Complex	MONDO:ABBREVIATION				added	XP/CS	NCIT:C156031	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0016354	xeroderma pigmentosum-Cockayne syndrome complex			Xeroderma pigmentosum-Cockayne syndrome complex				Xeroderma pigmentosum-Cockayne syndrome complex			Orphanet:220295	Xeroderma pigmentosum-Cockayne syndrome complex		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Xeroderma pigmentosum-Cockayne syndrome complex	Orphanet:220295										
MONDO:0016354	xeroderma pigmentosum-Cockayne syndrome complex			Xeroderma pigmentosum-Cockayne syndrome complex				Xeroderma pigmentosum-Cockayne syndrome complex			icd11.foundation:2002862606	Xeroderma pigmentosum-Cockayne syndrome complex		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Xeroderma pigmentosum-Cockayne syndrome complex	icd11.foundation:2002862606										
MONDO:0016356	diffuse cutaneous systemic sclerosis			Diffuse Cutaneous Systemic Sclerosis				Diffuse Cutaneous Systemic Sclerosis			NCIT:C116791	Diffuse Cutaneous Systemic Sclerosis					added	Diffuse Cutaneous Systemic Sclerosis	NCIT:C116791										
MONDO:0016356	diffuse cutaneous systemic sclerosis			Diffuse cutaneous systemic sclerosis				Diffuse cutaneous systemic sclerosis			Orphanet:220393	Diffuse cutaneous systemic sclerosis		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Diffuse cutaneous systemic sclerosis	Orphanet:220393										
MONDO:0016357	dysplastic cortical hyperostosis			Dysplastic cortical hyperostosis				Dysplastic cortical hyperostosis			Orphanet:646139	Dysplastic cortical hyperostosis		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Dysplastic cortical hyperostosis	Orphanet:646139										
MONDO:0016357	dysplastic cortical hyperostosis			Dysplastic cortical hyperostosis				Dysplastic cortical hyperostosis			icd11.foundation:607086753	Dysplastic cortical hyperostosis		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Dysplastic cortical hyperostosis	icd11.foundation:607086753										
MONDO:0016358	limited cutaneous systemic sclerosis			Limited cutaneous systemic sclerosis				Limited cutaneous systemic sclerosis			Orphanet:220402	Limited cutaneous systemic sclerosis		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Limited cutaneous systemic sclerosis	Orphanet:220402										
MONDO:0016359	limited systemic sclerosis			Limited systemic sclerosis				Limited systemic sclerosis			Orphanet:220407	Limited systemic sclerosis		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Limited systemic sclerosis	Orphanet:220407										
MONDO:0016359	limited systemic sclerosis			CREST - [calcinosis, Raynaud phenomenon, oesophageal dysmotility, sclerodactyly, and telangiectasia] syndrome				CREST - [calcinosis, Raynaud phenomenon, oesophageal dysmotility, sclerodactyly, and telangiectasia] syndrome			icd11.foundation:187455179	Limited systemic sclerosis					added	CREST - [calcinosis, Raynaud phenomenon, oesophageal dysmotility, sclerodactyly, and telangiectasia] syndrome	icd11.foundation:187455179										
MONDO:0016359	limited systemic sclerosis			CRST - [calcinosis, Raynaud phenomenon, sclerodactyly and telangiectasia] syndrome				CRST - [calcinosis, Raynaud phenomenon, sclerodactyly and telangiectasia] syndrome			icd11.foundation:187455179	Limited systemic sclerosis					added	CRST - [calcinosis, Raynaud phenomenon, sclerodactyly and telangiectasia] syndrome	icd11.foundation:187455179										
MONDO:0016359	limited systemic sclerosis			Limited systemic sclerosis				Limited systemic sclerosis			icd11.foundation:187455179	Limited systemic sclerosis		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Limited systemic sclerosis	icd11.foundation:187455179										
MONDO:0016360	marcothrombocytopenia with mitral valve insufficiency			Macrothrombocytopenia with mitral valve insufficiency				Macrothrombocytopenia with mitral valve insufficiency			Orphanet:220448	Macrothrombocytopenia with mitral valve insufficiency		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Macrothrombocytopenia with mitral valve insufficiency	Orphanet:220448										
MONDO:0016364	Joubert syndrome with ocular defect			Joubert syndrome with ocular defect				Joubert syndrome with ocular defect			Orphanet:220493	Joubert syndrome with ocular defect		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Joubert syndrome with ocular defect	Orphanet:220493										
MONDO:0016364	Joubert syndrome with ocular defect			Joubert syndrome with ocular defect				Joubert syndrome with ocular defect			icd11.foundation:1358617785	Joubert syndrome with ocular defect		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Joubert syndrome with ocular defect	icd11.foundation:1358617785										
MONDO:0016365	familial primary hyperparathyroidism			Familial primary hyperparathyroidism				Familial primary hyperparathyroidism			Orphanet:2207	Familial primary hyperparathyroidism		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL			added	Familial primary hyperparathyroidism	Orphanet:2207										
