mondo_id	mondo_label	synonym_scope_source	synonym_scope_mondo	synonym	source_id	source_label	synonym_type	synonym_type_mondo	mondo_evidence	case	exact_synonym	exact_source_id	exact_synonym_type	broad_synonym	broad_source_id	broad_synonym_type	narrow_synonym	narrow_source_id	narrow_synonym_type	related_synonym	related_source_id	related_synonym_type
MONDO:0012613	intellectual disability, autosomal recessive 5	oio:hasExactSynonym	oio:hasRelatedSynonym	mental retardation, autosomal recessive 5	OMIM:611091	intellectual developmental disorder, autosomal recessive 5		http://purl.obolibrary.org/obo/mondo#DEPRECATED	OMIM:611091, MONDO:Lexical		mental retardation, autosomal recessive 5	OMIM:611091										
MONDO:0012613	intellectual disability, autosomal recessive 5	oio:hasExactSynonym	oio:hasRelatedSynonym	MRT5	OMIM:611091	intellectual developmental disorder, autosomal recessive 5	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#DEPRECATED	OMIM:611091, MONDO:Lexical		MRT5	OMIM:611091	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0012614	intellectual disability, autosomal recessive 6	oio:hasExactSynonym	oio:hasRelatedSynonym	mental retardation, autosomal recessive 6	OMIM:611092	intellectual developmental disorder, autosomal recessive 6		http://purl.obolibrary.org/obo/mondo#DEPRECATED	OMIM:611092, MONDO:Lexical		mental retardation, autosomal recessive 6	OMIM:611092										
MONDO:0012614	intellectual disability, autosomal recessive 6	oio:hasExactSynonym	oio:hasRelatedSynonym	MRT6	OMIM:611092	intellectual developmental disorder, autosomal recessive 6	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#DEPRECATED	OMIM:611092, MONDO:Lexical		MRT6	OMIM:611092	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0012615	intellectual disability, autosomal recessive 7	oio:hasExactSynonym	oio:hasRelatedSynonym	mental retardation, autosomal recessive 22	OMIM:611093	intellectual developmental disorder, autosomal recessive 7		http://purl.obolibrary.org/obo/mondo#DEPRECATED	OMIM:611093		mental retardation, autosomal recessive 22	OMIM:611093										
MONDO:0012615	intellectual disability, autosomal recessive 7	oio:hasExactSynonym	oio:hasRelatedSynonym	mental retardation, autosomal recessive 7	OMIM:611093	intellectual developmental disorder, autosomal recessive 7		http://purl.obolibrary.org/obo/mondo#DEPRECATED	OMIM:611093, MONDO:Lexical		mental retardation, autosomal recessive 7	OMIM:611093										
MONDO:0012615	intellectual disability, autosomal recessive 7	oio:hasExactSynonym	oio:hasRelatedSynonym	MRT7	OMIM:611093	intellectual developmental disorder, autosomal recessive 7	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#DEPRECATED	OMIM:611093, MONDO:Lexical		MRT7	OMIM:611093	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0012617	intellectual disability, autosomal recessive 9	oio:hasExactSynonym	oio:hasRelatedSynonym	mental retardation, autosomal recessive 26	OMIM:611095	intellectual developmental disorder, autosomal recessive 9		http://purl.obolibrary.org/obo/mondo#DEPRECATED	OMIM:611095		mental retardation, autosomal recessive 26	OMIM:611095										
MONDO:0012617	intellectual disability, autosomal recessive 9	oio:hasExactSynonym	oio:hasRelatedSynonym	mental retardation, autosomal recessive 9	OMIM:611095	intellectual developmental disorder, autosomal recessive 9		http://purl.obolibrary.org/obo/mondo#DEPRECATED	OMIM:611095, MONDO:Lexical		mental retardation, autosomal recessive 9	OMIM:611095										
MONDO:0012618	intellectual disability, autosomal recessive 10	oio:hasExactSynonym	oio:hasRelatedSynonym	mental retardation, autosomal recessive 10	OMIM:611096	intellectual developmental disorder, autosomal recessive 10		http://purl.obolibrary.org/obo/mondo#DEPRECATED	OMIM:611096, MONDO:Lexical		mental retardation, autosomal recessive 10	OMIM:611096										
MONDO:0012618	intellectual disability, autosomal recessive 10	oio:hasExactSynonym	oio:hasRelatedSynonym	mental retardation, autosomal recessive 20	OMIM:611096	intellectual developmental disorder, autosomal recessive 10		http://purl.obolibrary.org/obo/mondo#DEPRECATED	OMIM:611096		mental retardation, autosomal recessive 20	OMIM:611096										
MONDO:0012619	intellectual disability, autosomal recessive 11	oio:hasExactSynonym	oio:hasRelatedSynonym	mental retardation, autosomal recessive 11	OMIM:611097	intellectual developmental disorder, autosomal recessive 11		http://purl.obolibrary.org/obo/mondo#DEPRECATED	OMIM:611097, MONDO:Lexical		mental retardation, autosomal recessive 11	OMIM:611097										
MONDO:0012621	deafness-infertility syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	chromosome 15Q15.3 deletion syndrome	OMIM:611102	deafness-infertility syndrome			OMIM:611102		chromosome 15Q15.3 deletion syndrome	OMIM:611102										
MONDO:0012621	deafness-infertility syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	deafness, sensorineural, and Male infertility	OMIM:611102	deafness-infertility syndrome			OMIM:611102		deafness, sensorineural, and Male infertility	OMIM:611102										
MONDO:0012622	leukoencephalopathy with brain stem and spinal cord involvement-high lactate syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	leukoencephalopathy with brainstem and spinal cord involvement and lactate elevation	OMIM:611105	leukoencephalopathy with brainstem and spinal cord involvement and lactate elevation			OMIM:611105, MONDO:Lexical		leukoencephalopathy with brainstem and spinal cord involvement and lactate elevation	OMIM:611105										
MONDO:0012622	leukoencephalopathy with brain stem and spinal cord involvement-high lactate syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	mitochondrial aspartyl-tRNA synthetase deficiency	OMIM:611105	leukoencephalopathy with brainstem and spinal cord involvement and lactate elevation			OMIM:611105		mitochondrial aspartyl-tRNA synthetase deficiency	OMIM:611105										
MONDO:0012623	intellectual disability, autosomal recessive 4	oio:hasExactSynonym	oio:hasRelatedSynonym	mental retardation, autosomal recessive 4	OMIM:611107	intellectual developmental disorder, autosomal recessive 4		http://purl.obolibrary.org/obo/mondo#DEPRECATED	OMIM:611107, MONDO:Lexical		mental retardation, autosomal recessive 4	OMIM:611107										
MONDO:0012629	paroxysmal nonkinesigenic dyskinesia 2	oio:hasExactSynonym	oio:hasRelatedSynonym	dystonia 20	OMIM:611147	paroxysmal nonkinesigenic dyskinesia 2			OMIM:611147		dystonia 20	OMIM:611147										
MONDO:0012629	paroxysmal nonkinesigenic dyskinesia 2	oio:hasExactSynonym	oio:hasRelatedSynonym	PNKD2	OMIM:611147	paroxysmal nonkinesigenic dyskinesia 2	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	OMIM:611147, MONDO:Lexical		PNKD2	OMIM:611147	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0012634	craniofacial dysplasia - osteopenia syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	HAMAMY syndrome	OMIM:611174	hamamy syndrome			OMIM:611174, MONDO:Lexical		HAMAMY syndrome	OMIM:611174										
MONDO:0012634	craniofacial dysplasia - osteopenia syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	hypertelorism, Severe, with midface prominence, myopia, mental retardation, and bone fragility	OMIM:611174	hamamy syndrome		http://purl.obolibrary.org/obo/mondo#DEPRECATED	OMIM:611174		hypertelorism, Severe, with midface prominence, myopia, mental retardation, and bone fragility	OMIM:611174										
MONDO:0012634	craniofacial dysplasia - osteopenia syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	HMMS	OMIM:611174	hamamy syndrome	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	OMIM:611174, MONDO:Lexical		HMMS	OMIM:611174	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0012635	COG8-congenital disorder of glycosylation	oio:hasExactSynonym	oio:hasRelatedSynonym	CDG IIh	OMIM:611182	congenital disorder of glycosylation, type iih			OMIM:611182		CDG IIh	OMIM:611182										
MONDO:0012635	COG8-congenital disorder of glycosylation	oio:hasExactSynonym	oio:hasRelatedSynonym	congenital disorder of glycosylation, type IIh	OMIM:611182	congenital disorder of glycosylation, type iih			OMIM:611182, MONDO:Lexical		congenital disorder of glycosylation, type IIh	OMIM:611182										
MONDO:0012637	COG1-congenital disorder of glycosylation	oio:hasExactSynonym	oio:hasRelatedSynonym	CDG IIg	OMIM:611209	congenital disorder of glycosylation, type iig			OMIM:611209		CDG IIg	OMIM:611209										
MONDO:0012637	COG1-congenital disorder of glycosylation	oio:hasExactSynonym	oio:hasRelatedSynonym	Cdgii/Cog1 Cerebrocostomandibular-like syndrome	OMIM:611209	congenital disorder of glycosylation, type iig			OMIM:611209		Cdgii/Cog1 Cerebrocostomandibular-like syndrome	OMIM:611209										
MONDO:0012637	COG1-congenital disorder of glycosylation	oio:hasExactSynonym	oio:hasRelatedSynonym	congenital disorder of glycosylation, type IIg	OMIM:611209	congenital disorder of glycosylation, type iig			OMIM:611209, MONDO:Lexical		congenital disorder of glycosylation, type IIg	OMIM:611209										
MONDO:0012638	microphthalmia-brain atrophy syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	microphthalmia and brain atrophy	OMIM:611222	microphthalmia, syndromic 10			OMIM:611222, GARD:0009292		microphthalmia and brain atrophy	OMIM:611222										
MONDO:0012638	microphthalmia-brain atrophy syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	microphthalmia, syndromic 10	OMIM:611222	microphthalmia, syndromic 10			OMIM:611222, MONDO:Lexical		microphthalmia, syndromic 10	OMIM:611222										
MONDO:0012639	hereditary spastic paraplegia 18	oio:hasExactSynonym	oio:hasRelatedSynonym	intellectual disability, motor dysfunction, and Joint contractures	OMIM:611225	spastic paraplegia 18b, autosomal recessive			OMIM:611225		intellectual disability, motor dysfunction, and Joint contractures	OMIM:611225										
MONDO:0012639	hereditary spastic paraplegia 18	oio:hasExactSynonym	oio:hasRelatedSynonym	spastic paraplegia 18, autosomal recessive	OMIM:611225	spastic paraplegia 18b, autosomal recessive			OMIM:611225, MONDO:Lexical		spastic paraplegia 18, autosomal recessive	OMIM:611225										
MONDO:0012640	Charcot-Marie-Tooth disease type 4J	oio:hasExactSynonym	oio:hasRelatedSynonym	Charcot-Marie-Tooth disease, autosomal recessive, type 4J	OMIM:611228	charcot-marie-tooth disease, type 4j			OMIM:611228		Charcot-Marie-Tooth disease, autosomal recessive, type 4J	OMIM:611228										
MONDO:0012640	Charcot-Marie-Tooth disease type 4J	oio:hasExactSynonym	oio:hasRelatedSynonym	Charcot-Marie-Tooth disease, type 4J	OMIM:611228	charcot-marie-tooth disease, type 4j			OMIM:611228, MONDO:Lexical, GARD:0012443		Charcot-Marie-Tooth disease, type 4J	OMIM:611228										
MONDO:0012642	major affective disorder 4	oio:hasExactSynonym	oio:hasRelatedSynonym	bipolar affective disorder	OMIM:125480	major affective disorder 1			OMIM:611247		bipolar affective disorder	OMIM:125480										
MONDO:0012642	major affective disorder 4	oio:hasExactSynonym	oio:hasRelatedSynonym	bipolar affective disorder	OMIM:309200	major affective disorder 2			OMIM:611247		bipolar affective disorder	OMIM:309200										
MONDO:0012642	major affective disorder 4	oio:hasExactSynonym	oio:hasRelatedSynonym	MAJOR affective disorder 4	OMIM:611247	major affective disorder 4			OMIM:611247		MAJOR affective disorder 4	OMIM:611247										
MONDO:0012642	major affective disorder 4	oio:hasExactSynonym	oio:hasRelatedSynonym	bipolar affective disorder	OMIM:611247	major affective disorder 4			OMIM:611247		bipolar affective disorder	OMIM:611247										
MONDO:0012642	major affective disorder 4	oio:hasExactSynonym	oio:hasRelatedSynonym	bipolar affective disorder	OMIM:611535	major affective disorder 5			OMIM:611247		bipolar affective disorder	OMIM:611535										
MONDO:0012642	major affective disorder 4	oio:hasExactSynonym	oio:hasRelatedSynonym	bipolar affective disorder	OMIM:611536	major affective disorder 6			OMIM:611247		bipolar affective disorder	OMIM:611536										
MONDO:0012642	major affective disorder 4	oio:hasExactSynonym	oio:hasRelatedSynonym	bipolar affective disorder	OMIM:612357	major affective disorder 8			OMIM:611247		bipolar affective disorder	OMIM:612357										
MONDO:0012642	major affective disorder 4	oio:hasExactSynonym	oio:hasRelatedSynonym	bipolar affective disorder	OMIM:612371	major affective disorder 7			OMIM:611247		bipolar affective disorder	OMIM:612371										
MONDO:0012642	major affective disorder 4	oio:hasExactSynonym	oio:hasRelatedSynonym	bipolar affective disorder	OMIM:612372	major affective disorder 9			OMIM:611247		bipolar affective disorder	OMIM:612372										
MONDO:0012643	hereditary spastic paraplegia 32	oio:hasExactSynonym	oio:hasRelatedSynonym	spastic paraplegia 32, autosomal recessive	OMIM:611252	spastic paraplegia 32, autosomal recessive			OMIM:611252, MONDO:Lexical		spastic paraplegia 32, autosomal recessive	OMIM:611252										
MONDO:0012648	isobutyryl-CoA dehydrogenase deficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	Acad8 deficiency	OMIM:611283	isobutyryl-coa dehydrogenase deficiency			OMIM:611283		Acad8 deficiency	OMIM:611283										
MONDO:0012648	isobutyryl-CoA dehydrogenase deficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	IBD deficiency	OMIM:611283	isobutyryl-coa dehydrogenase deficiency			OMIM:611283		IBD deficiency	OMIM:611283										
MONDO:0012648	isobutyryl-CoA dehydrogenase deficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	acyl-Coa dehydrogenase family, member 8, deficiency of	OMIM:611283	isobutyryl-coa dehydrogenase deficiency			OMIM:611283		acyl-Coa dehydrogenase family, member 8, deficiency of	OMIM:611283										
MONDO:0012650	Cernunnos-XLF deficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	Nhej1 syndrome	OMIM:611291	immunodeficiency 124			OMIM:611291		Nhej1 syndrome	OMIM:611291										
MONDO:0012650	Cernunnos-XLF deficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	SCID, autosomal recessive, T cell-negative, B cell-negative, NK cell-positive, and sensitivity to ionizing radiation due to Nhej1 deficiency	OMIM:611291	immunodeficiency 124			OMIM:611291		SCID, autosomal recessive, T cell-negative, B cell-negative, NK cell-positive, and sensitivity to ionizing radiation due to Nhej1 deficiency	OMIM:611291										
MONDO:0012650	Cernunnos-XLF deficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	SCID, autosomal recessive, T cell-negative, B cell-negative, NK cell-positive, with microcephaly, Growth retardation, and sensitivity to ionizing radiation	OMIM:611291	immunodeficiency 124			OMIM:611291		SCID, autosomal recessive, T cell-negative, B cell-negative, NK cell-positive, with microcephaly, Growth retardation, and sensitivity to ionizing radiation	OMIM:611291										
MONDO:0012650	Cernunnos-XLF deficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	severe combined immunodeficiency with microcephaly, growth retardation, and sensitivity to ionizing radiation	OMIM:611291	immunodeficiency 124			OMIM:611291		severe combined immunodeficiency with microcephaly, growth retardation, and sensitivity to ionizing radiation	OMIM:611291										
MONDO:0012650	Cernunnos-XLF deficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	severe combined immunodeficiency with sensitivity to ionizing radiation due to Nhej1 deficiency	OMIM:611291	immunodeficiency 124			OMIM:611291		severe combined immunodeficiency with sensitivity to ionizing radiation due to Nhej1 deficiency	OMIM:611291										
MONDO:0012651	spastic ataxia 2	oio:hasExactSynonym	oio:hasRelatedSynonym	spastic ataxia 2, autosomal recessive	OMIM:611302	spastic ataxia 2, autosomal recessive			OMIM:611302, MONDO:Lexical		spastic ataxia 2, autosomal recessive	OMIM:611302										
MONDO:0012656	lethal congenital contracture syndrome 3	oio:hasExactSynonym	oio:hasRelatedSynonym	multiple contracture syndrome, Israeli Bedouin type B	OMIM:611369	lethal congenital contracture syndrome 3			OMIM:611369		multiple contracture syndrome, Israeli Bedouin type B	OMIM:611369										
MONDO:0012657	Mungan syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	pseudoobstruction, chronic idiopathic intestinal, with Barrett esophagus and Cardiac abnormalities	OMIM:611376	mungan syndrome			OMIM:611376		pseudoobstruction, chronic idiopathic intestinal, with Barrett esophagus and Cardiac abnormalities	OMIM:611376										
MONDO:0012657	Mungan syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	visceral Neuromyopathy, familial, with pseudoobstruction, Megaduodenum, Barrett esophagus, and Cardiac abnormalities	OMIM:611376	mungan syndrome			OMIM:611376		visceral Neuromyopathy, familial, with pseudoobstruction, Megaduodenum, Barrett esophagus, and Cardiac abnormalities	OMIM:611376										
MONDO:0012658	brachydactyly type B2	oio:hasExactSynonym	oio:hasRelatedSynonym	brachydactyly, type B2	OMIM:611377	brachydactyly, type b2			OMIM:611377, MONDO:Lexical		brachydactyly, type B2	OMIM:611377										
MONDO:0012659	age related macular degeneration 9	oio:hasExactSynonym	oio:hasRelatedSynonym	macular degeneration, age-related, 9	OMIM:611378	macular degeneration, age-related, 9			OMIM:611378, MONDO:Lexical		macular degeneration, age-related, 9	OMIM:611378										
MONDO:0012660	susceptibility to visceral leishmaniasis, 2	oio:hasExactSynonym	oio:hasRelatedSynonym	kala-AZAR, susceptibility to, 2	OMIM:611381	kala-azar, susceptibility to, 2			OMIM:611381, MONDO:Lexical		kala-AZAR, susceptibility to, 2	OMIM:611381										
MONDO:0012660	susceptibility to visceral leishmaniasis, 2	oio:hasExactSynonym	oio:hasRelatedSynonym	leishmaniasis, visceral, susceptibility to, 2	OMIM:611381	kala-azar, susceptibility to, 2			OMIM:611381		leishmaniasis, visceral, susceptibility to, 2	OMIM:611381										
MONDO:0012660	susceptibility to visceral leishmaniasis, 2	oio:hasExactSynonym	oio:hasRelatedSynonym	KAZA2	OMIM:611381	kala-azar, susceptibility to, 2	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	OMIM:611381, MONDO:Lexical		KAZA2	OMIM:611381	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0012661	susceptibility to visceral leishmaniasis, 3	oio:hasExactSynonym	oio:hasRelatedSynonym	kala-AZAR, susceptibility to, 3	OMIM:611382	kala-azar, susceptibility to, 3			OMIM:611382, MONDO:Lexical		kala-AZAR, susceptibility to, 3	OMIM:611382										
MONDO:0012661	susceptibility to visceral leishmaniasis, 3	oio:hasExactSynonym	oio:hasRelatedSynonym	leishmaniasis, visceral, susceptibility to, 3	OMIM:611382	kala-azar, susceptibility to, 3			OMIM:611382		leishmaniasis, visceral, susceptibility to, 3	OMIM:611382										
MONDO:0012661	susceptibility to visceral leishmaniasis, 3	oio:hasExactSynonym	oio:hasRelatedSynonym	KAZA3	OMIM:611382	kala-azar, susceptibility to, 3	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	OMIM:611382, MONDO:Lexical		KAZA3	OMIM:611382	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0012662	Usher syndrome type 2D	oio:hasExactSynonym	oio:hasRelatedSynonym	Usher syndrome, type 2D	OMIM:611383	usher syndrome, type 2d			OMIM:611383		Usher syndrome, type 2D	OMIM:611383										
MONDO:0012664	spastic ataxia 3	oio:hasExactSynonym	oio:hasRelatedSynonym	autosomal recessive spastic ataxia with leukoencephalopathy	OMIM:611390	spastic ataxia 3, autosomal recessive			OMIM:611390		autosomal recessive spastic ataxia with leukoencephalopathy	OMIM:611390										
MONDO:0012664	spastic ataxia 3	oio:hasExactSynonym	oio:hasRelatedSynonym	spastic ataxia 3, autosomal recessive	OMIM:611390	spastic ataxia 3, autosomal recessive			OMIM:611390, MONDO:Lexical		spastic ataxia 3, autosomal recessive	OMIM:611390										
MONDO:0012665	cataract 33	oio:hasExactSynonym	oio:hasRelatedSynonym	cataract 33, multiple types	OMIM:611391	cataract 33, multiple types			OMIM:611391		cataract 33, multiple types	OMIM:611391										
MONDO:0012666	asthma-related traits, susceptibility to, 6	oio:hasExactSynonym	oio:hasRelatedSynonym	ASRT6	OMIM:611403	asthma-related traits, susceptibility to, 6		http://purl.obolibrary.org/obo/mondo#ABBREVIATION	OMIM:611403		ASRT6	OMIM:611403										
MONDO:0012667	dilated cardiomyopathy 1W	oio:hasExactSynonym	oio:hasRelatedSynonym	cardiomyopathy, dilated, 1W	OMIM:611407	cardiomyopathy, dilated, 1w			OMIM:611407, MONDO:Lexical		cardiomyopathy, dilated, 1W	OMIM:611407										
MONDO:0012669	Legius syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	neurofibromatosis type 1-like syndrome	OMIM:611431	legius syndrome			OMIM:611431		neurofibromatosis type 1-like syndrome	OMIM:611431										
MONDO:0012670	autosomal recessive nonsyndromic hearing loss 63	oio:hasExactSynonym	oio:hasNarrowSynonym	deafness, autosomal recessive 63	OMIM:611451	deafness, autosomal recessive 63			OMIM:genemap2, OMIM:611451, MONDO:Lexical		deafness, autosomal recessive 63	OMIM:611451										
MONDO:0012670	autosomal recessive nonsyndromic hearing loss 63	oio:hasExactSynonym	oio:hasNarrowSynonym	DFNB63	OMIM:611451	deafness, autosomal recessive 63	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	OMIM:611451, MONDO:Lexical, DOID:0110515		DFNB63	OMIM:611451	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0012672	cholelithiasis	oio:hasExactSynonym	oio:hasRelatedSynonym	gallbladder disease 4	OMIM:611465	gallbladder disease 4			OMIM:611465, MONDO:Lexical		gallbladder disease 4	OMIM:611465										
MONDO:0012672	cholelithiasis	oio:hasExactSynonym	oio:hasRelatedSynonym	GBD4	OMIM:611465	gallbladder disease 4	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	OMIM:611465, MONDO:Lexical		GBD4	OMIM:611465	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0012673	colorectal cancer, susceptibility to, 2	oio:hasExactSynonym	oio:hasRelatedSynonym	colorectal cancer, susceptibility to, on chromosome 8Q24	OMIM:611469	colorectal cancer, susceptibility to, 2			OMIM:611469		colorectal cancer, susceptibility to, on chromosome 8Q24	OMIM:611469										
MONDO:0012674	age related macular degeneration 10	oio:hasExactSynonym	oio:hasRelatedSynonym	macular degeneration, age-related, 10	OMIM:611488	macular degeneration, age-related, 10			OMIM:611488, MONDO:Lexical		macular degeneration, age-related, 10	OMIM:611488										
MONDO:0012675	corticosteroid-binding globulin deficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	Cbg deficiency	OMIM:611489	corticosteroid-binding globulin deficiency			OMIM:611489		Cbg deficiency	OMIM:611489										
MONDO:0012676	autosomal recessive osteopetrosis 4	oio:hasExactSynonym	oio:hasRelatedSynonym	osteopetrosis, autosomal recessive 4	OMIM:611490	osteopetrosis, autosomal recessive 4			OMIM:611490, MONDO:Lexical		osteopetrosis, autosomal recessive 4	OMIM:611490										
MONDO:0012676	autosomal recessive osteopetrosis 4	oio:hasExactSynonym	oio:hasRelatedSynonym	osteopetrosis, infantile malignant 2	OMIM:611490	osteopetrosis, autosomal recessive 4			OMIM:611490		osteopetrosis, infantile malignant 2	OMIM:611490										
MONDO:0012677	atrial fibrillation, familial, 4	oio:hasExactSynonym	oio:hasRelatedSynonym	ATFB4	OMIM:611493	atrial fibrillation, familial, 4	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	OMIM:611493, MONDO:Lexical		ATFB4	OMIM:611493	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0012679	autosomal recessive osteopetrosis 6	oio:hasExactSynonym	oio:hasRelatedSynonym	osteopetrosis, autosomal recessive 6	OMIM:611497	osteopetrosis, autosomal recessive 6			OMIM:611497, MONDO:Lexical		osteopetrosis, autosomal recessive 6	OMIM:611497										
MONDO:0012679	autosomal recessive osteopetrosis 6	oio:hasExactSynonym	oio:hasRelatedSynonym	osteopetrosis, autosomal recessive, Intermediate form	OMIM:611497	osteopetrosis, autosomal recessive 6			OMIM:611497		osteopetrosis, autosomal recessive, Intermediate form	OMIM:611497										
MONDO:0012681	febrile seizures, familial, 7	oio:hasExactSynonym	oio:hasRelatedSynonym	febrile convulsions, familial, 7	OMIM:611515	febrile seizures, familial, 7			OMIM:611515		febrile convulsions, familial, 7	OMIM:611515										
MONDO:0012683	pontocerebellar hypoplasia type 6	oio:hasExactSynonym	oio:hasRelatedSynonym	encephalopathy, fatal infantile, with mitochondrial respiratory chain defects	OMIM:611523	pontocerebellar hypoplasia, type 6			OMIM:611523		encephalopathy, fatal infantile, with mitochondrial respiratory chain defects	OMIM:611523										
MONDO:0012683	pontocerebellar hypoplasia type 6	oio:hasExactSynonym	oio:hasRelatedSynonym	pontocerebellar hypoplasia, type 6	OMIM:611523	pontocerebellar hypoplasia, type 6			OMIM:611523, MONDO:Lexical		pontocerebellar hypoplasia, type 6	OMIM:611523										
MONDO:0012684	arrhythmogenic right ventricular dysplasia 12	oio:hasExactSynonym	oio:hasRelatedSynonym	arrhythmogenic right ventricular dysplasia, familial, 12	OMIM:611528	arrhythmogenic right ventricular dysplasia, familial, 12			OMIM:611528, MONDO:Lexical		arrhythmogenic right ventricular dysplasia, familial, 12	OMIM:611528										
MONDO:0012685	major affective disorder 5	oio:hasExactSynonym	oio:hasRelatedSynonym	bipolar affective disorder	OMIM:125480	major affective disorder 1			OMIM:611535		bipolar affective disorder	OMIM:125480										
MONDO:0012685	major affective disorder 5	oio:hasExactSynonym	oio:hasRelatedSynonym	bipolar affective disorder	OMIM:309200	major affective disorder 2			OMIM:611535		bipolar affective disorder	OMIM:309200										
MONDO:0012685	major affective disorder 5	oio:hasExactSynonym	oio:hasRelatedSynonym	bipolar affective disorder	OMIM:611247	major affective disorder 4			OMIM:611535		bipolar affective disorder	OMIM:611247										
MONDO:0012685	major affective disorder 5	oio:hasExactSynonym	oio:hasRelatedSynonym	MAJOR affective disorder 5	OMIM:611535	major affective disorder 5			OMIM:611535		MAJOR affective disorder 5	OMIM:611535										
MONDO:0012685	major affective disorder 5	oio:hasExactSynonym	oio:hasRelatedSynonym	bipolar affective disorder	OMIM:611535	major affective disorder 5			OMIM:611535		bipolar affective disorder	OMIM:611535										
MONDO:0012685	major affective disorder 5	oio:hasExactSynonym	oio:hasRelatedSynonym	bipolar affective disorder	OMIM:611536	major affective disorder 6			OMIM:611535		bipolar affective disorder	OMIM:611536										
MONDO:0012685	major affective disorder 5	oio:hasExactSynonym	oio:hasRelatedSynonym	bipolar affective disorder	OMIM:612357	major affective disorder 8			OMIM:611535		bipolar affective disorder	OMIM:612357										
MONDO:0012685	major affective disorder 5	oio:hasExactSynonym	oio:hasRelatedSynonym	bipolar affective disorder	OMIM:612371	major affective disorder 7			OMIM:611535		bipolar affective disorder	OMIM:612371										
MONDO:0012685	major affective disorder 5	oio:hasExactSynonym	oio:hasRelatedSynonym	bipolar affective disorder	OMIM:612372	major affective disorder 9			OMIM:611535		bipolar affective disorder	OMIM:612372										
MONDO:0012686	major affective disorder 6	oio:hasExactSynonym	oio:hasRelatedSynonym	bipolar affective disorder	OMIM:125480	major affective disorder 1			OMIM:611536		bipolar affective disorder	OMIM:125480										
MONDO:0012686	major affective disorder 6	oio:hasExactSynonym	oio:hasRelatedSynonym	bipolar affective disorder	OMIM:309200	major affective disorder 2			OMIM:611536		bipolar affective disorder	OMIM:309200										
MONDO:0012686	major affective disorder 6	oio:hasExactSynonym	oio:hasRelatedSynonym	bipolar affective disorder	OMIM:611247	major affective disorder 4			OMIM:611536		bipolar affective disorder	OMIM:611247										
MONDO:0012686	major affective disorder 6	oio:hasExactSynonym	oio:hasRelatedSynonym	bipolar affective disorder	OMIM:611535	major affective disorder 5			OMIM:611536		bipolar affective disorder	OMIM:611535										
