mondo_id	mondo_label	synonym_scope_source	synonym_scope_mondo	synonym	source_id	source_label	synonym_type	synonym_type_mondo	mondo_evidence	case	exact_synonym	exact_source_id	exact_synonym_type	broad_synonym	broad_source_id	broad_synonym_type	narrow_synonym	narrow_source_id	narrow_synonym_type	related_synonym	related_source_id	related_synonym_type
MONDO:0008228	pernicious anemia	oio:hasExactSynonym		pernicious anemia	NCIT:C2871	Pernicious Anemia					pernicious anemia	NCIT:C2871										
MONDO:0008231	Peyronie disease	oio:hasExactSynonym		Peyronie's disease	NCIT:C3316	Penile Fibromatosis					Peyronie's disease	NCIT:C3316										
MONDO:0008231	Peyronie disease	oio:hasExactSynonym		Peyronie's fibromatosis	NCIT:C3316	Penile Fibromatosis					Peyronie's fibromatosis	NCIT:C3316										
MONDO:0008231	Peyronie disease	oio:hasExactSynonym		penile fibromatosis	NCIT:C3316	Penile Fibromatosis					penile fibromatosis	NCIT:C3316										
MONDO:0008231	Peyronie disease	oio:hasExactSynonym		penile induration	NCIT:C3316	Penile Fibromatosis					penile induration	NCIT:C3316										
MONDO:0008234	multiple endocrine neoplasia type 2A	oio:hasExactSynonym		MEA type 2a	NCIT:C3226	Multiple Endocrine Neoplasia Type 2A					MEA type 2a	NCIT:C3226										
MONDO:0008234	multiple endocrine neoplasia type 2A	oio:hasExactSynonym		MEA type II	NCIT:C3226	Multiple Endocrine Neoplasia Type 2A					MEA type II	NCIT:C3226										
MONDO:0008234	multiple endocrine neoplasia type 2A	oio:hasExactSynonym		men 2A	NCIT:C3226	Multiple Endocrine Neoplasia Type 2A					men 2A	NCIT:C3226										
MONDO:0008234	multiple endocrine neoplasia type 2A	oio:hasExactSynonym		men type 2a	NCIT:C3226	Multiple Endocrine Neoplasia Type 2A					men type 2a	NCIT:C3226										
MONDO:0008234	multiple endocrine neoplasia type 2A	oio:hasExactSynonym		men type II	NCIT:C3226	Multiple Endocrine Neoplasia Type 2A					men type II	NCIT:C3226										
MONDO:0008234	multiple endocrine neoplasia type 2A	oio:hasExactSynonym		multiple endocrine adenomatosis type 2A	NCIT:C3226	Multiple Endocrine Neoplasia Type 2A					multiple endocrine adenomatosis type 2A	NCIT:C3226										
MONDO:0008234	multiple endocrine neoplasia type 2A	oio:hasExactSynonym		multiple endocrine adenomatosis type 2A	NCIT:C3226	Multiple Endocrine Neoplasia Type 2A					multiple endocrine adenomatosis type 2A	NCIT:C3226										
MONDO:0008234	multiple endocrine neoplasia type 2A	oio:hasExactSynonym		multiple endocrine adenomatosis type 2a	NCIT:C3226	Multiple Endocrine Neoplasia Type 2A					multiple endocrine adenomatosis type 2a	NCIT:C3226										
MONDO:0008234	multiple endocrine neoplasia type 2A	oio:hasExactSynonym		multiple endocrine adenomatosis type 2a	NCIT:C3226	Multiple Endocrine Neoplasia Type 2A					multiple endocrine adenomatosis type 2a	NCIT:C3226										
MONDO:0008234	multiple endocrine neoplasia type 2A	oio:hasExactSynonym		multiple endocrine adenomatosis type II	NCIT:C3226	Multiple Endocrine Neoplasia Type 2A					multiple endocrine adenomatosis type II	NCIT:C3226										
MONDO:0008234	multiple endocrine neoplasia type 2A	oio:hasExactSynonym		multiple endocrine adenomatosis, type II	NCIT:C3226	Multiple Endocrine Neoplasia Type 2A					multiple endocrine adenomatosis, type II	NCIT:C3226										
MONDO:0008234	multiple endocrine neoplasia type 2A	oio:hasExactSynonym		multiple endocrine neoplasia type II	NCIT:C3226	Multiple Endocrine Neoplasia Type 2A					multiple endocrine neoplasia type II	NCIT:C3226										
MONDO:0008234	multiple endocrine neoplasia type 2A	oio:hasExactSynonym		multiple endocrine neoplasia, type II	NCIT:C3226	Multiple Endocrine Neoplasia Type 2A					multiple endocrine neoplasia, type II	NCIT:C3226										
MONDO:0008234	multiple endocrine neoplasia type 2A	oio:hasExactSynonym		multiple endocrine neoplasia type 2A	NCIT:C3226	Multiple Endocrine Neoplasia Type 2A		http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL			multiple endocrine neoplasia type 2A	NCIT:C3226										
MONDO:0008234	multiple endocrine neoplasia type 2A	oio:hasExactSynonym		multiple endocrine neoplasia type 2A	NCIT:C3226	Multiple Endocrine Neoplasia Type 2A		http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL			multiple endocrine neoplasia type 2A	NCIT:C3226										
MONDO:0008243	Pick disease	oio:hasExactSynonym		Pick disease	NCIT:C85008	Pick's Disease					Pick disease	NCIT:C85008										
MONDO:0008244	piebaldism	oio:hasExactSynonym		piebaldism	NCIT:C85009	Piebaldism					piebaldism	NCIT:C85009										
MONDO:0008262	Poland syndrome	oio:hasExactSynonym		Poland anomaly	NCIT:C85017	Poland Syndrome					Poland anomaly	NCIT:C85017										
MONDO:0008262	Poland syndrome	oio:hasExactSynonym		Poland syndrome	NCIT:C85017	Poland Syndrome					Poland syndrome	NCIT:C85017										
MONDO:0008274	polyostotic fibrous dysplasia	oio:hasExactSynonym		polyostotic fibrous dysplasia of bone	NCIT:C34610	Polyostotic Fibrous Dysplasia					polyostotic fibrous dysplasia of bone	NCIT:C34610										
MONDO:0008277	stomach polyp	oio:hasExactSynonym		gastric polyp	NCIT:C3954	Gastric Polyp					gastric polyp	NCIT:C3954										
MONDO:0008277	stomach polyp	oio:hasExactSynonym		gastric polyposa	NCIT:C3954	Gastric Polyp					gastric polyposa	NCIT:C3954										
MONDO:0008277	stomach polyp	oio:hasExactSynonym		polyps of stomach	NCIT:C3954	Gastric Polyp					polyps of stomach	NCIT:C3954										
MONDO:0008277	stomach polyp	oio:hasExactSynonym		polyps of the stomach	NCIT:C3954	Gastric Polyp					polyps of the stomach	NCIT:C3954										
MONDO:0008280	Peutz-Jeghers syndrome	oio:hasExactSynonym		Jeghers-Peutz syndrome	NCIT:C3324	Peutz-Jeghers Syndrome					Jeghers-Peutz syndrome	NCIT:C3324										
MONDO:0008280	Peutz-Jeghers syndrome	oio:hasExactSynonym		Peutz's syndrome	NCIT:C3324	Peutz-Jeghers Syndrome					Peutz's syndrome	NCIT:C3324										
MONDO:0008280	Peutz-Jeghers syndrome	oio:hasExactSynonym		Peutz-Jeghers syndrome	NCIT:C3324	Peutz-Jeghers Syndrome		http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL			Peutz-Jeghers syndrome	NCIT:C3324										
MONDO:0008280	Peutz-Jeghers syndrome	oio:hasExactSynonym		Peutz-Jeghers syndrome	NCIT:C3324	Peutz-Jeghers Syndrome		http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL			Peutz-Jeghers syndrome	NCIT:C3324										
MONDO:0008280	Peutz-Jeghers syndrome	oio:hasExactSynonym		PJS	NCIT:C3324	Peutz-Jeghers Syndrome	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION			PJS	NCIT:C3324	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0008280	Peutz-Jeghers syndrome	oio:hasExactSynonym		gastric Peutz-Jeghers polyp	NCIT:C36205	Peutz-Jeghers Polyp of the Stomach					gastric Peutz-Jeghers polyp	NCIT:C36205										
MONDO:0008283	Cronkhite-Canada syndrome	oio:hasExactSynonym		gastric Cronkhite Canada polyposis	NCIT:C7035	Gastric Cronkhite Canada Polyposis					gastric Cronkhite Canada polyposis	NCIT:C7035										
MONDO:0008287	Greig cephalopolysyndactyly syndrome	oio:hasExactSynonym		Greig cephalosyndactyly syndrome	NCIT:C35255	Greig Syndrome					Greig cephalosyndactyly syndrome	NCIT:C35255										
MONDO:0008287	Greig cephalopolysyndactyly syndrome	oio:hasExactSynonym		Greig's syndrome	NCIT:C35255	Greig Syndrome					Greig's syndrome	NCIT:C35255										
MONDO:0008287	Greig cephalopolysyndactyly syndrome	oio:hasExactSynonym		Greig cephalopolysyndactyly syndrome	NCIT:C35255	Greig Syndrome		http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL			Greig cephalopolysyndactyly syndrome	NCIT:C35255										
MONDO:0008287	Greig cephalopolysyndactyly syndrome	oio:hasExactSynonym		GCPS	NCIT:C35255	Greig Syndrome	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION			GCPS	NCIT:C35255	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0008294	acute intermittent porphyria	oio:hasExactSynonym		acute intermittent porphyria	NCIT:C84536	Acute Intermittent Porphyria		http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL			acute intermittent porphyria	NCIT:C84536										
MONDO:0008297	variegate porphyria	oio:hasExactSynonym		variegate porphyria	NCIT:C85219	Variegate Porphyria					variegate porphyria	NCIT:C85219										
MONDO:0008300	Prader-Willi syndrome	oio:hasExactSynonym		Prader-Labhart-Willi syndrome	NCIT:C75463	Prader-Willi Syndrome					Prader-Labhart-Willi syndrome	NCIT:C75463										
MONDO:0008300	Prader-Willi syndrome	oio:hasExactSynonym		Prader-Willi syndrome	NCIT:C75463	Prader-Willi Syndrome					Prader-Willi syndrome	NCIT:C75463										
MONDO:0008300	Prader-Willi syndrome	oio:hasExactSynonym		Prader-Willi-Labhart syndrome	NCIT:C75463	Prader-Willi Syndrome					Prader-Willi-Labhart syndrome	NCIT:C75463										
MONDO:0008310	Hutchinson-Gilford progeria syndrome	oio:hasExactSynonym		Hutchinson-Gilford disease	NCIT:C34951	Progeria					Hutchinson-Gilford disease	NCIT:C34951										
MONDO:0008310	Hutchinson-Gilford progeria syndrome	oio:hasExactSynonym		Hutchinson-Gilford progeria syndrome	NCIT:C34951	Progeria					Hutchinson-Gilford progeria syndrome	NCIT:C34951										
MONDO:0008310	Hutchinson-Gilford progeria syndrome	oio:hasExactSynonym		premature senility syndrome	NCIT:C34951	Progeria					premature senility syndrome	NCIT:C34951										
MONDO:0008315	prostate cancer	oio:hasExactSynonym		malignant neoplasm of prostate	NCIT:C7378	Malignant Prostate Neoplasm					malignant neoplasm of prostate	NCIT:C7378										
MONDO:0008315	prostate cancer	oio:hasExactSynonym		malignant neoplasm of the prostate	NCIT:C7378	Malignant Prostate Neoplasm					malignant neoplasm of the prostate	NCIT:C7378										
MONDO:0008315	prostate cancer	oio:hasExactSynonym		malignant prostate neoplasm	NCIT:C7378	Malignant Prostate Neoplasm					malignant prostate neoplasm	NCIT:C7378										
MONDO:0008315	prostate cancer	oio:hasExactSynonym		malignant prostate tumor	NCIT:C7378	Malignant Prostate Neoplasm					malignant prostate tumor	NCIT:C7378										
MONDO:0008315	prostate cancer	oio:hasExactSynonym		malignant tumor of prostate	NCIT:C7378	Malignant Prostate Neoplasm					malignant tumor of prostate	NCIT:C7378										
MONDO:0008315	prostate cancer	oio:hasExactSynonym		malignant tumor of the prostate	NCIT:C7378	Malignant Prostate Neoplasm					malignant tumor of the prostate	NCIT:C7378										
MONDO:0008318	Proteus syndrome	oio:hasExactSynonym		Proteus syndrome	NCIT:C85032	Proteus Syndrome					Proteus syndrome	NCIT:C85032										
MONDO:0008322	pseudoachondroplasia	oio:hasExactSynonym		pseudoachondroplasia	NCIT:C118635	Pseudoachondroplasia		http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL			pseudoachondroplasia	NCIT:C118635										
MONDO:0008323	Liddle syndrome	oio:hasExactSynonym		Liddle syndrome	NCIT:C84827	Liddle Syndrome					Liddle syndrome	NCIT:C84827										
MONDO:0008327	exfoliation syndrome	oio:hasExactSynonym		XFG	NCIT:C129025	Exfoliation Syndrome	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION			XFG	NCIT:C129025	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0008327	exfoliation syndrome	oio:hasExactSynonym		XFS	NCIT:C129025	Exfoliation Syndrome	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION			XFS	NCIT:C129025	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0008332	platelet-type von Willebrand disease	oio:hasExactSynonym		platelet-type von Willebrand disease	NCIT:C131681	Platelet-Type von Willebrand Disease					platelet-type von Willebrand disease	NCIT:C131681										
MONDO:0008332	platelet-type von Willebrand disease	oio:hasExactSynonym		pseudo-von Willebrand disease	NCIT:C131681	Platelet-Type von Willebrand Disease		http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL			pseudo-von Willebrand disease	NCIT:C131681										
MONDO:0008340	ptosis, hereditary congenital, 1	oio:hasExactSynonym		congenital eyelid ptosis	NCIT:C27049	Congenital Eyelid Ptosis					congenital eyelid ptosis	NCIT:C27049										
MONDO:0008343	pulmonary atresia with ventricular septal defect	oio:hasExactSynonym		pulmonary atresia with ventricular septal defect	NCIT:C99033	Pulmonary Valve Atresia with Ventricular Septal Defect					pulmonary atresia with ventricular septal defect	NCIT:C99033										
MONDO:0008343	pulmonary atresia with ventricular septal defect	oio:hasExactSynonym		pulmonary valve atresia with ventricular septal defect	NCIT:C99033	Pulmonary Valve Atresia with Ventricular Septal Defect					pulmonary valve atresia with ventricular septal defect	NCIT:C99033										
MONDO:0008364	Raynaud disease	oio:hasExactSynonym		Raynaud syndrome	NCIT:C116359	Secondary Raynaud Phenomenon					Raynaud syndrome	NCIT:C116359										
MONDO:0008364	Raynaud disease	oio:hasExactSynonym		Raynaud's syndrome	NCIT:C116359	Secondary Raynaud Phenomenon					Raynaud's syndrome	NCIT:C116359										
MONDO:0008364	Raynaud disease	oio:hasExactSynonym		secondary Raynaud disease	NCIT:C116359	Secondary Raynaud Phenomenon					secondary Raynaud disease	NCIT:C116359										
MONDO:0008364	Raynaud disease	oio:hasExactSynonym		secondary Raynaud phenomenon	NCIT:C116359	Secondary Raynaud Phenomenon					secondary Raynaud phenomenon	NCIT:C116359										
MONDO:0008364	Raynaud disease	oio:hasExactSynonym		secondary Raynaud's disease	NCIT:C116359	Secondary Raynaud Phenomenon					secondary Raynaud's disease	NCIT:C116359										
MONDO:0008364	Raynaud disease	oio:hasExactSynonym		secondary Raynaud's phenomenon	NCIT:C116359	Secondary Raynaud Phenomenon					secondary Raynaud's phenomenon	NCIT:C116359										
MONDO:0008375	retinal detachment	oio:hasExactSynonym		retinal detachment	NCIT:C26874	Retinal Detachment					retinal detachment	NCIT:C26874										
MONDO:0008380	retinoblastoma	oio:hasExactSynonym		retinoblastoma, malignant	NCIT:C7541	Retinoblastoma					retinoblastoma, malignant	NCIT:C7541										
MONDO:0008380	retinoblastoma	oio:hasExactSynonym		retinoblastoma	NCIT:C7541	Retinoblastoma		http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL			retinoblastoma	NCIT:C7541										
MONDO:0008380	retinoblastoma	oio:hasExactSynonym		RB	NCIT:C7541	Retinoblastoma	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION			RB	NCIT:C7541	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0008383	rheumatoid arthritis	oio:hasExactSynonym		RA	NCIT:C2872	Refractory Anemia	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION			RA	NCIT:C2872	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0008383	rheumatoid arthritis	oio:hasExactSynonym		rheumatoid arthritis	NCIT:C2884	Rheumatoid Arthritis					rheumatoid arthritis	NCIT:C2884										
MONDO:0008383	rheumatoid arthritis	oio:hasExactSynonym		RA	NCIT:C2884	Rheumatoid Arthritis	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION			RA	NCIT:C2884	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0008386	Axenfeld-Rieger syndrome type 1	oio:hasExactSynonym		Rieger syndrome type 1	NCIT:C75015	Rieger Syndrome Type 1					Rieger syndrome type 1	NCIT:C75015										
MONDO:0008393	Rubinstein-Taybi syndrome due to CREBBP mutations	oio:hasExactSynonym		Rubinstein-Taybi syndrome type 1	NCIT:C153290	Rubinstein-Taybi Syndrome Type 1					Rubinstein-Taybi syndrome type 1	NCIT:C153290										
MONDO:0008393	Rubinstein-Taybi syndrome due to CREBBP mutations	oio:hasExactSynonym		RSTS1	NCIT:C153290	Rubinstein-Taybi Syndrome Type 1	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION			RSTS1	NCIT:C153290	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0008394	Silver-Russell syndrome	oio:hasExactSynonym		Russell-Silver Syndrome	NCIT:C85068	Russell-Silver Syndrome					Russell-Silver Syndrome	NCIT:C85068										
MONDO:0008394	Silver-Russell syndrome	oio:hasExactSynonym		Russell-Silver dwarfism	NCIT:C85068	Russell-Silver Syndrome					Russell-Silver dwarfism	NCIT:C85068										
MONDO:0008394	Silver-Russell syndrome	oio:hasExactSynonym		Russell-Silver syndrome	NCIT:C85068	Russell-Silver Syndrome					Russell-Silver syndrome	NCIT:C85068										
MONDO:0008394	Silver-Russell syndrome	oio:hasExactSynonym		Silver-Russell dwarfism	NCIT:C85068	Russell-Silver Syndrome					Silver-Russell dwarfism	NCIT:C85068										
MONDO:0008394	Silver-Russell syndrome	oio:hasExactSynonym		Silver-Russell syndrome	NCIT:C85068	Russell-Silver Syndrome					Silver-Russell syndrome	NCIT:C85068										
MONDO:0008401	pleomorphic adenoma	oio:hasExactSynonym		pleomorphic adenoma	NCIT:C8602	Pleomorphic Adenoma					pleomorphic adenoma	NCIT:C8602										
MONDO:0008401	pleomorphic adenoma	oio:hasExactSynonym		pleomorphic adenoma	NCIT:C8602	Pleomorphic Adenoma					pleomorphic adenoma	NCIT:C8602										
MONDO:0008401	pleomorphic adenoma	oio:hasExactSynonym		tumor, mixed, benign	NCIT:C8602	Pleomorphic Adenoma					tumor, mixed, benign	NCIT:C8602										
MONDO:0008410	Scheuermann disease	oio:hasExactSynonym		Calve's disease	NCIT:C34999	Juvenile Osteochondrosis of Spine					Calve's disease	NCIT:C34999										
MONDO:0008410	Scheuermann disease	oio:hasExactSynonym		Scheuermann's disease	NCIT:C34999	Juvenile Osteochondrosis of Spine					Scheuermann's disease	NCIT:C34999										
MONDO:0008410	Scheuermann disease	oio:hasExactSynonym		juvenile osteochondrosis of spine	NCIT:C34999	Juvenile Osteochondrosis of Spine					juvenile osteochondrosis of spine	NCIT:C34999										
MONDO:0008420	seborrheic keratosis	oio:hasExactSynonym		basal cell papilloma	NCIT:C9006	Seborrheic Keratosis					basal cell papilloma	NCIT:C9006										
MONDO:0008420	seborrheic keratosis	oio:hasExactSynonym		keratosis Seborrheica	NCIT:C9006	Seborrheic Keratosis					keratosis Seborrheica	NCIT:C9006										
MONDO:0008428	septooptic dysplasia	oio:hasExactSynonym		De Morsier syndrome	NCIT:C85063	Septo-Optic Dysplasia					De Morsier syndrome	NCIT:C85063										
MONDO:0008428	septooptic dysplasia	oio:hasExactSynonym		De Morsier syndrome	NCIT:C85063	Septo-Optic Dysplasia					De Morsier syndrome	NCIT:C85063										
MONDO:0008428	septooptic dysplasia	oio:hasExactSynonym		septo-optic dysplasia	NCIT:C85063	Septo-Optic Dysplasia					septo-optic dysplasia	NCIT:C85063										
MONDO:0008428	septooptic dysplasia	oio:hasExactSynonym		septo-optic dysplasia sequence	NCIT:C85063	Septo-Optic Dysplasia					septo-optic dysplasia sequence	NCIT:C85063										
MONDO:0008433	small cell lung carcinoma	oio:hasExactSynonym		Small cell lung cancer	NCIT:C4917	Lung Small Cell Carcinoma					Small cell lung cancer	NCIT:C4917										
MONDO:0008433	small cell lung carcinoma	oio:hasExactSynonym		lung oat cell carcinoma	NCIT:C4917	Lung Small Cell Carcinoma					lung oat cell carcinoma	NCIT:C4917										
MONDO:0008433	small cell lung carcinoma	oio:hasExactSynonym		lung small cell carcinoma	NCIT:C4917	Lung Small Cell Carcinoma					lung small cell carcinoma	NCIT:C4917										
MONDO:0008433	small cell lung carcinoma	oio:hasExactSynonym		lung small cell neuroendocrine carcinoma	NCIT:C4917	Lung Small Cell Carcinoma					lung small cell neuroendocrine carcinoma	NCIT:C4917										
MONDO:0008433	small cell lung carcinoma	oio:hasExactSynonym		oat cell carcinoma of lung	NCIT:C4917	Lung Small Cell Carcinoma					oat cell carcinoma of lung	NCIT:C4917										
MONDO:0008433	small cell lung carcinoma	oio:hasExactSynonym		oat cell carcinoma of the lung	NCIT:C4917	Lung Small Cell Carcinoma					oat cell carcinoma of the lung	NCIT:C4917										
MONDO:0008433	small cell lung carcinoma	oio:hasExactSynonym		oat cell lung carcinoma	NCIT:C4917	Lung Small Cell Carcinoma					oat cell lung carcinoma	NCIT:C4917										
MONDO:0008433	small cell lung carcinoma	oio:hasExactSynonym		small cell carcinoma of lung	NCIT:C4917	Lung Small Cell Carcinoma					small cell carcinoma of lung	NCIT:C4917										
MONDO:0008433	small cell lung carcinoma	oio:hasExactSynonym		small cell carcinoma of the lung	NCIT:C4917	Lung Small Cell Carcinoma					small cell carcinoma of the lung	NCIT:C4917										
MONDO:0008433	small cell lung carcinoma	oio:hasExactSynonym		small cell lung cancer	NCIT:C4917	Lung Small Cell Carcinoma					small cell lung cancer	NCIT:C4917										
MONDO:0008433	small cell lung carcinoma	oio:hasExactSynonym		small cell neuroendocrine carcinoma of lung	NCIT:C4917	Lung Small Cell Carcinoma					small cell neuroendocrine carcinoma of lung	NCIT:C4917										
MONDO:0008433	small cell lung carcinoma	oio:hasExactSynonym		small cell neuroendocrine carcinoma of the lung	NCIT:C4917	Lung Small Cell Carcinoma					small cell neuroendocrine carcinoma of the lung	NCIT:C4917										
MONDO:0008434	Smith-Magenis syndrome	oio:hasExactSynonym		SMITH-Magenis syndrome	NCIT:C75469	Smith-Magenis Syndrome					SMITH-Magenis syndrome	NCIT:C75469										
MONDO:0008434	Smith-Magenis syndrome	oio:hasExactSynonym		chromosome 17P11.2 deletion syndrome	NCIT:C75469	Smith-Magenis Syndrome					chromosome 17P11.2 deletion syndrome	NCIT:C75469										
MONDO:0008434	Smith-Magenis syndrome	oio:hasExactSynonym		chromosome 17p11.2 deletion syndrome	NCIT:C75469	Smith-Magenis Syndrome					chromosome 17p11.2 deletion syndrome	NCIT:C75469										
MONDO:0008434	Smith-Magenis syndrome	oio:hasExactSynonym		Smith-Magenis syndrome	NCIT:C75469	Smith-Magenis Syndrome		http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL			Smith-Magenis syndrome	NCIT:C75469										
MONDO:0008437	hereditary spastic paraplegia 3A	oio:hasExactSynonym		spastic Paraplegia 3A	NCIT:C142893	Spastic Paraplegia 3A					spastic Paraplegia 3A	NCIT:C142893										
MONDO:0008437	hereditary spastic paraplegia 3A	oio:hasExactSynonym		strumpell disease	NCIT:C142893	Spastic Paraplegia 3A					strumpell disease	NCIT:C142893										
MONDO:0008449	spina bifida	oio:hasExactSynonym		spinal meningocele	NCIT:C101209	Spinal Meningocele					spinal meningocele	NCIT:C101209										
MONDO:0008449	spina bifida	oio:hasExactSynonym		rachischisis	NCIT:C101214	Spina Bifida					rachischisis	NCIT:C101214										
MONDO:0008449	spina bifida	oio:hasExactSynonym		spina bifida	NCIT:C101214	Spina Bifida					spina bifida	NCIT:C101214										
MONDO:0008449	spina bifida	oio:hasExactSynonym		spina bifida	NCIT:C101214	Spina Bifida					spina bifida	NCIT:C101214										
MONDO:0008449	spina bifida	oio:hasExactSynonym		spinal meningocele	NCIT:C101214	Spina Bifida					spinal meningocele	NCIT:C101214										
MONDO:0008449	spina bifida	oio:hasExactSynonym		spinal myelocele	NCIT:C101214	Spina Bifida					spinal myelocele	NCIT:C101214										
MONDO:0008449	spina bifida	oio:hasExactSynonym		spinal myelomeningocele	NCIT:C101214	Spina Bifida					spinal myelomeningocele	NCIT:C101214										
MONDO:0008450	spinal arachnoiditis	oio:hasExactSynonym		spinal arachnoiditis	NCIT:C50749	Spinal Arachnoiditis					spinal arachnoiditis	NCIT:C50749										
MONDO:0008451	neuronopathy, distal hereditary motor, autosomal dominant 1	oio:hasExactSynonym		Charcot-Marie-Tooth disease, spinal, I	NCIT:C132826	Distal Hereditary Motor Neuronopathy Type I					Charcot-Marie-Tooth disease, spinal, I	NCIT:C132826										
MONDO:0008451	neuronopathy, distal hereditary motor, autosomal dominant 1	oio:hasExactSynonym		distal hereditary motor neuronopathy type I	NCIT:C132826	Distal Hereditary Motor Neuronopathy Type I					distal hereditary motor neuronopathy type I	NCIT:C132826										
MONDO:0008451	neuronopathy, distal hereditary motor, autosomal dominant 1	oio:hasExactSynonym		dHMN1	NCIT:C132826	Distal Hereditary Motor Neuronopathy Type I	http://purl.obolibrary.org/obo/mondo#ABBREVIATION				dHMN1	NCIT:C132826	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0008457	spinocerebellar ataxia type 6	oio:hasExactSynonym		spinocerebellar ataxia type 6	NCIT:C142838	Spinocerebellar Ataxia Type 6					spinocerebellar ataxia type 6	NCIT:C142838										
MONDO:0008457	spinocerebellar ataxia type 6	oio:hasExactSynonym		SCA6	NCIT:C142838	Spinocerebellar Ataxia Type 6	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION			SCA6	NCIT:C142838	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0008458	spinocerebellar ataxia type 2	oio:hasExactSynonym		spinocerebellar ataxia type 2	NCIT:C148315	Spinocerebellar Ataxia Type 2					spinocerebellar ataxia type 2	NCIT:C148315										
MONDO:0008458	spinocerebellar ataxia type 2	oio:hasExactSynonym		OPCA2	NCIT:C148315	Spinocerebellar Ataxia Type 2	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION			OPCA2	NCIT:C148315	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0008458	spinocerebellar ataxia type 2	oio:hasExactSynonym		SCA2	NCIT:C148315	Spinocerebellar Ataxia Type 2	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION			SCA2	NCIT:C148315	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0008464	split hand-foot malformation 1	oio:hasExactSynonym		split-hand/foot malformation type 1	NCIT:C75045	Split-Hand/Foot Malformation Type 1					split-hand/foot malformation type 1	NCIT:C75045										
MONDO:0008475	spondylolisthesis	oio:hasExactSynonym		spondylolisthesis	NCIT:C35033	Spondylolisthesis					spondylolisthesis	NCIT:C35033										
MONDO:0008487	polycystic ovary syndrome	oio:hasExactSynonym		Stein-Leventhal syndrome	NCIT:C26862	Polycystic Ovary Syndrome					Stein-Leventhal syndrome	NCIT:C26862										
MONDO:0008487	polycystic ovary syndrome	oio:hasExactSynonym		polycystic ovarian disease	NCIT:C26862	Polycystic Ovary Syndrome					polycystic ovarian disease	NCIT:C26862										
MONDO:0008487	polycystic ovary syndrome	oio:hasExactSynonym		polycystic ovary syndrome	NCIT:C26862	Polycystic Ovary Syndrome					polycystic ovary syndrome	NCIT:C26862										
MONDO:0008487	polycystic ovary syndrome	oio:hasExactSynonym		PCOS	NCIT:C26862	Polycystic Ovary Syndrome	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION			PCOS	NCIT:C26862	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0008491	stiff-person syndrome	oio:hasExactSynonym		Stiff Person Syndrome	NCIT:C85170	Stiff Person Syndrome					Stiff Person Syndrome	NCIT:C85170										
