subject_id	subject_label	predicate_id	object_id	mapping_justification	object_label	comment	mapping_tool	confidence	subject_match_field	object_match_field	match_string
MONDO:0010787	Kearns-Sayre syndrome	MONDO:equivalentTo	ICD10CM:H49.81	semapv:LexicalMatching	Kearns-Sayre syndrome	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	kearns-sayre syndrome
MONDO:0010787	Kearns-Sayre syndrome	MONDO:equivalentTo	ICD10CM:H49.81	semapv:LexicalMatching	Kearns-Sayre syndrome	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	kearns-sayre syndrome
MONDO:0004896	esotropia	MONDO:equivalentTo	ICD10CM:H50.0	semapv:LexicalMatching	Esotropia	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	esotropia
MONDO:0000997	monocular esotropia	MONDO:equivalentTo	ICD10CM:H50.01	semapv:LexicalMatching	Monocular esotropia	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	monocular esotropia
MONDO:0001392	monocular exotropia	MONDO:equivalentTo	ICD10CM:H50.11	semapv:LexicalMatching	Monocular exotropia	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	monocular exotropia
MONDO:0004893	hypertropia	MONDO:equivalentTo	ICD10CM:H50.2	semapv:LexicalMatching	Vertical strabismus	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	hypertropia
MONDO:0002152	intermittent squint	MONDO:equivalentTo	ICD10CM:H50.3	semapv:LexicalMatching	Intermittent heterotropia	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	intermittent heterotropia
MONDO:0004894	cyclotropia	MONDO:equivalentTo	ICD10CM:H50.41	semapv:LexicalMatching	Cyclotropia	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	cyclotropia
MONDO:0014624	Brown syndrome	MONDO:equivalentTo	ICD10CM:H50.61	semapv:LexicalMatching	Brown's sheath syndrome	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	brown's sheath syndrome
MONDO:0007473	Duane retraction syndrome	MONDO:equivalentTo	ICD10CM:H50.81	semapv:LexicalMatching	Duane's syndrome	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	duane's syndrome
MONDO:0011284	astigmatism	MONDO:equivalentTo	ICD10CM:H52.2	semapv:LexicalMatching	Astigmatism	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	astigmatism
MONDO:0011284	astigmatism	MONDO:equivalentTo	ICD10CM:H52.2	semapv:LexicalMatching	Astigmatism	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	astigmatism
MONDO:0011284	astigmatism	MONDO:equivalentTo	ICD10CM:H52.2	semapv:RegularExpressionReplacement	Astigmatism	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	astigmatism
MONDO:0001831	irregular astigmatism	MONDO:equivalentTo	ICD10CM:H52.21	semapv:LexicalMatching	Irregular astigmatism	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	irregular astigmatism
MONDO:0001364	regular astigmatism	MONDO:equivalentTo	ICD10CM:H52.22	semapv:LexicalMatching	Regular astigmatism	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	regular astigmatism
MONDO:0005555	cycloplegia	MONDO:equivalentTo	ICD10CM:H52.52	semapv:LexicalMatching	Paresis of accommodation	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	paresis of accommodation
MONDO:0001329	accommodative spasm	MONDO:equivalentTo	ICD10CM:H52.53	semapv:LexicalMatching	Spasm of accommodation	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	spasm of accommodation
MONDO:0001022	disuse amblyopia	MONDO:equivalentTo	ICD10CM:H53.01	semapv:LexicalMatching	Deprivation amblyopia	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	deprivation amblyopia
MONDO:0001021	ametropic amblyopia	MONDO:equivalentTo	ICD10CM:H53.02	semapv:LexicalMatching	Refractive amblyopia	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	refractive amblyopia
MONDO:0001019	suppression amblyopia	MONDO:equivalentTo	ICD10CM:H53.03	semapv:LexicalMatching	Strabismic amblyopia	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	strabismic amblyopia
MONDO:0000950	asthenopia	MONDO:equivalentTo	ICD10CM:H53.14	semapv:LexicalMatching	Visual discomfort	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	asthenopia
MONDO:0004758	scotoma	MONDO:equivalentTo	ICD10CM:H53.42	semapv:LexicalMatching	Scotoma of blind spot area	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	enlarged blind spot
MONDO:0004758	scotoma	MONDO:equivalentTo	ICD10CM:H53.42	semapv:LexicalMatching	Scotoma of blind spot area	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	scotoma of blind spot area
MONDO:0008610	blue color blindness	MONDO:equivalentTo	ICD10CM:H53.55	semapv:LexicalMatching	Tritanomaly	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	tritanopia
MONDO:0004587	hereditary night blindness	MONDO:equivalentTo	ICD10CM:H53.63	semapv:LexicalMatching	Congenital night blindness	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	congenital night blindness
MONDO:0007122	anisocoria	MONDO:equivalentTo	ICD10CM:H57.02	semapv:LexicalMatching	Anisocoria	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	anisocoria
MONDO:0007122	anisocoria	MONDO:equivalentTo	ICD10CM:H57.02	semapv:RegularExpressionReplacement	Anisocoria	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	anisocoria
MONDO:0007122	anisocoria	MONDO:equivalentTo	ICD10CM:H57.02	semapv:LexicalMatching	Anisocoria	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	anisocoria
MONDO:0018690	Holmes-Adie syndrome	MONDO:equivalentTo	ICD10CM:H57.05	semapv:LexicalMatching	Tonic pupil	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	tonic pupil
MONDO:0004795	otitis externa	MONDO:equivalentTo	ICD10CM:H60.33	semapv:LexicalMatching	Swimmer's ear	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	swimmer's ear
MONDO:0002246	perichondritis of auricle	MONDO:equivalentTo	ICD10CM:H61.0	semapv:LexicalMatching	Chondritis and perichondritis of external ear	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	perichondritis of pinna
MONDO:0002246	perichondritis of auricle	MONDO:equivalentTo	ICD10CM:H61.0	semapv:LexicalMatching	Chondritis and perichondritis of external ear	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	perichondritis of auricle
MONDO:0001212	non-suppurative otitis media	MONDO:equivalentTo	ICD10CM:H65	semapv:LexicalMatching	Nonsuppurative otitis media	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	nonsuppurative otitis media
MONDO:0001213	serous glue ear	MONDO:equivalentTo	ICD10CM:H65.2	semapv:LexicalMatching	Chronic serous otitis media	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	chronic serous otitis media
MONDO:0001031	purulent acute otitis media	MONDO:equivalentTo	ICD10CM:H66.0	semapv:LexicalMatching	Acute suppurative otitis media	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	acute suppurative otitis media
MONDO:0001921	chronic atticoantral disease	MONDO:equivalentTo	ICD10CM:H66.2	semapv:LexicalMatching	Chronic atticoantral suppurative otitis media	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	chronic atticoantral disease
MONDO:0001921	chronic atticoantral disease	MONDO:equivalentTo	ICD10CM:H66.2	semapv:LexicalMatching	Chronic atticoantral suppurative otitis media	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	chronic atticoantral suppurative otitis media
MONDO:0001064	acute eustachian salpingitis	MONDO:equivalentTo	ICD10CM:H68.01	semapv:LexicalMatching	Acute Eustachian salpingitis	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	acute eustachian salpingitis
MONDO:0002170	chronic eustachian salpingitis	MONDO:equivalentTo	ICD10CM:H68.02	semapv:LexicalMatching	Chronic Eustachian salpingitis	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	chronic eustachian salpingitis
MONDO:0001109	petrositis	MONDO:equivalentTo	ICD10CM:H70.21	semapv:LexicalMatching	Acute petrositis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	acute petrositis
MONDO:0001109	petrositis	MONDO:equivalentTo	ICD10CM:H70.22	semapv:LexicalMatching	Chronic petrositis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	chronic petrositis
MONDO:0006531	cholesteatoma of attic	MONDO:equivalentTo	ICD10CM:H71.0	semapv:LexicalMatching	Cholesteatoma of attic	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	cholesteatoma of attic
MONDO:0006533	cholesteatoma of middle ear	MONDO:equivalentTo	ICD10CM:H71.9	semapv:RegularExpressionReplacement	Unspecified cholesteatoma	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	unspecified cholesteatoma
MONDO:0001802	acute tympanitis	MONDO:equivalentTo	ICD10CM:H73.0	semapv:LexicalMatching	Acute myringitis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	acute myringitis
MONDO:0001803	myringitis bullosa hemorrhagica	MONDO:equivalentTo	ICD10CM:H73.01	semapv:LexicalMatching	Bullous myringitis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	bullous myringitis
MONDO:0001227	chronic tympanitis	MONDO:equivalentTo	ICD10CM:H73.1	semapv:LexicalMatching	Chronic myringitis	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	chronic tympanitis
MONDO:0003647	atrophic flaccid tympanic membrane	MONDO:equivalentTo	ICD10CM:H73.81	semapv:LexicalMatching	Atrophic flaccid tympanic membrane	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	atrophic flaccid tympanic membrane
MONDO:0001547	atrophic nonflaccid tympanic membrane	MONDO:equivalentTo	ICD10CM:H73.82	semapv:LexicalMatching	Atrophic nonflaccid tympanic membrane	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	atrophic nonflaccid tympanic membrane
MONDO:0005349	otosclerosis	MONDO:equivalentTo	ICD10CM:H80	semapv:RegularExpressionReplacement	Otosclerosis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	otosclerosis
MONDO:0005349	otosclerosis	MONDO:equivalentTo	ICD10CM:H80	semapv:LexicalMatching	Otosclerosis	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	otosclerosis
MONDO:0005349	otosclerosis	MONDO:equivalentTo	ICD10CM:H80	semapv:LexicalMatching	Otosclerosis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	otosclerosis
MONDO:0006744	endolymphatic hydrops	MONDO:equivalentTo	ICD10CM:H81.0	semapv:LexicalMatching	M̩ni̬re's disease	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	labyrinthine hydrops
MONDO:0007972	Meniere disease	MONDO:equivalentTo	ICD10CM:H81.39	semapv:LexicalMatching	Other peripheral vertigo	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	otogenic vertigo
MONDO:0002317	central nervous system origin vertigo	MONDO:equivalentTo	ICD10CM:H81.4	semapv:LexicalMatching	Vertigo of central origin	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	vertigo of central origin
MONDO:0043765	presbycusis	MONDO:equivalentTo	ICD10CM:H91.1	semapv:LexicalMatching	Presbycusis	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	presbycusis
MONDO:0043765	presbycusis	MONDO:equivalentTo	ICD10CM:H91.1	semapv:LexicalMatching	Presbycusis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	presbycusis
MONDO:0043303	hyperacusis	MONDO:equivalentTo	ICD10CM:H93.23	semapv:LexicalMatching	Hyperacusis	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	hyperacusis
MONDO:0043303	hyperacusis	MONDO:equivalentTo	ICD10CM:H93.23	semapv:LexicalMatching	Hyperacusis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	hyperacusis
MONDO:0024655	rheumatic pericarditis	MONDO:equivalentTo	ICD10CM:I01.0	semapv:RegularExpressionReplacement	Acute rheumatic pericarditis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	rheumatic pericarditis
MONDO:0024655	rheumatic pericarditis	MONDO:equivalentTo	ICD10CM:I01.0	semapv:RegularExpressionReplacement	Acute rheumatic pericarditis	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	rheumatic pericarditis
MONDO:0004582	rheumatic myocarditis	MONDO:equivalentTo	ICD10CM:I01.2	semapv:RegularExpressionReplacement	Acute rheumatic myocarditis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	acute rheumatic myocarditis
MONDO:0004582	rheumatic myocarditis	MONDO:equivalentTo	ICD10CM:I01.2	semapv:LexicalMatching	Acute rheumatic myocarditis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	acute rheumatic myocarditis
MONDO:0004582	rheumatic myocarditis	MONDO:equivalentTo	ICD10CM:I09.0	semapv:LexicalMatching	Rheumatic myocarditis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	rheumatic myocarditis
MONDO:0004582	rheumatic myocarditis	MONDO:equivalentTo	ICD10CM:I09.0	semapv:LexicalMatching	Rheumatic myocarditis	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	rheumatic myocarditis
MONDO:0003627	rheumatic pulmonary valve disease	MONDO:equivalentTo	ICD10CM:I09.89	semapv:LexicalMatching	Other specified rheumatic heart diseases	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	rheumatic disease of pulmonary valve
MONDO:0006955	rheumatic heart disease	MONDO:equivalentTo	ICD10CM:I09.9	semapv:LexicalMatching	Rheumatic heart disease, unspecified	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	rheumatic carditis
MONDO:0005044	hypertensive disorder	MONDO:equivalentTo	ICD10CM:I10	semapv:LexicalMatching	Essential (primary) hypertension	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	high blood pressure
MONDO:0001302	hypertensive heart disease	MONDO:equivalentTo	ICD10CM:I11	semapv:LexicalMatching	Hypertensive heart disease	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	hypertensive heart disease
MONDO:0001302	hypertensive heart disease	MONDO:equivalentTo	ICD10CM:I11	semapv:LexicalMatching	Hypertensive heart disease	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	hypertensive heart disease
MONDO:0024633	hypertensive nephropathy	MONDO:equivalentTo	ICD10CM:I12	semapv:LexicalMatching	Hypertensive chronic kidney disease	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	hypertensive nephropathy
MONDO:0024633	hypertensive nephropathy	MONDO:equivalentTo	ICD10CM:I12	semapv:LexicalMatching	Hypertensive chronic kidney disease	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	hypertensive nephropathy
MONDO:0006044	nephrosclerosis	MONDO:equivalentTo	ICD10CM:I12	semapv:LexicalMatching	Hypertensive chronic kidney disease	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	nephrosclerosis
MONDO:0006846	malignant hypertension	MONDO:equivalentTo	ICD10CM:I16.1	semapv:LexicalMatching	Hypertensive emergency	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	hypertensive emergency
MONDO:0006021	Prinzmetal angina	MONDO:equivalentTo	ICD10CM:I20.1	semapv:LexicalMatching	Angina pectoris with documented spasm	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	prinzmetal angina
MONDO:0006021	Prinzmetal angina	MONDO:equivalentTo	ICD10CM:I20.1	semapv:LexicalMatching	Angina pectoris with documented spasm	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	variant angina
MONDO:0000990	acute subendocardial myocardial infarction	MONDO:equivalentTo	ICD10CM:I21.4	semapv:LexicalMatching	Non-ST elevation (NSTEMI) myocardial infarction	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	acute subendocardial myocardial infarction
MONDO:0005311	atherosclerosis	MONDO:equivalentTo	ICD10CM:I25.1	semapv:LexicalMatching	Atherosclerotic heart disease of native coronary artery	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	atherosclerotic cardiovascular disease
MONDO:0005279	pulmonary embolism	MONDO:equivalentTo	ICD10CM:I26	semapv:LexicalMatching	Pulmonary embolism	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	pulmonary embolism
MONDO:0005279	pulmonary embolism	MONDO:equivalentTo	ICD10CM:I26	semapv:LexicalMatching	Pulmonary embolism	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	pulmonary embolism
MONDO:0005279	pulmonary embolism	MONDO:equivalentTo	ICD10CM:I26	semapv:RegularExpressionReplacement	Pulmonary embolism	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	pulmonary embolism
MONDO:0017148	heritable pulmonary arterial hypertension	MONDO:equivalentTo	ICD10CM:I27.0	semapv:LexicalMatching	Primary pulmonary hypertension	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	heritable pulmonary arterial hypertension
MONDO:0017147	idiopathic pulmonary arterial hypertension	MONDO:equivalentTo	ICD10CM:I27.0	semapv:LexicalMatching	Primary pulmonary hypertension	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	idiopathic pulmonary arterial hypertension
MONDO:0017147	idiopathic pulmonary arterial hypertension	MONDO:equivalentTo	ICD10CM:I27.0	semapv:LexicalMatching	Primary pulmonary hypertension	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	primary pulmonary arterial hypertension
MONDO:0013024	chronic thromboembolic pulmonary hypertension	MONDO:equivalentTo	ICD10CM:I27.24	semapv:LexicalMatching	Chronic thromboembolic pulmonary hypertension	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	chronic thromboembolic pulmonary hypertension
MONDO:0019944	Eisenmenger syndrome	MONDO:equivalentTo	ICD10CM:I27.83	semapv:LexicalMatching	Eisenmenger's syndrome	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	eisenmenger's syndrome
MONDO:0023164	viral pericarditis	MONDO:equivalentTo	ICD10CM:I30.1	semapv:LexicalMatching	Infective pericarditis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	viral pericarditis
MONDO:0023164	viral pericarditis	MONDO:equivalentTo	ICD10CM:I30.1	semapv:LexicalMatching	Infective pericarditis	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	viral pericarditis
MONDO:0001370	pericardial effusion	MONDO:equivalentTo	ICD10CM:I31.3	semapv:RegularExpressionReplacement	Pericardial effusion (noninflammatory)	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	pericardial effusion
MONDO:0001370	pericardial effusion	MONDO:equivalentTo	ICD10CM:I31.3	semapv:RegularExpressionReplacement	Pericardial effusion (noninflammatory)	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	pericardial effusion
MONDO:0006981	subacute bacterial endocarditis	MONDO:equivalentTo	ICD10CM:I33.0	semapv:RegularExpressionReplacement	Acute and subacute infective endocarditis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	endocarditis lenta
MONDO:0006669	bacterial endocarditis	MONDO:equivalentTo	ICD10CM:I33.0	semapv:RegularExpressionReplacement	Acute and subacute infective endocarditis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	bacterial endocarditis
MONDO:0006669	bacterial endocarditis	MONDO:equivalentTo	ICD10CM:I33.0	semapv:RegularExpressionReplacement	Acute and subacute infective endocarditis	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	bacterial endocarditis
MONDO:0000466	first-degree atrioventricular block	MONDO:equivalentTo	ICD10CM:I44.0	semapv:LexicalMatching	Atrioventricular block, first degree	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	atrioventricular block, first degree
MONDO:0000467	second-degree atrioventricular block	MONDO:equivalentTo	ICD10CM:I44.1	semapv:LexicalMatching	Atrioventricular block, second degree	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	atrioventricular block, second degree
MONDO:0020806	sinoatrial block	MONDO:equivalentTo	ICD10CM:I45.5	semapv:LexicalMatching	Other specified heart block	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	sinoatrial block
MONDO:0008685	Wolff-Parkinson-white syndrome	MONDO:equivalentTo	ICD10CM:I45.6	semapv:LexicalMatching	Pre-excitation syndrome	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	wolff-parkinson-white syndrome
MONDO:0007174	Lown-Ganong-Levine syndrome	MONDO:equivalentTo	ICD10CM:I45.6	semapv:LexicalMatching	Pre-excitation syndrome	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	lown-ganong-levine syndrome
MONDO:0007174	Lown-Ganong-Levine syndrome	MONDO:equivalentTo	ICD10CM:I45.6	semapv:LexicalMatching	Pre-excitation syndrome	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	lown-ganong-levine syndrome
MONDO:0008685	Wolff-Parkinson-white syndrome	MONDO:equivalentTo	ICD10CM:I45.6	semapv:RegularExpressionReplacement	Pre-excitation syndrome	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	wolff-parkinson-white syndrome
MONDO:0008685	Wolff-Parkinson-white syndrome	MONDO:equivalentTo	ICD10CM:I45.6	semapv:LexicalMatching	Pre-excitation syndrome	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	anomalous atrioventricular excitation
MONDO:0008685	Wolff-Parkinson-white syndrome	MONDO:equivalentTo	ICD10CM:I45.6	semapv:LexicalMatching	Pre-excitation syndrome	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	wolff-parkinson-white syndrome
MONDO:0043475	Adams-Stokes syndrome	MONDO:equivalentTo	ICD10CM:I45.9	semapv:LexicalMatching	Conduction disorder, unspecified	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	stokes-adams syndrome
MONDO:0000190	ventricular fibrillation	MONDO:equivalentTo	ICD10CM:I49.01	semapv:RegularExpressionReplacement	Ventricular fibrillation	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	ventricular fibrillation
MONDO:0000190	ventricular fibrillation	MONDO:equivalentTo	ICD10CM:I49.01	semapv:LexicalMatching	Ventricular fibrillation	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	ventricular fibrillation
MONDO:0000190	ventricular fibrillation	MONDO:equivalentTo	ICD10CM:I49.01	semapv:LexicalMatching	Ventricular fibrillation	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	ventricular fibrillation
MONDO:0015263	Brugada syndrome	MONDO:equivalentTo	ICD10CM:I49.8	semapv:LexicalMatching	Other specified cardiac arrhythmias	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	brugada syndrome
MONDO:0015263	Brugada syndrome	MONDO:equivalentTo	ICD10CM:I49.8	semapv:LexicalMatching	Other specified cardiac arrhythmias	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	brugada syndrome
MONDO:0005252	heart failure	MONDO:equivalentTo	ICD10CM:I50	semapv:LexicalMatching	Heart failure	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	heart failure
MONDO:0005252	heart failure	MONDO:equivalentTo	ICD10CM:I50	semapv:LexicalMatching	Heart failure	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	heart failure
MONDO:0005253	high output heart failure	MONDO:equivalentTo	ICD10CM:I50.83	semapv:LexicalMatching	High output heart failure	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	high output heart failure
MONDO:0005009	congestive heart failure	MONDO:equivalentTo	ICD10CM:I50.9	semapv:LexicalMatching	Heart failure, unspecified	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	congestive heart disease
MONDO:0024643	myocardial disorder	MONDO:equivalentTo	ICD10CM:I51.5	semapv:LexicalMatching	Myocardial degeneration	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	myocardial disease
MONDO:0019018	Tako-tsubo cardiomyopathy	MONDO:equivalentTo	ICD10CM:I51.81	semapv:LexicalMatching	Takotsubo syndrome	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	takotsubo cardiomyopathy
MONDO:0019018	Tako-tsubo cardiomyopathy	MONDO:equivalentTo	ICD10CM:I51.81	semapv:LexicalMatching	Takotsubo syndrome	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	takotsubo syndrome
MONDO:0019018	Tako-tsubo cardiomyopathy	MONDO:equivalentTo	ICD10CM:I51.81	semapv:LexicalMatching	Takotsubo syndrome	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	transient left ventricular apical ballooning syndrome
MONDO:0024636	inflammation of heart layer	MONDO:equivalentTo	ICD10CM:I51.89	semapv:RegularExpressionReplacement	Other ill-defined heart diseases	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	carditis
MONDO:0002679	cerebral infarction	MONDO:equivalentTo	ICD10CM:I63	semapv:LexicalMatching	Cerebral infarction	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	cerebral infarction
MONDO:0002679	cerebral infarction	MONDO:equivalentTo	ICD10CM:I63	semapv:LexicalMatching	Cerebral infarction	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	cerebral infarction
MONDO:0004450	carotid artery occlusion	MONDO:equivalentTo	ICD10CM:I65.2	semapv:LexicalMatching	Occlusion and stenosis of carotid artery	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	occlusion and stenosis of carotid artery
MONDO:0016820	Moyamoya disease	MONDO:equivalentTo	ICD10CM:I67.5	semapv:LexicalMatching	Moyamoya disease	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	moyamoya disease
MONDO:0002679	cerebral infarction	MONDO:equivalentTo	ICD10CM:I67.82	semapv:LexicalMatching	Cerebral ischemia	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	cerebral ischemia
MONDO:0044033	posterior leukoencephalopathy syndrome	MONDO:equivalentTo	ICD10CM:I67.83	semapv:LexicalMatching	Posterior reversible encephalopathy syndrome	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	posterior reversible encephalopathy syndrome
