subject_id	subject_label	predicate_id	object_id	mapping_justification	object_label	comment	mapping_tool	confidence	subject_match_field	object_match_field	match_string
MONDO:0014353	immunodeficiency 23	skos:exactMatch	DOID:0111953	semapv:LexicalMatching	immunodeficiency 23	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	pgm3-cdg
MONDO:0014353	immunodeficiency 23	skos:exactMatch	DOID:0111953	semapv:LexicalMatching	immunodeficiency 23	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	imd23
MONDO:0014353	immunodeficiency 23	skos:exactMatch	DOID:0111953	semapv:LexicalMatching	immunodeficiency 23	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	cid due to pgm3 deficiency
MONDO:0014353	immunodeficiency 23	skos:exactMatch	DOID:0111953	semapv:LexicalMatching	immunodeficiency 23	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:615816
MONDO:0032723	immunodeficiency 60	skos:exactMatch	DOID:0111954	semapv:LexicalMatching	immunodeficiency 60	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:618394
MONDO:0032723	immunodeficiency 60	skos:exactMatch	DOID:0111954	semapv:LexicalMatching	immunodeficiency 60	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	immunodeficiency 60
MONDO:0008856	immunodeficiency 27A	skos:exactMatch	DOID:0111955	semapv:LexicalMatching	immunodeficiency 27A	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	immunodeficiency 27a
MONDO:0020530	mendelian susceptibility to mycobacterial diseases due to complete IFNgammaR1 deficiency	skos:exactMatch	DOID:0111955	semapv:LexicalMatching	immunodeficiency 27A	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:209950
MONDO:0020530	mendelian susceptibility to mycobacterial diseases due to complete IFNgammaR1 deficiency	skos:exactMatch	DOID:0111955	semapv:LexicalMatching	immunodeficiency 27A	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	mesh:c535530
MONDO:0008856	immunodeficiency 27A	skos:exactMatch	DOID:0111955	semapv:LexicalMatching	immunodeficiency 27A	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	immunodeficiency 27a
MONDO:0008856	immunodeficiency 27A	skos:exactMatch	DOID:0111955	semapv:LexicalMatching	immunodeficiency 27A	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:209950
MONDO:0017901	autosomal recessive Mendelian susceptibility to mycobacterial diseases due to partial IFNgammaR1 deficiency	skos:exactMatch	DOID:0111955	semapv:LexicalMatching	immunodeficiency 27A	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	autosomal recessive msmd due to partial interferon gamma receptor 1 deficiency
MONDO:0017901	autosomal recessive Mendelian susceptibility to mycobacterial diseases due to partial IFNgammaR1 deficiency	skos:exactMatch	DOID:0111955	semapv:LexicalMatching	immunodeficiency 27A	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	autosomal recessive mendelian susceptibility to mycobacterial diseases due to partial ifngammar1 deficiency
MONDO:0017901	autosomal recessive Mendelian susceptibility to mycobacterial diseases due to partial IFNgammaR1 deficiency	skos:exactMatch	DOID:0111955	semapv:LexicalMatching	immunodeficiency 27A	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	autosomal recessive mendelian susceptibility to mycobacterial diseases due to partial interferon gamma receptor 1 deficiency
MONDO:0017901	autosomal recessive Mendelian susceptibility to mycobacterial diseases due to partial IFNgammaR1 deficiency	skos:exactMatch	DOID:0111955	semapv:LexicalMatching	immunodeficiency 27A	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:209950
MONDO:0017901	autosomal recessive Mendelian susceptibility to mycobacterial diseases due to partial IFNgammaR1 deficiency	skos:exactMatch	DOID:0111955	semapv:LexicalMatching	immunodeficiency 27A	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	autosomal recessive msmd due to partial ifngammar1 deficiency
MONDO:0014429	autosomal dominant mendelian susceptibility to mycobacterial diseases due to partial IFNgammaR1 deficiency	skos:exactMatch	DOID:0111956	semapv:LexicalMatching	immunodeficiency 27B	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	imd27b
MONDO:0014429	autosomal dominant mendelian susceptibility to mycobacterial diseases due to partial IFNgammaR1 deficiency	skos:exactMatch	DOID:0111956	semapv:LexicalMatching	immunodeficiency 27B	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	immunodeficiency 27b
MONDO:0014429	autosomal dominant mendelian susceptibility to mycobacterial diseases due to partial IFNgammaR1 deficiency	skos:exactMatch	DOID:0111956	semapv:LexicalMatching	immunodeficiency 27B	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	autosomal dominant mendelian susceptibility to mycobacterial diseases due to partial ifngammar1 deficiency
MONDO:0014429	autosomal dominant mendelian susceptibility to mycobacterial diseases due to partial IFNgammaR1 deficiency	skos:exactMatch	DOID:0111956	semapv:LexicalMatching	immunodeficiency 27B	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	autosomal dominant msmd due to partial interferon gamma receptor 1 deficiency
MONDO:0014429	autosomal dominant mendelian susceptibility to mycobacterial diseases due to partial IFNgammaR1 deficiency	skos:exactMatch	DOID:0111956	semapv:LexicalMatching	immunodeficiency 27B	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	autosomal dominant msmd due to partial ifngammar1 deficiency
MONDO:0014429	autosomal dominant mendelian susceptibility to mycobacterial diseases due to partial IFNgammaR1 deficiency	skos:exactMatch	DOID:0111956	semapv:LexicalMatching	immunodeficiency 27B	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:615978
MONDO:0014429	autosomal dominant mendelian susceptibility to mycobacterial diseases due to partial IFNgammaR1 deficiency	skos:exactMatch	DOID:0111956	semapv:LexicalMatching	immunodeficiency 27B	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	autosomal dominant mendelian susceptibility to mycobacterial diseases due to partial interferon gamma receptor 1 deficiency
MONDO:0014081	severe combined immunodeficiency due to CARD11 deficiency	skos:exactMatch	DOID:0111957	semapv:LexicalMatching	immunodeficiency 11A	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	immunodeficiency 11a
MONDO:0014081	severe combined immunodeficiency due to CARD11 deficiency	skos:exactMatch	DOID:0111957	semapv:LexicalMatching	immunodeficiency 11A	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:615206
MONDO:0014081	severe combined immunodeficiency due to CARD11 deficiency	skos:exactMatch	DOID:0111957	semapv:LexicalMatching	immunodeficiency 11A	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	severe combined immunodeficiency due to card11 deficiency
MONDO:0014081	severe combined immunodeficiency due to CARD11 deficiency	skos:exactMatch	DOID:0111957	semapv:LexicalMatching	immunodeficiency 11A	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	scid due to card11 deficiency
MONDO:0054697	immunodeficiency 11b with atopic dermatitis	skos:exactMatch	DOID:0111958	semapv:LexicalMatching	immunodeficiency 11B	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:617638
MONDO:0054697	immunodeficiency 11b with atopic dermatitis	skos:exactMatch	DOID:0111958	semapv:LexicalMatching	immunodeficiency 11B	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	immunodeficiency 11b with atopic dermatitis
MONDO:0014267	severe combined immunodeficiency due to IKK2 deficiency	skos:exactMatch	DOID:0111959	semapv:LexicalMatching	immunodeficiency 15B	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	immunodeficiency 15b
MONDO:0014267	severe combined immunodeficiency due to IKK2 deficiency	skos:exactMatch	DOID:0111959	semapv:LexicalMatching	immunodeficiency 15B	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:615592
MONDO:0032599	immunodeficiency 15a	skos:exactMatch	DOID:0111960	semapv:LexicalMatching	immunodeficiency 15A	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:618204
MONDO:0032599	immunodeficiency 15a	skos:exactMatch	DOID:0111960	semapv:LexicalMatching	immunodeficiency 15A	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	immunodeficiency 15a
MONDO:0014423	severe combined immunodeficiency due to DNA-PKcs deficiency	skos:exactMatch	DOID:0111961	semapv:LexicalMatching	immunodeficiency 26	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	immunodeficiency 26, with or without neurologic abnormalities
MONDO:0014423	severe combined immunodeficiency due to DNA-PKcs deficiency	skos:exactMatch	DOID:0111961	semapv:LexicalMatching	immunodeficiency 26	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	scid due to dna-pkcs deficiency
MONDO:0014423	severe combined immunodeficiency due to DNA-PKcs deficiency	skos:exactMatch	DOID:0111961	semapv:LexicalMatching	immunodeficiency 26	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	severe combined immunodeficiency due to dna-pkcs deficiency
MONDO:0014423	severe combined immunodeficiency due to DNA-PKcs deficiency	skos:exactMatch	DOID:0111961	semapv:LexicalMatching	immunodeficiency 26	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:615966
MONDO:0015131	combined immunodeficiency	skos:exactMatch	DOID:0111962	semapv:LexicalMatching	combined immunodeficiency	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	combined immunodeficiency
MONDO:0015131	combined immunodeficiency	skos:exactMatch	DOID:0111962	semapv:LexicalMatching	combined immunodeficiency	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	combined immunodeficiency
MONDO:0012383	primary immunodeficiency with natural-killer cell deficiency and adrenal insufficiency	skos:exactMatch	DOID:0111967	semapv:LexicalMatching	immunodeficiency 54	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:609981
MONDO:0012383	primary immunodeficiency with natural-killer cell deficiency and adrenal insufficiency	skos:exactMatch	DOID:0111967	semapv:LexicalMatching	immunodeficiency 54	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	primary immunodeficiency with natural-killer cell deficiency and adrenal insufficiency
MONDO:0012383	primary immunodeficiency with natural-killer cell deficiency and adrenal insufficiency	skos:exactMatch	DOID:0111967	semapv:LexicalMatching	immunodeficiency 54	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	mesh:c566492
MONDO:0012383	primary immunodeficiency with natural-killer cell deficiency and adrenal insufficiency	skos:exactMatch	DOID:0111967	semapv:LexicalMatching	immunodeficiency 54	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	primary immunodeficiency due to mcm4 deficiency
MONDO:0011664	immunodeficiency due to CD25 deficiency	skos:exactMatch	DOID:0111968	semapv:LexicalMatching	immunodeficiency 41	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	interleukin-2 receptor alpha chain deficiency
MONDO:0011664	immunodeficiency due to CD25 deficiency	skos:exactMatch	DOID:0111968	semapv:LexicalMatching	immunodeficiency 41	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:606367
MONDO:0011664	immunodeficiency due to CD25 deficiency	skos:exactMatch	DOID:0111968	semapv:LexicalMatching	immunodeficiency 41	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	immunodeficiency due to cd25 deficiency
MONDO:0011664	immunodeficiency due to CD25 deficiency	skos:exactMatch	DOID:0111968	semapv:LexicalMatching	immunodeficiency 41	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	mesh:c565232
MONDO:0011664	immunodeficiency due to CD25 deficiency	skos:exactMatch	DOID:0111968	semapv:LexicalMatching	immunodeficiency 41	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	immunodeficiency due to cd25 deficiency
MONDO:0014597	immunodeficiency 39	skos:exactMatch	DOID:0111969	semapv:LexicalMatching	immunodeficiency 39	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	immunodeficiency 39
MONDO:0014597	immunodeficiency 39	skos:exactMatch	DOID:0111969	semapv:LexicalMatching	immunodeficiency 39	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:616345
MONDO:0014597	immunodeficiency 39	skos:exactMatch	DOID:0111969	semapv:LexicalMatching	immunodeficiency 39	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	immunodeficiency 39
MONDO:0013008	combined immunodeficiency due to STIM1 deficiency	skos:exactMatch	DOID:0111970	semapv:LexicalMatching	immunodeficiency 10	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:612783
MONDO:0013008	combined immunodeficiency due to STIM1 deficiency	skos:exactMatch	DOID:0111970	semapv:LexicalMatching	immunodeficiency 10	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	cid due to stim1 deficiency
MONDO:0013008	combined immunodeficiency due to STIM1 deficiency	skos:exactMatch	DOID:0111970	semapv:LexicalMatching	immunodeficiency 10	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	combined immunodeficiency due to stim1 deficiency
MONDO:0013008	combined immunodeficiency due to STIM1 deficiency	skos:exactMatch	DOID:0111970	semapv:LexicalMatching	immunodeficiency 10	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	mesh:c557827
MONDO:0015695	combined immunodeficiency due to CRAC channel dysfunction	skos:exactMatch	DOID:0111970	semapv:LexicalMatching	immunodeficiency 10	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:612783
MONDO:0014278	immunodeficiency 18	skos:exactMatch	DOID:0111971	semapv:LexicalMatching	immunodeficiency 18	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	cd3-epsilon deficiency
MONDO:0014278	immunodeficiency 18	skos:exactMatch	DOID:0111971	semapv:LexicalMatching	immunodeficiency 18	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	immunodeficiency 18
MONDO:0014278	immunodeficiency 18	skos:exactMatch	DOID:0111971	semapv:LexicalMatching	immunodeficiency 18	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	immunodeficiency 18
MONDO:0014278	immunodeficiency 18	skos:exactMatch	DOID:0111971	semapv:LexicalMatching	immunodeficiency 18	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	imd18
MONDO:0015703	T-B+ severe combined immunodeficiency due to CD3delta/CD3epsilon/CD3zeta	skos:exactMatch	DOID:0111971	semapv:LexicalMatching	immunodeficiency 18	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:615615
MONDO:0014278	immunodeficiency 18	skos:exactMatch	DOID:0111971	semapv:LexicalMatching	immunodeficiency 18	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:615615
MONDO:0014280	immunodeficiency 19	skos:exactMatch	DOID:0111972	semapv:LexicalMatching	immunodeficiency 19	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	immunodeficiency 19
MONDO:0014280	immunodeficiency 19	skos:exactMatch	DOID:0111972	semapv:LexicalMatching	immunodeficiency 19	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	immunodeficiency 19
MONDO:0014280	immunodeficiency 19	skos:exactMatch	DOID:0111972	semapv:LexicalMatching	immunodeficiency 19	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:615617
MONDO:0015703	T-B+ severe combined immunodeficiency due to CD3delta/CD3epsilon/CD3zeta	skos:exactMatch	DOID:0111972	semapv:LexicalMatching	immunodeficiency 19	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:615617
MONDO:0014276	combined immunodeficiency due to CD3gamma deficiency	skos:exactMatch	DOID:0111973	semapv:LexicalMatching	immunodeficiency 17	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	immunodeficiency 17, cd3 gamma deficient
MONDO:0014276	combined immunodeficiency due to CD3gamma deficiency	skos:exactMatch	DOID:0111973	semapv:LexicalMatching	immunodeficiency 17	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	immunodeficiency 17
MONDO:0014276	combined immunodeficiency due to CD3gamma deficiency	skos:exactMatch	DOID:0111973	semapv:LexicalMatching	immunodeficiency 17	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	cd3-gamma deficiency
MONDO:0014276	combined immunodeficiency due to CD3gamma deficiency	skos:exactMatch	DOID:0111973	semapv:LexicalMatching	immunodeficiency 17	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:615607
MONDO:0014276	combined immunodeficiency due to CD3gamma deficiency	skos:exactMatch	DOID:0111973	semapv:LexicalMatching	immunodeficiency 17	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	scid-like immunodeficiency, t cell-partial, b cell-positive, nk cell-positive
MONDO:0014276	combined immunodeficiency due to CD3gamma deficiency	skos:exactMatch	DOID:0111973	semapv:LexicalMatching	immunodeficiency 17	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	imd17
MONDO:0009305	granulocytopenia with immunoglobulin abnormality	skos:exactMatch	DOID:0111974	semapv:LexicalMatching	immunodeficiency 59	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:233600
MONDO:0009305	granulocytopenia with immunoglobulin abnormality	skos:exactMatch	DOID:0111974	semapv:LexicalMatching	immunodeficiency 59	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	mesh:c565535
MONDO:0009305	granulocytopenia with immunoglobulin abnormality	skos:exactMatch	DOID:0111974	semapv:LexicalMatching	immunodeficiency 59	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	immunodeficiency 59 and hypoglycemia
MONDO:0014715	primary immunodeficiency with post-measles-mumps-rubella vaccine viral infection	skos:exactMatch	DOID:0111975	semapv:LexicalMatching	immunodeficiency 44	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	imd44
MONDO:0014715	primary immunodeficiency with post-measles-mumps-rubella vaccine viral infection	skos:exactMatch	DOID:0111975	semapv:LexicalMatching	immunodeficiency 44	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	immunodeficiency 44
MONDO:0014715	primary immunodeficiency with post-measles-mumps-rubella vaccine viral infection	skos:exactMatch	DOID:0111975	semapv:LexicalMatching	immunodeficiency 44	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:616636
MONDO:0013007	combined immunodeficiency due to ORAI1 deficiency	skos:exactMatch	DOID:0111976	semapv:LexicalMatching	immunodeficiency 9	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:612782
MONDO:0013007	combined immunodeficiency due to ORAI1 deficiency	skos:exactMatch	DOID:0111976	semapv:LexicalMatching	immunodeficiency 9	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	cid due to orai1 deficiency
MONDO:0013007	combined immunodeficiency due to ORAI1 deficiency	skos:exactMatch	DOID:0111976	semapv:LexicalMatching	immunodeficiency 9	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	mesh:c557826
MONDO:0015695	combined immunodeficiency due to CRAC channel dysfunction	skos:exactMatch	DOID:0111976	semapv:LexicalMatching	immunodeficiency 9	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:612782
MONDO:0013007	combined immunodeficiency due to ORAI1 deficiency	skos:exactMatch	DOID:0111976	semapv:LexicalMatching	immunodeficiency 9	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	combined immunodeficiency due to orai1 deficiency
MONDO:0032848	immunodeficiency 65, susceptibility to viral infections	skos:exactMatch	DOID:0111978	semapv:LexicalMatching	immunodeficiency 65	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	immunodeficiency 65, susceptibility to viral infections
MONDO:0032848	immunodeficiency 65, susceptibility to viral infections	skos:exactMatch	DOID:0111978	semapv:LexicalMatching	immunodeficiency 65	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:618648
MONDO:0014981	immunodeficiency 49	skos:exactMatch	DOID:0111979	semapv:LexicalMatching	immunodeficiency 49	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	imd49
MONDO:0014981	immunodeficiency 49	skos:exactMatch	DOID:0111979	semapv:LexicalMatching	immunodeficiency 49	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:617237
MONDO:0014981	immunodeficiency 49	skos:exactMatch	DOID:0111979	semapv:LexicalMatching	immunodeficiency 49	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	immunodeficiency 49
MONDO:0014981	immunodeficiency 49	skos:exactMatch	DOID:0111979	semapv:LexicalMatching	immunodeficiency 49	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	immunodeficiency 49
MONDO:0032803	immunodeficiency 64	skos:exactMatch	DOID:0111980	semapv:LexicalMatching	immunodeficiency 64	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:618534
MONDO:0032803	immunodeficiency 64	skos:exactMatch	DOID:0111980	semapv:LexicalMatching	immunodeficiency 64	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	immunodeficiency 64
MONDO:0009434	hypoproteinemia, hypercatabolic	skos:exactMatch	DOID:0111981	semapv:LexicalMatching	immunodeficiency 43	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:241600
MONDO:0009434	hypoproteinemia, hypercatabolic	skos:exactMatch	DOID:0111981	semapv:LexicalMatching	immunodeficiency 43	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	mesh:c565476
MONDO:0014082	cryptosporidiosis-chronic cholangitis-liver disease syndrome	skos:exactMatch	DOID:0111982	semapv:LexicalMatching	immunodeficiency 56	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:615207
MONDO:0044721	severe combined immunodeficiency due to LAT deficiency	skos:exactMatch	DOID:0111983	semapv:LexicalMatching	immunodeficiency 52	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:617514
MONDO:0044721	severe combined immunodeficiency due to LAT deficiency	skos:exactMatch	DOID:0111983	semapv:LexicalMatching	immunodeficiency 52	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	severe combined immunodeficiency due to lat deficiency
MONDO:0029134	severe combined immunodeficiency due to CARMIL2 deficiency	skos:exactMatch	DOID:0111984	semapv:LexicalMatching	immunodeficiency 58	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	severe combined immunodeficiency due to carmil2 deficiency
MONDO:0029134	severe combined immunodeficiency due to CARMIL2 deficiency	skos:exactMatch	DOID:0111984	semapv:LexicalMatching	immunodeficiency 58	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:618131
MONDO:0009194	immunodeficiency 32B	skos:exactMatch	DOID:0111985	semapv:LexicalMatching	immunodeficiency 32B	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	immunodeficiency 32b, monocyte and dendritic cell deficiency, autosomal recessive
MONDO:0009194	immunodeficiency 32B	skos:exactMatch	DOID:0111985	semapv:LexicalMatching	immunodeficiency 32B	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	imd32b
MONDO:0009194	immunodeficiency 32B	skos:exactMatch	DOID:0111985	semapv:LexicalMatching	immunodeficiency 32B	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:226990
MONDO:0009194	immunodeficiency 32B	skos:exactMatch	DOID:0111985	semapv:LexicalMatching	immunodeficiency 32B	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	immunodeficiency 32b
MONDO:0009194	immunodeficiency 32B	skos:exactMatch	DOID:0111985	semapv:LexicalMatching	immunodeficiency 32B	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	immunodeficiency 32b
MONDO:0013957	mendelian susceptibility to mycobacterial diseases due to partial IRF8 deficiency	skos:exactMatch	DOID:0111986	semapv:LexicalMatching	immunodeficiency 32A	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	mendelian susceptibility to mycobacterial diseases due to partial interferon regulatory factor 8 deficiency
MONDO:0013957	mendelian susceptibility to mycobacterial diseases due to partial IRF8 deficiency	skos:exactMatch	DOID:0111986	semapv:LexicalMatching	immunodeficiency 32A	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	mendelian susceptibility to mycobacterial diseases due to partial irf8 deficiency
MONDO:0013957	mendelian susceptibility to mycobacterial diseases due to partial IRF8 deficiency	skos:exactMatch	DOID:0111986	semapv:LexicalMatching	immunodeficiency 32A	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:614893
MONDO:0013957	mendelian susceptibility to mycobacterial diseases due to partial IRF8 deficiency	skos:exactMatch	DOID:0111986	semapv:LexicalMatching	immunodeficiency 32A	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	msmd due to partial irf8 deficiency
MONDO:0013957	mendelian susceptibility to mycobacterial diseases due to partial IRF8 deficiency	skos:exactMatch	DOID:0111986	semapv:LexicalMatching	immunodeficiency 32A	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	msmd due to partial interferon regulatory factor 8 deficiency
MONDO:0014226	idiopathic CD4 lymphocytopenia	skos:exactMatch	DOID:0111987	semapv:LexicalMatching	immunodeficiency 13	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:615518
MONDO:0014197	combined immunodeficiency due to MALT1 deficiency	skos:exactMatch	DOID:0111988	semapv:LexicalMatching	immunodeficiency 12	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	combined immunodeficiency due to malt1 deficiency
MONDO:0014197	combined immunodeficiency due to MALT1 deficiency	skos:exactMatch	DOID:0111988	semapv:LexicalMatching	immunodeficiency 12	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	combined immunodeficiency due to malt1 deficiency
MONDO:0014197	combined immunodeficiency due to MALT1 deficiency	skos:exactMatch	DOID:0111988	semapv:LexicalMatching	immunodeficiency 12	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:615468
