subject_id	subject_label	predicate_id	object_id	mapping_justification	object_label	comment
MONDO:0017387	epithelioid sarcoma	MONDO:equivalentTo	Orphanet:293202	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0017945	ABetaL34V amyloidosis	MONDO:equivalentTo	Orphanet:324703	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0017913	pure or complex hereditary spastic paraplegia	MONDO:equivalentTo	Orphanet:320335	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0016126	viral myositis	MONDO:equivalentTo	Orphanet:206991	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0017427	congenital deformities of limbs	MONDO:equivalentTo	Orphanet:294944	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0016986	congenital smooth muscle hamartoma	MONDO:equivalentTo	Orphanet:263435	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0017655	obsolete progressive epilepsy and/or ataxia with myoclonus as a major feature	MONDO:equivalentTo	Orphanet:306762	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0012211	MPDU1-congenital disorder of glycosylation	MONDO:equivalentTo	Orphanet:79323	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009011	constriction rings syndrome	MONDO:equivalentTo	Orphanet:295000	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0021019	X-linked recessive ocular albinism	MONDO:equivalentTo	Orphanet:54	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0015403	non-involuting congenital hemangioma	MONDO:equivalentTo	Orphanet:141179	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0013540	deafness-lymphedema-leukemia syndrome	MONDO:equivalentTo	Orphanet:3226	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0017317	phakomatosis pigmentokeratotica	MONDO:equivalentTo	Orphanet:2874	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0000820	cerebral cavernous malformation	MONDO:equivalentTo	Orphanet:164	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0035450	aprosencephaly	MONDO:equivalentTo	Orphanet:566857	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008582	tooth and nail syndrome	MONDO:equivalentTo	Orphanet:2228	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0020077	myelodysplastic/myeloproliferative disease	MONDO:equivalentTo	Orphanet:98275	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010463	X-linked dominant chondrodysplasia, Chassaing-Lacombe type	MONDO:equivalentTo	Orphanet:163966	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0019293	skin vascular disease	MONDO:equivalentTo	Orphanet:79379	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0020369	Chandler syndrome	MONDO:equivalentTo	Orphanet:98979	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0016706	chordoid glioma of the third ventricle	MONDO:equivalentTo	Orphanet:251674	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0018113	isolated plagiocephaly	MONDO:equivalentTo	Orphanet:35098	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0011884	hypotrichosis-osteolysis-periodontitis-palmoplantar keratoderma syndrome	MONDO:equivalentTo	Orphanet:307936	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0019402	beta thalassemia	MONDO:equivalentTo	Orphanet:848	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0012901	inherited prekallikrein deficiency	MONDO:equivalentTo	Orphanet:749	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0019983	multiloculated renal cyst	MONDO:equivalentTo	Orphanet:97366	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0013668	tetrasomy 18p	MONDO:equivalentTo	Orphanet:3307	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009821	lethal osteosclerotic bone dysplasia	MONDO:equivalentTo	Orphanet:1832	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009107	diastrophic dysplasia	MONDO:equivalentTo	Orphanet:628	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009563	maple syrup urine disease	MONDO:equivalentTo	Orphanet:511	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007800	chromosome 18p deletion syndrome	MONDO:equivalentTo	Orphanet:1598	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010261	microphthalmia, syndromic 2	MONDO:equivalentTo	Orphanet:2712	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0016931	partial duplication of chromosome 10	MONDO:equivalentTo	Orphanet:262648	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0003010	multilocular clear cell renal cell carcinoma	MONDO:equivalentTo	Orphanet:319287	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0019764	laryngotracheoesophageal cleft type 4	MONDO:equivalentTo	Orphanet:93941	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0020037	obsolete rare gynecological tumor	MONDO:equivalentTo	Orphanet:98063	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008287	Greig cephalopolysyndactyly syndrome	MONDO:equivalentTo	Orphanet:380	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0018197	mitochondrial DNA depletion syndrome, hepatocerebrorenal form	MONDO:equivalentTo	Orphanet:363534	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0017516	brachydactyly of fingers, bilateral	MONDO:equivalentTo	Orphanet:295130	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0018625	classic stiff person syndrome	MONDO:equivalentTo	Orphanet:443192	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0019975	pellagra	MONDO:equivalentTo	Orphanet:97352	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0019031	thrombocytopenia with congenital dyserythropoietic anemia	MONDO:equivalentTo	Orphanet:67044	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0006230	gastric squamous cell carcinoma	MONDO:equivalentTo	Orphanet:418959	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009352	classic homocystinuria	MONDO:equivalentTo	Orphanet:394	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0011411	Chudley-McCullough syndrome	MONDO:equivalentTo	Orphanet:314597	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009187	celiac disease-epilepsy-cerebral calcification syndrome	MONDO:equivalentTo	Orphanet:1459	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008442	spastic paraplegia-neuropathy-poikiloderma syndrome	MONDO:equivalentTo	Orphanet:2821	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0015580	distal monosomy 7q36	MONDO:equivalentTo	Orphanet:1636	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010683	X-linked centronuclear myopathy	MONDO:equivalentTo	Orphanet:596	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0018054	familial atrial fibrillation	MONDO:equivalentTo	Orphanet:334	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0001309	oculomotor nerve paralysis	MONDO:equivalentTo	Orphanet:98685	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009260	GM1 gangliosidosis type 1	MONDO:equivalentTo	Orphanet:79255	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0015107	obsolete rare genetic eye disease	MONDO:equivalentTo	Orphanet:101435	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0017330	malignancy diagnosed during pregnancy	MONDO:equivalentTo	Orphanet:289385	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0019702	neonatal osteosclerotic dysplasia	MONDO:equivalentTo	Orphanet:93443	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009947	glutathione synthetase deficiency with 5-oxoprolinuria	MONDO:equivalentTo	Orphanet:289846	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0020198	obsolete rare conjunctival disease	MONDO:equivalentTo	Orphanet:98610	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0019801	acute adrenal insufficiency	MONDO:equivalentTo	Orphanet:95409	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014546	myopathy due to calsequestrin and SERCA1 protein overload	MONDO:equivalentTo	Orphanet:88635	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0016495	functional variant of Guillain-Barre syndrome	MONDO:equivalentTo	Orphanet:231419	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0018173	acute opioid poisoning	MONDO:equivalentTo	Orphanet:35889	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0005815	pancreatic neuroendocrine neoplasm	MONDO:equivalentTo	Orphanet:506052	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0015094	subependymal nodular heterotopia	MONDO:equivalentTo	Orphanet:101030	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0018088	familial Mediterranean fever	MONDO:equivalentTo	Orphanet:342	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0043797	spinal cord injury	MONDO:equivalentTo	Orphanet:90058	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0016897	partial deletion of the short arm of chromosome 19	MONDO:equivalentTo	Orphanet:261983	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0015239	abnormal origin of the pulmonary artery	MONDO:equivalentTo	Orphanet:1138	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0017194	Blount disease	MONDO:equivalentTo	Orphanet:2768	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007438	dentin dysplasia-sclerotic bones syndrome	MONDO:equivalentTo	Orphanet:99792	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0015890	obsolete rare disorder with congenital hypogonadotropic hypogonadism	MONDO:equivalentTo	Orphanet:181387	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0019216	inborn disorder of amino acid transport	MONDO:equivalentTo	Orphanet:79166	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0011528	hyper-IgM syndrome type 2	MONDO:equivalentTo	Orphanet:101089	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0017509	adactyly of foot, unilateral	MONDO:equivalentTo	Orphanet:295116	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0018699	obsolete pseudohypoparathyroidism with Albright hereditary osteodystrophy	MONDO:equivalentTo	Orphanet:457059	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008675	Freeman-Sheldon syndrome	MONDO:equivalentTo	Orphanet:2053	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009083	conductive deafness-malformed external ear syndrome	MONDO:equivalentTo	Orphanet:3216	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009388	hyperlysinemia	MONDO:equivalentTo	Orphanet:2203	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0015730	mosaic trisomy 17	MONDO:equivalentTo	Orphanet:1711	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0016798	ataxia neuropathy spectrum	MONDO:equivalentTo	Orphanet:254818	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0016503	congenital erosive and vesicular dermatosis	MONDO:equivalentTo	Orphanet:231573	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010386	immunodeficiency 33	MONDO:equivalentTo	Orphanet:319612	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0019729	light and heavy chain deposition disease	MONDO:equivalentTo	Orphanet:93557	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0020242	genetic macular dystrophy	MONDO:equivalentTo	Orphanet:98664	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014816	split-foot malformation-mesoaxial polydactyly syndrome	MONDO:equivalentTo	Orphanet:488232	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0018855	keratosis pilaris atrophicans	MONDO:equivalentTo	Orphanet:498	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010589	Aarskog-Scott syndrome, X-linked	MONDO:equivalentTo	Orphanet:915	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0015707	obsolete DNA repair defect other than combined T-cell and B-cell immunodeficiencies	MONDO:equivalentTo	Orphanet:169346	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0020568	cutaneous myiasis	MONDO:equivalentTo	Orphanet:99983	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007375	epithelial basement membrane dystrophy	MONDO:equivalentTo	Orphanet:98956	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0017260	obsolete systemic diseases with posterior uveitis	MONDO:equivalentTo	Orphanet:280930	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0011106	facial dysmorphism-lens dislocation-anterior segment abnormalities-spontaneous filtering blebs syndrome	MONDO:equivalentTo	Orphanet:412022	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014644	hereditary spastic paraplegia 74	MONDO:equivalentTo	Orphanet:468661	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0015079	multiple polyglandular tumor	MONDO:equivalentTo	Orphanet:100094	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0018520	obsolete rare epithelial tumor of pancreas	MONDO:equivalentTo	Orphanet:424033	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009664	mulibrey nanism	MONDO:equivalentTo	Orphanet:2576	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0018947	centronuclear myopathy	MONDO:equivalentTo	Orphanet:595	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0020068	postinfectious encephalitis	MONDO:equivalentTo	Orphanet:98253	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008087	hereditary neuropathy with liability to pressure palsies	MONDO:equivalentTo	Orphanet:640	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007561	multiple epiphyseal dysplasia type 1	MONDO:equivalentTo	Orphanet:93308	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0020359	congenital symblepharon	MONDO:equivalentTo	Orphanet:98948	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0016017	methimazole embryofetopathy	MONDO:equivalentTo	Orphanet:1923	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0018874	acute myeloid leukemia	MONDO:equivalentTo	Orphanet:519	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0020563	Dedifferentiated liposarcoma	MONDO:equivalentTo	Orphanet:99970	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007522	Ehlers-Danlos syndrome, classic type	MONDO:equivalentTo	Orphanet:287	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010989	Mayer-Rokitansky-Küster-Hauser syndrome type 2	MONDO:equivalentTo	Orphanet:2578	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010378	X-linked hereditary sensory and autonomic neuropathy with hearing loss	MONDO:equivalentTo	Orphanet:139583	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009495	Keutel syndrome	MONDO:equivalentTo	Orphanet:85202	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010883	pectus excavatum-macrocephaly-dysplastic nails syndrome	MONDO:equivalentTo	Orphanet:2835	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0015552	acral dystrophic epidermolysis bullosa	MONDO:equivalentTo	Orphanet:158673	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014094	severe congenital hypochromic anemia with ringed sideroblasts	MONDO:equivalentTo	Orphanet:300298	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0017619	congenital sucrase-isomaltase deficiency with minimal starch tolerance	MONDO:equivalentTo	Orphanet:306446	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0017973	non-classic congenital lipoid adrenal hyperplasia due to STAR deficency	MONDO:equivalentTo	Orphanet:325529	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0018332	multiple acyl-CoA dehydrogenase deficiency, severe neonatal type	MONDO:equivalentTo	Orphanet:394529	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0018820	recurrent metabolic encephalomyopathic crises-rhabdomyolysis-cardiac arrhythmia-intellectual disability syndrome	MONDO:equivalentTo	Orphanet:480864	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0033480	spinocerebellar ataxia 45	MONDO:equivalentTo	Orphanet:589527	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0015286	congenital disorder of glycosylation	MONDO:equivalentTo	Orphanet:137	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010015	anterior segment dysgenesis 7	MONDO:equivalentTo	Orphanet:289499	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010674	mucopolysaccharidosis type 2	MONDO:equivalentTo	Orphanet:580	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010886	2q37 microdeletion syndrome	MONDO:equivalentTo	Orphanet:1001	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0019219	inborn disorder of neurotransmitter metabolism and transport	MONDO:equivalentTo	Orphanet:79169	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0017573	46,XX disorder of sex development-anorectal anomalies syndrome	MONDO:equivalentTo	Orphanet:2973	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0015999	primary pigmented nodular adrenocortical disease	MONDO:equivalentTo	Orphanet:189439	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0018384	avascular necrosis of genetic origin	MONDO:equivalentTo	Orphanet:399388	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0019945	solar urticaria	MONDO:equivalentTo	Orphanet:97230	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0012098	spinocerebellar ataxia type 20	MONDO:equivalentTo	Orphanet:101110	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008272	polysyndactyly 4	MONDO:equivalentTo	Orphanet:93338	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0017904	steroid dehydrogenase deficiency-dental anomalies syndrome	MONDO:equivalentTo	Orphanet:3196	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0044202	episodic kinesigenic dyskinesia	MONDO:equivalentTo	Orphanet:98809	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0035499	CELSR1-related late-onset primary lymphedema	MONDO:equivalentTo	Orphanet:569816	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0011338	Omenn syndrome	MONDO:equivalentTo	Orphanet:39041	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014005	immunoglobulin-mediated membranoproliferative glomerulonephritis	MONDO:equivalentTo	Orphanet:329903	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0005180	Parkinson disease	MONDO:equivalentTo	Orphanet:319705	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0015291	stromal keratitis	MONDO:equivalentTo	Orphanet:137599	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0020023	respiratory or mediastinal malformation	MONDO:equivalentTo	Orphanet:98045	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0015388	polyrrhinia	MONDO:equivalentTo	Orphanet:141091	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0018652	obsolete biological anomaly without phenotypic characterization	MONDO:equivalentTo	Orphanet:447874	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008199	late-onset Parkinson disease	MONDO:equivalentTo	Orphanet:411602	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014545	progressive myoclonic epilepsy type 8	MONDO:equivalentTo	Orphanet:424027	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0024472	boutonneuse fever	MONDO:equivalentTo	Orphanet:101334	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010026	SHORT syndrome	MONDO:equivalentTo	Orphanet:3163	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010029	situs inversus	MONDO:equivalentTo	Orphanet:101063	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0015086	cloverleaf skull-asphyxiating thoracic dysplasia syndrome	MONDO:equivalentTo	Orphanet:100978	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0015425	lethal recessive chondrodysplasia	MONDO:equivalentTo	Orphanet:1423	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0018306	Griscelli syndrome	MONDO:equivalentTo	Orphanet:381	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008650	posterior fusion of lumbosacral vertebrae-blepharoptosis syndrome	MONDO:equivalentTo	Orphanet:2064	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0018996	spinocerebellar ataxia, autosomal recessive, with axonal neuropathy 2	MONDO:equivalentTo	Orphanet:64753	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0019542	acute liver failure	MONDO:equivalentTo	Orphanet:90062	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0020196	anomaly of the secretory and excretory apparatus of the lacrimal system	MONDO:equivalentTo	Orphanet:98608	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0015614	dermatitis herpetiformis	MONDO:equivalentTo	Orphanet:1656	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0017214	vitamin B12-responsive methylmalonic acidemia	MONDO:equivalentTo	Orphanet:28	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0017992	autoinflammatory syndrome with pyogenic bacterial infection and amylopectinosis	MONDO:equivalentTo	Orphanet:329173	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0018787	obsolete genetic cerebral small vessel disease	MONDO:equivalentTo	Orphanet:477754	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0019435	rheumatoid factor-positive polyarticular juvenile idiopathic arthritis	MONDO:equivalentTo	Orphanet:85435	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014523	juvenile-onset diabetes mellitus-central and peripheral neurodegeneration syndrome	MONDO:equivalentTo	Orphanet:445062	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014510	fatty acyl-CoA reductase 1 deficiency	MONDO:equivalentTo	Orphanet:438178	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0018931	mucolipidosis type III	MONDO:equivalentTo	Orphanet:423461	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0015738	childhood-onset nemaline myopathy	MONDO:equivalentTo	Orphanet:171439	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009691	mycosis fungoides	MONDO:equivalentTo	Orphanet:2584	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0015172	obsolete epithelio-exfoliative colitis-deafness syndrome	MONDO:equivalentTo	Orphanet:103912	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0016535	hypohidrotic ectodermal dysplasia	MONDO:equivalentTo	Orphanet:238468	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0016422	autoimmune polyendocrinopathy type 3	MONDO:equivalentTo	Orphanet:227982	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0034968	obsolete rare ocular motility/alignment disorder	MONDO:equivalentTo	Orphanet:519355	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0017617	acquired adult-onset immunodeficiency	MONDO:equivalentTo	Orphanet:306431	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009547	macrosomia-microphthalmia-cleft palate syndrome	MONDO:equivalentTo	Orphanet:2432	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0016726	neuronal tumor	MONDO:equivalentTo	Orphanet:251924	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0019658	obsolete sporadic idiopathic steroid-resistant nephrotic syndrome with diffuse mesangial proliferation	MONDO:equivalentTo	Orphanet:93222	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0016616	oligoarticular juvenile idiopathic arthritis without anti-nuclear antibodies	MONDO:equivalentTo	Orphanet:247846	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0100076	juvenile idiopathic scoliosis	MONDO:equivalentTo	Orphanet:459696	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0012580	hereditary pulmonary alveolar proteinosis	MONDO:equivalentTo	Orphanet:264675	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0019918	maternal uniparental disomy of chromosome 21	MONDO:equivalentTo	Orphanet:96187	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0004187	nodular fasciitis	MONDO:equivalentTo	Orphanet:477742	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0017174	Machado-Joseph disease type 1	MONDO:equivalentTo	Orphanet:276238	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0018087	viral hemorrhagic fever	MONDO:equivalentTo	Orphanet:341	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009747	Navajo neurohepatopathy	MONDO:equivalentTo	Orphanet:255229	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0019353	Stargardt disease	MONDO:equivalentTo	Orphanet:827	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009937	pulmonary venoocclusive disease	MONDO:equivalentTo	Orphanet:31837	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0035838	idiopathic multicentric Castleman disease	MONDO:equivalentTo	Orphanet:570431	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0017927	severe lateral tibial bowing with short stature	MONDO:equivalentTo	Orphanet:324307	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0018706	syndromic sensorineural deafness due to combined oxidative phosphorylation defect	MONDO:equivalentTo	Orphanet:457223	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0019390	Susac syndrome	MONDO:equivalentTo	Orphanet:838	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0017981	syngnathia-cleft palate syndrome	MONDO:equivalentTo	Orphanet:3263	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0019865	mosaic trisomy 4	MONDO:equivalentTo	Orphanet:96059	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0019994	maternal uniparental disomy of chromosome 13	MONDO:equivalentTo	Orphanet:97678	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0015523	epithelioid hemangioendothelioma	MONDO:equivalentTo	Orphanet:157791	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0015304	arachnoiditis	MONDO:equivalentTo	Orphanet:137817	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010287	hereditary spastic paraplegia 16	MONDO:equivalentTo	Orphanet:100997	semapv:UnspecifiedMatching		MONDO_MAPPINGS
