subject_id	subject_label	predicate_id	object_id	mapping_justification	object_label	comment
MONDO:0010874	enteropathy, familial, with villous edema and immunoglobulin G2 deficiency	MONDO:equivalentTo	OMIM:600351	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010672	linear skin defects with multiple congenital anomalies	MONDO:equivalentTo	OMIMPS:309801	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0030463	spermatogenic failure 58	MONDO:equivalentTo	OMIM:619585	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0011433	anemia, congenital hypoplastic, with multiple congenital anomalies/intellectual disability syndrome	MONDO:equivalentTo	OMIM:604315	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0011659	heterotaxy, visceral, 3, autosomal	MONDO:equivalentTo	OMIM:606325	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0012920	type 1 diabetes mellitus 21	MONDO:equivalentTo	OMIM:612521	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010359	Dent disease type 2	MONDO:equivalentTo	OMIM:300555	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008847	atrichia with papular lesions	MONDO:equivalentTo	OMIM:209500	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008523	Blau syndrome	MONDO:equivalentTo	OMIM:186580	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007724	hirsutism-skeletal dysplasia-intellectual disability syndrome	MONDO:equivalentTo	OMIM:142625	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007593	facial spasm	MONDO:equivalentTo	OMIM:134300	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010185	methylmalonic aciduria and homocystinuria type cblD	MONDO:equivalentTo	OMIM:277410	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0054666	ovarian dysgenesis 5	MONDO:equivalentTo	OMIM:617690	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014845	spinocerebellar ataxia, autosomal recessive 22	MONDO:equivalentTo	OMIM:616948	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009897	adult polyglucosan body disease	MONDO:equivalentTo	OMIM:263570	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008567	thyroid cancer, nonmedullary, 1	MONDO:equivalentTo	OMIM:188550	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010073	spondyloepiphyseal dysplasia tarda, Kohn type	MONDO:equivalentTo	OMIM:271620	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0018781	KID syndrome	MONDO:equivalentTo	OMIMPS:148210	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0032679	combined oxidative phosphorylation deficiency 37	MONDO:equivalentTo	OMIM:618329	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0032871	leukodystrophy, hypomyelinating, 19, transient infantile	MONDO:equivalentTo	OMIM:618688	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008191	obsolete human papillomavirus type 18 integration site 2	MONDO:equivalentTo	OMIM:167960	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009123	dopamine beta-hydroxylase deficiency	MONDO:equivalentTo	OMIM:223360	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0044720	cerebellar ataxia with neuropathy and bilateral vestibular areflexia syndrome	MONDO:equivalentTo	OMIM:614575	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0000910	retinitis pigmentosa 6	MONDO:equivalentTo	OMIM:312612	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007904	median nodule of the upper lip	MONDO:equivalentTo	OMIM:151630	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0013426	aneurysm-osteoarthritis syndrome	MONDO:equivalentTo	OMIM:613795	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010136	thyroid dyshormonogenesis 4	MONDO:equivalentTo	OMIM:274800	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0013085	neuroblastoma, susceptibility to, 5	MONDO:equivalentTo	OMIM:613016	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0060554	vertebral, cardiac, renal, and limb defects syndrome 1	MONDO:equivalentTo	OMIM:617660	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0012769	prostate cancer, hereditary, 14	MONDO:equivalentTo	OMIM:611958	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010213	xeroderma pigmentosum group E	MONDO:equivalentTo	OMIM:278740	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0030089	diabetes mellitus, permanent neonatal 4	MONDO:equivalentTo	OMIM:618858	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0013309	chromosome 2p12-p11.2 deletion syndrome	MONDO:equivalentTo	OMIM:613564	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007289	cataract 13 with adult I phenotype	MONDO:equivalentTo	OMIM:116700	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007371	cornea guttata with anterior polar cataracts	MONDO:equivalentTo	OMIM:121390	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008430	skeletal dysplasia with delayed epiphyseal and carpal bone ossification	MONDO:equivalentTo	OMIM:182255	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010310	osteopathia striata with cranial sclerosis	MONDO:equivalentTo	OMIM:300373	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0013145	Brugada syndrome 6	MONDO:equivalentTo	OMIM:613119	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0012678	atrial fibrillation, familial, 5	MONDO:equivalentTo	OMIM:611494	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0030457	immunodeficiency 87 and autoimmunity	MONDO:equivalentTo	OMIM:619573	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014438	Bardet-Biedl syndrome 10	MONDO:equivalentTo	OMIM:615987	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0013731	MEGF10-Related Myopathy	MONDO:equivalentTo	OMIM:614399	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007548	transient bullous dermolysis of the newborn	MONDO:equivalentTo	OMIM:131705	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0060702	spondyloepimetaphyseal dysplasia, di rocco type	MONDO:equivalentTo	OMIM:617974	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0011856	spondylometaphyseal dysplasia-bowed forearms-facial dysmorphism syndrome	MONDO:equivalentTo	OMIM:607543	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007830	insensitivity to pain with hyperplastic Myelinopathy	MONDO:equivalentTo	OMIM:147530	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0100239	inherited hypertrophic pyloric stenosis	MONDO:equivalentTo	OMIMPS:179010	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010790	MERRF syndrome	MONDO:equivalentTo	OMIM:545000	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0011164	malignant hyperthermia, susceptibility to, 6	MONDO:equivalentTo	OMIM:601888	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0011615	East Texas bleeding disorder	MONDO:equivalentTo	OMIM:605913	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0024264	hypothyroidism, congenital, nongoitrous, 2	MONDO:equivalentTo	OMIM:218700	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0030924	proteasome-associated autoinflammatory syndrome 5	MONDO:equivalentTo	OMIM:619175	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008591	tremor-nystagmus-duodenal ulcer syndrome	MONDO:equivalentTo	OMIM:190310	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0020772	epilepsy, juvenile absence, susceptibility to, 1	MONDO:equivalentTo	OMIM:607631	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0011776	CINCA syndrome	MONDO:equivalentTo	OMIM:607115	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007471	Doyne honeycomb retinal dystrophy	MONDO:equivalentTo	OMIM:126600	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010219	xylosidase deficiency	MONDO:equivalentTo	OMIM:278900	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0030785	intellectual developmental disorder, autosomal recessive 75, with neuropsychiatric features and variant lissencephaly	MONDO:equivalentTo	OMIM:619827	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007627	focal facial dermal dysplasia type I	MONDO:equivalentTo	OMIM:136500	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007475	duodenal ulcer, hyperpepsinogenemic 1	MONDO:equivalentTo	OMIM:126850	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0011231	febrile seizures, familial, 2	MONDO:equivalentTo	OMIM:602477	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0011037	renal dysplasia, cystic, susceptibility to	MONDO:equivalentTo	OMIM:601331	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008570	thyrotoxic periodic paralysis, susceptibility to, 1	MONDO:equivalentTo	OMIM:188580	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009815	autosomal recessive osteopetrosis 1	MONDO:equivalentTo	OMIM:259700	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008271	polydactyly of an index finger	MONDO:equivalentTo	OMIM:174600	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0011011	skeletal dysplasia-epilepsy-short stature syndrome	MONDO:equivalentTo	OMIM:601187	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0013788	Usher syndrome type 3B	MONDO:equivalentTo	OMIM:614504	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0032919	intellectual developmental disorder 62	MONDO:equivalentTo	OMIM:618793	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009851	peripheral neuropathy, ataxia, focal necrotizing encephalopathy, and spongy degeneration of brain	MONDO:equivalentTo	OMIM:260970	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0032812	developmental and epileptic encephalopathy, 78	MONDO:equivalentTo	OMIM:618557	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0011157	Gomez-Lopez-Hernandez syndrome	MONDO:equivalentTo	OMIM:601853	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0012470	prostate cancer, hereditary, 7	MONDO:equivalentTo	OMIM:610321	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008960	Charcot-Marie-Tooth disease-hearing loss-intellectual disability syndrome	MONDO:equivalentTo	OMIM:214370	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0030928	microcephaly 26, primary, autosomal dominant	MONDO:equivalentTo	OMIM:619179	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0100316	long QT syndrome 1	MONDO:equivalentTo	OMIM:192500	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0032645	trichohepatoneurodevelopmental syndrome	MONDO:equivalentTo	OMIM:618268	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007903	Li-Fraumeni syndrome 1	MONDO:equivalentTo	OMIM:151623	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0013595	hyperbiliverdinemia	MONDO:equivalentTo	OMIM:614156	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009081	deafness, congenital, with total albinism	MONDO:equivalentTo	OMIM:220900	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010912	fibrosis of extraocular muscles, congenital, 3A, with or without extraocular involvement	MONDO:equivalentTo	OMIM:600638	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009783	progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal recessive 1	MONDO:equivalentTo	OMIM:258450	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0030990	Kohlschutter-Tonz syndrome-like	MONDO:equivalentTo	OMIM:619229	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0012481	mevalonic aciduria	MONDO:equivalentTo	OMIM:610377	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007617	Coffin-Siris syndrome 1	MONDO:equivalentTo	OMIM:609943	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008659	transcobalamin I deficiency	MONDO:equivalentTo	OMIM:193090	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009824	primary hyperoxaluria type 2	MONDO:equivalentTo	OMIM:260000	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0018945	McLeod neuroacanthocytosis syndrome	MONDO:equivalentTo	OMIM:300842	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0032649	hypotrichosis 14	MONDO:equivalentTo	OMIM:618275	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0044277	obsolete uric acid concentration, serum, quantitative trait locus 4	MONDO:equivalentTo	OMIM:612671	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0024524	dyschromatosis universalis hereditaria 1	MONDO:equivalentTo	OMIM:127500	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0035133	PHIP-related behavioral problems-intellectual disability-obesity-dysmorphic features syndrome	MONDO:equivalentTo	OMIM:617991	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008420	seborrheic keratosis	MONDO:equivalentTo	OMIM:182000	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0011618	liver fibrocystic disease and polydactyly	MONDO:equivalentTo	OMIM:605944	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014021	familial episodic pain syndrome with predominantly upper body involvement	MONDO:equivalentTo	OMIM:615040	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007822	obsolete incisors, long upper central	MONDO:equivalentTo	OMIM:147300	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0012326	autosomal recessive nonsyndromic hearing loss 42	MONDO:equivalentTo	OMIM:609646	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0011971	hyper-IgM syndrome type 5	MONDO:equivalentTo	OMIM:608106	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009458	Schimke immuno-osseous dysplasia	MONDO:equivalentTo	OMIM:242900	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0011031	autosomal dominant nonsyndromic hearing loss 10	MONDO:equivalentTo	OMIM:601316	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007364	arthrogryposis, distal, type 2E	MONDO:equivalentTo	OMIM:121070	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008856	immunodeficiency 27A	MONDO:equivalentTo	OMIM:209950	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007170	atresia of external auditory canal and conductive deafness	MONDO:equivalentTo	OMIM:108760	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008142	Thiemann disease, familial form	MONDO:equivalentTo	OMIM:165700	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014583	congenital myasthenic syndrome 3A	MONDO:equivalentTo	OMIM:616321	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010235	X-linked intellectual disability-psychosis-macroorchidism syndrome	MONDO:equivalentTo	OMIM:300055	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0011486	congenital muscular dystrophy 1B	MONDO:equivalentTo	OMIM:604801	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0011264	torsion dystonia 6	MONDO:equivalentTo	OMIM:602629	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0000732	combined oxidative phosphorylation deficiency	MONDO:equivalentTo	OMIMPS:609060	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0012680	nephronophthisis 7	MONDO:equivalentTo	OMIM:611498	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0013357	chromosome 17q11.2 deletion syndrome, 1.4Mb	MONDO:equivalentTo	OMIM:613675	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008561	thumb deformity	MONDO:equivalentTo	OMIM:188100	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0030674	Teebi hypertelorism syndrome 2	MONDO:equivalentTo	OMIM:619736	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0033363	developmental and epileptic encephalopathy, 54	MONDO:equivalentTo	OMIM:617391	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0018445	global developmental delay - lung cysts - overgrowth - Wilms tumor syndrome	MONDO:equivalentTo	OMIM:618272	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0020681	Ehlers-Danlos syndrome, musculocontractural type 1	MONDO:equivalentTo	OMIM:601776	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010993	Harrod syndrome	MONDO:equivalentTo	OMIM:601095	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0032578	cortical dysplasia, complex, with other brain malformations 9	MONDO:equivalentTo	OMIM:618174	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008432	obsolete ketone compounds, ability to smell	MONDO:equivalentTo	OMIM:182270	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014499	intellectual disability, autosomal recessive 46	MONDO:equivalentTo	OMIM:616116	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009361	autosomal recessive hydrocephalus due to congenital stenosis of aqueduct of Sylvius	MONDO:equivalentTo	OMIM:236635	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0011342	SLC35A1-congenital disorder of glycosylation	MONDO:equivalentTo	OMIM:603585	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0011437	microcephaly 4, primary, autosomal recessive	MONDO:equivalentTo	OMIM:604321	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0013015	Brugada syndrome 5	MONDO:equivalentTo	OMIM:612838	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0011138	systemic lupus erythematosus, susceptibility to, 1	MONDO:equivalentTo	OMIM:601744	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0030607	Bryant-Li-Bhoj neurodevelopmental syndrome 2	MONDO:equivalentTo	OMIM:619721	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009512	lethal Larsen-like syndrome	MONDO:equivalentTo	OMIM:245650	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0029143	intellectual developmental disorder with hypertelorism and distinctive facies	MONDO:equivalentTo	OMIM:618147	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0030910	intellectual disability, autosomal dominant 45	MONDO:equivalentTo	OMIM:617600	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0044205	Shwachman-Diamond syndrome 2	MONDO:equivalentTo	OMIM:617941	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010486	Olmsted syndrome, X-linked	MONDO:equivalentTo	OMIM:300918	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007477	3-M syndrome	MONDO:equivalentTo	OMIMPS:273750	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008628	ureterocele	MONDO:equivalentTo	OMIM:191650	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0013483	obesity, hyperphagia, and developmental delay	MONDO:equivalentTo	OMIM:613886	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010941	nocturnal enuresis, 2	MONDO:equivalentTo	OMIM:600808	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0011789	familial meningioma	MONDO:equivalentTo	OMIM:607174	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008981	infantile choroidocerebral calcification syndrome	MONDO:equivalentTo	OMIM:215480	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009704	carnitine palmitoyl transferase II deficiency, myopathic form	MONDO:equivalentTo	OMIM:255110	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0030438	pontocerebellar hypoplasia, type 16	MONDO:equivalentTo	OMIM:619527	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014669	cone-rod dystrophy 21	MONDO:equivalentTo	OMIM:616502	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014970	spermatogenic failure 17	MONDO:equivalentTo	OMIM:617214	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0013263	retinitis pigmentosa 54	MONDO:equivalentTo	OMIM:613428	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0012843	epilepsy, childhood absence, susceptibility to, 5	MONDO:equivalentTo	OMIM:612269	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010019	secretory component deficiency	MONDO:equivalentTo	OMIM:269650	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014612	pulmonary fibrosis and/or bone marrow failure, Telomere-related, 4	MONDO:equivalentTo	OMIM:616371	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0013333	odontoid hypoplasia	MONDO:equivalentTo	OMIM:613628	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0016256	Hennekam syndrome	MONDO:equivalentTo	OMIMPS:235510	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0013439	congenital bile acid synthesis defect 3	MONDO:equivalentTo	OMIM:613812	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0032777	generalized epilepsy with febrile seizures plus, type 10	MONDO:equivalentTo	OMIM:618482	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007435	dentatorubral-pallidoluysian atrophy	MONDO:equivalentTo	OMIM:125370	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0032654	hyper-IgE recurrent infection syndrome 3, autosomal recessive	MONDO:equivalentTo	OMIM:618282	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008833	renal-hepatic-pancreatic dysplasia 1	MONDO:equivalentTo	OMIM:208540	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0032926	sandestig-stefanova syndrome	MONDO:equivalentTo	OMIM:618804	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0030062	arrhythmogenic right ventricular dysplasia, familial, 14	MONDO:equivalentTo	OMIM:618920	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008517	syndactyly-polydactyly-ear lobe syndrome	MONDO:equivalentTo	OMIM:186350	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0011221	Weyers ulnar ray/oligodactyly syndrome	MONDO:equivalentTo	OMIM:602418	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0016576	split hand-foot malformation	MONDO:equivalentTo	OMIMPS:183600	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008653	vesicoureteral reflux 1	MONDO:equivalentTo	OMIM:193000	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007974	intellectual disability, autosomal dominant 1	MONDO:equivalentTo	OMIM:156200	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008697	obsolete acetophenetidin sensitivity	MONDO:equivalentTo	OMIM:200300	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009863	BH4-deficient hyperphenylalaninemia A	MONDO:equivalentTo	OMIM:261640	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0012310	fibrosis of extraocular muscles, congenital, with synergistic divergence	MONDO:equivalentTo	OMIM:609612	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0012540	age related macular degeneration 4	MONDO:equivalentTo	OMIM:610698	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0044233	obsolete hair whorl	MONDO:equivalentTo	OMIM:139400	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010433	systemic lupus erythematosus, susceptibility to, 15	MONDO:equivalentTo	OMIM:300809	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0011954	melanoma, cutaneous malignant, susceptibility to, 4	MONDO:equivalentTo	OMIM:608035	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014795	exercise intolerance, riboflavin-responsive	MONDO:equivalentTo	OMIM:616839	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007332	split-hand/foot malformation with long bone deficiency 1	MONDO:equivalentTo	OMIM:119100	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007217	brachydactyly type A3	MONDO:equivalentTo	OMIM:112700	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0013251	Birbeck granule deficiency	MONDO:equivalentTo	OMIM:613393	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010978	portal vein, cavernous transformation of	MONDO:equivalentTo	OMIM:601004	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009059	cysteine Peptiduria	MONDO:equivalentTo	OMIM:219550	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0011019	alopecia-intellectual disability-hypergonadotropic hypogonadism syndrome	MONDO:equivalentTo	OMIM:601217	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0032834	retinitis pigmentosa 86	MONDO:equivalentTo	OMIM:618613	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009738	sialidosis type 2	MONDO:equivalentTo	OMIM:256550	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008706	Ackerman syndrome	MONDO:equivalentTo	OMIM:200970	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007304	cervical vertebral Bridge	MONDO:equivalentTo	OMIM:118000	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0015626	Charcot-Marie-Tooth disease	MONDO:equivalentTo	OMIMPS:118220	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014932	orofaciodigital syndrome XV	MONDO:equivalentTo	OMIM:617127	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014312	auriculocondylar syndrome 3	MONDO:equivalentTo	OMIM:615706	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007288	cataract 6 multiple types	MONDO:equivalentTo	OMIM:116600	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0011399	alpha thalassemia	MONDO:equivalentTo	OMIM:604131	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0033637	mitochondrial complex 4 deficiency, nuclear type 7	MONDO:equivalentTo	OMIM:619051	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007995	microphthalmia, isolated, with cataract 1	MONDO:equivalentTo	OMIM:156850	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0060622	neurodevelopmental disorder with severe motor impairment and absent language	MONDO:equivalentTo	OMIM:617804	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009253	Fryns syndrome	MONDO:equivalentTo	OMIM:229850	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010364	X-linked intellectual disability-retinitis pigmentosa syndrome	MONDO:equivalentTo	OMIM:300578	semapv:UnspecifiedMatching		MONDO_MAPPINGS
