mondo_id	subset	ncit_id	mondo_label	ncit_label
MONDO:0009818	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C118438	autosomal recessive osteopetrosis 3	Osteopetrosis with Renal Tubular Acidosis
MONDO:0009835	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C85171	subacute sclerosing panencephalitis	Subacute Sclerosing Panencephalitis
MONDO:0009838	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C126559	Parana hard-skin syndrome	Hard Skin Syndrome Parana Type
MONDO:0009855	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C119676	d-bifunctional protein deficiency	D-Bifunctional Protein Deficiency
MONDO:0009856	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C123436	Peters plus syndrome	Peters-Plus Syndrome
MONDO:0009865	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C131647	glycogen storage disease due to phosphoglycerate mutase deficiency	Phosphoglycerate Mutase Deficiency
MONDO:0009869	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C85010	isolated Pierre-Robin syndrome	Pierre Robin Syndrome
MONDO:0009894	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C122654	short-rib thoracic dysplasia 6 with or without polydactyly	Short-Rib Thoracic Dysplasia 6 with or without Polydactyly
MONDO:0009902	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84697	cutaneous porphyria	Erythropoietic Porphyria
MONDO:0009904	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84730	Gitelman syndrome	Gitelman Syndrome
MONDO:0009910	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C121565	Wiedemann-Rautenstrauch syndrome	Neonatal Progeroid Syndrome
MONDO:0009919	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C170437	peroxisomal acyl-CoA oxidase deficiency	Peroxisomal Acyl-CoA Oxidase Deficiency
MONDO:0009921	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C125418	holoprosencephaly-postaxial polydactyly syndrome	Pseudotrisomy 13 Syndrome
MONDO:0009923	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C98699	46,XY disorder of sex development due to 5-alpha-reductase 2 deficiency	5 Alpha Steroid Reductase 2 Deficiency
MONDO:0009925	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C85036	autosomal recessive inherited pseudoxanthoma elasticum	Pseudoxanthoma Elasticum
MONDO:0009949	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C85040	pyruvate carboxylase deficiency disease	Pyruvate Carboxylase Deficiency
MONDO:0009953	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C4690	leukocyte adhesion deficiency type II	Leukocyte Adhesion Deficiency Type 2
MONDO:0009974	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C61276	familial hemophagocytic lymphohistiocytosis type 1	Familial Hemophagocytic Lymphohistiocytosis
MONDO:0010002	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C3335	Rothmund-Thomson syndrome	Rothmund-Thomson Syndrome
MONDO:0010006	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C85052	Sandhoff disease	Sandhoff Disease
MONDO:0010010	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C129308	Schinzel-Giedion syndrome	Schinzel-Giedion Midface-Retraction Syndrome
MONDO:0010017	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C85062	sea-blue histiocyte syndrome	Sea-Blue Histiocyte Syndrome
MONDO:0010031	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C85070	Sjogren-Larsson syndrome	Sjogren-Larsson Syndrome
MONDO:0010035	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C85071	Smith-Lemli-Opitz syndrome	Smith-Lemli-Opitz Syndrome
MONDO:0010068	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C129031	spondyloepimetaphyseal dysplasia, sponastrime type	Spondyloepimetaphyseal Dysplasia, Sponastrime Type
MONDO:0010078	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C135088	spondyloperipheral dysplasia	Spondyloperipheral Dysplasia
MONDO:0010079	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84611	Canavan disease	Canavan Disease
MONDO:0010088	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84908	mucosulfatidosis	Multiple Sulfatase Deficiency Disease
MONDO:0010099	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C133084	Tay-Sachs disease AB variant	GM2-Gangliosidosis, AB Variant
MONDO:0010100	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C85184	Tay-Sachs disease	Tay-Sachs Disease
MONDO:0010121	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C99038	thrombocytopenia-absent radius syndrome	Radial Aplasia-Thrombocytopenia Syndrome
MONDO:0010130	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84672	dihydropyrimidine dehydrogenase deficiency	Dihydropyrimidine Dehydrogenase Deficiency
MONDO:0010131	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C85191	thyroid hormone resistance, generalized, autosomal recessive	Thyroid Hormone Resistance Syndrome
MONDO:0010148	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C85196	Mounier-Kuhn syndrome	Tracheobronchomegaly
MONDO:0010149	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C142806	transcobalamin II deficiency	Transcobalamin II Deficiency
MONDO:0010168	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C126327	Usher syndrome type 1	Usher Syndrome Type 1
MONDO:0010176	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C124841	orofaciodigital syndrome type 6	Orofaciodigital Syndrome Type 6
MONDO:0010178	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C129303	congenital bilateral aplasia of vas deferens from CFTR mutation	Congenital Bilateral Aplasia of the Vas Deferens
MONDO:0010184	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C142174	methylmalonic aciduria and homocystinuria type cblC	Methylmalonic Aciduria and Homocystinuria, cblC Type
MONDO:0010193	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C125599	Weaver syndrome	Weaver Syndrome
MONDO:0010200	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84756	Wilson disease	Hepatolenticular Degeneration
MONDO:0010201	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C170731	Winchester syndrome	Winchester Syndrome
MONDO:0010217	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84666	de Sanctis-Cacchione syndrome	De Sanctis-Cacchione Syndrome
MONDO:0010281	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84735	Danon disease	Glycogen Storage Disease Type IIb
MONDO:0010293	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C118844	ectodermal dysplasia and immune deficiency	Ectodermal Dysplasia and Immunodeficiency
MONDO:0010298	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C61255	Lesch-Nyhan syndrome	Lesch-Nyhan Syndrome
MONDO:0010311	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84587	Becker muscular dystrophy	Becker's Muscular Dystrophy
MONDO:0010354	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C118843	Allan-Herndon-Dudley syndrome	Allan-Herndon-Dudley Syndrome
MONDO:0010370	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C75485	Cornelia de Lange syndrome 2	X-Linked Cornelia De Lange Syndrome
MONDO:0010383	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84717	fragile X syndrome	Fragile X Syndrome
MONDO:0010476	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C175210	neurodegeneration with brain iron accumulation 5	Neurodegeneration with Brain Iron Accumulation 5
MONDO:0010497	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C129931	intellectual disability, X-linked 102	Mental Retardation, X-linked 102
MONDO:0010519	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C118631	alpha thalassemia-X-linked intellectual disability syndrome	Alpha Thalassemia X-Linked Mental Retardation Syndrome
MONDO:0010526	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84701	Fabry disease	Fabry Disease
MONDO:0010557	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C34469	choroideremia	Choroideremia
MONDO:0010559	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C129930	MASA syndrome	MASA Syndrome
MONDO:0010561	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84643	Coffin-Lowry syndrome	Coffin-Lowry Syndrome
MONDO:0010562	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C101024	colonic atresia	Colon Atresia
MONDO:0010568	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C35256	Aicardi syndrome	Aicardi Syndrome
MONDO:0010574	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C124839	syndromic X-linked intellectual disability 5	Pettigrew Syndrome
MONDO:0010592	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84715	focal dermal hypoplasia	Focal Dermal Hypoplasia
MONDO:0010631	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84787	incontinentia pigmenti	Incontinentia Pigmenti
MONDO:0010645	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84940	oculocerebrorenal syndrome	Oculocerebrorenal Syndrome
MONDO:0010651	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C75486	Menkes disease	Menkes Disease
MONDO:0010656	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C133729	intellectual disability, X-linked 1	Mental Retardation, X-linked 1
MONDO:0010674	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C61260	mucopolysaccharidosis type 2	Hunter Syndrome
MONDO:0010679	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C75482	Duchenne muscular dystrophy	Duchenne Muscular Dystrophy
MONDO:0010683	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C118781	X-linked myotubular myopathy	X-Linked Centronuclear Myopathy
MONDO:0010691	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C118634	Norrie disease	Norrie Syndrome
MONDO:0010702	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C75481	orofaciodigital syndrome I	Orofaciodigital Syndrome Type 1
MONDO:0010703	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84957	ornithine carbamoyltransferase deficiency	Ornithine Carbamoyltransferase Deficiency Disease
MONDO:0010704	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C118845	otopalatodigital syndrome type 1	Otopalatodigital Syndrome Type 1
MONDO:0010714	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C75487	Pelizeaus-Merzbacher spectrum disorder	Pelizaeus-Merzbacher Disease
MONDO:0010725	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C75483	X-linked retinoschisis	Juvenile X-Linked Retinoschisis
MONDO:0010726	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C75488	Rett syndrome	Rett Syndrome
MONDO:0010735	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C85233	Kennedy disease	Spinal and Bulbar Muscular Atrophy, X-linked 1
MONDO:0010742	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C99011	pentalogy of Cantrell	Pentalogy of Cantrell
MONDO:0010787	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84798	Kearns-Sayre syndrome	Kearns-Sayre Syndrome
MONDO:0010788	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84808	Leber hereditary optic neuropathy	Leber Hereditary Optic Atrophy
MONDO:0010789	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84885	MELAS syndrome	MELAS Syndrome
MONDO:0010790	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84889	MERRF syndrome	Myoclonic Epilepsy Associated with Ragged-Red Fibers
MONDO:0010797	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C115326	Pearson syndrome	Pearson Syndrome
MONDO:0010808	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84711	fatal familial insomnia	Fatal Familial Insomnia
MONDO:0010879	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C126744	CODAS syndrome	Codas Syndrome
MONDO:0010886	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C129021	2q37 microdeletion syndrome	Chromosome 2q37 Deletion Syndrome
MONDO:0010913	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84619	Caroli disease	Caroli Disease
MONDO:0010998	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C126870	ALG3-congenital disorder of glycosylation	Congenital Disorder of Glycosylation Type Id
MONDO:0011022	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C75456	Potocki-Shaffer syndrome	Potocki-Shaffer Syndrome
MONDO:0011071	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C162696	hereditary thrombocytopenia and hematologic cancer predisposition syndrome	Familial Platelet Disorder with Associated Myeloid Malignancy
MONDO:0011093	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C129073	mucopolysaccharidosis type 9	Mucopolysaccharidosis Type IX
MONDO:0011101	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C155749	peroxisome biogenesis disorder 1B	Peroxisome Biogenesis Disorder 1B
MONDO:0011114	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C205364	familial multiple trichoepithelioma	Familial Multiple Trichoepitheliomas
MONDO:0011125	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C156433	trichothiodystrophy 1, photosensitive	Trichothiodystrophy 1, Photosensitive
MONDO:0011146	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C75458	tetrasomy 12p	Pallister-Killian Syndrome
MONDO:0011147	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84522	chromosome 18q deletion syndrome	Deletion 18q Syndrome
MONDO:0011208	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84835	malignant atrophic papulosis	Malignant Atrophic Papulosis
MONDO:0011230	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84975	ossification of the posterior longitudinal ligament of the spine	Ossification of Posterior Longitudinal Ligament
MONDO:0011266	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84680	myotonic dystrophy type 2	Dystrophia Myotonica 2
MONDO:0011271	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C126691	rigid spine muscular dystrophy 1	Rigid Spine Muscular Dystrophy 1
MONDO:0011274	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84904	Muenke syndrome	Muenke Syndrome
MONDO:0011281	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C129304	congenital myasthenic syndrome 5	Congenital Myasthenic Syndrome 5
MONDO:0011291	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C126869	ALG6-congenital disorder of glycosylation 1C	Congenital Disorder of Glycosylation Type Ic
MONDO:0011327	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C122655	neuronal intranuclear inclusion disease	Neuronal Intranuclear Inclusion Disease
MONDO:0011335	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C125419	spondyloepimetaphyseal dysplasia with multiple dislocations	Spondyloepimetaphyseal Dysplasia with Joint Laxity Type 2
MONDO:0011405	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C177535	poikiloderma with neutropenia	Poikiloderma with Neutropenia
MONDO:0011441	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C85042	complex regional pain syndrome type 1	Complex Regional Pain Syndrome I
MONDO:0011449	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C85067	Salla disease	Sialic Acid Storage Disease
MONDO:0011493	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C74985	Stickler syndrome type 2	Stickler Syndrome Type 2
MONDO:0011512	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C205541	Brooke-Spiegler syndrome	CYLD Cutaneous Syndrome
MONDO:0011526	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C131650	obsolete Sebastian syndrome	Sebastian Syndrome
MONDO:0011558	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C153174	Usher syndrome type 2C	Usher Syndrome Type 2C
MONDO:0011612	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84937	glycine encephalopathy	Glycine Encephalopathy
MONDO:0011652	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C157124	Phelan-McDermid syndrome	Phelan-McDermid Syndrome
MONDO:0011686	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C122657	DNA ligase IV deficiency	LIG4 Syndrome
MONDO:0011709	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C75002	split hand-foot malformation 5	Split-Hand/Foot Malformation Type 5
MONDO:0011732	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C175208	familial digital arthropathy-brachydactyly	Familial Digital Arthropathy-Brachydactyly
MONDO:0011758	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C61261	Hurler syndrome	Hurler Syndrome
MONDO:0011759	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C122782	Hurler-Scheie syndrome	Hurler-Scheie Syndrome
MONDO:0011760	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C61265	Scheie syndrome	Scheie Syndrome
MONDO:0011783	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C126873	ALG12-congenital disorder of glycosylation	Congenital Disorder of Glycosylation Type Ig
MONDO:0011784	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C183312	Moyamoya disease 2	Moyamoya Disease 2
MONDO:0011787	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C126739	autosomal recessive limb-girdle muscular dystrophy type 2I	Muscular Dystrophy-Dystroglycanopathy (Limb-Girdle) Type C, 5
MONDO:0011871	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C126866	Niemann-Pick disease type B	Niemann-Pick Disease, Type B
MONDO:0011872	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C111814	Griscelli syndrome type 2	Griscelli Syndrome Type 2
MONDO:0011873	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C126865	Niemann-Pick disease, type C2	Niemann-Pick Disease, Type C2
MONDO:0011910	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C148318	obsolete autosomal dominant limb-girdle muscular dystrophy type 1C	Limb-Girdle Muscular Dystrophy Type 1C
MONDO:0011925	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C118783	congenital merosin-deficient muscular dystrophy 1A	Merosin-Deficient Congenital Muscular Dystrophy Type 1A
MONDO:0011929	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C74983	chromosome 1p36 deletion syndrome	1p36 Deletion Syndrome
MONDO:0011959	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C85177	sweet syndrome	Sweet Syndrome
MONDO:0011964	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C126874	DPAGT1-congenital disorder of glycosylation	Congenital Disorder of Glycosylation Type Ij
MONDO:0011968	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C142081	autosomal recessive limb-girdle muscular dystrophy type 2D	Limb-Girdle Muscular Dystrophy Type 2D
MONDO:0011997	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C150368	Hermansky-Pudlak syndrome 2	Hermansky-Pudlak Syndrome 2
MONDO:0012003	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C129874	autosomal recessive nonsyndromic hearing loss 39	Deafness, Autosomal Recessive 39
MONDO:0012078	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C148259	Joubert syndrome 3	Joubert Syndrome 3
MONDO:0012084	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C142085	aromatic L-amino acid decarboxylase deficiency	Aromatic L-Amino-Acid Decarboxylase Deficiency
MONDO:0012085	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C172392	primary ciliary dyskinesia 3	Primary Ciliary Dyskinesia 3
MONDO:0012105	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C3444	granulomatosis with polyangiitis	Granulomatosis with Polyangiitis
MONDO:0012123	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C126871	congenital disorder of glycosylation type 1E	Congenital Disorder of Glycosylation Type Ie
MONDO:0012172	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C98991	mitochondrial trifunctional protein deficiency	Mitochondrial Trifunctional Protein Deficiency
MONDO:0012173	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C129929	long chain 3-hydroxyacyl-CoA dehydrogenase deficiency	Long-Chain 3-Hydroxyacyl-CoA Dehydrogenase Deficiency
MONDO:0012211	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C126872	MPDU1-congenital disorder of glycosylation	Congenital Disorder of Glycosylation Type If
MONDO:0012212	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C75119	Loeys-Dietz syndrome 1	Loeys-Dietz Syndrome Type 1
MONDO:0012248	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C133730	autosomal recessive limb-girdle muscular dystrophy type 2K	Muscular Dystrophy-Dystroglycanopathy (Limb-Girdle) Type C, 1
MONDO:0012308	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C74997	Joubert syndrome with renal defect	Joubert Syndrome 4
MONDO:0012322	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C75460	holoprosencephaly 5	Holoprosencephaly Type 5
MONDO:0012355	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C129023	autosomal recessive nonsyndromic hearing loss 28	Deafness, Autosomal Recessive 28
MONDO:0012400	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C133743	cortical dysplasia-focal epilepsy syndrome	Cortical Dysplasia-Focal Epilepsy Syndrome
MONDO:0012420	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C129024	autosomal recessive nonsyndromic hearing loss 49	Deafness, Autosomal Recessive 49
MONDO:0012427	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C114768	Loeys-Dietz syndrome 2	Loeys-Dietz Syndrome Type 2
MONDO:0012481	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84890	mevalonic aciduria	Mevalonate Kinase Deficiency
MONDO:0012518	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C168997	congenital myasthenic syndrome 12	Congenital Myasthenic Syndrome 12
MONDO:0012554	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C173104	cerebrooculofacioskeletal syndrome 4	Cerebrooculofacioskeletal Syndrome 4
MONDO:0012574	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C124846	Potocki-Lupski syndrome	Potocki-Lupski Syndrome
MONDO:0012648	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C129975	isobutyryl-CoA dehydrogenase deficiency	Isobutyryl-CoA Dehydrogenase Deficiency
MONDO:0012694	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C159653	Joubert syndrome 7	Joubert Syndrome 7
MONDO:0012703	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C148461	lissencephaly due to TUBA1A mutation	Lissencephaly 3
MONDO:0012806	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C176826	ectodermal dysplasia and immunodeficiency 2	Ectodermal Dysplasia and Immunodeficiency 2
MONDO:0012849	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C181002	Joubert syndrome 9	Joubert Syndrome 9
MONDO:0012912	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C129722	pseudopseudohypoparathyroidism	Albright Hereditary Osteodystrophy without Multiple Hormone Resistance
MONDO:0013000	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C133887	porphyria due to ALA dehydratase deficiency	Acute Hepatic Porphyria
MONDO:0013038	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C177122	CLOVES syndrome	Congenital Lipomatous Overgrowth, Vascular Malformations, Epidermal Nevi, and Skeletal/Spinal Abnormalities Syndrome
MONDO:0013127	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C163755	asphyxiating thoracic dystrophy 3	Short-Rib Thoracic Dysplasia 3 with or without Polydactyly
MONDO:0013129	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C164226	cone dystrophy 4	Achromatopsia 5
MONDO:0013154	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C126742	muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A2	Muscular Dystrophy-Dystroglycanopathy (Congenital with Brain and Eye Anomalies) Type A, 2
MONDO:0013158	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C126743	muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A6	Muscular Dystrophy-Dystroglycanopathy (Congenital with Brain and Eye Anomalies) Type A, 6
MONDO:0013160	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C126690	muscular dystrophy-dystroglycanopathy (congenital with intellectual disability), type B2	Congenital Muscular Dystrophy-Dystroglycanopathy with Mental Retardation Type B2
MONDO:0013178	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C148369	congenital muscular dystrophy due to LMNA mutation	Muscular Dystrophy Congenital, LMNA-Related
MONDO:0013364	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C153291	Rubinstein-Taybi syndrome due to EP300 haploinsufficiency	Rubinstein-Taybi Syndrome Type 2
MONDO:0013434	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C148370	primary ciliary dyskinesia 14	Primary Ciliary Dyskinesia 14
MONDO:0013435	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C155999	primary ciliary dyskinesia 15	Primary Ciliary Dyskinesia 15
MONDO:0013461	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C129974	inosine triphosphatase deficiency	Inosine Triphosphatase Deficiency
MONDO:0013558	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C150369	Hermansky-Pudlak syndrome 6	Hermansky-Pudlak Syndrome 6
MONDO:0013571	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84526	acatalasia	Acatalasemia
MONDO:0013626	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C119057	psoriasis 14, pustular	Deficiency of the Interleukin-36 Receptor Antagonist
MONDO:0013656	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C133742	intellectual disability, autosomal dominant 9	Mental Retardation, Autosomal Dominant 9
MONDO:0013674	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C175707	neurodegeneration with brain iron accumulation 4	Neurodegeneration with Brain Iron Accumulation 4
MONDO:0013681	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C119677	alpha-methylacyl-CoA racemase deficiency	Alpha-Methylacyl-CoA Racemase Deficiency
