subject_id	subject_label	object_id	equivalence	author_id	mapping_provider	object_label
MONDO:0010392	glycogen storage disease due to phosphoglycerate kinase 1 deficiency	NANDO:1200831	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Phosphoglycerate kinase deficiency
MONDO:0010420	X-linked erythropoietic protoporphyria	NANDO:1200818	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	X-linked dominant protoporphyria
MONDO:0010420	X-linked erythropoietic protoporphyria	NANDO:2201269	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	X-linked dominant protoporphyria
MONDO:0010421	Bruton-type agammaglobulinemia	NANDO:1200343	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	X-linked agammaglobulinemia
MONDO:0010421	Bruton-type agammaglobulinemia	NANDO:2200716	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	X-linked agammaglobulinemia
MONDO:0010434	synovial sarcoma	NANDO:2200061	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Synovial sarcoma
MONDO:0010518	Wiskott-Aldrich syndrome	NANDO:1200330	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Wiskott-Aldrich syndrome
MONDO:0010518	Wiskott-Aldrich syndrome	NANDO:2200704	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Wiskott-Aldrich syndrome
MONDO:0010519	alpha thalassemia-X-linked intellectual disability syndrome	NANDO:1200665	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	ATR-X syndrome
MONDO:0010519	alpha thalassemia-X-linked intellectual disability syndrome	NANDO:2100223	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	ATR-X syndrome
MONDO:0010519	alpha thalassemia-X-linked intellectual disability syndrome	NANDO:2200839	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	ATR-X syndrome
MONDO:0010526	Fabry disease	NANDO:1200157	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Fabry disease
MONDO:0010526	Fabry disease	NANDO:2200563	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Fabry disease
MONDO:0010543	Barth syndrome	NANDO:1200991	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	3-methylglutaconicaciduria type II
MONDO:0010543	Barth syndrome	NANDO:2200751	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Barth syndrome
MONDO:0010555	X-linked chondrodysplasia punctata 1	NANDO:2201356	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	X-linked recessive brachytelephalangic chondrodysplasia punctata
MONDO:0010555	X-linked chondrodysplasia punctata 1	NANDO:2201360	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Brachytelephalangic chondrodysplasia punctata
MONDO:0010561	Coffin-Lowry syndrome	NANDO:1200660	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Coffin-Lowry syndrome
MONDO:0010561	Coffin-Lowry syndrome	NANDO:2200952	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Coffin-Lowry syndrome
MONDO:0010568	Aicardi syndrome	NANDO:1200562	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Aicardi syndrome
MONDO:0010572	occipital horn syndrome	NANDO:1200654	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Occipital horn syndrome
MONDO:0010572	occipital horn syndrome	NANDO:2200581	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Occipital horn syndrome
MONDO:0010580	immune dysregulation-polyendocrinopathy-enteropathy-X-linked syndrome	NANDO:2200924	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	IPEX syndrome
MONDO:0010598	glycogen storage disease IXa1	NANDO:1200847	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Hepatic glycogen storage disease type IXa
MONDO:0010598	glycogen storage disease IXa1	NANDO:2201164	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Glycogen storage disease type IXa
MONDO:0010602	hemophilia A	NANDO:2200676	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Hemophilia A
MONDO:0010604	hemophilia B	NANDO:2200677	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Hemophilia B
MONDO:0010613	inborn glycerol kinase deficiency	NANDO:2200505	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Glycerol kinase deficiency
MONDO:0010619	X-linked dominant hypophosphatemic rickets	NANDO:1200779	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Vitamin D-resistant rickets
MONDO:0010621	CHILD syndrome	NANDO:1200629	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	CHILD syndrome
MONDO:0010621	CHILD syndrome	NANDO:2200998	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	CHILD syndrome
MONDO:0010621	CHILD syndrome	NANDO:2201358	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	CHILD syndrome
MONDO:0010622	recessive X-linked ichthyosis	NANDO:1200625	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Recessive X-linked ichtyosis
MONDO:0010627	X-linked lymphoproliferative syndrome	NANDO:1200351	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	X-linked lymphoproliferative syndrome
MONDO:0010627	X-linked lymphoproliferative syndrome	NANDO:2200725	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	X-linked lymphoproliferative syndrome
MONDO:0010631	incontinentia pigmenti	NANDO:2200974	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Incontinentia pigmenti
MONDO:0010645	oculocerebrorenal syndrome	NANDO:2100028	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Lowe syndrome
MONDO:0010645	oculocerebrorenal syndrome	NANDO:2200188	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Lowe syndrome
MONDO:0010651	Menkes disease	NANDO:1200653	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Menkes disease
MONDO:0010651	Menkes disease	NANDO:2200580	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Menkes disease
MONDO:0010674	mucopolysaccharidosis type 2	NANDO:1200097	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Hunter syndrome
MONDO:0010674	mucopolysaccharidosis type 2	NANDO:2200548	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Mucopolysaccharidosis type II
MONDO:0010679	Duchenne muscular dystrophy	NANDO:1200488	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Duchenne muscular dystrophy
MONDO:0010679	Duchenne muscular dystrophy	NANDO:2200856	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Duchenne muscular dystrophy
MONDO:0010684	X-linked myopathy with excessive autophagy	NANDO:1200223	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	X-linked Myopathy with excessive autophagy
MONDO:0010703	ornithine carbamoyltransferase deficiency	NANDO:1200804	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Ornithine transcarbamylase deficiency
MONDO:0010703	ornithine carbamoyltransferase deficiency	NANDO:2200479	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Ornithine transcarbamylase deficiency
MONDO:0010713	properdin deficiency, X-linked	NANDO:2200789	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Properdin deficiency
MONDO:0010714	Pelizaeus-Merzbacher disease	NANDO:1200576	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Pelizaeus-Merzbacher disease
MONDO:0010714	Pelizaeus-Merzbacher disease	NANDO:2201288	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Pelizaeus-Merzbacher disease
MONDO:0010725	X-linked retinoschisis	NANDO:1200938	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	X-linked juvenile retinoschisis
MONDO:0010726	Rett syndrome	NANDO:1200603	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Rett syndrome
MONDO:0010726	Rett syndrome	NANDO:1200604	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Typical Rett syndrome
MONDO:0010726	Rett syndrome	NANDO:2100219	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Rett syndrome
MONDO:0010726	Rett syndrome	NANDO:2200825	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Rett syndrome
MONDO:0010731	Simpson-Golabi-Behmel syndrome	NANDO:2200978	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Simpson-Golabi-Behmel syndrome
MONDO:0010735	Kennedy disease	NANDO:1200001	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Spinal and bulbar muscular atrophy
MONDO:0010747	X-linked dystonia-parkinsonism	NANDO:1200514	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Dystonia 3
MONDO:0010778	cyclic vomiting syndrome	NANDO:2100258	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Cyclic vomiting syndrome
MONDO:0010778	cyclic vomiting syndrome	NANDO:2200919	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Cyclic vomiting syndrome
MONDO:0010787	Kearns-Sayre syndrome	NANDO:1201064	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Kearns-Sayre syndrome
MONDO:0010787	Kearns-Sayre syndrome	NANDO:2200529	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Kearns-Sayre syndrome
MONDO:0010788	Leber hereditary optic neuropathy	NANDO:1200178	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Leber hereditary optic neuropathy
MONDO:0010788	Leber hereditary optic neuropathy	NANDO:1200940	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Leber hereditary optic neuropathy
MONDO:0010789	MELAS syndrome	NANDO:1200176	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Mitochondrial encephalomyopathy, lactic acidosis, and strokelike episodes syndrome
MONDO:0010789	MELAS syndrome	NANDO:2200525	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Mitochondrial myopathy, encephalopathy, lactic acidosis, and stroke-like episodes)
MONDO:0010790	MERRF syndrome	NANDO:1200177	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Myoclonus epilepsy associated with ragged-red fibers
MONDO:0010790	MERRF syndrome	NANDO:2200526	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Myoclonus epilepsy associated with ragged-red fibers
MONDO:0010808	fatal familial insomnia	NANDO:1200191	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Fatal familial insomnia
MONDO:0010823	rhizomelic chondrodysplasia punctata type 3	NANDO:1200772	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Rhizomelic chondrodysplasia punctata type 3
MONDO:0010829	CARASIL syndrome	NANDO:1200544	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Cerebral autosomal recessive arteriopathy with subcortical infarcts and leukoencephalopathy
MONDO:0010857	semantic dementia	NANDO:1200550	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Semantic dementia
MONDO:0010894	maturity-onset diabetes of the young type 3	NANDO:2201071	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Maturity-onset diabetes of the young type 3
MONDO:0010911	prolactin-producing pituitary gland adenoma	NANDO:1200378	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Diencephalo-hypophysial insufficiency-inappropriate prolactin syndrome
MONDO:0010913	Caroli disease	NANDO:2200934	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Caroli disease
MONDO:0010931	vitamin D-dependent rickets, type 2B	NANDO:1200779	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Vitamin D-resistant rickets
MONDO:0010940	inherited susceptibility to asthma	NANDO:2100031	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Bronchial asthma
MONDO:0010940	inherited susceptibility to asthma	NANDO:2200197	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Bronchial asthma
MONDO:0010947	Budd-Chiari syndrome	NANDO:1200437	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Budd-Chiari syndrome
MONDO:0010983	dystonia 9	NANDO:1200520	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Dystonia 9
MONDO:0011014	pleuropulmonary blastoma	NANDO:2200080	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Pleuropulmonaryblastoma
MONDO:0011038	cerebellar ataxia-areflexia-pes cavus-optic atrophy-sensorineural hearing loss syndrome	NANDO:1200526	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Cerebellar ataxia, areflexia, pes cavus, optic atropy, and sensorineural hearing loss
MONDO:0011093	mucopolysaccharidosis type 9	NANDO:1200115	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Hyaluronidase deficiency
MONDO:0011142	Ehlers-Danlos syndrome, musculocontractural type	NANDO:1200652	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Dermatan 4-O-sulfotransferase 1 deficient Ehlers-Danlos syndrome
MONDO:0011142	Ehlers-Danlos syndrome, musculocontractural type	NANDO:2201262	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Dermatan 4-O-sulfotransferase 1 deficient Ehlers-Danlos syndrome
MONDO:0011147	chromosome 18q deletion syndrome	NANDO:1200579	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	18q-syndrome
MONDO:0011147	chromosome 18q deletion syndrome	NANDO:2201291	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	18q-syndrome
MONDO:0011156	progressive familial intrahepatic cholestasis type 2	NANDO:1201044	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Progressive familial intrahepatic cholestasis type 2
MONDO:0011200	torsion dystonia 7	NANDO:1200518	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Dystonia 7
MONDO:0011214	progressive familial intrahepatic cholestasis type 3	NANDO:1201045	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Progressive familial intrahepatic cholestasis type 3
MONDO:0011230	ossification of the posterior longitudinal ligament of the spine	NANDO:1200371	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Ossification of posterior longitudinal ligament
MONDO:0011240	megalencephaly-capillary malformation-polymicrogyria syndrome	NANDO:2200823	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Megalencephaly-capillary malformation syndrome
MONDO:0011264	torsion dystonia 6	NANDO:1200517	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Dystonia 6 
MONDO:0011269	psoriasis 2	NANDO:2200443	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	CARD14 deficiency
MONDO:0011273	H syndrome	NANDO:2200457	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	SLC29A3 deficiency
MONDO:0011281	congenital myasthenic syndrome 5	NANDO:1201056	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	End-plate acetylcholine esterase deficiency
MONDO:0011301	pseudohypoparathyroidism type 1B	NANDO:1201076	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Pseudohypoparathyroidism type 1B
MONDO:0011326	citrullinemia, type II, adult-onset	NANDO:1200980	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Adult-onset type II citrullinemia
MONDO:0011336	familial hemophagocytic lymphohistiocytosis 4	NANDO:2200730	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Syntaxin 11 deficiency
MONDO:0011337	familial hemophagocytic lymphohistiocytosis 2	NANDO:2200728	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Perforin deficiency
MONDO:0011338	Omenn syndrome	NANDO:1200324	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Omenn syndrome
MONDO:0011338	Omenn syndrome	NANDO:2200697	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Omenn syndrome
MONDO:0011340	congenital tracheal stenosis	NANDO:1201003	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Congenital tracheal stenosis
MONDO:0011365	blepharophimosis - intellectual disability syndrome, SBBYS type	NANDO:1200681	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Young-Simpson syndrome
MONDO:0011365	blepharophimosis - intellectual disability syndrome, SBBYS type	NANDO:2200982	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Young-Simpson syndrome
MONDO:0011380	obsolete leukoencephalopathy with vanishing white matter	NANDO:1200951	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Vanishing white matter disease
MONDO:0011380	obsolete leukoencephalopathy with vanishing white matter	NANDO:2200838	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Vanishing white matter disease
MONDO:0011382	sickle cell anemia	NANDO:2200624	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Sickle cell disease
MONDO:0011391	megalencephalic leukoencephalopathy with subcortical cysts	NANDO:1200950	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Megaloencephalic leukoencephalopathy with subcortical cysts
MONDO:0011391	megalencephalic leukoencephalopathy with subcortical cysts	NANDO:2200837	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Megaloencephalic leukoencephalopathy with subcortical cysts
MONDO:0011399	alpha thalassemia	NANDO:2201273	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	α-thalassemia
MONDO:0011405	poikiloderma with neutropenia	NANDO:2200749	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Clericuzio-type poikiloderma with neutropenia syndrome
MONDO:0011426	aceruloplasminemia	NANDO:1200540	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Neurodegeneration with brain iron accumulation type 4
MONDO:0011426	aceruloplasminemia	NANDO:2200582	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Aceruloplasminemia
MONDO:0011429	juvenile idiopathic arthritis	NANDO:1200469	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Juvenile idiopathic arthritis
MONDO:0011429	juvenile idiopathic arthritis	NANDO:2200415	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Juvenile idiopathic arthritis
MONDO:0011449	Salla disease	NANDO:1200149	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Salla disease
MONDO:0011449	Salla disease	NANDO:1200582	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Salla disease
MONDO:0011449	Salla disease	NANDO:2201294	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Salla disease
MONDO:0011462	pyogenic arthritis-pyoderma gangrenosum-acne syndrome	NANDO:1200868	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Pyogenic arthritis, pyoderma gangrenosum, acne syndrome
MONDO:0011462	pyogenic arthritis-pyoderma gangrenosum-acne syndrome	NANDO:2200437	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Pyogenic arthritis, pyoderma gangrenosum, acne syndrome
MONDO:0011469	congenital amegakaryocytic thrombocytopenia	NANDO:2200651	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Congenital amegakaryocytic thrombocytopenia
MONDO:0011476	MHC class I deficiency	NANDO:1200328	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	MHC class I deficiency
MONDO:0011476	MHC class I deficiency	NANDO:2200701	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	MHC class I deficiency
MONDO:0011496	mild spondyloepiphyseal dysplasia due to COL2A1 mutation with early-onset osteoarthritis	NANDO:2201352	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Mild spondyloepiphyseal dysplasia with premature-onset arthrosis
MONDO:0011514	tricuspid atresia	NANDO:1200706	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Tricuspid atresia
MONDO:0011514	tricuspid atresia	NANDO:1200962	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Congenital tricuspid stenosis
MONDO:0011514	tricuspid atresia	NANDO:2100073	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Tricuspid atresia
MONDO:0011514	tricuspid atresia	NANDO:2200251	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Tricuspid atresia
MONDO:0011555	radio-ulnar synostosis-amegakaryocytic thrombocytopenia syndrome	NANDO:2200660	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Congenital thrombocytopenia with radio-ulnar synostosis
MONDO:0011601	neonatal intrahepatic cholestasis due to citrin deficiency	NANDO:1200979	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Neonatal intrahepatic cholestasis caused by citrin deficiency
MONDO:0011603	GNE myopathy	NANDO:1200218	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Distal myopathy with rimmed vacuoles
MONDO:0011612	glycine encephalopathy	NANDO:1200984	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Nonketotic hyperglycinemia
MONDO:0011612	glycine encephalopathy	NANDO:2200476	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Nonketotic hyperglycinemia
