mondo_id	hgnc_id	omim_disease_xref	source_code	omim_gene
http://purl.obolibrary.org/obo/MONDO_0013934	https://identifiers.org/hgnc/11408	OMIM:614868	MONDO:OMIM	https://omim.org/entry/604965
http://purl.obolibrary.org/obo/MONDO_0013940	https://identifiers.org/hgnc/26013	OMIM:614874	MONDO:OMIM	https://omim.org/entry/614864
http://purl.obolibrary.org/obo/MONDO_0013946	https://identifiers.org/hgnc/5201	OMIM:614880	MONDO:OMIM	https://omim.org/entry/604846
http://purl.obolibrary.org/obo/MONDO_0013947	https://identifiers.org/hgnc/5228	OMIM:614881	MONDO:OMIM	https://omim.org/entry/604139
http://purl.obolibrary.org/obo/MONDO_0013951	https://identifiers.org/hgnc/9713	OMIM:614886	MONDO:OMIM	https://omim.org/entry/600279
http://purl.obolibrary.org/obo/MONDO_0013952	https://identifiers.org/hgnc/8856	OMIM:614887	MONDO:OMIM	https://omim.org/entry/601791
http://purl.obolibrary.org/obo/MONDO_0013953	https://identifiers.org/hgnc/5440	OMIM:614889	MONDO:OMIM	https://omim.org/entry/147569
http://purl.obolibrary.org/obo/MONDO_0013954	https://identifiers.org/hgnc/5970	OMIM:614890	MONDO:OMIM	https://omim.org/entry/161561
http://purl.obolibrary.org/obo/MONDO_0013955	https://identifiers.org/hgnc/5971	OMIM:614891	MONDO:OMIM	https://omim.org/entry/601604
http://purl.obolibrary.org/obo/MONDO_0013961	https://identifiers.org/hgnc/10723	OMIM:614897	MONDO:OMIM	https://omim.org/entry/603961
http://purl.obolibrary.org/obo/MONDO_0013962	https://identifiers.org/hgnc/24928	OMIM:614898	MONDO:OMIM	https://omim.org/entry/609927
http://purl.obolibrary.org/obo/MONDO_0013963	https://identifiers.org/hgnc/1385	OMIM:614899	MONDO:OMIM	https://omim.org/entry/607314
http://purl.obolibrary.org/obo/MONDO_0013964	https://identifiers.org/hgnc/10327	OMIM:614900	MONDO:OMIM	https://omim.org/entry/603704
http://purl.obolibrary.org/obo/MONDO_0013967	https://identifiers.org/hgnc/8853	OMIM:614920	MONDO:OMIM	https://omim.org/entry/603867
http://purl.obolibrary.org/obo/MONDO_0013968	https://identifiers.org/hgnc/8905	OMIM:614921	MONDO:OMIM	https://omim.org/entry/171900
http://purl.obolibrary.org/obo/MONDO_0013969	https://identifiers.org/hgnc/21176	OMIM:614922	MONDO:OMIM	https://omim.org/entry/614917
http://purl.obolibrary.org/obo/MONDO_0013970	https://identifiers.org/hgnc/16902	OMIM:614923	MONDO:OMIM	https://omim.org/entry/614901
http://purl.obolibrary.org/obo/MONDO_0013971	https://identifiers.org/hgnc/29419	OMIM:614924	MONDO:OMIM	https://omim.org/entry/612799
http://purl.obolibrary.org/obo/MONDO_0013972	https://identifiers.org/hgnc/4817	OMIM:614926	MONDO:OMIM	https://omim.org/entry/600783
http://purl.obolibrary.org/obo/MONDO_0013976	https://identifiers.org/hgnc/5125	OMIM:614931	MONDO:OMIM	https://omim.org/entry/142976
http://purl.obolibrary.org/obo/MONDO_0013979	https://identifiers.org/hgnc/16725	OMIM:614935	MONDO:OMIM	https://omim.org/entry/614930
http://purl.obolibrary.org/obo/MONDO_0013984	https://identifiers.org/hgnc/26901	OMIM:614944	MONDO:OMIM	https://omim.org/entry/614925
http://purl.obolibrary.org/obo/MONDO_0013985	https://identifiers.org/hgnc/8516	OMIM:614945	MONDO:OMIM	https://omim.org/entry/604487
http://purl.obolibrary.org/obo/MONDO_0013990	https://identifiers.org/hgnc/8740	OMIM:614961	MONDO:OMIM	https://omim.org/entry/164010
http://purl.obolibrary.org/obo/MONDO_0013991	https://identifiers.org/hgnc/6553	OMIM:614962	MONDO:OMIM	https://omim.org/entry/164160
http://purl.obolibrary.org/obo/MONDO_0013992	https://identifiers.org/hgnc/6554	OMIM:614963	MONDO:OMIM	https://omim.org/entry/601007
http://purl.obolibrary.org/obo/MONDO_0013993	https://identifiers.org/hgnc/15954	OMIM:614969	MONDO:OMIM	https://omim.org/entry/613931
http://purl.obolibrary.org/obo/MONDO_0013997	https://identifiers.org/hgnc/20577	OMIM:614974	MONDO:OMIM	https://omim.org/entry/608428
http://purl.obolibrary.org/obo/MONDO_0013998	https://identifiers.org/hgnc/3233	OMIM:614976	MONDO:OMIM	https://omim.org/entry/604267
http://purl.obolibrary.org/obo/MONDO_0013999	https://identifiers.org/hgnc/20917	OMIM:614979	MONDO:OMIM	https://omim.org/entry/607347
http://purl.obolibrary.org/obo/MONDO_0014000	https://identifiers.org/hgnc/17075	OMIM:614980	MONDO:OMIM	https://omim.org/entry/605101
http://purl.obolibrary.org/obo/MONDO_0014006	https://identifiers.org/hgnc/30032	OMIM:615009	MONDO:OMIM	https://omim.org/entry/607492
http://purl.obolibrary.org/obo/MONDO_0014008	https://identifiers.org/hgnc/28249	OMIM:615011	MONDO:OMIM	https://omim.org/entry/614683
http://purl.obolibrary.org/obo/MONDO_0014010	https://identifiers.org/hgnc/23752	OMIM:615023	MONDO:OMIM	https://omim.org/entry/615276
http://purl.obolibrary.org/obo/MONDO_0014011	https://identifiers.org/hgnc/21246	OMIM:615024	MONDO:OMIM	https://omim.org/entry/612121
http://purl.obolibrary.org/obo/MONDO_0014014	https://identifiers.org/hgnc/30578	OMIM:615028	MONDO:OMIM	https://omim.org/entry/612878
http://purl.obolibrary.org/obo/MONDO_0014015	https://identifiers.org/hgnc/20582	OMIM:615030	MONDO:OMIM	https://omim.org/entry/610670
http://purl.obolibrary.org/obo/MONDO_0014016	https://identifiers.org/hgnc/19957	OMIM:615031	MONDO:OMIM	https://omim.org/entry/615000
http://purl.obolibrary.org/obo/MONDO_0014017	https://identifiers.org/hgnc/20153	OMIM:615032	MONDO:OMIM	https://omim.org/entry/610528
http://purl.obolibrary.org/obo/MONDO_0014018	https://identifiers.org/hgnc/29106	OMIM:615033	MONDO:OMIM	https://omim.org/entry/615003
http://purl.obolibrary.org/obo/MONDO_0014019	https://identifiers.org/hgnc/14004	OMIM:615034	MONDO:OMIM	https://omim.org/entry/610110
http://purl.obolibrary.org/obo/MONDO_0014021	https://identifiers.org/hgnc/497	OMIM:615040	MONDO:OMIM	https://omim.org/entry/604775
http://purl.obolibrary.org/obo/MONDO_0014022	https://identifiers.org/hgnc/13530	OMIM:615041	MONDO:OMIM	https://omim.org/entry/605862
http://purl.obolibrary.org/obo/MONDO_0014023	https://identifiers.org/hgnc/3006	OMIM:615042	MONDO:OMIM	https://omim.org/entry/603564
http://purl.obolibrary.org/obo/MONDO_0014026	https://identifiers.org/hgnc/24783	OMIM:615058	MONDO:OMIM	https://omim.org/entry/615004
http://purl.obolibrary.org/obo/MONDO_0014027	https://identifiers.org/hgnc/11161	OMIM:615059	MONDO:OMIM	https://omim.org/entry/128260
http://purl.obolibrary.org/obo/MONDO_0014028	https://identifiers.org/hgnc/3147	OMIM:615065	MONDO:OMIM	https://omim.org/entry/605896
http://purl.obolibrary.org/obo/MONDO_0014029	https://identifiers.org/hgnc/25535	OMIM:615066	MONDO:OMIM	https://omim.org/entry/611236
http://purl.obolibrary.org/obo/MONDO_0014030	https://identifiers.org/hgnc/26560	OMIM:615067	MONDO:OMIM	https://omim.org/entry/615038
http://purl.obolibrary.org/obo/MONDO_0014031	https://identifiers.org/hgnc/24912	OMIM:615071	MONDO:OMIM	https://omim.org/entry/612026
http://purl.obolibrary.org/obo/MONDO_0014033	https://identifiers.org/hgnc/4388	OMIM:615073	MONDO:OMIM	https://omim.org/entry/139312
http://purl.obolibrary.org/obo/MONDO_0014034	https://identifiers.org/hgnc/30778	OMIM:615074	MONDO:OMIM	https://omim.org/entry/614998
http://purl.obolibrary.org/obo/MONDO_0014037	https://identifiers.org/hgnc/18829	OMIM:615081	MONDO:OMIM	https://omim.org/entry/608778
http://purl.obolibrary.org/obo/MONDO_0014039	https://identifiers.org/hgnc/16205	OMIM:615084	MONDO:OMIM	https://omim.org/entry/615076
http://purl.obolibrary.org/obo/MONDO_0014040	https://identifiers.org/hgnc/14974	OMIM:615085	MONDO:OMIM	https://omim.org/entry/614780
http://purl.obolibrary.org/obo/MONDO_0014041	https://identifiers.org/hgnc/3287	OMIM:615091	MONDO:OMIM	https://omim.org/entry/133440
http://purl.obolibrary.org/obo/MONDO_0014042	https://identifiers.org/hgnc/21086	OMIM:615092	MONDO:OMIM	https://omim.org/entry/608677
http://purl.obolibrary.org/obo/MONDO_0014043	https://identifiers.org/hgnc/15807	OMIM:615095	MONDO:OMIM	https://omim.org/entry/610827
http://purl.obolibrary.org/obo/MONDO_0014046	https://identifiers.org/hgnc/37212	OMIM:615107	MONDO:OMIM	https://omim.org/entry/612105
http://purl.obolibrary.org/obo/MONDO_0014049	https://identifiers.org/hgnc/20889	OMIM:615112	MONDO:OMIM	https://omim.org/entry/608869
http://purl.obolibrary.org/obo/MONDO_0014050	https://identifiers.org/hgnc/409	OMIM:615113	MONDO:OMIM	https://omim.org/entry/600463
http://purl.obolibrary.org/obo/MONDO_0014051	https://identifiers.org/hgnc/2263	OMIM:615119	MONDO:OMIM	https://omim.org/entry/603646
http://purl.obolibrary.org/obo/MONDO_0014052	https://identifiers.org/hgnc/329	OMIM:615120	MONDO:OMIM	https://omim.org/entry/103320
http://purl.obolibrary.org/obo/MONDO_0014054	https://identifiers.org/hgnc/11922	OMIM:615122	MONDO:OMIM	https://omim.org/entry/186711
http://purl.obolibrary.org/obo/MONDO_0014055	https://identifiers.org/hgnc/25489	OMIM:615127	MONDO:OMIM	https://omim.org/entry/613373
http://purl.obolibrary.org/obo/MONDO_0014057	https://identifiers.org/hgnc/25415	OMIM:615135	MONDO:OMIM	https://omim.org/entry/611065
http://purl.obolibrary.org/obo/MONDO_0014061	https://identifiers.org/hgnc/22986	OMIM:615155	MONDO:OMIM	https://omim.org/entry/608461
http://purl.obolibrary.org/obo/MONDO_0014063	https://identifiers.org/hgnc/26006	OMIM:615157	MONDO:OMIM	https://omim.org/entry/613814
http://purl.obolibrary.org/obo/MONDO_0014064	https://identifiers.org/hgnc/12582	OMIM:615158	MONDO:OMIM	https://omim.org/entry/191330
http://purl.obolibrary.org/obo/MONDO_0014065	https://identifiers.org/hgnc/29594	OMIM:615159	MONDO:OMIM	https://omim.org/entry/612080
http://purl.obolibrary.org/obo/MONDO_0014066	https://identifiers.org/hgnc/12586	OMIM:615160	MONDO:OMIM	https://omim.org/entry/191329
http://purl.obolibrary.org/obo/MONDO_0014070	https://identifiers.org/hgnc/23405	OMIM:615179	MONDO:OMIM	https://omim.org/entry/614537
http://purl.obolibrary.org/obo/MONDO_0014071	https://identifiers.org/hgnc/28596	OMIM:615181	MONDO:OMIM	https://omim.org/entry/610194
http://purl.obolibrary.org/obo/MONDO_0014074	https://identifiers.org/hgnc/20731	OMIM:615185	MONDO:OMIM	https://omim.org/entry/610863
http://purl.obolibrary.org/obo/MONDO_0014075	https://identifiers.org/hgnc/2409	OMIM:615188	MONDO:OMIM	https://omim.org/entry/123670
http://purl.obolibrary.org/obo/MONDO_0014077	https://identifiers.org/hgnc/6486	OMIM:615191	MONDO:OMIM	https://omim.org/entry/150240
http://purl.obolibrary.org/obo/MONDO_0014078	https://identifiers.org/hgnc/163	OMIM:615193	MONDO:OMIM	https://omim.org/entry/102575
http://purl.obolibrary.org/obo/MONDO_0014080	https://identifiers.org/hgnc/18608	OMIM:615198	MONDO:OMIM	https://omim.org/entry/610986
http://purl.obolibrary.org/obo/MONDO_0014082	https://identifiers.org/hgnc/6006	OMIM:615207	MONDO:OMIM	https://omim.org/entry/605383
http://purl.obolibrary.org/obo/MONDO_0014084	https://identifiers.org/hgnc/30035	OMIM:615217	MONDO:OMIM	https://omim.org/entry/611317
http://purl.obolibrary.org/obo/MONDO_0014085	https://identifiers.org/hgnc/7208	OMIM:615219	MONDO:OMIM	https://omim.org/entry/603785
http://purl.obolibrary.org/obo/MONDO_0014087	https://identifiers.org/hgnc/16075	OMIM:615222	MONDO:OMIM	https://omim.org/entry/605950
http://purl.obolibrary.org/obo/MONDO_0014088	https://identifiers.org/hgnc/2452	OMIM:615224	MONDO:OMIM	https://omim.org/entry/600864
http://purl.obolibrary.org/obo/MONDO_0014090	https://identifiers.org/hgnc/12926	OMIM:615226	MONDO:OMIM	https://omim.org/entry/194648
http://purl.obolibrary.org/obo/MONDO_0014093	https://identifiers.org/hgnc/9921	OMIM:615233	MONDO:OMIM	https://omim.org/entry/180290
http://purl.obolibrary.org/obo/MONDO_0014094	https://identifiers.org/hgnc/24592	OMIM:615234	MONDO:OMIM	https://omim.org/entry/609671
http://purl.obolibrary.org/obo/MONDO_0014095	https://identifiers.org/hgnc/6484	OMIM:615235	MONDO:OMIM	https://omim.org/entry/600133
http://purl.obolibrary.org/obo/MONDO_0014098	https://identifiers.org/hgnc/24229	OMIM:615238	MONDO:OMIM	https://omim.org/entry/612120
http://purl.obolibrary.org/obo/MONDO_0014099	https://identifiers.org/hgnc/678	OMIM:615244	MONDO:OMIM	https://omim.org/entry/601925
http://purl.obolibrary.org/obo/MONDO_0014102	https://identifiers.org/hgnc/15533	OMIM:615266	MONDO:OMIM	https://omim.org/entry/607984
http://purl.obolibrary.org/obo/MONDO_0014103	https://identifiers.org/hgnc/17616	OMIM:615267	MONDO:OMIM	https://omim.org/entry/606807
http://purl.obolibrary.org/obo/MONDO_0014104	https://identifiers.org/hgnc/13533	OMIM:615268	MONDO:OMIM	https://omim.org/entry/605870
http://purl.obolibrary.org/obo/MONDO_0014105	https://identifiers.org/hgnc/3072	OMIM:615269	MONDO:OMIM	https://omim.org/entry/602748
http://purl.obolibrary.org/obo/MONDO_0014106	https://identifiers.org/hgnc/3673	OMIM:615270	MONDO:OMIM	https://omim.org/entry/603725
http://purl.obolibrary.org/obo/MONDO_0014107	https://identifiers.org/hgnc/3762	OMIM:615271	MONDO:OMIM	https://omim.org/entry/604808
http://purl.obolibrary.org/obo/MONDO_0014110	https://identifiers.org/hgnc/7103	OMIM:615274	MONDO:OMIM	https://omim.org/entry/154050
http://purl.obolibrary.org/obo/MONDO_0014111	https://identifiers.org/hgnc/6610	OMIM:615277	MONDO:OMIM	https://omim.org/entry/154045
http://purl.obolibrary.org/obo/MONDO_0014114	https://identifiers.org/hgnc/6842	OMIM:615280	MONDO:OMIM	https://omim.org/entry/601263
http://purl.obolibrary.org/obo/MONDO_0014115	https://identifiers.org/hgnc/2678	OMIM:615281	MONDO:OMIM	https://omim.org/entry/603084
http://purl.obolibrary.org/obo/MONDO_0014116	https://identifiers.org/hgnc/6325	OMIM:615282	MONDO:OMIM	https://omim.org/entry/604593
http://purl.obolibrary.org/obo/MONDO_0014117	https://identifiers.org/hgnc/10542	OMIM:615284	MONDO:OMIM	https://omim.org/entry/603560
http://purl.obolibrary.org/obo/MONDO_0014118	https://identifiers.org/hgnc/14579	OMIM:615285	MONDO:OMIM	https://omim.org/entry/610035
http://purl.obolibrary.org/obo/MONDO_0014119	https://identifiers.org/hgnc/25151	OMIM:615286	MONDO:OMIM	https://omim.org/entry/615302
http://purl.obolibrary.org/obo/MONDO_0014120	https://identifiers.org/hgnc/15685	OMIM:615287	MONDO:OMIM	https://omim.org/entry/605517
http://purl.obolibrary.org/obo/MONDO_0014124	https://identifiers.org/hgnc/28526	OMIM:615297	MONDO:OMIM	https://omim.org/entry/614789
http://purl.obolibrary.org/obo/MONDO_0014130	https://identifiers.org/hgnc/14988	OMIM:615327	MONDO:OMIM	https://omim.org/entry/607491
http://purl.obolibrary.org/obo/MONDO_0014134	https://identifiers.org/hgnc/6774	OMIM:615342	MONDO:OMIM	https://omim.org/entry/603295
http://purl.obolibrary.org/obo/MONDO_0014136	https://identifiers.org/hgnc/6278	OMIM:615344	MONDO:OMIM	https://omim.org/entry/603220
http://purl.obolibrary.org/obo/MONDO_0014137	https://identifiers.org/hgnc/7114	OMIM:615346	MONDO:OMIM	https://omim.org/entry/603856
http://purl.obolibrary.org/obo/MONDO_0014138	https://identifiers.org/hgnc/30372	OMIM:615348	MONDO:OMIM	https://omim.org/entry/615340
http://purl.obolibrary.org/obo/MONDO_0014143	https://identifiers.org/hgnc/10023	OMIM:615355	MONDO:OMIM	https://omim.org/entry/609591
http://purl.obolibrary.org/obo/MONDO_0014144	https://identifiers.org/hgnc/25751	OMIM:615356	MONDO:OMIM	https://omim.org/entry/614138
http://purl.obolibrary.org/obo/MONDO_0014147	https://identifiers.org/hgnc/2531	OMIM:615362	MONDO:OMIM	https://omim.org/entry/603539
http://purl.obolibrary.org/obo/MONDO_0014150	https://identifiers.org/hgnc/1917	OMIM:615369	MONDO:OMIM	https://omim.org/entry/602119
http://purl.obolibrary.org/obo/MONDO_0014153	https://identifiers.org/hgnc/9768	OMIM:615374	MONDO:OMIM	https://omim.org/entry/612994
http://purl.obolibrary.org/obo/MONDO_0014156	https://identifiers.org/hgnc/10589	OMIM:615378	MONDO:OMIM	https://omim.org/entry/601327
http://purl.obolibrary.org/obo/MONDO_0014158	https://identifiers.org/hgnc/26724	OMIM:615382	MONDO:OMIM	https://omim.org/entry/615370
http://purl.obolibrary.org/obo/MONDO_0014160	https://identifiers.org/hgnc/12029	OMIM:615387	MONDO:OMIM	https://omim.org/entry/186880
http://purl.obolibrary.org/obo/MONDO_0014162	https://identifiers.org/hgnc/16650	OMIM:615395	MONDO:OMIM	https://omim.org/entry/611849
http://purl.obolibrary.org/obo/MONDO_0014167	https://identifiers.org/hgnc/2172	OMIM:615400	MONDO:OMIM	https://omim.org/entry/190197
http://purl.obolibrary.org/obo/MONDO_0014168	https://identifiers.org/hgnc/2252	OMIM:615401	MONDO:OMIM	https://omim.org/entry/605000
http://purl.obolibrary.org/obo/MONDO_0014170	https://identifiers.org/hgnc/6318	OMIM:615411	MONDO:OMIM	https://omim.org/entry/602591
http://purl.obolibrary.org/obo/MONDO_0014171	https://identifiers.org/hgnc/12417	OMIM:615412	MONDO:OMIM	https://omim.org/entry/191135
http://purl.obolibrary.org/obo/MONDO_0014172	https://identifiers.org/hgnc/23044	OMIM:615413	MONDO:OMIM	https://omim.org/entry/608226
http://purl.obolibrary.org/obo/MONDO_0014173	https://identifiers.org/hgnc/3182	OMIM:615414	MONDO:OMIM	https://omim.org/entry/602978
http://purl.obolibrary.org/obo/MONDO_0014177	https://identifiers.org/hgnc/26575	OMIM:615420	MONDO:OMIM	https://omim.org/entry/615421
http://purl.obolibrary.org/obo/MONDO_0014183	https://identifiers.org/hgnc/6701	OMIM:615431	MONDO:OMIM	https://omim.org/entry/104225
http://purl.obolibrary.org/obo/MONDO_0014184	https://identifiers.org/hgnc/26230	OMIM:615432	MONDO:OMIM	https://omim.org/entry/615404
http://purl.obolibrary.org/obo/MONDO_0014186	https://identifiers.org/hgnc/17146	OMIM:615434	MONDO:OMIM	https://omim.org/entry/615407
http://purl.obolibrary.org/obo/MONDO_0014187	https://identifiers.org/hgnc/9414	OMIM:615436	MONDO:OMIM	https://omim.org/entry/176894
http://purl.obolibrary.org/obo/MONDO_0014191	https://identifiers.org/hgnc/12261	OMIM:615441	MONDO:OMIM	https://omim.org/entry/603283
http://purl.obolibrary.org/obo/MONDO_0014192	https://identifiers.org/hgnc/19412	OMIM:615444	MONDO:OMIM	https://omim.org/entry/607070
http://purl.obolibrary.org/obo/MONDO_0014193	https://identifiers.org/hgnc/25583	OMIM:615451	MONDO:OMIM	https://omim.org/entry/615408
http://purl.obolibrary.org/obo/MONDO_0014194	https://identifiers.org/hgnc/2579	OMIM:615453	MONDO:OMIM	https://omim.org/entry/123980
http://purl.obolibrary.org/obo/MONDO_0014195	https://identifiers.org/hgnc/17110	OMIM:615458	MONDO:OMIM	https://omim.org/entry/607512
http://purl.obolibrary.org/obo/MONDO_0014197	https://identifiers.org/hgnc/6819	OMIM:615468	MONDO:OMIM	https://omim.org/entry/604860
http://purl.obolibrary.org/obo/MONDO_0014198	https://identifiers.org/hgnc/13601	OMIM:615471	MONDO:OMIM	https://omim.org/entry/605654
http://purl.obolibrary.org/obo/MONDO_0014201	https://identifiers.org/hgnc/29040	OMIM:615476	MONDO:OMIM	https://omim.org/entry/615463
http://purl.obolibrary.org/obo/MONDO_0014202	https://identifiers.org/hgnc/12371	OMIM:615481	MONDO:OMIM	https://omim.org/entry/609314
http://purl.obolibrary.org/obo/MONDO_0014205	https://identifiers.org/hgnc/29357	OMIM:615485	MONDO:OMIM	https://omim.org/entry/615115
http://purl.obolibrary.org/obo/MONDO_0014208	https://identifiers.org/hgnc/15974	OMIM:615490	MONDO:OMIM	https://omim.org/entry/614141
http://purl.obolibrary.org/obo/MONDO_0014210	https://identifiers.org/hgnc/494	OMIM:615493	MONDO:OMIM	https://omim.org/entry/600465
http://purl.obolibrary.org/obo/MONDO_0014211	https://identifiers.org/hgnc/1301	OMIM:615500	MONDO:OMIM	https://omim.org/entry/615494
http://purl.obolibrary.org/obo/MONDO_0014212	https://identifiers.org/hgnc/15465	OMIM:615501	MONDO:OMIM	https://omim.org/entry/603930
http://purl.obolibrary.org/obo/MONDO_0014213	https://identifiers.org/hgnc/13723	OMIM:615502	MONDO:OMIM	https://omim.org/entry/604167
http://purl.obolibrary.org/obo/MONDO_0014214	https://identifiers.org/hgnc/21862	OMIM:615503	MONDO:OMIM	https://omim.org/entry/615462
http://purl.obolibrary.org/obo/MONDO_0014215	https://identifiers.org/hgnc/29937	OMIM:615504	MONDO:OMIM	https://omim.org/entry/611088
http://purl.obolibrary.org/obo/MONDO_0014216	https://identifiers.org/hgnc/11212	OMIM:615505	MONDO:OMIM	https://omim.org/entry/603395
http://purl.obolibrary.org/obo/MONDO_0014217	https://identifiers.org/hgnc/4217	OMIM:615506	MONDO:OMIM	https://omim.org/entry/605120
http://purl.obolibrary.org/obo/MONDO_0014219	https://identifiers.org/hgnc/22923	OMIM:615510	MONDO:OMIM	https://omim.org/entry/615495
http://purl.obolibrary.org/obo/MONDO_0014220	https://identifiers.org/hgnc/468	OMIM:615511	MONDO:OMIM	https://omim.org/entry/102770
http://purl.obolibrary.org/obo/MONDO_0014221	https://identifiers.org/hgnc/12009	OMIM:615512	MONDO:OMIM	https://omim.org/entry/190450
http://purl.obolibrary.org/obo/MONDO_0014223	https://identifiers.org/hgnc/3432	OMIM:615515	MONDO:OMIM	https://omim.org/entry/600543
http://purl.obolibrary.org/obo/MONDO_0014228	https://identifiers.org/hgnc/26504	OMIM:615523	MONDO:OMIM	https://omim.org/entry/615496
http://purl.obolibrary.org/obo/MONDO_0014229	https://identifiers.org/hgnc/9865	OMIM:615524	MONDO:OMIM	https://omim.org/entry/180220
http://purl.obolibrary.org/obo/MONDO_0014236	https://identifiers.org/hgnc/21144	OMIM:615539	MONDO:OMIM	https://omim.org/entry/605942
http://purl.obolibrary.org/obo/MONDO_0014237	https://identifiers.org/hgnc/26703	OMIM:615540	MONDO:OMIM	https://omim.org/entry/615535
http://purl.obolibrary.org/obo/MONDO_0014238	https://identifiers.org/hgnc/26262	OMIM:615541	MONDO:OMIM	https://omim.org/entry/614426
http://purl.obolibrary.org/obo/MONDO_0014240	https://identifiers.org/hgnc/21056	OMIM:615544	MONDO:OMIM	https://omim.org/entry/615532
http://purl.obolibrary.org/obo/MONDO_0014241	https://identifiers.org/hgnc/8619	OMIM:615545	MONDO:OMIM	https://omim.org/entry/167414
http://purl.obolibrary.org/obo/MONDO_0014243	https://identifiers.org/hgnc/6814	OMIM:615547	MONDO:OMIM	https://omim.org/entry/605283
http://purl.obolibrary.org/obo/MONDO_0014245	https://identifiers.org/hgnc/10306	OMIM:615550	MONDO:OMIM	https://omim.org/entry/604174
http://purl.obolibrary.org/obo/MONDO_0014246	https://identifiers.org/hgnc/10582	OMIM:615551	MONDO:OMIM	https://omim.org/entry/604427
http://purl.obolibrary.org/obo/MONDO_0014248	https://identifiers.org/hgnc/11023	OMIM:615553	MONDO:OMIM	https://omim.org/entry/605632
http://purl.obolibrary.org/obo/MONDO_0014254	https://identifiers.org/hgnc/8615	OMIM:615560	MONDO:OMIM	https://omim.org/entry/167411
http://purl.obolibrary.org/obo/MONDO_0014256	https://identifiers.org/hgnc/7745	OMIM:615565	MONDO:OMIM	https://omim.org/entry/604043
http://purl.obolibrary.org/obo/MONDO_0014257	https://identifiers.org/hgnc/19041	OMIM:615573	MONDO:OMIM	https://omim.org/entry/615567
http://purl.obolibrary.org/obo/MONDO_0014258	https://identifiers.org/hgnc/753	OMIM:615574	MONDO:OMIM	https://omim.org/entry/108370
http://purl.obolibrary.org/obo/MONDO_0014259	https://identifiers.org/hgnc/28844	OMIM:615575	MONDO:OMIM	https://omim.org/entry/608533
http://purl.obolibrary.org/obo/MONDO_0014260	https://identifiers.org/hgnc/7795	OMIM:615577	MONDO:OMIM	https://omim.org/entry/164012
http://purl.obolibrary.org/obo/MONDO_0014261	https://identifiers.org/hgnc/16088	OMIM:615578	MONDO:OMIM	https://omim.org/entry/615564
http://purl.obolibrary.org/obo/MONDO_0014263	https://identifiers.org/hgnc/17042	OMIM:615583	MONDO:OMIM	https://omim.org/entry/604819
http://purl.obolibrary.org/obo/MONDO_0014268	https://identifiers.org/hgnc/11918	OMIM:615593	MONDO:OMIM	https://omim.org/entry/600315
http://purl.obolibrary.org/obo/MONDO_0014269	https://identifiers.org/hgnc/21365	OMIM:615595	MONDO:OMIM	https://omim.org/entry/613311
http://purl.obolibrary.org/obo/MONDO_0014271	https://identifiers.org/hgnc/30611	OMIM:615597	MONDO:OMIM	https://omim.org/entry/608605
http://purl.obolibrary.org/obo/MONDO_0014272	https://identifiers.org/hgnc/13902	OMIM:615598	MONDO:OMIM	https://omim.org/entry/603357
http://purl.obolibrary.org/obo/MONDO_0014273	https://identifiers.org/hgnc/11536	OMIM:615599	MONDO:OMIM	https://omim.org/entry/604912
http://purl.obolibrary.org/obo/MONDO_0014275	https://identifiers.org/hgnc/3247	OMIM:615605	MONDO:OMIM	https://omim.org/entry/607037
http://purl.obolibrary.org/obo/MONDO_0014276	https://identifiers.org/hgnc/1675	OMIM:615607	MONDO:OMIM	https://omim.org/entry/186740
http://purl.obolibrary.org/obo/MONDO_0014280	https://identifiers.org/hgnc/1673	OMIM:615617	MONDO:OMIM	https://omim.org/entry/186790
http://purl.obolibrary.org/obo/MONDO_0014283	https://identifiers.org/hgnc/5318	OMIM:615629	MONDO:OMIM	https://omim.org/entry/187380
http://purl.obolibrary.org/obo/MONDO_0014285	https://identifiers.org/hgnc/26929	OMIM:615631	MONDO:OMIM	https://omim.org/entry/615626
http://purl.obolibrary.org/obo/MONDO_0014286	https://identifiers.org/hgnc/24526	OMIM:615632	MONDO:OMIM	https://omim.org/entry/609369
http://purl.obolibrary.org/obo/MONDO_0014287	https://identifiers.org/hgnc/28296	OMIM:615633	MONDO:OMIM	https://omim.org/entry/613363
http://purl.obolibrary.org/obo/MONDO_0014288	https://identifiers.org/hgnc/26193	OMIM:615636	MONDO:OMIM	https://omim.org/entry/611654
http://purl.obolibrary.org/obo/MONDO_0014289	https://identifiers.org/hgnc/6404	OMIM:615637	MONDO:OMIM	https://omim.org/entry/615620
http://purl.obolibrary.org/obo/MONDO_0014296	https://identifiers.org/hgnc/16133	OMIM:615663	MONDO:OMIM	https://omim.org/entry/611663
http://purl.obolibrary.org/obo/MONDO_0014297	https://identifiers.org/hgnc/8788	OMIM:615665	MONDO:OMIM	https://omim.org/entry/602676
http://purl.obolibrary.org/obo/MONDO_0014300	https://identifiers.org/hgnc/1530	OMIM:615673	MONDO:OMIM	https://omim.org/entry/605084
http://purl.obolibrary.org/obo/MONDO_0014302	https://identifiers.org/hgnc/16947	OMIM:615681	MONDO:OMIM	https://omim.org/entry/611604
http://purl.obolibrary.org/obo/MONDO_0014303	https://identifiers.org/hgnc/3363	OMIM:615683	MONDO:OMIM	https://omim.org/entry/601752
