term_id	term_label	exclusion_reason	exclude_children
OMIM:605894	EID1	MONDO:excludeGene	
OMIM:191190	TNFRSF1A	MONDO:excludeGene	
OMIM:605014	STX11	MONDO:excludeGene	
OMIM:602574	TECTA	MONDO:excludeGene	
OMIM:607083	NSD3	MONDO:excludeGene	
OMIM:617684	LYAR	MONDO:excludeGene	
OMIM:602010	SRSF11	MONDO:excludeGene	
OMIM:137142	GABRA5	MONDO:excludeGene	
OMIM:114280	CDW52	MONDO:excludeGene	
OMIM:604283	PRG4	MONDO:excludeGene	
OMIM:248611	BCKDHB	MONDO:excludeGene	
OMIM:126391	LIG1	MONDO:excludeGene	
OMIM:605624	ARIH1	MONDO:excludeGene	
OMIM:610385	LR8	MONDO:excludeGene	
OMIM:616557	LRRC37A3	MONDO:excludeGene	
OMIM:613542	MTRF1L	MONDO:excludeGene	
OMIM:613247	PLIN4	MONDO:excludeGene	
OMIM:617774	LONP2	MONDO:excludeGene	
OMIM:605916	SPTBN5	MONDO:excludeGene	
OMIM:606753	TTC4	MONDO:excludeGene	
OMIM:171833	PIK3R1	MONDO:excludeGene	
OMIM:610907	VPS25	MONDO:excludeGene	
OMIM:603295	SMAD9	MONDO:excludeGene	
OMIM:600550	CTSO	MONDO:excludeGene	
OMIM:604405	SIGLEC6	MONDO:excludeGene	
OMIM:608472	ST6GAL2	MONDO:excludeGene	
OMIM:607396	TOB2	MONDO:excludeGene	
OMIM:100725	CHRNE	MONDO:excludeGene	
OMIM:602672	RAB13	MONDO:excludeGene	
OMIM:604971	MDFI	MONDO:excludeGene	
OMIM:609932	SPACA4	MONDO:excludeGene	
OMIM:607642	RAI1	MONDO:excludeGene	
OMIM:603417	RABIF	MONDO:excludeGene	
OMIM:600324	CXCL5	MONDO:excludeGene	
OMIM:609719	LHFPL3	MONDO:excludeGene	
OMIM:609680	SLITRK5	MONDO:excludeGene	
OMIM:619748	LRRN3	MONDO:excludeGene	
OMIM:605743	HHAT	MONDO:excludeGene	
OMIM:617170	CWC27	MONDO:excludeGene	
OMIM:612332	LIN7C	MONDO:excludeGene	
OMIM:609895	CASZ1	MONDO:excludeGene	
OMIM:118509	CHRNB4	MONDO:excludeGene	
OMIM:300111	PRICKLE3	MONDO:excludeGene	
OMIM:607216	SDK1	MONDO:excludeGene	
OMIM:614949	TMEM231	MONDO:excludeGene	
OMIM:611933	CISD3	MONDO:excludeGene	
OMIM:174760	POLB	MONDO:excludeGene	
OMIM:602355	TRAF6	MONDO:excludeGene	
OMIM:173445	PECAM1	MONDO:excludeGene	
OMIM:158105	CCL2	MONDO:excludeGene	
OMIM:615964	MIR99AHG	MONDO:excludeGene	
OMIM:602750	DDT	MONDO:excludeGene	
OMIM:619119	ATP13A5	MONDO:excludeGene	
OMIM:602587	ACOT7	MONDO:excludeGene	
OMIM:608760	ATG7	MONDO:excludeGene	
OMIM:610258	SEC31B	MONDO:excludeGene	
OMIM:607810	RSAD2	MONDO:excludeGene	
OMIM:617647	PCAT18	MONDO:excludeGene	
OMIM:605752	HID1	MONDO:excludeGene	
OMIM:600504	KCNJ4	MONDO:excludeGene	
OMIM:187040	TAL1	MONDO:excludeGene	
OMIM:610480	LEMD1	MONDO:excludeGene	
OMIM:612754	GLRX3	MONDO:excludeGene	
OMIM:617346	AGBL3	MONDO:excludeGene	
OMIM:615791	NUDT18	MONDO:excludeGene	
OMIM:603628	MSC	MONDO:excludeGene	
OMIM:612930	PID1	MONDO:excludeGene	
OMIM:608253	TSKS	MONDO:excludeGene	
OMIM:195000	ZP1	MONDO:excludeGene	
OMIM:605971	RFPL3S	MONDO:excludeGene	
OMIM:612685	CAMSAP3	MONDO:excludeGene	
OMIM:600899	PRKDC	MONDO:excludeGene	
OMIM:606225	TAS1R1	MONDO:excludeGene	
OMIM:604589	BRD1	MONDO:excludeGene	
OMIM:300777	TMLHE	MONDO:excludeGene	
OMIM:611478	MEPCE	MONDO:excludeGene	
OMIM:604885	MYBBP1A	MONDO:excludeGene	
OMIM:173350	PLG	MONDO:excludeGene	
OMIM:603327	RANBP3	MONDO:excludeGene	
OMIM:607307	FILIP1	MONDO:excludeGene	
OMIM:618355	ALG10	MONDO:excludeGene	
OMIM:615564	SFXN4	MONDO:excludeGene	
OMIM:300396	CTAG2	MONDO:excludeGene	
OMIM:612121	PNPLA1	MONDO:excludeGene	
OMIM:619514	SHCBP1L	MONDO:excludeGene	
OMIM:605689	CPNE7	MONDO:excludeGene	
OMIM:615060	SCGB1D1	MONDO:excludeGene	
OMIM:601467	MAD2L1	MONDO:excludeGene	
OMIM:610730	CCT6B	MONDO:excludeGene	
OMIM:601140	PPP1R14B	MONDO:excludeGene	
OMIM:619829	CCDC146	MONDO:excludeGene	
OMIM:616181	ZNF713	MONDO:excludeGene	
OMIM:602888	BHMT	MONDO:excludeGene	
OMIM:609032	FRG2	MONDO:excludeGene	
OMIM:612212	PLGLA	MONDO:excludeGene	
OMIM:607345	TUBE1	MONDO:excludeGene	
OMIM:607272	NDC80	MONDO:excludeGene	
OMIM:147570	IFNG	MONDO:excludeGene	
OMIM:613754	RNF187	MONDO:excludeGene	
OMIM:619047	PPP1R32	MONDO:excludeGene	
OMIM:613084	MYT1L	MONDO:excludeGene	
OMIM:615212	LRRC38	MONDO:excludeGene	
OMIM:608339	STXBP3	MONDO:excludeGene	
OMIM:194355	XBP1	MONDO:excludeGene	
OMIM:603722	ELP1	MONDO:excludeGene	
OMIM:600926	PTPRE	MONDO:excludeGene	
OMIM:114852	CPB1	MONDO:excludeGene	
OMIM:120220	COL6A1	MONDO:excludeGene	
OMIM:617860	SFTA3	MONDO:excludeGene	
OMIM:612638	NDUFA11	MONDO:excludeGene	
OMIM:611345	INTS1	MONDO:excludeGene	
OMIM:604322	SLC17A5	MONDO:excludeGene	
OMIM:609212	ASRGL1	MONDO:excludeGene	
OMIM:189967	TEAD1	MONDO:excludeGene	
OMIM:180390	RRM2	MONDO:excludeGene	
OMIM:601974	S1PR1	MONDO:excludeGene	
OMIM:601074	CELF1	MONDO:excludeGene	
OMIM:146630	ICAM2	MONDO:excludeGene	
OMIM:602700	EP300	MONDO:excludeGene	
OMIM:610348	FAM178A	MONDO:excludeGene	
OMIM:615345	MYMK	MONDO:excludeGene	
OMIM:603455	RIPK2	MONDO:excludeGene	
OMIM:605538	NTSR2	MONDO:excludeGene	
OMIM:609689	CEP250	MONDO:excludeGene	
OMIM:601025	AP2B1	MONDO:excludeGene	
OMIM:185261	MMP11	MONDO:excludeGene	
OMIM:600037	OTX2	MONDO:excludeGene	
OMIM:300081	DNASE1L1	MONDO:excludeGene	
OMIM:601983	MAP4K1	MONDO:excludeGene	
OMIM:610390	MPEG1	MONDO:excludeGene	
OMIM:604507	TRIP13	MONDO:excludeGene	
OMIM:614088	ICAM4	MONDO:excludeGene	
OMIM:600428	VAV2	MONDO:excludeGene	
OMIM:191160	TNF	MONDO:excludeGene	
OMIM:609504	MCRS1	MONDO:excludeGene	
OMIM:602716	NPHS1	MONDO:excludeGene	
OMIM:400006	RBMY1A1	MONDO:excludeGene	
OMIM:190170	TGFA	MONDO:excludeGene	
OMIM:613840	ZNF304	MONDO:excludeGene	
OMIM:179080	RABGGTB	MONDO:excludeGene	
OMIM:610057	TECR	MONDO:excludeGene	
OMIM:600715	THBS4	MONDO:excludeGene	
OMIM:613465	NME7	MONDO:excludeGene	
OMIM:113730	UCP1	MONDO:excludeGene	
OMIM:600046	ABCA1	MONDO:excludeGene	
OMIM:602411	EXTL2	MONDO:excludeGene	
OMIM:194531	ZNF7	MONDO:excludeGene	
OMIM:617256	SLC7A13	MONDO:excludeGene	
OMIM:603850	DNM1L	MONDO:excludeGene	
OMIM:561010	MTRNR2	MONDO:excludeGene	
OMIM:617428	C1ORF43	MONDO:excludeGene	
OMIM:112266	BMP6	MONDO:excludeGene	
OMIM:612082	CIC	MONDO:excludeGene	
OMIM:611861	ADPGK	MONDO:excludeGene	
OMIM:605405	USP6NL	MONDO:excludeGene	
OMIM:613423	KCTD16	MONDO:excludeGene	
OMIM:618045	DDIAS	MONDO:excludeGene	
OMIM:613715	POLR1D	MONDO:excludeGene	
OMIM:610129	CHST12	MONDO:excludeGene	
OMIM:177020	PRTN3	MONDO:excludeGene	
OMIM:612857	PLAC9	MONDO:excludeGene	
OMIM:606151	BBS2	MONDO:excludeGene	
OMIM:610524	ERVFRD1	MONDO:excludeGene	
OMIM:619485	PAPPA2	MONDO:excludeGene	
OMIM:616556	LRRC37A2	MONDO:excludeGene	
OMIM:194540	HIVEP1	MONDO:excludeGene	
OMIM:300949	FOXR2	MONDO:excludeGene	
OMIM:184753	SRD5A1	MONDO:excludeGene	
OMIM:180480	RPE	MONDO:excludeGene	
OMIM:300601	GAGE7	MONDO:excludeGene	
OMIM:607560	ARHGEF2	MONDO:excludeGene	
OMIM:179541	RAP2B	MONDO:excludeGene	
OMIM:607139	FANCA	MONDO:excludeGene	
OMIM:612544	ABLIM2	MONDO:excludeGene	
OMIM:617608	ALPK3	MONDO:excludeGene	
OMIM:613332	MARCHF2	MONDO:excludeGene	
OMIM:612250	None	MONDO:excludeGene	
OMIM:612182	NAT2	MONDO:excludeGene	
OMIM:605113	AASS	MONDO:excludeGene	
OMIM:612770	PISD	MONDO:excludeGene	
OMIM:120180	COL3A1	MONDO:excludeGene	
OMIM:602845	KIF3C	MONDO:excludeGene	
OMIM:602285	MMP17	MONDO:excludeGene	
OMIM:618754	CPQ	MONDO:excludeGene	
OMIM:610309	UBE2S	MONDO:excludeGene	
OMIM:603112	S100A12	MONDO:excludeGene	
OMIM:601115	GRM3	MONDO:excludeGene	
OMIM:608177	EXT1	MONDO:excludeGene	
OMIM:179550	RALA	MONDO:excludeGene	
OMIM:610876	HACE1	MONDO:excludeGene	
OMIM:301770	ARR3	MONDO:excludeGene	
OMIM:607873	SCARF1	MONDO:excludeGene	
OMIM:609251	FCRLB	MONDO:excludeGene	
OMIM:191045	TNNT2	MONDO:excludeGene	
OMIM:305900	G6PD	MONDO:excludeGene	
OMIM:603331	DYNC1I2	MONDO:excludeGene	
OMIM:614789	EOGT	MONDO:excludeGene	
OMIM:612724	ALDOB	MONDO:excludeGene	
OMIM:141850	HBA2	MONDO:excludeGene	
OMIM:617317	ZFP30	MONDO:excludeGene	
OMIM:613041	FAM90A1	MONDO:excludeGene	
OMIM:619563	MICALL1	MONDO:excludeGene	
OMIM:103070	ADCY8	MONDO:excludeGene	
OMIM:300996	YIPF6	MONDO:excludeGene	
OMIM:608515	NCF2	MONDO:excludeGene	
OMIM:120361	MMP9	MONDO:excludeGene	
OMIM:608186	EXOC3	MONDO:excludeGene	
OMIM:604383	GFI1B	MONDO:excludeGene	
OMIM:618923	FABP12	MONDO:excludeGene	
OMIM:612478	NECAB3	MONDO:excludeGene	
OMIM:600560	SHC1	MONDO:excludeGene	
OMIM:612509	ABCC10	MONDO:excludeGene	
OMIM:611427	MTHFD1L	MONDO:excludeGene	
OMIM:615494	CFAP298	MONDO:excludeGene	
OMIM:600007	FLT3LG	MONDO:excludeGene	
OMIM:615535	SYNE4	MONDO:excludeGene	
OMIM:609819	PRAC1	MONDO:excludeGene	
OMIM:601213	RNS4I	MONDO:excludeGene	
OMIM:615930	CAHM	MONDO:excludeGene	
OMIM:613770	PLAC4	MONDO:excludeGene	
OMIM:604469	EXOC5	MONDO:excludeGene	
OMIM:603512	RNGTT	MONDO:excludeGene	
OMIM:618621	ZDHHC2	MONDO:excludeGene	
OMIM:616956	TPPP2	MONDO:excludeGene	
OMIM:616616	CSGALNACT2	MONDO:excludeGene	
OMIM:151670	LIPC	MONDO:excludeGene	
OMIM:612684	ISM2	MONDO:excludeGene	
OMIM:300525	P2RY8	MONDO:excludeGene	
OMIM:612031	INHBE	MONDO:excludeGene	
OMIM:616062	ANKLE2	MONDO:excludeGene	
OMIM:614330	C1QL2	MONDO:excludeGene	
OMIM:604588	NEK1	MONDO:excludeGene	
OMIM:613890	HSD3B2	MONDO:excludeGene	
OMIM:602162	SYCP1	MONDO:excludeGene	
OMIM:608435	MRAS	MONDO:excludeGene	
OMIM:602158	CLNS1A	MONDO:excludeGene	
OMIM:300820	MAP3K15	MONDO:excludeGene	
OMIM:176990	S100B	MONDO:excludeGene	
OMIM:605688	CPNE6	MONDO:excludeGene	
OMIM:603645	GATB	MONDO:excludeGene	
OMIM:602381	NAB2	MONDO:excludeGene	
OMIM:607758	CTNNBIP1	MONDO:excludeGene	
OMIM:611268	OR51E2	MONDO:excludeGene	
OMIM:607521	HPS5	MONDO:excludeGene	
OMIM:611779	FSCB	MONDO:excludeGene	
OMIM:600856	CDKN1C	MONDO:excludeGene	
OMIM:612689	TJP3	MONDO:excludeGene	
OMIM:609263	SEH1L	MONDO:excludeGene	
OMIM:608953	TEKT2	MONDO:excludeGene	
OMIM:612211	TUSC5	MONDO:excludeGene	
OMIM:604293	PLXNB2	MONDO:excludeGene	
OMIM:300873	GNL3L	MONDO:excludeGene	
OMIM:615836	STK38L	MONDO:excludeGene	
OMIM:185430	CLU	MONDO:excludeGene	
OMIM:601944	SRSF6	MONDO:excludeGene	
OMIM:605634	SLC35A1	MONDO:excludeGene	
OMIM:613257	PPP1R15B	MONDO:excludeGene	
OMIM:604512	IL1RL2	MONDO:excludeGene	
OMIM:600181	LCN2	MONDO:excludeGene	
OMIM:611508	CAMTA2	MONDO:excludeGene	
OMIM:607530	HOXA11AS	MONDO:excludeGene	
OMIM:400011	None	MONDO:excludeGene	
OMIM:300572	ADGRG2	MONDO:excludeGene	
OMIM:612994	RAB28	MONDO:excludeGene	
OMIM:603426	PER2	MONDO:excludeGene	
OMIM:605070	EEA1	MONDO:excludeGene	
OMIM:615138	GALNTL6	MONDO:excludeGene	
OMIM:604631	VAT1	MONDO:excludeGene	
OMIM:604682	ITGAE	MONDO:excludeGene	
OMIM:618365	ZSCAN10	MONDO:excludeGene	
OMIM:147720	IL1B	MONDO:excludeGene	
OMIM:619524	ZNF764	MONDO:excludeGene	
OMIM:606311	PCDHA5	MONDO:excludeGene	
OMIM:604473	GRM1	MONDO:excludeGene	
OMIM:603179	CA9	MONDO:excludeGene	
OMIM:150240	LAMB1	MONDO:excludeGene	
OMIM:606765	TPO	MONDO:excludeGene	
OMIM:605947	PIGL	MONDO:excludeGene	
OMIM:138670	A1BG	MONDO:excludeGene	
OMIM:610663	SMYD2	MONDO:excludeGene	
OMIM:602931	SMAD6	MONDO:excludeGene	
OMIM:611822	MRPL2	MONDO:excludeGene	
OMIM:616659	TBC1D17	MONDO:excludeGene	
OMIM:608820	KRTAP1-3	MONDO:excludeGene	
OMIM:607961	SEMA7A	MONDO:excludeGene	
OMIM:614824	AP5S1	MONDO:excludeGene	
OMIM:300740	XAGE3	MONDO:excludeGene	
OMIM:601024	AP2M1	MONDO:excludeGene	
OMIM:609228	NUDT3	MONDO:excludeGene	
OMIM:154280	SAI1	MONDO:excludeGene	
OMIM:602230	SH3BGR	MONDO:excludeGene	
OMIM:617179	PANDAR	MONDO:excludeGene	
OMIM:617355	EID2B	MONDO:excludeGene	
OMIM:604983	POLG2	MONDO:excludeGene	
OMIM:121013	GJA5	MONDO:excludeGene	
OMIM:616905	MRFAP1	MONDO:excludeGene	
OMIM:167416	PAX9	MONDO:excludeGene	
OMIM:605216	ARHGEF4	MONDO:excludeGene	
OMIM:618717	EPGN	MONDO:excludeGene	
OMIM:609779	NEK11	MONDO:excludeGene	
OMIM:164960	PIM1	MONDO:excludeGene	
OMIM:600355	NAIP	MONDO:excludeGene	
OMIM:617870	CEP350	MONDO:excludeGene	
OMIM:618893	NOL4L	MONDO:excludeGene	
OMIM:607970	GPR135	MONDO:excludeGene	
OMIM:617657	PCNX3	MONDO:excludeGene	
OMIM:606845	GOPC	MONDO:excludeGene	
OMIM:605762	MOK	MONDO:excludeGene	
OMIM:600514	RELN	MONDO:excludeGene	
OMIM:610095	KIR3DL3	MONDO:excludeGene	
OMIM:610490	None	MONDO:excludeGene	
OMIM:606980	COQ8A	MONDO:excludeGene	
OMIM:608060	HES4	MONDO:excludeGene	
OMIM:300353	VSIG4	MONDO:excludeGene	
OMIM:600045	DDB1	MONDO:excludeGene	
OMIM:300005	MECP2	MONDO:excludeGene	
OMIM:602410	BRPF1	MONDO:excludeGene	
OMIM:611964	CYB5B	MONDO:excludeGene	
OMIM:606100	ADGRE2	MONDO:excludeGene	
OMIM:610358	SPCS1	MONDO:excludeGene	
OMIM:619434	SUCO	MONDO:excludeGene	
OMIM:611616	NADK	MONDO:excludeGene	
OMIM:601693	UCP2	MONDO:excludeGene	
OMIM:604358	STAG1	MONDO:excludeGene	
OMIM:614579	PAQR6	MONDO:excludeGene	
OMIM:300180	ARSE	MONDO:excludeGene	
OMIM:606978	COG7	MONDO:excludeGene	
OMIM:600523	SLC11A2	MONDO:excludeGene	
OMIM:602815	HIST1H3G	MONDO:excludeGene	
OMIM:603695	GUCY1B2	MONDO:excludeGene	
OMIM:619839	SNX31	MONDO:excludeGene	
OMIM:610791	SLC43A2	MONDO:excludeGene	
OMIM:300654	FAAH2	MONDO:excludeGene	
OMIM:191170	TP53	MONDO:excludeGene	
OMIM:617273	FAM92A	MONDO:excludeGene	
OMIM:616191	DLGAP4	MONDO:excludeGene	
OMIM:608147	TUBGCP5	MONDO:excludeGene	
OMIM:607063	FKBP10	MONDO:excludeGene	
OMIM:600277	ID3	MONDO:excludeGene	
OMIM:604087	CYP46A1	MONDO:excludeGene	
OMIM:609568	ARHGAP20	MONDO:excludeGene	
OMIM:139191	GHRHR	MONDO:excludeGene	
OMIM:619275	BZW2	MONDO:excludeGene	
OMIM:606452	ZMAT3	MONDO:excludeGene	
OMIM:604263	PRND	MONDO:excludeGene	
OMIM:603261	PIP4K2B	MONDO:excludeGene	
OMIM:188860	MAL	MONDO:excludeGene	
OMIM:611180	NELFB	MONDO:excludeGene	
OMIM:608863	PDPN	MONDO:excludeGene	
OMIM:611432	DOCK8	MONDO:excludeGene	
OMIM:603817	DDEF2	MONDO:excludeGene	
OMIM:300439	RNF128	MONDO:excludeGene	
OMIM:605344	NFYC	MONDO:excludeGene	
OMIM:618678	CES5A	MONDO:excludeGene	
OMIM:600483	FGF8	MONDO:excludeGene	
OMIM:611917	KDM8	MONDO:excludeGene	
OMIM:610401	NTN4	MONDO:excludeGene	
OMIM:610624	ADPRHL2	MONDO:excludeGene	
OMIM:611018	PAIP2B	MONDO:excludeGene	
OMIM:191350	DPAGT1	MONDO:excludeGene	
OMIM:606806	FTCD	MONDO:excludeGene	
OMIM:607617	NUP107	MONDO:excludeGene	
OMIM:613429	HAUS2	MONDO:excludeGene	
OMIM:123875	CRIP1	MONDO:excludeGene	
OMIM:607376	DCTN2	MONDO:excludeGene	
OMIM:617496	FAM19A2	MONDO:excludeGene	
OMIM:600058	TXK	MONDO:excludeGene	
OMIM:615464	DDX59	MONDO:excludeGene	
OMIM:609134	UBR2	MONDO:excludeGene	
OMIM:300134	DUSP9	MONDO:excludeGene	
OMIM:590025	MTTE	MONDO:excludeGene	
OMIM:603562	MTMR7	MONDO:excludeGene	
OMIM:616302	FOXK1	MONDO:excludeGene	
OMIM:137035	GAL	MONDO:excludeGene	
OMIM:616582	LSR	MONDO:excludeGene	
OMIM:118888	CTRL	MONDO:excludeGene	
OMIM:602725	IFRD2	MONDO:excludeGene	
OMIM:613128	STN1	MONDO:excludeGene	
OMIM:614260	C9ORF72	MONDO:excludeGene	
OMIM:602776	REV3L	MONDO:excludeGene	
OMIM:607149	REXO2	MONDO:excludeGene	
OMIM:617618	TOGARAM1	MONDO:excludeGene	
OMIM:104751	SAA2	MONDO:excludeGene	
OMIM:614734	MIR193B	MONDO:excludeGene	
OMIM:604778	ADAM29	MONDO:excludeGene	
OMIM:614910	C1QTNF6	MONDO:excludeGene	
OMIM:608276	SLC22A16	MONDO:excludeGene	
OMIM:609482	AGR3	MONDO:excludeGene	
OMIM:608740	NFAM1	MONDO:excludeGene	
OMIM:606413	INSL5	MONDO:excludeGene	
OMIM:606293	PCDHGA6	MONDO:excludeGene	
OMIM:603390	PDE8B	MONDO:excludeGene	
OMIM:615584	FAM111B	MONDO:excludeGene	
OMIM:608912	POTEB	MONDO:excludeGene	
OMIM:605557	PRDM16	MONDO:excludeGene	
OMIM:602157	NOVA1	MONDO:excludeGene	
OMIM:613475	RRP36	MONDO:excludeGene	
OMIM:607924	MALAT1	MONDO:excludeGene	
OMIM:618326	ZCCHC3	MONDO:excludeGene	
OMIM:601995	TNR	MONDO:excludeGene	
OMIM:616101	TMEM240	MONDO:excludeGene	
OMIM:600879	NRF1	MONDO:excludeGene	
OMIM:142702	HTN3	MONDO:excludeGene	
OMIM:609018	HLCS	MONDO:excludeGene	
OMIM:142982	HOXD9	MONDO:excludeGene	
OMIM:613814	TTC19	MONDO:excludeGene	
OMIM:603210	JRK	MONDO:excludeGene	
OMIM:300146	CAPN6	MONDO:excludeGene	
OMIM:600823	PRSS8	MONDO:excludeGene	
OMIM:613484	SPEN	MONDO:excludeGene	
OMIM:180231	CRABP2	MONDO:excludeGene	
OMIM:603009	DYSF	MONDO:excludeGene	
OMIM:618335	LINC00958	MONDO:excludeGene	
OMIM:607311	PGR	MONDO:excludeGene	
OMIM:613256	PPP1R14D	MONDO:excludeGene	
OMIM:605633	MUC3B	MONDO:excludeGene	
OMIM:611745	VCPIP1	MONDO:excludeGene	
OMIM:602854	PSMA1	MONDO:excludeGene	
OMIM:147557	ITGB4	MONDO:excludeGene	
OMIM:194550	MZF1	MONDO:excludeGene	
OMIM:602653	TECTB	MONDO:excludeGene	
OMIM:300959	DIPK2B	MONDO:excludeGene	
OMIM:604511	CBX1	MONDO:excludeGene	
OMIM:607703	NUP210	MONDO:excludeGene	
OMIM:611213	RELL2	MONDO:excludeGene	
OMIM:603129	LMO4	MONDO:excludeGene	
OMIM:612430	RBM22	MONDO:excludeGene	
OMIM:131290	EN1	MONDO:excludeGene	
OMIM:400010	DDX3Y	MONDO:excludeGene	
OMIM:609740	PHF19	MONDO:excludeGene	
OMIM:606246	JAZF1	MONDO:excludeGene	
OMIM:615137	GALNT17	MONDO:excludeGene	
OMIM:602024	CLCNKA	MONDO:excludeGene	
OMIM:601789	PEX13	MONDO:excludeGene	
OMIM:604217	SLC34A2	MONDO:excludeGene	
OMIM:609199	ADAMTSL3	MONDO:excludeGene	
OMIM:610148	BBS10	MONDO:excludeGene	
OMIM:613734	CCDC115	MONDO:excludeGene	
OMIM:125255	DCN	MONDO:excludeGene	
OMIM:601428	RNU4ATAC	MONDO:excludeGene	
OMIM:139380	GNB1	MONDO:excludeGene	
OMIM:617793	EEF1AKMT1	MONDO:excludeGene	
OMIM:601604	IL12RB1	MONDO:excludeGene	
OMIM:516070	MTATP8	MONDO:excludeGene	
OMIM:190315	SLC25A1	MONDO:excludeGene	
OMIM:604933	MUTYH	MONDO:excludeGene	
OMIM:609525	METTL8	MONDO:excludeGene	
OMIM:611056	SCLY	MONDO:excludeGene	
OMIM:604392	AIPL1	MONDO:excludeGene	
OMIM:619893	KLHL25	MONDO:excludeGene	
OMIM:606680	TRPV6	MONDO:excludeGene	
OMIM:136425	FOLR2	MONDO:excludeGene	
OMIM:600789	RPL23L	MONDO:excludeGene	
OMIM:610928	SOX17	MONDO:excludeGene	
OMIM:615899	OLFML2A	MONDO:excludeGene	
OMIM:618382	CIAO2A	MONDO:excludeGene	
OMIM:606027	CPSF1	MONDO:excludeGene	
OMIM:603657	VAMP3	MONDO:excludeGene	
OMIM:300056	HCCS	MONDO:excludeGene	
OMIM:125264	DEK	MONDO:excludeGene	
OMIM:615019	ELP5	MONDO:excludeGene	
OMIM:104150	AFP	MONDO:excludeGene	
OMIM:610328	RUFY2	MONDO:excludeGene	
OMIM:619404	TRMT61B	MONDO:excludeGene	
OMIM:608525	ING5	MONDO:excludeGene	
OMIM:611534	NOL8	MONDO:excludeGene	
OMIM:605215	SKAP2	MONDO:excludeGene	
OMIM:604177	RPL8	MONDO:excludeGene	
OMIM:615245	MIR671	MONDO:excludeGene	
OMIM:603919	STK10	MONDO:excludeGene	
OMIM:605254	NCSTN	MONDO:excludeGene	
OMIM:605518	LPIN1	MONDO:excludeGene	
OMIM:617656	PCNX2	MONDO:excludeGene	
OMIM:614528	HIF1AAS1	MONDO:excludeGene	
OMIM:612791	ZKSCAN3	MONDO:excludeGene	
OMIM:612102	MIRNLET7G	MONDO:excludeGene	
OMIM:607235	MAS1L	MONDO:excludeGene	
OMIM:603189	STX5	MONDO:excludeGene	
OMIM:608534	None	MONDO:excludeGene	
OMIM:182271	SPRR3	MONDO:excludeGene	
OMIM:600433	CBLN2	MONDO:excludeGene	
OMIM:400023	CRLF2Y	MONDO:excludeGene	
OMIM:605981	UBR1	MONDO:excludeGene	
OMIM:608198	PGLYRP4	MONDO:excludeGene	
OMIM:300451	EDA	MONDO:excludeGene	
OMIM:616453	ZC3H13	MONDO:excludeGene	
OMIM:605082	RASSF1	MONDO:excludeGene	
OMIM:614355	ACSS1	MONDO:excludeGene	
OMIM:608229	NANOS3	MONDO:excludeGene	
OMIM:610061	DNAH7	MONDO:excludeGene	
OMIM:605263	SHC3	MONDO:excludeGene	
OMIM:604357	MAB21L2	MONDO:excludeGene	
OMIM:188345	DTYMK	MONDO:excludeGene	
OMIM:138550	PYGB	MONDO:excludeGene	
OMIM:605819	PES1	MONDO:excludeGene	
OMIM:604817	CHST5	MONDO:excludeGene	
OMIM:603524	RCBTB2	MONDO:excludeGene	
OMIM:590030	MTTQ	MONDO:excludeGene	
OMIM:610547	IGFL4	MONDO:excludeGene	
OMIM:300409	MORF4L2	MONDO:excludeGene	
OMIM:601483	PEG3	MONDO:excludeGene	
OMIM:607768	SESN3	MONDO:excludeGene	
OMIM:600190	TLE3	MONDO:excludeGene	
OMIM:610375	CAPRIN2	MONDO:excludeGene	
OMIM:604044	NEK3	MONDO:excludeGene	
OMIM:190060	MOS	MONDO:excludeGene	
OMIM:613132	MIR449B	MONDO:excludeGene	
OMIM:612062	ZNRF3	MONDO:excludeGene	
OMIM:600276	NOTCH3	MONDO:excludeGene	
OMIM:615180	TIMM21	MONDO:excludeGene	
OMIM:604303	ACTL7A	MONDO:excludeGene	
OMIM:608607	NBPF12	MONDO:excludeGene	
OMIM:138032	GLP1R	MONDO:excludeGene	
OMIM:608491	DMTF1	MONDO:excludeGene	
OMIM:608886	PPARGC1B	MONDO:excludeGene	
OMIM:619533	RAD21L1	MONDO:excludeGene	
OMIM:607282	LSM2	MONDO:excludeGene	
OMIM:612745	MIR181B2	MONDO:excludeGene	
OMIM:611663	TBC1D20	MONDO:excludeGene	
OMIM:618277	NHLRC2	MONDO:excludeGene	
OMIM:617742	KANSL3	MONDO:excludeGene	
OMIM:602691	NCOA1	MONDO:excludeGene	
OMIM:104210	ADRA2A	MONDO:excludeGene	
OMIM:617277	DNHD1	MONDO:excludeGene	
OMIM:605383	IL21R	MONDO:excludeGene	
OMIM:601304	SNU13	MONDO:excludeGene	
OMIM:600234	HMGCS2	MONDO:excludeGene	
OMIM:603351	OAS3	MONDO:excludeGene	
OMIM:617453	TTC26	MONDO:excludeGene	
OMIM:614589	TTC37	MONDO:excludeGene	
OMIM:619287	CCDC66	MONDO:excludeGene	
OMIM:611361	UBA6	MONDO:excludeGene	
OMIM:616891	None	MONDO:excludeGene	
OMIM:300916	PNMA5	MONDO:excludeGene	
OMIM:300017	FLNA	MONDO:excludeGene	
OMIM:607291	SYNRG	MONDO:excludeGene	
OMIM:612878	EXPH5	MONDO:excludeGene	
OMIM:126431	TOP2B	MONDO:excludeGene	
OMIM:601131	CYP2C18	MONDO:excludeGene	
OMIM:614003	NBPF14	MONDO:excludeGene	
OMIM:607462	ATN1	MONDO:excludeGene	
