subject_id	subject_label	predicate_id	object_id	mapping_justification	object_label	comment	mapping_tool	confidence	subject_match_field	object_match_field	match_string	review	notes	Questions
MONDO:0011731	glucose-galactose malabsorption	ICD10CM:E74.39	MONDO:equivalentTo	semapv:LexicalMatching	Other disorders of intestinal carbohydrate absorption	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	glucose-galactose malabsorption	N	other' terms are not in scope for Mondo	
MONDO:0018149	GM1 gangliosidosis	ICD10CM:E75.19	MONDO:equivalentTo	semapv:LexicalMatching	Other gangliosidosis	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	gm1 gangliosidosis	N	other' terms are not in scope for Mondo	
MONDO:0018106	hereditary xanthinuria	ICD10CM:E79.8	MONDO:equivalentTo	semapv:LexicalMatching	Other disorders of purine and pyrimidine metabolism	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	hereditary xanthinuria	N	other' terms are not in scope for Mondo	
MONDO:0018106	hereditary xanthinuria	ICD10CM:E79.8	MONDO:equivalentTo	semapv:LexicalMatching	Other disorders of purine and pyrimidine metabolism	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	hereditary xanthinuria	N	other' terms are not in scope for Mondo	
MONDO:0007369	hereditary coproporphyria	ICD10CM:E80.29	MONDO:equivalentTo	semapv:LexicalMatching	Other porphyria	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	hereditary coproporphyria	N	other' terms are not in scope for Mondo	
MONDO:0007369	hereditary coproporphyria	ICD10CM:E80.29	MONDO:equivalentTo	semapv:LexicalMatching	Other porphyria	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	hereditary coproporphyria	N	other' terms are not in scope for Mondo	
MONDO:0009380	Dubin-Johnson syndrome	ICD10CM:E80.6	MONDO:equivalentTo	semapv:LexicalMatching	Other disorders of bilirubin metabolism	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	dubin-johnson syndrome	N	other' terms are not in scope for Mondo	
MONDO:0009380	Dubin-Johnson syndrome	ICD10CM:E80.6	MONDO:equivalentTo	semapv:LexicalMatching	Other disorders of bilirubin metabolism	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	dubin-johnson syndrome	N	other' terms are not in scope for Mondo	
MONDO:0018570	hypophosphatasia	ICD10CM:E83.39	MONDO:equivalentTo	semapv:LexicalMatching	Other disorders of phosphorus metabolism	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	hypophosphatasia	N	other' terms are not in scope for Mondo	
MONDO:0041086	mixed anxiety and depressive disorder	ICD10CM:F41.8	MONDO:equivalentTo	semapv:LexicalMatching	Other specified anxiety disorders	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	mixed anxiety and depressive disorder	N	other' terms are not in scope for Mondo	
MONDO:0041086	mixed anxiety and depressive disorder	ICD10CM:F41.8	MONDO:equivalentTo	semapv:LexicalMatching	Other specified anxiety disorders	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	mixed anxiety and depressive disorder	N	other' terms are not in scope for Mondo	
MONDO:0008938	early-onset cerebellar ataxia with retained tendon reflexes	ICD10CM:G11.19	MONDO:equivalentTo	semapv:LexicalMatching	Other early-onset cerebellar ataxia	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	early-onset cerebellar ataxia with retained tendon reflexes	N	other' terms are not in scope for Mondo	
MONDO:0100428	progressive bulbar palsy of childhood	ICD10CM:G12.1	MONDO:equivalentTo	semapv:RegularExpressionReplacement	Other inherited spinal muscular atrophy	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	progressive bulbar palsy of childhood	N	other' terms are not in scope for Mondo	
MONDO:0019487	epilepsy with myoclonic absences	ICD10CM:G40.4	MONDO:equivalentTo	semapv:LexicalMatching	Other generalized epilepsy and epileptic syndromes	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	epilepsy with myoclonic absences	N	other' terms are not in scope for Mondo	
MONDO:0009509	Landau-Kleffner syndrome	ICD10CM:G40.8	MONDO:equivalentTo	semapv:LexicalMatching	Other epilepsy and recurrent seizures	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	landau-kleffner syndrome	N	other' terms are not in scope for Mondo	
MONDO:0009509	Landau-Kleffner syndrome	ICD10CM:G40.8	MONDO:equivalentTo	semapv:LexicalMatching	Other epilepsy and recurrent seizures	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	landau-kleffner syndrome	N	other' terms are not in scope for Mondo	
MONDO:0008116	oculopharyngeal muscular dystrophy	ICD10CM:G71.09	MONDO:equivalentTo	semapv:LexicalMatching	Other specified muscular dystrophies	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	oculopharyngeal muscular dystrophy	N	other' terms are not in scope for Mondo	
MONDO:0016971	limb-girdle muscular dystrophy	ICD10CM:G71.09	MONDO:equivalentTo	semapv:LexicalMatching	Other specified muscular dystrophies	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	limb-girdle muscular dystrophy	N	other' terms are not in scope for Mondo	
MONDO:0016971	limb-girdle muscular dystrophy	ICD10CM:G71.09	MONDO:equivalentTo	semapv:LexicalMatching	Other specified muscular dystrophies	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	limb-girdle muscular dystrophy	N	other' terms are not in scope for Mondo	
MONDO:0008116	oculopharyngeal muscular dystrophy	ICD10CM:G71.09	MONDO:equivalentTo	semapv:LexicalMatching	Other specified muscular dystrophies	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	oculopharyngeal muscular dystrophy	N	other' terms are not in scope for Mondo	
MONDO:0020482	myotonia permanens	ICD10CM:G71.19	MONDO:equivalentTo	semapv:LexicalMatching	Other specified myotonic disorders	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	myotonia permanens	N	other' terms are not in scope for Mondo	
MONDO:0020481	myotonia fluctuans	ICD10CM:G71.19	MONDO:equivalentTo	semapv:LexicalMatching	Other specified myotonic disorders	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	myotonia fluctuans	N	other' terms are not in scope for Mondo	
MONDO:0008048	autosomal dominant centronuclear myopathy	ICD10CM:G71.228	MONDO:equivalentTo	semapv:LexicalMatching	Other centronuclear myopathy	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	autosomal dominant centronuclear myopathy	N	other' terms are not in scope for Mondo	
MONDO:0015705	autosomal recessive centronuclear myopathy	ICD10CM:G71.228	MONDO:equivalentTo	semapv:LexicalMatching	Other centronuclear myopathy	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	autosomal recessive centronuclear myopathy	N	other' terms are not in scope for Mondo	
MONDO:0008048	autosomal dominant centronuclear myopathy	ICD10CM:G71.228	MONDO:equivalentTo	semapv:LexicalMatching	Other centronuclear myopathy	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	autosomal dominant centronuclear myopathy	N	other' terms are not in scope for Mondo	
MONDO:0001855	rubeosis iridis	ICD10CM:H21.1	MONDO:equivalentTo	semapv:LexicalMatching	Other vascular disorders of iris and ciliary body	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	rubeosis iridis	N	other' terms are not in scope for Mondo	
MONDO:0020806	sinoatrial block	ICD10CM:I45.5	MONDO:equivalentTo	semapv:LexicalMatching	Other specified heart block	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	sinoatrial block	N	other' terms are not in scope for Mondo	
MONDO:0015263	Brugada syndrome	ICD10CM:I49.8	MONDO:equivalentTo	semapv:LexicalMatching	Other specified cardiac arrhythmias	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	brugada syndrome	N	other' terms are not in scope for Mondo	
MONDO:0015263	Brugada syndrome	ICD10CM:I49.8	MONDO:equivalentTo	semapv:LexicalMatching	Other specified cardiac arrhythmias	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	brugada syndrome	N	other' terms are not in scope for Mondo	
MONDO:0008829	chylous ascites	ICD10CM:I89.8	MONDO:equivalentTo	semapv:LexicalMatching	Other specified noninfective disorders of lymphatic vessels and lymph nodes	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	chylous ascites	N	other' terms are not in scope for Mondo	
MONDO:0024332	perennial allergic rhinitis	ICD10CM:J30.89	MONDO:equivalentTo	semapv:LexicalMatching	Other allergic rhinitis	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	perennial allergic rhinitis	N	other' terms are not in scope for Mondo	
MONDO:0024332	perennial allergic rhinitis	ICD10CM:J30.89	MONDO:equivalentTo	semapv:LexicalMatching	Other allergic rhinitis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	perennial allergic rhinitis	N	other' terms are not in scope for Mondo	
MONDO:0016466	asbestosis	ICD10CM:J61	MONDO:equivalentTo	semapv:LexicalMatching	Pneumoconiosis due to asbestos and other mineral fibers	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	asbestosis	N	other' terms are not in scope for Mondo	
MONDO:0016466	asbestosis	ICD10CM:J61	MONDO:equivalentTo	semapv:LexicalMatching	Pneumoconiosis due to asbestos and other mineral fibers	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	asbestosis	N	other' terms are not in scope for Mondo	
MONDO:0002378	dermoid cyst	ICD10CM:K09.8	MONDO:equivalentTo	semapv:LexicalMatching	"Other cysts of oral region, not elsewhere classified"	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	dermoid cyst	N	other' terms are not in scope for Mondo	
MONDO:0002378	dermoid cyst	ICD10CM:K09.8	MONDO:equivalentTo	semapv:LexicalMatching	"Other cysts of oral region, not elsewhere classified"	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	dermoid cyst	N	other' terms are not in scope for Mondo	
MONDO:0001598	benign lymphoepithelial lesion of salivary gland	ICD10CM:K11.8	MONDO:equivalentTo	semapv:LexicalMatching	Other diseases of salivary glands	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	benign lymphoepithelial lesion of salivary gland	N	other' terms are not in scope for Mondo	
MONDO:0001598	benign lymphoepithelial lesion of salivary gland	ICD10CM:K11.8	MONDO:equivalentTo	semapv:LexicalMatching	Other diseases of salivary glands	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	benign lymphoepithelial lesion of salivary gland	N	other' terms are not in scope for Mondo	
MONDO:0006864	necrotizing sialometaplasia	ICD10CM:K11.8	MONDO:equivalentTo	semapv:LexicalMatching	Other diseases of salivary glands	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	necrotizing sialometaplasia	N	other' terms are not in scope for Mondo	
MONDO:0004848	ulcerative stomatitis	ICD10CM:K12.1	MONDO:equivalentTo	semapv:LexicalMatching	Other forms of stomatitis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	ulcerative stomatitis	N	other' terms are not in scope for Mondo	
MONDO:0004848	ulcerative stomatitis	ICD10CM:K12.1	MONDO:equivalentTo	semapv:LexicalMatching	Other forms of stomatitis	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	ulcerative stomatitis	N	other' terms are not in scope for Mondo	
MONDO:0006723	denture stomatitis	ICD10CM:K12.1	MONDO:equivalentTo	semapv:LexicalMatching	Other forms of stomatitis	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	denture stomatitis	N	other' terms are not in scope for Mondo	
MONDO:0025028	vesicular stomatitis	ICD10CM:K12.1	MONDO:equivalentTo	semapv:LexicalMatching	Other forms of stomatitis	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	vesicular stomatitis	N	other' terms are not in scope for Mondo	
MONDO:0002846	granulomatous gastritis	ICD10CM:K29.6	MONDO:equivalentTo	semapv:LexicalMatching	Other gastritis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	granulomatous gastritis	N	other' terms are not in scope for Mondo	
MONDO:0002846	granulomatous gastritis	ICD10CM:K29.6	MONDO:equivalentTo	semapv:LexicalMatching	Other gastritis	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	granulomatous gastritis	N	other' terms are not in scope for Mondo	
MONDO:0001929	ascending cholangitis	ICD10CM:K83.09	MONDO:equivalentTo	semapv:LexicalMatching	Other cholangitis	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	ascending cholangitis	N	other' terms are not in scope for Mondo	
MONDO:0001929	ascending cholangitis	ICD10CM:K83.09	MONDO:equivalentTo	semapv:LexicalMatching	Other cholangitis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	ascending cholangitis	N	other' terms are not in scope for Mondo	
MONDO:0001928	suppurative cholangitis	ICD10CM:K83.09	MONDO:equivalentTo	semapv:LexicalMatching	Other cholangitis	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	suppurative cholangitis	N	other' terms are not in scope for Mondo	
MONDO:0001928	suppurative cholangitis	ICD10CM:K83.09	MONDO:equivalentTo	semapv:LexicalMatching	Other cholangitis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	suppurative cholangitis	N	other' terms are not in scope for Mondo	
MONDO:0018646	sclerosing cholangitis	ICD10CM:K83.09	MONDO:equivalentTo	semapv:RegularExpressionReplacement	Other cholangitis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	sclerosing cholangitis	N	other' terms are not in scope for Mondo	
MONDO:0018646	sclerosing cholangitis	ICD10CM:K83.09	MONDO:equivalentTo	semapv:LexicalMatching	Other cholangitis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	sclerosing cholangitis	N	other' terms are not in scope for Mondo	
MONDO:0018646	sclerosing cholangitis	ICD10CM:K83.09	MONDO:equivalentTo	semapv:LexicalMatching	Other cholangitis	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	sclerosing cholangitis	N	other' terms are not in scope for Mondo	
MONDO:0021582	lentigo	ICD10CM:L81.4	MONDO:equivalentTo	semapv:LexicalMatching	Other melanin hyperpigmentation	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	lentigo	N	other' terms are not in scope for Mondo	
MONDO:0021582	lentigo	ICD10CM:L81.4	MONDO:equivalentTo	semapv:LexicalMatching	Other melanin hyperpigmentation	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	lentigo	N	other' terms are not in scope for Mondo	
MONDO:0012316	Majeed syndrome	ICD10CM:M04.8	MONDO:equivalentTo	semapv:LexicalMatching	Other autoinflammatory syndromes	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	majeed syndrome	N	other' terms are not in scope for Mondo	
MONDO:0012316	Majeed syndrome	ICD10CM:M04.8	MONDO:equivalentTo	semapv:LexicalMatching	Other autoinflammatory syndromes	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	majeed syndrome	N	other' terms are not in scope for Mondo	
MONDO:0008523	Blau syndrome	ICD10CM:M04.8	MONDO:equivalentTo	semapv:LexicalMatching	Other autoinflammatory syndromes	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	blau syndrome	N	other' terms are not in scope for Mondo	
MONDO:0008523	Blau syndrome	ICD10CM:M04.8	MONDO:equivalentTo	semapv:LexicalMatching	Other autoinflammatory syndromes	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	blau syndrome	N	other' terms are not in scope for Mondo	
MONDO:0001429	transient arthropathy	ICD10CM:M12.8	MONDO:equivalentTo	semapv:LexicalMatching	"Other specific arthropathies, not elsewhere classified"	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	transient arthropathy	N	other' terms are not in scope for Mondo	
MONDO:0002181	exostosis	ICD10CM:M27.8	MONDO:equivalentTo	semapv:LexicalMatching	Other specified diseases of jaws	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	exostosis	N	other' terms are not in scope for Mondo	
MONDO:0002181	exostosis	ICD10CM:M27.8	MONDO:equivalentTo	semapv:LexicalMatching	Other specified diseases of jaws	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	exostosis	N	other' terms are not in scope for Mondo	
MONDO:0007315	cherubism	ICD10CM:M27.8	MONDO:equivalentTo	semapv:LexicalMatching	Other specified diseases of jaws	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	cherubism	N	other' terms are not in scope for Mondo	
MONDO:0007315	cherubism	ICD10CM:M27.8	MONDO:equivalentTo	semapv:LexicalMatching	Other specified diseases of jaws	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	cherubism	N	other' terms are not in scope for Mondo	
MONDO:0000845	fibrous dysplasia	ICD10CM:M27.8	MONDO:equivalentTo	semapv:LexicalMatching	Other specified diseases of jaws	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	fibrous dysplasia	N	other' terms are not in scope for Mondo	
MONDO:0018896	thrombotic thrombocytopenic purpura	ICD10CM:M31.19	MONDO:equivalentTo	semapv:LexicalMatching	Other thrombotic microangiopathy	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	thrombotic thrombocytopenic purpura	N	other' terms are not in scope for Mondo	
MONDO:0001907	adult dermatomyositis	ICD10CM:M33.1	MONDO:equivalentTo	semapv:LexicalMatching	Other dermatomyositis	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	adult dermatomyositis	N	other' terms are not in scope for Mondo	
MONDO:0005854	mixed connective tissue disease	ICD10CM:M35.1	MONDO:equivalentTo	semapv:LexicalMatching	Other overlap syndromes	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	mixed connective tissue disease	N	other' terms are not in scope for Mondo	
MONDO:0020567	apnea of prematurity	ICD10CM:P28.4	MONDO:equivalentTo	semapv:LexicalMatching	Other apnea of newborn	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	apnea of prematurity	N	other' terms are not in scope for Mondo	
MONDO:0016344	hydranencephaly	ICD10CM:Q04.3	MONDO:equivalentTo	semapv:LexicalMatching	Other reduction deformities of brain	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	hydranencephaly	N	other' terms are not in scope for Mondo	
MONDO:0016344	hydranencephaly	ICD10CM:Q04.3	MONDO:equivalentTo	semapv:RegularExpressionReplacement	Other reduction deformities of brain	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	hydranencephaly	N	other' terms are not in scope for Mondo	
MONDO:0016344	hydranencephaly	ICD10CM:Q04.3	MONDO:equivalentTo	semapv:LexicalMatching	Other reduction deformities of brain	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	hydranencephaly	N	other' terms are not in scope for Mondo	
MONDO:0007946	jaw-winking syndrome	ICD10CM:Q07.8	MONDO:equivalentTo	semapv:LexicalMatching	Other specified congenital malformations of nervous system	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	jaw-winking syndrome	N	other' terms are not in scope for Mondo	
MONDO:0007946	jaw-winking syndrome	ICD10CM:Q07.8	MONDO:equivalentTo	semapv:LexicalMatching	Other specified congenital malformations of nervous system	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	jaw-winking syndrome	N	other' terms are not in scope for Mondo	
MONDO:0020357	coloboma of eyelid	ICD10CM:Q10.3	MONDO:equivalentTo	semapv:LexicalMatching	Other congenital malformations of eyelid	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	coloboma of eyelid	N	other' terms are not in scope for Mondo	
MONDO:0015987	scimitar syndrome	ICD10CM:Q26.8	MONDO:equivalentTo	semapv:LexicalMatching	Other congenital malformations of great veins	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	scimitar syndrome	N	other' terms are not in scope for Mondo	
MONDO:0009628	microcolon	ICD10CM:Q43.8	MONDO:equivalentTo	semapv:LexicalMatching	Other specified congenital malformations of intestine	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	microcolon	N	other' terms are not in scope for Mondo	
MONDO:0009628	microcolon	ICD10CM:Q43.8	MONDO:equivalentTo	semapv:RegularExpressionReplacement	Other specified congenital malformations of intestine	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	microcolon	N	other' terms are not in scope for Mondo	
MONDO:0009628	microcolon	ICD10CM:Q43.8	MONDO:equivalentTo	semapv:LexicalMatching	Other specified congenital malformations of intestine	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	microcolon	N	other' terms are not in scope for Mondo	
MONDO:0019034	accessory pancreas	ICD10CM:Q45.3	MONDO:equivalentTo	semapv:LexicalMatching	Other congenital malformations of pancreas and pancreatic duct	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	accessory pancreas	N	other' terms are not in scope for Mondo	
MONDO:0015839	septate uterus	ICD10CM:Q51.2	MONDO:equivalentTo	semapv:LexicalMatching	Other doubling of uterus	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	septate uterus	N	other' terms are not in scope for Mondo	
MONDO:0001414	osteopoikilosis	ICD10CM:Q78.8	MONDO:equivalentTo	semapv:LexicalMatching	Other specified osteochondrodysplasias	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	osteopoikilosis	N	other' terms are not in scope for Mondo	
MONDO:0001414	osteopoikilosis	ICD10CM:Q78.8	MONDO:equivalentTo	semapv:LexicalMatching	Other specified osteochondrodysplasias	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	osteopoikilosis	N	other' terms are not in scope for Mondo	
MONDO:0001414	osteopoikilosis	ICD10CM:Q78.8	MONDO:equivalentTo	semapv:RegularExpressionReplacement	Other specified osteochondrodysplasias	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	osteopoikilosis	N	other' terms are not in scope for Mondo	
MONDO:0008262	Poland syndrome	ICD10CM:Q79.8	MONDO:equivalentTo	semapv:LexicalMatching	Other congenital malformations of musculoskeletal system	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	poland syndrome	N	other' terms are not in scope for Mondo	
MONDO:0008262	Poland syndrome	ICD10CM:Q79.8	MONDO:equivalentTo	semapv:LexicalMatching	Other congenital malformations of musculoskeletal system	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	poland syndrome	N	other' terms are not in scope for Mondo	
MONDO:0016175	cutis laxa	ICD10CM:Q82.8	MONDO:equivalentTo	semapv:RegularExpressionReplacement	Other specified congenital malformations of skin	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	cutis laxa	N	other' terms are not in scope for Mondo	
MONDO:0016175	cutis laxa	ICD10CM:Q82.8	MONDO:equivalentTo	semapv:RegularExpressionReplacement	Other specified congenital malformations of skin	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	cutis laxa	N	other' terms are not in scope for Mondo	
MONDO:0007145	aplasia cutis congenita	ICD10CM:Q84.8	MONDO:equivalentTo	semapv:LexicalMatching	Other specified congenital malformations of integument	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	aplasia cutis congenita	N	other' terms are not in scope for Mondo	
MONDO:0007145	aplasia cutis congenita	ICD10CM:Q84.8	MONDO:equivalentTo	semapv:RegularExpressionReplacement	Other specified congenital malformations of integument	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	aplasia cutis congenita	N	other' terms are not in scope for Mondo	
MONDO:0007145	aplasia cutis congenita	ICD10CM:Q84.8	MONDO:equivalentTo	semapv:LexicalMatching	Other specified congenital malformations of integument	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	aplasia cutis congenita	N	other' terms are not in scope for Mondo	
MONDO:0008280	Peutz-Jeghers syndrome	ICD10CM:Q85.8	MONDO:equivalentTo	semapv:LexicalMatching	"Other phakomatoses, not elsewhere classified"	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	peutz-jeghers syndrome	N	other' terms are not in scope for Mondo	
MONDO:0008280	Peutz-Jeghers syndrome	ICD10CM:Q85.8	MONDO:equivalentTo	semapv:LexicalMatching	"Other phakomatoses, not elsewhere classified"	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	peutz-jeghers syndrome	N	other' terms are not in scope for Mondo	
MONDO:0008501	Sturge-Weber syndrome	ICD10CM:Q85.8	MONDO:equivalentTo	semapv:RegularExpressionReplacement	"Other phakomatoses, not elsewhere classified"	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	sturge-weber syndrome	N	other' terms are not in scope for Mondo	
MONDO:0008501	Sturge-Weber syndrome	ICD10CM:Q85.8	MONDO:equivalentTo	semapv:RegularExpressionReplacement	"Other phakomatoses, not elsewhere classified"	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	sturge-weber syndrome	N	other' terms are not in scope for Mondo	
MONDO:0009124	Dubowitz syndrome	ICD10CM:Q87.19	MONDO:equivalentTo	semapv:LexicalMatching	Other congenital malformation syndromes predominantly associated with short stature	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	dubowitz syndrome	N	other' terms are not in scope for Mondo	
MONDO:0009124	Dubowitz syndrome	ICD10CM:Q87.19	MONDO:equivalentTo	semapv:LexicalMatching	Other congenital malformation syndromes predominantly associated with short stature	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	dubowitz syndrome	N	other' terms are not in scope for Mondo	
MONDO:0016006	Cockayne syndrome	ICD10CM:Q87.19	MONDO:equivalentTo	semapv:LexicalMatching	Other congenital malformation syndromes predominantly associated with short stature	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	cockayne syndrome	N	other' terms are not in scope for Mondo	
MONDO:0018997	Noonan syndrome	ICD10CM:Q87.19	MONDO:equivalentTo	semapv:LexicalMatching	Other congenital malformation syndromes predominantly associated with short stature	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	noonan syndrome	N	other' terms are not in scope for Mondo	
MONDO:0018997	Noonan syndrome	ICD10CM:Q87.19	MONDO:equivalentTo	semapv:LexicalMatching	Other congenital malformation syndromes predominantly associated with short stature	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	noonan syndrome	N	other' terms are not in scope for Mondo	
MONDO:0019342	Seckel syndrome	ICD10CM:Q87.19	MONDO:equivalentTo	semapv:LexicalMatching	Other congenital malformation syndromes predominantly associated with short stature	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	seckel syndrome	N	other' terms are not in scope for Mondo	
MONDO:0008434	Smith-Magenis syndrome	ICD10CM:Q93.88	MONDO:equivalentTo	semapv:LexicalMatching	Other microdeletions	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	smith-magenis syndrome	N	other' terms are not in scope for Mondo	
