subject_id	predicate_id	object_id	subject_label	object_label	mapping_justification	mapping_tool	confidence	subject_match_field	object_match_field	match_string
MONDO:0017730	MONDO:equivalentTo	GARD:21330	metachromatic leukodystrophy, adult form	Metachromatic leukodystrophy, adult form	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:309271
MONDO:0017731	MONDO:equivalentTo	GARD:10670	glycoproteinosis	Glycoproteinosis	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:309279
MONDO:0017732	MONDO:equivalentTo	GARD:17407	alpha-mannosidosis, infantile form	Alpha-mannosidosis, infantile form	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:309282
MONDO:0017733	MONDO:equivalentTo	GARD:17408	alpha-mannosidosis, adult form	Alpha-mannosidosis, adult form	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:309288
MONDO:0017734	MONDO:equivalentTo	GARD:21331	sialidosis	Sialidosis	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:309294
MONDO:0017735	MONDO:equivalentTo	GARD:18786	congenital aortic valve stenosis	Congenital aortic valve stenosis	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:3093
MONDO:0017736	MONDO:equivalentTo	GARD:21332	disorder of sialic acid metabolism	Disorder of sialic acid metabolism	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:309319
MONDO:0017737	MONDO:equivalentTo	GARD:10871	intermediate severe Salla disease	Intermediate severe Salla disease	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:309331
MONDO:0017738	MONDO:equivalentTo	GARD:21333	lysosomal glycogen storage disease	Lysosomal glycogen storage disease	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:309337
MONDO:0017739	MONDO:equivalentTo	GARD:21334	disorder of lysosomal-related organelles	Disorder of lysosomal-related organelles	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:309340
MONDO:0017740	MONDO:equivalentTo	GARD:21335	disorder of protein N-glycosylation	Disorder of protein N-glycosylation	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:309347
MONDO:0017741	MONDO:equivalentTo	GARD:21336	disorder of protein O-glycosylation	Disorder of protein O-glycosylation	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:309447
MONDO:0017742	MONDO:equivalentTo	GARD:21337	disorder of O-xylosylglycan synthesis	Disorder of O-xylosylglycan synthesis	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:309450
MONDO:0017743	MONDO:equivalentTo	GARD:21338	disorder of O-N-acetylgalactosaminylglycan synthesis	Disorder of O-N-acetylgalactosaminylglycan synthesis	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:309458
MONDO:0017744	MONDO:equivalentTo	GARD:21339	disorder of O-xylosyl/N-acetylgalactosaminylglycan synthesis	Disorder of O-xylosyl/N-acetylgalactosaminylglycan synthesis	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:309463
MONDO:0017745	MONDO:equivalentTo	GARD:21340	disorder of O-mannosylglycan synthesis	Disorder of O-mannosylglycan synthesis	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:309469
MONDO:0017746	MONDO:equivalentTo	GARD:4694	atypical Rett syndrome	Atypical Rett syndrome	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:3095
MONDO:0017747	MONDO:equivalentTo	GARD:21341	disorder of fucoglycosan synthesis	Disorder of fucoglycosan synthesis	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:309505
MONDO:0017749	MONDO:equivalentTo	GARD:21343	disorder of multiple glycosylation	Disorder of multiple glycosylation	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:309526
MONDO:0017750	MONDO:equivalentTo	GARD:21344	defect in conserved oligomeric Golgi complex	Defect in conserved oligomeric Golgi complex	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:309568
MONDO:0017752	MONDO:equivalentTo	GARD:21345	defect in V-ATPase	Defect in V-ATPase	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:309778
MONDO:0017756	MONDO:equivalentTo	GARD:21348	disorder of pterin metabolism	Disorder of pterin metabolism	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:309819
MONDO:0017757	MONDO:equivalentTo	GARD:21349	disorder of metabolite absorption and transport	Disorder of metabolite absorption and transport	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:309824
MONDO:0017758	MONDO:equivalentTo	GARD:21350	disorder of vitamin and non-protein cofactor absorption and transport	Disorder of vitamin and non-protein cofactor absorption and transport	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:309827
MONDO:0017759	MONDO:equivalentTo	GARD:21351	disorder of catecholamine synthesis	Disorder of catecholamine synthesis	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:309830
MONDO:0017760	MONDO:equivalentTo	GARD:21352	disorder of other vitamins and cofactors metabolism and transport	Disorder of other vitamins and cofactors metabolism and transport	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:309833
MONDO:0017761	MONDO:equivalentTo	GARD:21353	disorder of mineral absorption and transport	Disorder of mineral absorption and transport	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:309836
MONDO:0017762	MONDO:equivalentTo	GARD:21354	disorder of copper metabolism	Disorder of copper metabolism	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:309839
MONDO:0017763	MONDO:equivalentTo	GARD:21355	disorder of iron metabolism and transport	Disorder of iron metabolism and transport	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:309842
MONDO:0017765	MONDO:equivalentTo	GARD:21357	disorder of magnesium transport	Disorder of magnesium transport	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:309848
MONDO:0017766	MONDO:equivalentTo	GARD:21358	disorder of manganese transport	Disorder of manganese transport	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:309851
MONDO:0017767	MONDO:equivalentTo	GARD:5699	rheumatic fever	Rheumatic fever	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:3099
MONDO:0017768	MONDO:equivalentTo	GARD:18688	reflex epilepsy	Reflex epilepsy	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:310
MONDO:0017769	MONDO:equivalentTo	GARD:21359	acquired immunodeficiency	Acquired immunodeficiency	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:310050
MONDO:0017772	MONDO:equivalentTo	GARD:18800	oral erosive lichen	Oral erosive lichen	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:31142
MONDO:0017773	MONDO:equivalentTo	GARD:18801	hypoalphalipoproteinemia	Hypoalphalipoproteinemia	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:31153
MONDO:0017774	MONDO:equivalentTo	GARD:18802	hypobetalipoproteinemia	Hypobetalipoproteinemia	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:31154
MONDO:0017775	MONDO:equivalentTo	GARD:9546	melioidosis	Melioidosis	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:31202
MONDO:0017776	MONDO:equivalentTo	GARD:7210	nocardiosis	Nocardiosis	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:31204
MONDO:0017778	MONDO:equivalentTo	GARD:10803	lamellar ichthyosis	Lamellar ichthyosis	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:313
MONDO:0017779	MONDO:equivalentTo	GARD:16621	alpha-N-acetylgalactosaminidase deficiency	Alpha-N-acetylgalactosaminidase deficiency	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:3137
MONDO:0017780	MONDO:equivalentTo	GARD:21360	20p13 microdeletion syndrome	20p13 microdeletion syndrome	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:313781
MONDO:0017781	MONDO:equivalentTo	GARD:17414	12p12.1 microdeletion syndrome	12p12.1 microdeletion syndrome	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:313884
MONDO:0017782	MONDO:equivalentTo	GARD:17415	developmental and speech delay due to SOX5 deficiency	Developmental and speech delay due to SOX5 deficiency	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:313892
MONDO:0017783	MONDO:equivalentTo	GARD:21361	congenital pancreatic cyst	Congenital pancreatic cyst	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:313906
MONDO:0017784	MONDO:equivalentTo	GARD:21362	Epstein-Barr virus-associated gastric carcinoma	Epstein-Barr virus-associated gastric carcinoma	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:313920
MONDO:0017785	MONDO:equivalentTo	GARD:13447	PENS syndrome	PENS syndrome	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:313936
MONDO:0017786	MONDO:equivalentTo	GARD:21363	2q23.1 microduplication syndrome	2q23.1 microduplication syndrome	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:313947
MONDO:0017787	MONDO:equivalentTo	GARD:6878	erythroderma desquamativum	Erythroderma desquamativum	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:314
MONDO:0017789	MONDO:equivalentTo	GARD:21365	idiopathic linear interstitial keratitis	Idiopathic linear interstitial keratitis	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:314017
MONDO:0017790	MONDO:equivalentTo	GARD:17416	gastric adenocarcinoma and proximal polyposis of the stomach	Gastric adenocarcinoma and proximal polyposis of the stomach	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:314022
MONDO:0017791	MONDO:equivalentTo	GARD:21366	high bone mass osteogenesis imperfecta	High bone mass osteogenesis imperfecta	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:314029
MONDO:0017792	MONDO:equivalentTo	GARD:21367	7p22.1 microduplication syndrome	7p22.1 microduplication syndrome	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:314034
MONDO:0017793	MONDO:equivalentTo	GARD:21368	marfanoid habitus-inguinal hernia-advanced bone age syndrome	Marfanoid habitus-inguinal hernia-advanced bone age syndrome	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:314041
MONDO:0017794	MONDO:equivalentTo	GARD:21369	Xq12-q13.3 duplication syndrome	Xq12-q13.3 duplication syndrome	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:314389
MONDO:0017795	MONDO:equivalentTo	GARD:5747	ameloblastoma	Ameloblastoma	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:314419
MONDO:0017798	MONDO:equivalentTo	GARD:21371	Spigelian hernia-cryptorchidism syndrome	Spigelian hernia-cryptorchidism syndrome	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:314432
MONDO:0017799	MONDO:equivalentTo	GARD:21372	Meigs syndrome	Meigs syndrome	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:314451
MONDO:0017800	MONDO:equivalentTo	GARD:21373	pseudo-Meigs syndrome	Pseudo-Meigs syndrome	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:314459
MONDO:0017801	MONDO:equivalentTo	GARD:21374	atypical Meigs syndrome	Atypical Meigs syndrome	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:314466
MONDO:0017802	MONDO:equivalentTo	GARD:21376	ovarian fibrothecoma	Ovarian fibrothecoma	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:314478
MONDO:0017803	MONDO:equivalentTo	GARD:21377	primary progressive apraxia of speech	Primary progressive apraxia of speech	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:314566
MONDO:0017804	MONDO:equivalentTo	GARD:21378	autosomal recessive leukoencephalopathy-ischemic stroke-retinitis pigmentosa syndrome	Autosomal recessive leukoencephalopathy-ischemic stroke-retinitis pigmentosa syndrome	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:314572
MONDO:0017805	MONDO:equivalentTo	GARD:21379	intellectual disability-hypotonia-brachycephaly-pyloric stenosis-cryptorchidism syndrome	Intellectual disability-hypotonia-brachycephaly-pyloric stenosis-cryptorchidism syndrome	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:314575
MONDO:0017806	MONDO:equivalentTo	GARD:17423	15q overgrowth syndrome	15q overgrowth syndrome	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:314585
MONDO:0017807	MONDO:equivalentTo	GARD:21380	growing teratoma syndrome	Growing teratoma syndrome	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:314613
MONDO:0017808	MONDO:equivalentTo	GARD:21381	duplication of the pituitary gland	Duplication of the pituitary gland	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:314621
MONDO:0017810	MONDO:equivalentTo	GARD:21382	variant ABeta2M amyloidosis	Variant ABeta2M amyloidosis	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:314652
MONDO:0017811	MONDO:equivalentTo	GARD:21383	severe neonatal hypotonia-seizures-encephalopathy syndrome due to 5q31.3 microdeletion	Severe neonatal hypotonia-seizures-encephalopathy syndrome due to 5q31.3 microdeletion	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:314655
MONDO:0017812	MONDO:equivalentTo	GARD:21384	segmental progressive overgrowth syndrome with fibroadipose hyperplasia	Segmental progressive overgrowth syndrome with fibroadipose hyperplasia	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:314662
MONDO:0017814	MONDO:equivalentTo	GARD:21385	primary bone lymphoma	Primary bone lymphoma	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:314684
MONDO:0017815	MONDO:equivalentTo	GARD:21386	acquired porencephaly	Acquired porencephaly	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:314697
MONDO:0017816	MONDO:equivalentTo	GARD:17431	primary systemic amyloidosis	Primary systemic amyloidosis	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:314701
MONDO:0017817	MONDO:equivalentTo	GARD:21387	primary localized amyloidosis	Primary localized amyloidosis	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:314709
MONDO:0017818	MONDO:equivalentTo	GARD:17432	lethal arteriopathy syndrome due to fibulin-4 deficiency	Lethal arteriopathy syndrome due to fibulin-4 deficiency	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:314718
MONDO:0017819	MONDO:equivalentTo	GARD:17433	atypical dentin dysplasia due to SMOC2 deficiency	Atypical dentin dysplasia due to SMOC2 deficiency	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:314721
MONDO:0017822	MONDO:equivalentTo	GARD:21390	mixed functioning pituitary adenoma	Mixed functioning pituitary adenoma	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:314759
MONDO:0017823	MONDO:equivalentTo	GARD:21391	somatomammotropinoma	Somatomammotropinoma	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:314769
MONDO:0017824	MONDO:equivalentTo	GARD:10959	familial isolated pituitary adenoma	Familial isolated pituitary adenoma	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:314777
MONDO:0017825	MONDO:equivalentTo	GARD:21392	silent pituitary adenoma	Silent pituitary adenoma	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:314786
MONDO:0017826	MONDO:equivalentTo	GARD:21393	null pituitary adenoma	Null pituitary adenoma	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:314790
MONDO:0017827	MONDO:equivalentTo	GARD:10872	malignant peripheral nerve sheath tumor	Malignant peripheral nerve sheath tumor	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:3148
MONDO:0017828	MONDO:equivalentTo	GARD:7552	primary renal tubular acidosis	Primary renal tubular acidosis	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:314822
MONDO:0017829	MONDO:equivalentTo	GARD:21394	autosomal dominant proximal renal tubular acidosis	Autosomal dominant proximal renal tubular acidosis	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:314889
MONDO:0017830	MONDO:equivalentTo	GARD:17437	severe Canavan disease	Severe Canavan disease	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:314911
MONDO:0017831	MONDO:equivalentTo	GARD:17438	mild Canavan disease	Mild Canavan disease	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:314918
MONDO:0017833	MONDO:equivalentTo	GARD:21395	primary hypereosinophilic syndrome	Primary hypereosinophilic syndrome	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:314950
MONDO:0017834	MONDO:equivalentTo	GARD:21396	secondary hypereosinophilic syndrome	Secondary hypereosinophilic syndrome	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:314962
MONDO:0017835	MONDO:equivalentTo	GARD:21397	lymphocytic hypereosinophilic syndrome	Lymphocytic hypereosinophilic syndrome	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:314970
MONDO:0017837	MONDO:equivalentTo	GARD:18787	multiple sclerosis-ichthyosis-factor VIII deficiency syndrome	Multiple sclerosis-ichthyosis-factor VIII deficiency syndrome	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:3151
MONDO:0017838	MONDO:equivalentTo	GARD:4771	sclerosteosis	Sclerosteosis	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:3152
MONDO:0017839	MONDO:equivalentTo	GARD:21398	classic congenital adrenal hyperplasia due to 21-hydroxylase deficiency, salt wasting form	Classic congenital adrenal hyperplasia due to 21-hydroxylase deficiency, salt wasting form	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:315306
MONDO:0017840	MONDO:equivalentTo	GARD:21399	classic congenital adrenal hyperplasia due to 21-hydroxylase deficiency, simple virilizing form	Classic congenital adrenal hyperplasia due to 21-hydroxylase deficiency, simple virilizing form	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:315311
MONDO:0017842	MONDO:equivalentTo	GARD:322	Senior-Loken syndrome	Senior-Loken syndrome	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:3156
MONDO:0017843	MONDO:equivalentTo	GARD:4593	congenital pulmonary sequestration	Congenital pulmonary sequestration	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:3161
MONDO:0017845	MONDO:equivalentTo	GARD:21401	spastic ataxia	Spastic ataxia	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:316226
MONDO:0017846	MONDO:equivalentTo	GARD:21402	autosomal dominant spastic ataxia	Autosomal dominant spastic ataxia	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:316235
MONDO:0017847	MONDO:equivalentTo	GARD:21403	autosomal recessive spastic ataxia	Autosomal recessive spastic ataxia	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:316240
MONDO:0017849	MONDO:equivalentTo	GARD:4867	Siegler-Brewer-Carey syndrome	Siegler-Brewer-Carey syndrome	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:3167
MONDO:0017850	MONDO:equivalentTo	GARD:7652	sirenomelia	Sirenomelia	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:3169
MONDO:0017851	MONDO:equivalentTo	GARD:16528	erythrokeratodermia variabilis	Erythrokeratodermia variabilis	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:317
MONDO:0017852	MONDO:equivalentTo	GARD:3002	infantile spasms-broad thumbs syndrome	Infantile spasms-broad thumbs syndrome	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:3173
MONDO:0017853	MONDO:equivalentTo	GARD:12	hypersensitivity pneumonitis	Hypersensitivity pneumonitis	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:31740
MONDO:0017855	MONDO:equivalentTo	GARD:21406	T-B- severe combined immunodeficiency	T-B- severe combined immunodeficiency	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:317419
MONDO:0017856	MONDO:equivalentTo	GARD:16622	X-linked spasticity-intellectual disability-epilepsy syndrome	X-linked spasticity-intellectual disability-epilepsy syndrome	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:3175
MONDO:0017857	MONDO:equivalentTo	GARD:4940	spina bifida-hypospadias syndrome	Spina bifida-hypospadias syndrome	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:3176
MONDO:0017858	MONDO:equivalentTo	GARD:9620	acute erythroid leukemia	Acute erythroid leukemia	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:318
MONDO:0017859	MONDO:equivalentTo	GARD:18803	colchicine poisoning	Colchicine poisoning	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:31824
MONDO:0017860	MONDO:equivalentTo	GARD:18804	methanol poisoning	Methanol poisoning	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:31825
MONDO:0017861	MONDO:equivalentTo	GARD:18805	ethylene glycol poisoning	Ethylene glycol poisoning	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:31826
MONDO:0017862	MONDO:equivalentTo	GARD:18806	paraquat poisoning	Paraquat poisoning	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:31827
MONDO:0017863	MONDO:equivalentTo	GARD:18807	digitalis poisoning	Digitalis poisoning	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:31828
MONDO:0017864	MONDO:equivalentTo	GARD:4598	congenital pulmonary veins atresia or stenosis	Congenital pulmonary veins atresia or stenosis	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:3188
MONDO:0017866	MONDO:equivalentTo	GARD:5051	subpulmonary stenosis	Subpulmonary stenosis	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:3190
MONDO:0017867	MONDO:equivalentTo	GARD:10996	distal 17p13.1 microdeletion syndrome	Distal 17p13.1 microdeletion syndrome	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:319171
MONDO:0017868	MONDO:equivalentTo	GARD:21407	diencephalic-mesencephalic junction dysplasia	Diencephalic-mesencephalic junction dysplasia	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:319192
MONDO:0017869	MONDO:equivalentTo	GARD:21408	chondroectodermal dysplasia with night blindness	Chondroectodermal dysplasia with night blindness	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:319195
MONDO:0017870	MONDO:equivalentTo	GARD:4594	supravalvular pulmonary stenosis	Supravalvular pulmonary stenosis	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:3192
MONDO:0017871	MONDO:equivalentTo	GARD:21409	bilateral massive adrenal hemorrhage	Bilateral massive adrenal hemorrhage	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:319205
MONDO:0017872	MONDO:equivalentTo	GARD:21410	Lujo hemorrhagic fever	Lujo hemorrhagic fever	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:319213
MONDO:0017874	MONDO:equivalentTo	GARD:21411	Argentine hemorrhagic fever	Argentine hemorrhagic fever	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:319223
MONDO:0017875	MONDO:equivalentTo	GARD:21412	Bolivian hemorrhagic fever	Bolivian hemorrhagic fever	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:319229
MONDO:0017876	MONDO:equivalentTo	GARD:21413	Venezuelan hemorrhagic fever	Venezuelan hemorrhagic fever	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:319234
MONDO:0017877	MONDO:equivalentTo	GARD:21414	Brazilian hemorrhagic fever	Brazilian hemorrhagic fever	semapv:LexicalMatching	oaklib	0.9411764705882352	skos:exactMatch	skos:exactMatch	orphanet:319239
