mondo_id	mondo_label	source_id	source_label	synonym_scope	synonym	synonym_type	mondo_evidence	synonym_scope_mondo
MONDO:0010336	orofaciodigital syndrome VIII	OMIM:300484	orofaciodigital syndrome 8	oio:hasExactSynonym	Ofds 8		OMIM:300484	oio:hasRelatedSynonym
MONDO:0010336	orofaciodigital syndrome VIII	OMIM:300484	orofaciodigital syndrome 8	oio:hasExactSynonym	oral-Facial-digital syndrome with hypoplastic Epiglottis		OMIM:300484	oio:hasRelatedSynonym
MONDO:0010336	orofaciodigital syndrome VIII	OMIM:300484	orofaciodigital syndrome 8	oio:hasExactSynonym	oral-Facial-digital syndrome, type 8		OMIM:300484	oio:hasRelatedSynonym
MONDO:0010336	orofaciodigital syndrome VIII	OMIM:300484	orofaciodigital syndrome 8	oio:hasExactSynonym	orofaciodigital syndrome 8		GARD:0004060	oio:hasRelatedSynonym
MONDO:0010337	X-linked intellectual disability-cerebellar hypoplasia syndrome	OMIM:300486	intellectual developmental disorder, x-linked, syndromic, billuart type	oio:hasExactSynonym	mental retardation, X-linked 60, formerly	MONDO:DEPRECATED	OMIM:300486	oio:hasRelatedSynonym
MONDO:0010337	X-linked intellectual disability-cerebellar hypoplasia syndrome	OMIM:300486	intellectual developmental disorder, x-linked, syndromic, billuart type	oio:hasExactSynonym	mental retardation, X-linked, with cerebellar hypoplasia and distinctive facial appearance	MONDO:DEPRECATED	OMIM:300486	oio:hasRelatedSynonym
MONDO:0010338	X-linked distal spinal muscular atrophy type 3	OMIM:300489	neuronopathy, distal hereditary motor, X-linked	oio:hasExactSynonym	Dsmax		OMIM:300489	oio:hasRelatedSynonym
MONDO:0010338	X-linked distal spinal muscular atrophy type 3	OMIM:300489	neuronopathy, distal hereditary motor, X-linked	oio:hasExactSynonym	spinal muscular atrophy, distal, X-linked 3		OMIM:300489, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010338	X-linked distal spinal muscular atrophy type 3	OMIM:300489	neuronopathy, distal hereditary motor, X-linked	oio:hasExactSynonym	spinal muscular atrophy, distal, X-linked recessive		OMIM:300489	oio:hasRelatedSynonym
MONDO:0010342	autism, susceptibility to, X-linked 3	OMIM:300496	autism, susceptibility to, X-linked 3	oio:hasExactSynonym	AUTSX3	MONDO:ABBREVIATION	OMIM:300496, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010347	intellectual disability, X-linked 84	OMIM:300505	intellectual developmental disorder, X-linked 84	oio:hasExactSynonym	mental retardation, X-linked 84	MONDO:DEPRECATED	OMIM:300505, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010349	ovarian dysgenesis 2	OMIM:300510	ovarian dysgenesis 2	oio:hasExactSynonym	ovarian dysgenesis, hypergonadotropic, X-linked		OMIM:300510	oio:hasRelatedSynonym
MONDO:0010349	ovarian dysgenesis 2	OMIM:300510	ovarian dysgenesis 2	oio:hasExactSynonym	ovarian failure, hypergonadotropic, due to ovarian dysgenesis		OMIM:300510	oio:hasRelatedSynonym
MONDO:0010349	ovarian dysgenesis 2	OMIM:300510	ovarian dysgenesis 2	oio:hasExactSynonym	ODG2	MONDO:ABBREVIATION	OMIM:300510, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010350	premature ovarian failure 2A	OMIM:300511	premature ovarian failure 2a	oio:hasExactSynonym	POF2A	MONDO:ABBREVIATION	OMIM:300511, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010351	Fanconi anemia complementation group B	OMIM:300514	fanconi anemia, complementation group B	oio:hasExactSynonym	Fanconi anemia, complementation group B		OMIM:300514, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010351	Fanconi anemia complementation group B	OMIM:300514	fanconi anemia, complementation group B	oio:hasExactSynonym	Fanconi pancytopenia, type 2		OMIM:300514	oio:hasRelatedSynonym
MONDO:0010352	intellectual disability, X-linked 82	OMIM:300518	intellectual developmental disorder, X-linked 82	oio:hasExactSynonym	mental retardation, X-linked 82	MONDO:DEPRECATED	OMIM:300518, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010353	deafness-intellectual disability, Martin-Probst type syndrome	OMIM:300519	martin-probst syndrome	oio:hasExactSynonym	MRXSMP	MONDO:DEPRECATED	OMIM:300519, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010353	deafness-intellectual disability, Martin-Probst type syndrome	OMIM:300519	martin-probst syndrome	oio:hasExactSynonym	Martin-Probst deafness-mental retardation syndrome	MONDO:DEPRECATED	OMIM:300519	oio:hasRelatedSynonym
MONDO:0010353	deafness-intellectual disability, Martin-Probst type syndrome	OMIM:300519	martin-probst syndrome	oio:hasExactSynonym	mental retardation, X-linked, syndromic, MARTIN-Probst type	MONDO:DEPRECATED	OMIM:300519, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010354	Allan-Herndon-Dudley syndrome	OMIM:300523	allan-herndon-dudley syndrome	oio:hasExactSynonym	ALLAN-Herndon-DUDLEY syndrome		OMIM:300523	oio:hasRelatedSynonym
MONDO:0010354	Allan-Herndon-Dudley syndrome	OMIM:300523	allan-herndon-dudley syndrome	oio:hasExactSynonym	Allan-Herndon syndrome		OMIM:300523	oio:hasRelatedSynonym
MONDO:0010354	Allan-Herndon-Dudley syndrome	OMIM:300523	allan-herndon-dudley syndrome	oio:hasExactSynonym	T3 resistance		OMIM:300523	oio:hasRelatedSynonym
MONDO:0010354	Allan-Herndon-Dudley syndrome	OMIM:300523	allan-herndon-dudley syndrome	oio:hasExactSynonym	triiodothyronine resistance		OMIM:300523, GARD:0005617	oio:hasRelatedSynonym
MONDO:0010354	Allan-Herndon-Dudley syndrome	OMIM:300523	allan-herndon-dudley syndrome	oio:hasExactSynonym	mental retardation and muscular atrophy	MONDO:DEPRECATED	OMIM:300523	oio:hasRelatedSynonym
MONDO:0010354	Allan-Herndon-Dudley syndrome	OMIM:300523	allan-herndon-dudley syndrome	oio:hasExactSynonym	mental retardation, X-linked, with hypotonia	MONDO:DEPRECATED	OMIM:300523	oio:hasRelatedSynonym
MONDO:0010355	syndromic X-linked intellectual disability Claes-Jensen type	OMIM:300534	intellectual developmental disorder, x-linked, syndromic, claes-jensen type	oio:hasExactSynonym	mental retardation, X-linked, syndromic, JARID1C-related	MONDO:DEPRECATED	OMIM:300534	oio:hasRelatedSynonym
MONDO:0010359	Dent disease type 2	OMIM:300555	dent disease 2	oio:hasExactSynonym	DENT disease 2		OMIM:300555	oio:hasRelatedSynonym
MONDO:0010360	parkinson disease 12	OMIM:300557	parkinson disease 12	oio:hasExactSynonym	Parkinson disease 12		OMIM:300557, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010360	parkinson disease 12	OMIM:300557	parkinson disease 12	oio:hasExactSynonym	Parkinson disease, X-linked		OMIM:300557	oio:hasRelatedSynonym
MONDO:0010361	intellectual disability, X-linked 30	OMIM:300558	intellectual developmental disorder, X-linked 30	oio:hasExactSynonym	mental retardation, X-linked 30	MONDO:DEPRECATED	OMIM:300558, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010361	intellectual disability, X-linked 30	OMIM:300558	intellectual developmental disorder, X-linked 30	oio:hasExactSynonym	mental retardation, X-linked 47	MONDO:DEPRECATED	OMIM:300558	oio:hasRelatedSynonym
MONDO:0010362	glycogen storage disease IXd	OMIM:300559	glycogen storage disease ixd	oio:hasExactSynonym	muscle glycogenosis, X-linked		OMIM:300559	oio:hasRelatedSynonym
MONDO:0010363	intellectual disability, X-linked 91	OMIM:300577	intellectual developmental disorder, X-linked 91	oio:hasExactSynonym	mental retardation, X-linked 91	MONDO:DEPRECATED	OMIM:300577, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010364	X-linked intellectual disability-retinitis pigmentosa syndrome	OMIM:300578	chromosome xp11.3 deletion syndrome	oio:hasExactSynonym	chromosome Xp11.3 deletion syndrome		OMIM:300578	oio:hasRelatedSynonym
MONDO:0010364	X-linked intellectual disability-retinitis pigmentosa syndrome	OMIM:300578	chromosome xp11.3 deletion syndrome	oio:hasExactSynonym	mental retardation, X-linked, with retinitis pigmentosa	MONDO:DEPRECATED	OMIM:300578	oio:hasRelatedSynonym
MONDO:0010366	FG syndrome 5	OMIM:300581	fg syndrome 5	oio:hasExactSynonym	FGS5	MONDO:ABBREVIATION	OMIM:300581, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010367	SHOX-related short stature	OMIM:300582	short stature, idiopathic, X-linked	oio:hasExactSynonym	short stature, idiopathic, X-linked		OMIM:300582, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010367	SHOX-related short stature	OMIM:300582	short stature, idiopathic, X-linked	oio:hasExactSynonym	ISS	MONDO:ABBREVIATION	OMIM:300582, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010369	nystagmus 5, congenital, X-linked	OMIM:300589	nystagmus 5, congenital, X-linked	oio:hasExactSynonym	NYSTAGMUS 5, congenital, X-linked		OMIM:300589, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010370	Cornelia de Lange syndrome 2	OMIM:300590	cornelia lange lange syndrome 2	oio:hasExactSynonym	Cdls, X-linked		OMIM:300590	oio:hasRelatedSynonym
MONDO:0010370	Cornelia de Lange syndrome 2	OMIM:300590	cornelia lange lange syndrome 2	oio:hasExactSynonym	CDLS2	MONDO:ABBREVIATION	OMIM:300590, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010371	Aland island eye disease	OMIM:300600	aland island eye disease	oio:hasExactSynonym	ALAND ISLAND eye disease		OMIM:300600	oio:hasRelatedSynonym
MONDO:0010373	premature ovarian failure 2B	OMIM:300604	premature ovarian failure 2b	oio:hasExactSynonym	POF2B	MONDO:ABBREVIATION	OMIM:300604, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010375	developmental and epileptic encephalopathy, 8	OMIM:300607	developmental and epileptic encephalopathy 8	oio:hasExactSynonym	hyperekplexia and epilepsy		OMIM:300607	oio:hasRelatedSynonym
MONDO:0010378	X-linked hereditary sensory and autonomic neuropathy with hearing loss	OMIM:300614	deafness, X-linked 5, with peripheral neuropathy	oio:hasExactSynonym	auditory neuropathy, X-linked, 1, with peripheral sensory neuropathy		OMIM:300614	oio:hasRelatedSynonym
MONDO:0010378	X-linked hereditary sensory and autonomic neuropathy with hearing loss	OMIM:300614	deafness, X-linked 5, with peripheral neuropathy	oio:hasExactSynonym	DFNX5	MONDO:ABBREVIATION	OMIM:300614, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010379	Brunner syndrome	OMIM:300615	brunner syndrome	oio:hasExactSynonym	BRNRS	MONDO:ABBREVIATION	OMIM:300615	oio:hasRelatedSynonym
MONDO:0010380	cataract, ataxia, short stature, and intellectual disability	OMIM:300619	cataract, ataxia, short stature, and impaired intellectual development	oio:hasExactSynonym	Casm syndrome		OMIM:300619	oio:hasRelatedSynonym
MONDO:0010381	Tn polyagglutination syndrome	OMIM:300622	tn polyagglutination syndrome	oio:hasExactSynonym	galactosyltransferase deficiency		OMIM:300622	oio:hasRelatedSynonym
MONDO:0010381	Tn polyagglutination syndrome	OMIM:300622	tn polyagglutination syndrome	oio:hasExactSynonym	TNPS	MONDO:ABBREVIATION	OMIM:300622, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010382	fragile X-associated tremor/ataxia syndrome	OMIM:300623	fragile 10 tremor/ataxia syndrome	oio:hasExactSynonym	fragile 10 tremor/ataxia syndrome		OMIM:300623	oio:hasRelatedSynonym
MONDO:0010382	fragile X-associated tremor/ataxia syndrome	OMIM:300623	fragile 10 tremor/ataxia syndrome	oio:hasExactSynonym	FXTAS	MONDO:ABBREVIATION	OMIM:300623, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010383	fragile X syndrome	OMIM:300624	fragile 10 syndrome	oio:hasExactSynonym	fragile 10 syndrome		OMIM:300624	oio:hasRelatedSynonym
MONDO:0010383	fragile X syndrome	OMIM:300624	fragile 10 syndrome	oio:hasExactSynonym	marker 10 syndrome		OMIM:300624	oio:hasRelatedSynonym
MONDO:0010383	fragile X syndrome	OMIM:300624	fragile 10 syndrome	oio:hasExactSynonym	X-linked mental retardation and macroorchidism	MONDO:DEPRECATED	OMIM:300624	oio:hasRelatedSynonym
MONDO:0010383	fragile X syndrome	OMIM:300624	fragile 10 syndrome	oio:hasExactSynonym	fragile 10 mental retardation syndrome	MONDO:DEPRECATED	OMIM:300624	oio:hasRelatedSynonym
MONDO:0010383	fragile X syndrome	OMIM:300624	fragile 10 syndrome	oio:hasExactSynonym	mental retardation, X-linked, associated with Marxq28	MONDO:DEPRECATED	OMIM:300624	oio:hasRelatedSynonym
MONDO:0010383	fragile X syndrome	OMIM:311360	premature ovarian failure 1	oio:hasExactSynonym	fragile 10 premature ovarian failure		OMIM:300624	oio:hasRelatedSynonym
MONDO:0010383	fragile X syndrome	OMIM:311360	premature ovarian failure 1	oio:hasExactSynonym	primary ovarian insufficiency, fragile X-associated		OMIM:300624	oio:hasRelatedSynonym
MONDO:0010384	hypospadias 1, X-linked	OMIM:300633	hypospadias 1, X-linked	oio:hasExactSynonym	HYSP1	MONDO:ABBREVIATION	OMIM:300633, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010385	X-linked lymphoproliferative disease due to XIAP deficiency	OMIM:300635	lymphoproliferative syndrome, x-linked, 2	oio:hasExactSynonym	Xiap deficiency		OMIM:300635	oio:hasRelatedSynonym
MONDO:0010385	X-linked lymphoproliferative disease due to XIAP deficiency	OMIM:300635	lymphoproliferative syndrome, x-linked, 2	oio:hasExactSynonym	lymphoproliferative syndrome, X-linked, 2		OMIM:300635, MONDO:Lexical, GARD:0010916	oio:hasRelatedSynonym
MONDO:0010388	rolandic epilepsy, intellectual disability, and speech dyspraxia, X-linked	OMIM:300643	rolandic epilepsy, impaired intellectual development, and speech dyspraxia, X-linked	oio:hasExactSynonym	RESDX	MONDO:DEPRECATED	OMIM:300643, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010388	rolandic epilepsy, intellectual disability, and speech dyspraxia, X-linked	OMIM:300643	rolandic epilepsy, impaired intellectual development, and speech dyspraxia, X-linked	oio:hasExactSynonym	ROLANDIC epilepsy, mental retardation, and speech dyspraxia, X-linked	MONDO:DEPRECATED	OMIM:300643	oio:hasRelatedSynonym
MONDO:0010389	X-linked Mendelian susceptibility to mycobacterial diseases due to CYBB deficiency	OMIM:300645	immunodeficiency 34	oio:hasExactSynonym	atypical Mycobacteriosis, familial, X-linked 2		OMIM:300645	oio:hasRelatedSynonym
MONDO:0010389	X-linked Mendelian susceptibility to mycobacterial diseases due to CYBB deficiency	OMIM:300645	immunodeficiency 34	oio:hasExactSynonym	immunodeficiency 34		OMIM:300645, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010389	X-linked Mendelian susceptibility to mycobacterial diseases due to CYBB deficiency	OMIM:300645	immunodeficiency 34	oio:hasExactSynonym	immunodeficiency 34, Mycobacteriosis, X-linked		OMIM:300645	oio:hasRelatedSynonym
MONDO:0010389	X-linked Mendelian susceptibility to mycobacterial diseases due to CYBB deficiency	OMIM:300645	immunodeficiency 34	oio:hasExactSynonym	IMD34	MONDO:ABBREVIATION	OMIM:300645, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010390	ocular albinism with late-onset sensorineural deafness	OMIM:300650	albinism, ocular, with late-onset sensorineural deafness	oio:hasExactSynonym	albinism, ocular, with late-onset sensorineural deafness		OMIM:300650, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010390	ocular albinism with late-onset sensorineural deafness	OMIM:300650	albinism, ocular, with late-onset sensorineural deafness	oio:hasExactSynonym	deafness and ocular albinism		OMIM:300650	oio:hasRelatedSynonym
MONDO:0010390	ocular albinism with late-onset sensorineural deafness	OMIM:300650	albinism, ocular, with late-onset sensorineural deafness	oio:hasExactSynonym	ocular albinism with sensorineural deafness		OMIM:300650	oio:hasRelatedSynonym
MONDO:0010390	ocular albinism with late-onset sensorineural deafness	OMIM:300650	albinism, ocular, with late-onset sensorineural deafness	oio:hasExactSynonym	OASD	MONDO:ABBREVIATION	OMIM:300650, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010392	glycogen storage disease due to phosphoglycerate kinase 1 deficiency	OMIM:300653	phosphoglycerate kinase 1 deficiency	oio:hasExactSynonym	PHOSPHOGLYCERATE KINASE 1 deficiency		OMIM:300653	oio:hasRelatedSynonym
MONDO:0010392	glycogen storage disease due to phosphoglycerate kinase 1 deficiency	OMIM:300653	phosphoglycerate kinase 1 deficiency	oio:hasExactSynonym	Pgk1 deficiency		OMIM:300653	oio:hasRelatedSynonym
MONDO:0010393	intellectual disability, X-linked 93	OMIM:300659	intellectual developmental disorder, X-linked 93	oio:hasExactSynonym	mental retardation, X-linked 93	MONDO:DEPRECATED	OMIM:300659, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010393	intellectual disability, X-linked 93	OMIM:300659	intellectual developmental disorder, X-linked 93	oio:hasExactSynonym	mental retardation, X-linked, with macrocephaly	MONDO:DEPRECATED	OMIM:300659	oio:hasRelatedSynonym
MONDO:0010396	developmental and epileptic encephalopathy, 2	OMIM:300672	developmental and epileptic encephalopathy 2	oio:hasExactSynonym	infantile spasm syndrome, X-linked 2		OMIM:300672	oio:hasRelatedSynonym
MONDO:0010397	severe neonatal-onset encephalopathy with microcephaly	OMIM:300673	encephalopathy, neonatal severe, due to mecp2 mutations	oio:hasExactSynonym	encephalopathy, neonatal severe, due to MECP2 mutations		OMIM:300673	oio:hasRelatedSynonym
MONDO:0010398	syndromic X-linked intellectual disability 14	OMIM:300676	intellectual developmental disorder, x-linked, syndromic 14	oio:hasExactSynonym	MRXS14	MONDO:DEPRECATED	OMIM:300676, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010399	chromosome Xp21 deletion syndrome	OMIM:300679	chromosome xp21 deletion syndrome	oio:hasExactSynonym	Complex Glycerol kinase deficiency		OMIM:300679	oio:hasRelatedSynonym
MONDO:0010400	X-linked scapuloperoneal muscular dystrophy	OMIM:300695	scapuloperoneal myopathy, X-linked dominant	oio:hasExactSynonym	scapuloperoneal myopathy, FHL1-related		OMIM:300695	oio:hasRelatedSynonym
MONDO:0010400	X-linked scapuloperoneal muscular dystrophy	OMIM:300695	scapuloperoneal myopathy, X-linked dominant	oio:hasExactSynonym	scapuloperoneal myopathy, X-linked dominant		OMIM:300695, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010400	X-linked scapuloperoneal muscular dystrophy	OMIM:300695	scapuloperoneal myopathy, X-linked dominant	oio:hasExactSynonym	SPM	MONDO:ABBREVIATION	OMIM:300695, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010401	X-linked myopathy with postural muscle atrophy	OMIM:300696	myopathy, x-linked, with postural muscle atrophy	oio:hasExactSynonym	myopathy, X-linked, with postural muscle atrophy		OMIM:300696, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010401	X-linked myopathy with postural muscle atrophy	OMIM:606408	ehlers-danlos syndrome, classic-like, 1	oio:hasExactSynonym	Ehlers-Danlos syndrome, classic-like, 1		OMIM:genemap2, OMIM:300696	oio:hasRelatedSynonym
MONDO:0010402	syndromic X-linked intellectual disability 94	OMIM:300699	intellectual developmental disorder, x-linked, syndromic, wu type	oio:hasExactSynonym	MRXSW	MONDO:DEPRECATED	OMIM:300699, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010402	syndromic X-linked intellectual disability 94	OMIM:300699	intellectual developmental disorder, x-linked, syndromic, wu type	oio:hasExactSynonym	mental retardation, X-linked, syndromic 29	MONDO:DEPRECATED	OMIM:300699	oio:hasRelatedSynonym
MONDO:0010403	albinism-hearing loss syndrome	OMIM:300700	albinism-deafness syndrome	oio:hasExactSynonym	albinism-deafness syndrome		OMIM:genemap2, OMIM:300700, MONDO:Lexical	oio:hasNarrowSynonym
MONDO:0010403	albinism-hearing loss syndrome	OMIM:300700	albinism-deafness syndrome	oio:hasExactSynonym	ADFN	MONDO:ABBREVIATION	OMIM:300700, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010403	albinism-hearing loss syndrome	OMIM:300700	albinism-deafness syndrome	oio:hasExactSynonym	ALDS	MONDO:ABBREVIATION	OMIM:300700	oio:hasRelatedSynonym
MONDO:0010404	X-linked non progressive cerebellar ataxia	OMIM:300703	spinocerebellar ataxia, X-linked 5	oio:hasExactSynonym	spinocerebellar ataxia, X-linked 5		OMIM:300703, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010406	chromosome Xp11.22 duplication syndrome	OMIM:300705	chromosome xp11.22 duplication syndrome	oio:hasExactSynonym	mental retardation, X-linked 17	MONDO:DEPRECATED	OMIM:300705	oio:hasRelatedSynonym
MONDO:0010406	chromosome Xp11.22 duplication syndrome	OMIM:300705	chromosome xp11.22 duplication syndrome	oio:hasExactSynonym	mental retardation, X-linked 31	MONDO:DEPRECATED	OMIM:300705	oio:hasRelatedSynonym
MONDO:0010407	intellectual disability, X-linked syndromic, Turner type	OMIM:309590	intellectual developmental disorder, x-linked, syndromic, turner type	oio:hasExactSynonym	Juberg-Marsidi Syndrome		OMIM:309590	oio:hasRelatedSynonym
MONDO:0010407	intellectual disability, X-linked syndromic, Turner type	OMIM:309590	intellectual developmental disorder, x-linked, syndromic, turner type	oio:hasExactSynonym	mental retardation, X-Linked, with growth retardation, deafness, and microgenitalism	MONDO:DEPRECATED	OMIM:309590	oio:hasRelatedSynonym
MONDO:0010407	intellectual disability, X-linked syndromic, Turner type	OMIM:309590	intellectual developmental disorder, x-linked, syndromic, turner type	oio:hasExactSynonym	mental retardation, X-linked, syndromic, Brooks-Wisniewski-Brown Type	MONDO:DEPRECATED	OMIM:309590	oio:hasRelatedSynonym
MONDO:0010407	intellectual disability, X-linked syndromic, Turner type	OMIM:309590	intellectual developmental disorder, x-linked, syndromic, turner type	oio:hasExactSynonym	mental retardation, X-linked, syndromic, Brooks-Wisniewski-Brown type	MONDO:DEPRECATED	OMIM:300612	oio:hasRelatedSynonym
MONDO:0010408	syndactyly-telecanthus-anogenital and renal malformations syndrome	OMIM:300707	toe syndactyly, telecanthus, and anogenital and renal malformations	oio:hasExactSynonym	Star syndrome		OMIM:300707	oio:hasRelatedSynonym
MONDO:0010408	syndactyly-telecanthus-anogenital and renal malformations syndrome	OMIM:300707	toe syndactyly, telecanthus, and anogenital and renal malformations	oio:hasExactSynonym	syndactyly with renal and anogenital malformations		OMIM:300707	oio:hasRelatedSynonym
MONDO:0010408	syndactyly-telecanthus-anogenital and renal malformations syndrome	OMIM:300707	toe syndactyly, telecanthus, and anogenital and renal malformations	oio:hasExactSynonym	toe syndactyly, telecanthus, and anogenital and renal malformations		OMIM:300707, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010408	syndactyly-telecanthus-anogenital and renal malformations syndrome	OMIM:300707	toe syndactyly, telecanthus, and anogenital and renal malformations	oio:hasExactSynonym	STAR	MONDO:ABBREVIATION	OMIM:300707, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010412	X-linked intellectual disability-craniofacioskeletal syndrome	OMIM:300712	craniofacioskeletal syndrome	oio:hasExactSynonym	craniofacioskeletal syndrome		OMIM:300712	oio:hasRelatedSynonym
MONDO:0010413	intellectual disability, X-linked 95	OMIM:300716	intellectual developmental disorder, X-linked 95	oio:hasExactSynonym	mental retardation, X-linked 95	MONDO:DEPRECATED	OMIM:300716, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010414	myopathy, reducing body, X-linked, early-onset, severe	OMIM:300717	reducing body myopathy, X-linked 1a, severe, with infantile or early childhood onset	oio:hasExactSynonym	reducing body myopathy, X-linked 1A, severe, with infantile or early childhood onset		OMIM:300717	oio:hasRelatedSynonym
MONDO:0010414	myopathy, reducing body, X-linked, early-onset, severe	OMIM:300717	reducing body myopathy, X-linked 1a, severe, with infantile or early childhood onset	oio:hasExactSynonym	RBMX1A	MONDO:ABBREVIATION	OMIM:300717	oio:hasRelatedSynonym
MONDO:0010415	myopathy, reducing body, X-linked, childhood-onset	OMIM:300718	reducing body myopathy, X-linked 1b, with late childhood or adult onset	oio:hasExactSynonym	reducing body myopathy, X-linked 1B, with late childhood or adult onset		OMIM:300718	oio:hasRelatedSynonym
MONDO:0010415	myopathy, reducing body, X-linked, childhood-onset	OMIM:300718	reducing body myopathy, X-linked 1b, with late childhood or adult onset	oio:hasExactSynonym	RBMX1B	MONDO:ABBREVIATION	OMIM:300718	oio:hasRelatedSynonym
MONDO:0010417	syndromic X-linked intellectual disability Najm type	OMIM:300749	intellectual developmental disorder with microcephaly and pontine and cerebellar hypoplasia	oio:hasExactSynonym	Micpch syndrome		OMIM:300749	oio:hasRelatedSynonym
MONDO:0010417	syndromic X-linked intellectual disability Najm type	OMIM:300749	intellectual developmental disorder with microcephaly and pontine and cerebellar hypoplasia	oio:hasExactSynonym	mental retardation and microcephaly with PONTINE and cerebellar hypoplasia	MONDO:DEPRECATED	OMIM:300749, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010417	syndromic X-linked intellectual disability Najm type	OMIM:300749	intellectual developmental disorder with microcephaly and pontine and cerebellar hypoplasia	oio:hasExactSynonym	mental retardation, X-linked, syndromic, Najm type	MONDO:DEPRECATED	OMIM:300749	oio:hasRelatedSynonym
MONDO:0010418	hereditary spastic paraplegia 34	OMIM:300750	spastic paraplegia 34, X-linked	oio:hasExactSynonym	spastic paraplegia 34, X-linked		OMIM:300750, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010420	X-linked erythropoietic protoporphyria	OMIM:300752	protoporphyria, erythropoietic, X-linked	oio:hasExactSynonym	Erythrohepatic protoporphyria, X-linked		OMIM:300752	oio:hasRelatedSynonym
MONDO:0010420	X-linked erythropoietic protoporphyria	OMIM:300752	protoporphyria, erythropoietic, X-linked	oio:hasExactSynonym	protoporphyria, erythropoietic, X-linked		OMIM:300752, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010420	X-linked erythropoietic protoporphyria	OMIM:300752	protoporphyria, erythropoietic, X-linked	oio:hasExactSynonym	protoporphyria, erythropoietic, X-linked dominant		OMIM:300752	oio:hasRelatedSynonym
MONDO:0010420	X-linked erythropoietic protoporphyria	OMIM:300752	protoporphyria, erythropoietic, X-linked	oio:hasExactSynonym	XLEPP	MONDO:ABBREVIATION	OMIM:300752, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010420	X-linked erythropoietic protoporphyria	OMIM:308240	lymphoproliferative syndrome, x-linked, 1	oio:hasExactSynonym	XLP	MONDO:ABBREVIATION	Orphanet:443197	oio:hasRelatedSynonym
MONDO:0010421	Bruton-type agammaglobulinemia	OMIM:300755	agammaglobulinemia, X-linked	oio:hasExactSynonym	agammaglobulinemia, X-linked		OMIM:300755, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010421	Bruton-type agammaglobulinemia	OMIM:300755	agammaglobulinemia, X-linked	oio:hasExactSynonym	agammaglobulinemia, X-linked, type 1		OMIM:300755	oio:hasRelatedSynonym
MONDO:0010421	Bruton-type agammaglobulinemia	OMIM:300755	agammaglobulinemia, X-linked	oio:hasExactSynonym	immunodeficiency 1		OMIM:300755	oio:hasRelatedSynonym
MONDO:0010421	Bruton-type agammaglobulinemia	OMIM:300755	agammaglobulinemia, X-linked	oio:hasExactSynonym	XLA	MONDO:ABBREVIATION	OMIM:300755, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010423	hypospadias 2, X-linked	OMIM:300758	hypospadias 2, X-linked	oio:hasExactSynonym	HYSP2	MONDO:ABBREVIATION	OMIM:300758, MONDO:Lexical	oio:hasRelatedSynonym
