mondo_id	mondo_label	source_id	source_label	synonym_scope	synonym	synonym_type
MONDO:0011335	spondyloepimetaphyseal dysplasia with multiple dislocations	Orphanet:93360	Spondyloepimetaphyseal dysplasia with joint laxity, leptodactylic type	oio:hasExactSynonym	spondyloepimetaphyseal dysplasia with joint laxity type 2	
MONDO:0011335	spondyloepimetaphyseal dysplasia with multiple dislocations	Orphanet:93360	Spondyloepimetaphyseal dysplasia with joint laxity, leptodactylic type	oio:hasExactSynonym	spondyloepimetaphyseal dysplasia with multiple dislocations, Hall type	
MONDO:0011335	spondyloepimetaphyseal dysplasia with multiple dislocations	Orphanet:93360	Spondyloepimetaphyseal dysplasia with joint laxity, leptodactylic type	oio:hasExactSynonym	SEMDJL2	MONDO:ABBREVIATION
MONDO:0011338	Omenn syndrome	Orphanet:39041	Omenn syndrome	oio:hasExactSynonym	combined immunodeficiency with hypereosinophilia	
MONDO:0011339	hereditary spastic paraplegia 8	Orphanet:100989	Autosomal dominant spastic paraplegia type 8	oio:hasExactSynonym	SPG8	MONDO:ABBREVIATION
MONDO:0011342	SLC35A1-congenital disorder of glycosylation	Orphanet:238459	SLC35A1-CDG	oio:hasExactSynonym	CDG syndrome type IIf	
MONDO:0011342	SLC35A1-congenital disorder of glycosylation	Orphanet:238459	SLC35A1-CDG	oio:hasExactSynonym	CDG-IIf	
MONDO:0011342	SLC35A1-congenital disorder of glycosylation	Orphanet:238459	SLC35A1-CDG	oio:hasExactSynonym	CMP-sialic acid transporter deficiency	
MONDO:0011342	SLC35A1-congenital disorder of glycosylation	Orphanet:238459	SLC35A1-CDG	oio:hasExactSynonym	carbohydrate deficient glycoprotein syndrome type IIf	
MONDO:0011342	SLC35A1-congenital disorder of glycosylation	Orphanet:238459	SLC35A1-CDG	oio:hasExactSynonym	congenital disorder of glycosylation type 2f	
MONDO:0011342	SLC35A1-congenital disorder of glycosylation	Orphanet:238459	SLC35A1-CDG	oio:hasExactSynonym	congenital disorder of glycosylation type IIf	
MONDO:0011342	SLC35A1-congenital disorder of glycosylation	Orphanet:238459	SLC35A1-CDG	oio:hasExactSynonym	CDG2F	MONDO:ABBREVIATION
MONDO:0011346	xanthinuria type II	Orphanet:93602	Xanthinuria type II	oio:hasExactSynonym	XDH and AOX dual deficiency	
MONDO:0011346	xanthinuria type II	Orphanet:93602	Xanthinuria type II	oio:hasExactSynonym	xanthine dehydrogenase and xanthine aldehyde oxidase dual deficiency	
MONDO:0011359	acromelic frontonasal dysostosis	Orphanet:1827	Acromelic frontonasal dysplasia	oio:hasExactSynonym	Toriello syndrome	
MONDO:0011359	acromelic frontonasal dysostosis	Orphanet:1827	Acromelic frontonasal dysplasia	oio:hasExactSynonym	acromelic frontonasal dysostosis	
MONDO:0011359	acromelic frontonasal dysostosis	Orphanet:1827	Acromelic frontonasal dysplasia	oio:hasExactSynonym	AFND	MONDO:ABBREVIATION
MONDO:0011362	myopathy, myofibrillar, 9, with early respiratory failure	Orphanet:178464	Hereditary myopathy with early respiratory failure	oio:hasExactSynonym	Edström myopathy	
MONDO:0011362	myopathy, myofibrillar, 9, with early respiratory failure	Orphanet:178464	Hereditary myopathy with early respiratory failure	oio:hasExactSynonym	HIBM-ERF	
MONDO:0011362	myopathy, myofibrillar, 9, with early respiratory failure	Orphanet:178464	Hereditary myopathy with early respiratory failure	oio:hasExactSynonym	hereditary inclusion body myopathy with early respiratory failure	
MONDO:0011362	myopathy, myofibrillar, 9, with early respiratory failure	Orphanet:178464	Hereditary myopathy with early respiratory failure	oio:hasExactSynonym	myofibrillar myopathy with early respiratory failure	
MONDO:0011362	myopathy, myofibrillar, 9, with early respiratory failure	Orphanet:178464	Hereditary myopathy with early respiratory failure	oio:hasExactSynonym	HMERF	MONDO:ABBREVIATION
MONDO:0011365	blepharophimosis - intellectual disability syndrome, SBBYS type	Orphanet:3047	Blepharophimosis-intellectual disability syndrome, SBBYS type	oio:hasExactSynonym	Say-Barber-Biesecker-Young-Simpson syndrome	
MONDO:0011365	blepharophimosis - intellectual disability syndrome, SBBYS type	Orphanet:3047	Blepharophimosis-intellectual disability syndrome, SBBYS type	oio:hasExactSynonym	hypothyroidism-dysmorphism-postaxial polydactyly-intellectual disability syndrome	
MONDO:0011365	blepharophimosis - intellectual disability syndrome, SBBYS type	Orphanet:3047	Blepharophimosis-intellectual disability syndrome, SBBYS type	oio:hasExactSynonym	SBBYSS	MONDO:ABBREVIATION
MONDO:0011381	dominant beta-thalassemia	Orphanet:231226	Dominant beta-thalassemia	oio:hasExactSynonym	inclusion body beta-thalassemia	
MONDO:0011391	megalencephalic leukoencephalopathy with subcortical cysts	Orphanet:2478	Megalencephalic leukoencephalopathy with subcortical cysts	oio:hasExactSynonym	Vacuolating megalencephalic leukoencephalopathy with subcortical cysts	
MONDO:0011391	megalencephalic leukoencephalopathy with subcortical cysts	Orphanet:2478	Megalencephalic leukoencephalopathy with subcortical cysts	oio:hasExactSynonym	Van der Knaap syndrome	
MONDO:0011391	megalencephalic leukoencephalopathy with subcortical cysts	Orphanet:2478	Megalencephalic leukoencephalopathy with subcortical cysts	oio:hasExactSynonym	megalencephalic leukodystrophy	
MONDO:0011391	megalencephalic leukoencephalopathy with subcortical cysts	Orphanet:2478	Megalencephalic leukoencephalopathy with subcortical cysts	oio:hasExactSynonym	megalencephaly-cystic leukodystrophy syndrome	
MONDO:0011391	megalencephalic leukoencephalopathy with subcortical cysts	Orphanet:2478	Megalencephalic leukoencephalopathy with subcortical cysts	oio:hasExactSynonym	MLC	MONDO:ABBREVIATION
MONDO:0011396	loricrin keratoderma	Orphanet:79395	Keratoderma hereditarium mutilans with ichthyosis	oio:hasExactSynonym	Camisa disease	
MONDO:0011396	loricrin keratoderma	Orphanet:79395	Keratoderma hereditarium mutilans with ichthyosis	oio:hasExactSynonym	Vohwinkel syndrome with ichthyosis	
MONDO:0011396	loricrin keratoderma	Orphanet:79395	Keratoderma hereditarium mutilans with ichthyosis	oio:hasExactSynonym	keratoderma-ichthyosiform dermatosis-elevated beta-glucuronidase syndrome	
MONDO:0011396	loricrin keratoderma	Orphanet:79395	Keratoderma hereditarium mutilans with ichthyosis	oio:hasExactSynonym	loricrin keratoderma	
MONDO:0011397	autosomal dominant cerebellar ataxia, deafness and narcolepsy	Orphanet:314404	Autosomal dominant cerebellar ataxia-deafness-narcolepsy syndrome	oio:hasExactSynonym	ADCA-DN syndrome	
MONDO:0011398	dystrophic epidermolysis bullosa pruriginosa	Orphanet:89843	Dystrophic epidermolysis bullosa pruriginosa	oio:hasExactSynonym	DEB-Pr	
MONDO:0011398	dystrophic epidermolysis bullosa pruriginosa	Orphanet:89843	Dystrophic epidermolysis bullosa pruriginosa	oio:hasExactSynonym	pruriginous dystrophic epidermolysis bullosa	
MONDO:0011402	congenital cataracts-facial dysmorphism-neuropathy syndrome	Orphanet:48431	Congenital cataracts-facial dysmorphism-neuropathy syndrome	oio:hasExactSynonym	CCFDN	MONDO:ABBREVIATION
MONDO:0011405	poikiloderma with neutropenia	Orphanet:221046	Poikiloderma with neutropenia	oio:hasExactSynonym	poikiloderma with neutropenia, Clericuzio type	
MONDO:0011408	hereditary spastic paraplegia 10	Orphanet:100991	Autosomal dominant spastic paraplegia type 10	oio:hasExactSynonym	SPG10	MONDO:ABBREVIATION
MONDO:0011412	familial encephalopathy with neuroserpin inclusion bodies	Orphanet:85110	Familial encephalopathy with neuroserpin inclusion bodies	oio:hasExactSynonym	FENIB	MONDO:ABBREVIATION
MONDO:0011414	Peters anomaly	Orphanet:708	Peters anomaly	oio:hasExactSynonym	Peters congenital glaucoma	
MONDO:0011420	short stature due to partial GHR deficiency	Orphanet:314802	Short stature due to partial GHR deficiency	oio:hasExactSynonym	short stature due to partial growth hormone receptor deficiency	
MONDO:0011422	autosomal recessive proximal renal tubular acidosis	Orphanet:93607	Autosomal recessive proximal renal tubular acidosis	oio:hasExactSynonym	AR pRTA	
MONDO:0011422	autosomal recessive proximal renal tubular acidosis	Orphanet:93607	Autosomal recessive proximal renal tubular acidosis	oio:hasExactSynonym	proximal renal tubular acidosis with ocular abnormalities and intellectual disability	
MONDO:0011423	autosomal recessive limb-girdle muscular dystrophy type 2E	Orphanet:119	Beta-sarcoglycan-related limb-girdle muscular dystrophy R4	oio:hasExactSynonym	LGMD due to beta-sarcoglycan deficiency	
MONDO:0011423	autosomal recessive limb-girdle muscular dystrophy type 2E	Orphanet:119	Beta-sarcoglycan-related limb-girdle muscular dystrophy R4	oio:hasExactSynonym	LGMD type 2E	
MONDO:0011423	autosomal recessive limb-girdle muscular dystrophy type 2E	Orphanet:119	Beta-sarcoglycan-related limb-girdle muscular dystrophy R4	oio:hasExactSynonym	autosomal recessive limb-girdle muscular dystrophy type 2E	
MONDO:0011423	autosomal recessive limb-girdle muscular dystrophy type 2E	Orphanet:119	Beta-sarcoglycan-related limb-girdle muscular dystrophy R4	oio:hasExactSynonym	beta-sarcoglycan-related LGMD R4	
MONDO:0011423	autosomal recessive limb-girdle muscular dystrophy type 2E	Orphanet:119	Beta-sarcoglycan-related limb-girdle muscular dystrophy R4	oio:hasExactSynonym	limb-girdle muscular dystrophy due to beta-sarcoglycan deficiency	
MONDO:0011423	autosomal recessive limb-girdle muscular dystrophy type 2E	Orphanet:119	Beta-sarcoglycan-related limb-girdle muscular dystrophy R4	oio:hasExactSynonym	limb-girdle muscular dystrophy type 2E	
MONDO:0011423	autosomal recessive limb-girdle muscular dystrophy type 2E	Orphanet:119	Beta-sarcoglycan-related limb-girdle muscular dystrophy R4	oio:hasExactSynonym	LGMD2E	MONDO:ABBREVIATION
MONDO:0011426	aceruloplasminemia	Orphanet:48818	Aceruloplasminemia	oio:hasExactSynonym	hereditary ceruloplasmin deficiency	
MONDO:0011429	juvenile idiopathic arthritis	Orphanet:92	Juvenile idiopathic arthritis	oio:hasExactSynonym	juvenile rheumatoid arthritis	MONDO:DEPRECATED
MONDO:0011430	pulverulent cataract	Orphanet:98984	Pulverulent cataract	oio:hasExactSynonym	Coppock-like cataract	
MONDO:0011430	pulverulent cataract	Orphanet:98984	Pulverulent cataract	oio:hasExactSynonym	dusty cataract	
MONDO:0011432	blepharophimosis - intellectual disability syndrome, Verloes type	Orphanet:293725	Blepharophimosis-intellectual disability syndrome, Verloes type	oio:hasExactSynonym	BMRS type V	
MONDO:0011432	blepharophimosis - intellectual disability syndrome, Verloes type	Orphanet:293725	Blepharophimosis-intellectual disability syndrome, Verloes type	oio:hasExactSynonym	BMRS, Verloes type	
MONDO:0011432	blepharophimosis - intellectual disability syndrome, Verloes type	Orphanet:293725	Blepharophimosis-intellectual disability syndrome, Verloes type	oio:hasExactSynonym	blepharophimosis-intellectual disability syndrome type V	
MONDO:0011436	autosomal recessive distal spinal muscular atrophy 1	Orphanet:98920	Spinal muscular atrophy with respiratory distress type 1	oio:hasExactSynonym	autosomal recessive distal spinal muscular atrophy type 1	
MONDO:0011436	autosomal recessive distal spinal muscular atrophy 1	Orphanet:98920	Spinal muscular atrophy with respiratory distress type 1	oio:hasExactSynonym	autosomal recessive spinal muscular atrophy with respiratory distress	
MONDO:0011436	autosomal recessive distal spinal muscular atrophy 1	Orphanet:98920	Spinal muscular atrophy with respiratory distress type 1	oio:hasExactSynonym	dHMN6	
MONDO:0011436	autosomal recessive distal spinal muscular atrophy 1	Orphanet:98920	Spinal muscular atrophy with respiratory distress type 1	oio:hasExactSynonym	dSMA1	
MONDO:0011436	autosomal recessive distal spinal muscular atrophy 1	Orphanet:98920	Spinal muscular atrophy with respiratory distress type 1	oio:hasExactSynonym	diaphragmatic spinal muscular atrophy	
MONDO:0011436	autosomal recessive distal spinal muscular atrophy 1	Orphanet:98920	Spinal muscular atrophy with respiratory distress type 1	oio:hasExactSynonym	distal hereditary motor neuropathy type 6	
MONDO:0011436	autosomal recessive distal spinal muscular atrophy 1	Orphanet:98920	Spinal muscular atrophy with respiratory distress type 1	oio:hasExactSynonym	distal-HMN type 6	
MONDO:0011436	autosomal recessive distal spinal muscular atrophy 1	Orphanet:98920	Spinal muscular atrophy with respiratory distress type 1	oio:hasExactSynonym	severe infantile axonal neuropathy with respiratory failure type 1	
MONDO:0011436	autosomal recessive distal spinal muscular atrophy 1	Orphanet:98920	Spinal muscular atrophy with respiratory distress type 1	oio:hasExactSynonym	DSMA1	MONDO:ABBREVIATION
MONDO:0011436	autosomal recessive distal spinal muscular atrophy 1	Orphanet:98920	Spinal muscular atrophy with respiratory distress type 1	oio:hasExactSynonym	SIANRF	MONDO:ABBREVIATION
MONDO:0011436	autosomal recessive distal spinal muscular atrophy 1	Orphanet:98920	Spinal muscular atrophy with respiratory distress type 1	oio:hasExactSynonym	SMARD1	MONDO:ABBREVIATION
MONDO:0011439	spinocerebellar ataxia type 12	Orphanet:98762	Spinocerebellar ataxia type 12	oio:hasExactSynonym	SCA12	MONDO:ABBREVIATION
MONDO:0011441	complex regional pain syndrome type 1	Orphanet:99995	Complex regional pain syndrome type 1	oio:hasExactSynonym	Algodystrophy	
MONDO:0011441	complex regional pain syndrome type 1	Orphanet:99995	Complex regional pain syndrome type 1	oio:hasExactSynonym	reflex sympathetic dystrophy	
MONDO:0011445	hereditary spastic paraplegia 11	Orphanet:2822	Autosomal recessive spastic paraplegia type 11	oio:hasExactSynonym	Nakamura-Osame syndrome	
MONDO:0011445	hereditary spastic paraplegia 11	Orphanet:2822	Autosomal recessive spastic paraplegia type 11	oio:hasExactSynonym	spastic paraplegia-intellectual disability-thin corpus callosum syndrome	
MONDO:0011445	hereditary spastic paraplegia 11	Orphanet:2822	Autosomal recessive spastic paraplegia type 11	oio:hasExactSynonym	SPG11	MONDO:ABBREVIATION
MONDO:0011448	PPARG-related familial partial lipodystrophy	Orphanet:79083	PPARG-related familial partial lipodystrophy	oio:hasExactSynonym	PPARG-related FPLD	
MONDO:0011448	PPARG-related familial partial lipodystrophy	Orphanet:79083	PPARG-related familial partial lipodystrophy	oio:hasExactSynonym	familial partial lipodystrophy type 3	
MONDO:0011448	PPARG-related familial partial lipodystrophy	Orphanet:79083	PPARG-related familial partial lipodystrophy	oio:hasExactSynonym	FPLD3	MONDO:ABBREVIATION
MONDO:0011454	patent ductus arteriosus-bicuspid aortic valve-hand anomalies syndrome	Orphanet:228190	Patent ductus arteriosus-bicuspid aortic valve-hand anomalies syndrome	oio:hasExactSynonym	patent arterial duct-bicuspid aortic valve-hand anomalies syndrome	
MONDO:0011462	pyogenic arthritis-pyoderma gangrenosum-acne syndrome	Orphanet:69126	PAPA syndrome	oio:hasExactSynonym	familial recurrent arthritis	
MONDO:0011462	pyogenic arthritis-pyoderma gangrenosum-acne syndrome	Orphanet:69126	PAPA syndrome	oio:hasExactSynonym	fra	
MONDO:0011464	spinocerebellar ataxia type 11	Orphanet:98767	Spinocerebellar ataxia type 11	oio:hasExactSynonym	SCA11	MONDO:ABBREVIATION
MONDO:0011466	distal myopathy, Welander type	Orphanet:603	Distal myopathy, Welander type	oio:hasExactSynonym	WDM	MONDO:ABBREVIATION
MONDO:0011468	hereditary motor and sensory neuropathy, Okinawa type	Orphanet:90117	Hereditary motor and sensory neuropathy, Okinawa type	oio:hasExactSynonym	hereditary motor and sensory neuropathy, proximal type	
MONDO:0011468	hereditary motor and sensory neuropathy, Okinawa type	Orphanet:90117	Hereditary motor and sensory neuropathy, Okinawa type	oio:hasExactSynonym	HMSNP	MONDO:ABBREVIATION
MONDO:0011472	epidermolysis bullosa simplex due to plakophilin deficiency	Orphanet:158668	Ectodermal dysplasia-skin fragility syndrome	oio:hasExactSynonym	McGrath syndrome	
MONDO:0011475	Charcot-Marie-Tooth disease type 4B2	Orphanet:99956	Charcot-Marie-Tooth disease type 4B2	oio:hasExactSynonym	CMT4B2	MONDO:ABBREVIATION
MONDO:0011476	MHC class I deficiency	Orphanet:34592	Immunodeficiency by defective expression of MHC class I	oio:hasExactSynonym	Bare lymphocyte syndrome type 1	
MONDO:0011479	postural orthostatic tachycardia syndrome	Orphanet:443236	Postural orthostatic tachycardia syndrome due to NET deficiency	oio:hasExactSynonym	familial orthostatic tachycardia due to norepinephrine transporter deficiency	
MONDO:0011479	postural orthostatic tachycardia syndrome	Orphanet:443236	Postural orthostatic tachycardia syndrome due to NET deficiency	oio:hasExactSynonym	orthostatic intolerance due to NET deficiency	
MONDO:0011481	craniosynostosis 2	Orphanet:1541	Craniosynostosis, Boston type	oio:hasExactSynonym	Warman-Mulliken-Hayward syndrome	
MONDO:0011481	craniosynostosis 2	Orphanet:1541	Craniosynostosis, Boston type	oio:hasExactSynonym	craniosynostosis, Warman type	
MONDO:0011486	congenital muscular dystrophy 1B	Orphanet:98893	Congenital muscular dystrophy type 1B	oio:hasExactSynonym	CMD1B	MONDO:ABBREVIATION
MONDO:0011486	congenital muscular dystrophy 1B	Orphanet:98893	Congenital muscular dystrophy type 1B	oio:hasExactSynonym	MDC1B	MONDO:ABBREVIATION
MONDO:0011487	Huntington disease-like 3	Orphanet:157946	Huntington disease-like 3	oio:hasExactSynonym	HDL3	MONDO:ABBREVIATION
MONDO:0011489	hereditary spastic paraplegia 12	Orphanet:100993	Autosomal dominant spastic paraplegia type 12	oio:hasExactSynonym	SPG12	MONDO:ABBREVIATION
MONDO:0011500	Becker nevus syndrome	Orphanet:64755	Becker nevus syndrome	oio:hasExactSynonym	pigmentary hairy epidermal nevus	
MONDO:0011501	wormian bone-multiple fractures-dentinogenesis imperfecta-skeletal dysplasia	Orphanet:166277	Wormian bone-multiple fractures-dentinogenesis imperfecta-skeletal dysplasia	oio:hasExactSynonym	Suarez-Stickler syndrome	
MONDO:0011504	NDE1-related microhydranencephaly	Orphanet:443162	NDE1-related microhydranencephaly	oio:hasExactSynonym	MHAC	MONDO:ABBREVIATION
MONDO:0011506	familial infantile myoclonic epilepsy	Orphanet:352582	Familial infantile myoclonic epilepsy	oio:hasExactSynonym	familial infantile myoclonus epilepsy	
MONDO:0011506	familial infantile myoclonic epilepsy	Orphanet:352582	Familial infantile myoclonic epilepsy	oio:hasExactSynonym	FIME	MONDO:ABBREVIATION
MONDO:0011510	Bohring-Opitz syndrome	Orphanet:97297	Bohring-Opitz syndrome	oio:hasExactSynonym	Bohring syndrome	
MONDO:0011510	Bohring-Opitz syndrome	Orphanet:97297	Bohring-Opitz syndrome	oio:hasExactSynonym	Bos syndrome	
MONDO:0011510	Bohring-Opitz syndrome	Orphanet:97297	Bohring-Opitz syndrome	oio:hasExactSynonym	C-like syndrome	
MONDO:0011510	Bohring-Opitz syndrome	Orphanet:97297	Bohring-Opitz syndrome	oio:hasExactSynonym	Oberklaid-Danks syndrome	
MONDO:0011510	Bohring-Opitz syndrome	Orphanet:97297	Bohring-Opitz syndrome	oio:hasExactSynonym	Opitz trigonocephaly-like syndrome	
MONDO:0011512	Brooke-Spiegler syndrome	Orphanet:79493	Brooke-Spiegler syndrome	oio:hasExactSynonym	CYLD cutaneous syndrome	
MONDO:0011517	pseudohyperaldosteronism type 2	Orphanet:88660	Hypertension due to gain-of-function mutations in the mineralocorticoid receptor	oio:hasExactSynonym	early-onset hypertension with exacerbation in pregnancy	
MONDO:0011518	Wiedemann-Steiner syndrome	Orphanet:319182	Wiedemann-Steiner syndrome	oio:hasExactSynonym	hypertrichosis-short stature-facial dysmorphism-developmental delay syndrome	
MONDO:0011522	hereditary spastic paraplegia 14	Orphanet:100995	Autosomal recessive spastic paraplegia type 14	oio:hasExactSynonym	SPG14	MONDO:ABBREVIATION
MONDO:0011524	Dianzani autoimmune lymphoproliferative disease	Orphanet:275523	Dianzani autoimmune lymphoproliferative disease	oio:hasExactSynonym	DALD	MONDO:ABBREVIATION
MONDO:0011527	Charcot-Marie-Tooth disease type 4E	Orphanet:99951	Charcot-Marie-Tooth disease type 4E	oio:hasExactSynonym	autosomal recessive congenital hypomyelinating neuropathy	
MONDO:0011527	Charcot-Marie-Tooth disease type 4E	Orphanet:99951	Charcot-Marie-Tooth disease type 4E	oio:hasExactSynonym	CMT4E	MONDO:ABBREVIATION
MONDO:0011528	hyper-IgM syndrome type 2	Orphanet:101089	Hyper-IgM syndrome type 2	oio:hasExactSynonym	Activation-induced cytidine deaminase deficiency	
MONDO:0011528	hyper-IgM syndrome type 2	Orphanet:101089	Hyper-IgM syndrome type 2	oio:hasExactSynonym	activation-induced cytidine deaminase deficiency	
MONDO:0011528	hyper-IgM syndrome type 2	Orphanet:101089	Hyper-IgM syndrome type 2	oio:hasExactSynonym	aid deficiency	
MONDO:0011528	hyper-IgM syndrome type 2	Orphanet:101089	Hyper-IgM syndrome type 2	oio:hasExactSynonym	HIGM2	MONDO:ABBREVIATION
MONDO:0011529	spinocerebellar ataxia type 13	Orphanet:98768	Spinocerebellar ataxia type 13	oio:hasExactSynonym	SCA13	MONDO:ABBREVIATION
MONDO:0011530	mesomelic dysplasia, Savarirayan type	Orphanet:85170	Mesomelic dysplasia, Savarirayan type	oio:hasExactSynonym	mesomelic dysplasia with absent fibulas and triangular tibias	
MONDO:0011530	mesomelic dysplasia, Savarirayan type	Orphanet:85170	Mesomelic dysplasia, Savarirayan type	oio:hasExactSynonym	triangular tibia-fibular aplasia syndrome	
MONDO:0011532	hereditary spastic paraplegia 13	Orphanet:100994	Autosomal dominant spastic paraplegia type 13	oio:hasExactSynonym	SPG13	MONDO:ABBREVIATION
MONDO:0011534	Charcot-Marie-Tooth disease type 4G	Orphanet:99953	Charcot-Marie-Tooth disease type 4G	oio:hasExactSynonym	hereditary motor and sensory neuropathy, Russe type	
MONDO:0011534	Charcot-Marie-Tooth disease type 4G	Orphanet:99953	Charcot-Marie-Tooth disease type 4G	oio:hasExactSynonym	CMT4G	MONDO:ABBREVIATION
MONDO:0011534	Charcot-Marie-Tooth disease type 4G	Orphanet:99953	Charcot-Marie-Tooth disease type 4G	oio:hasExactSynonym	HMSNR	MONDO:ABBREVIATION
MONDO:0011540	spinocerebellar ataxia type 14	Orphanet:98763	Spinocerebellar ataxia type 14	oio:hasExactSynonym	SCA14	MONDO:ABBREVIATION
MONDO:0011541	dilated cardiomyopathy 1J	Orphanet:217622	Sensorineural deafness with dilated cardiomyopathy	oio:hasExactSynonym	neurosensory deafness with dilated cardiomyopathy	
MONDO:0011541	dilated cardiomyopathy 1J	Orphanet:217622	Sensorineural deafness with dilated cardiomyopathy	oio:hasExactSynonym	neurosensory hearing loss with dilated cardiomyopathy	
MONDO:0011541	dilated cardiomyopathy 1J	Orphanet:217622	Sensorineural deafness with dilated cardiomyopathy	oio:hasExactSynonym	sensorineural hearing loss with dilated cardiomyopathy	
MONDO:0011551	TH-deficient dopa-responsive dystonia	Orphanet:101150	Autosomal recessive dopa-responsive dystonia	oio:hasExactSynonym	DYT5b	
MONDO:0011551	TH-deficient dopa-responsive dystonia	Orphanet:101150	Autosomal recessive dopa-responsive dystonia	oio:hasExactSynonym	Tyrosine Hydroxylase Deficiency	
MONDO:0011551	TH-deficient dopa-responsive dystonia	Orphanet:101150	Autosomal recessive dopa-responsive dystonia	oio:hasExactSynonym	autosomal recessive Segawa syndrome	
MONDO:0011551	TH-deficient dopa-responsive dystonia	Orphanet:101150	Autosomal recessive dopa-responsive dystonia	oio:hasExactSynonym	tyrosine hydroxylase-deficient dopa-responsive dystonia	
MONDO:0011555	radio-ulnar synostosis-amegakaryocytic thrombocytopenia syndrome	Orphanet:71289	Radio-ulnar synostosis-amegakaryocytic thrombocytopenia syndrome	oio:hasExactSynonym	ATRUS syndrome	
MONDO:0011559	benign recurrent intrahepatic cholestasis type 2	Orphanet:99961	Benign recurrent intrahepatic cholestasis type 2	oio:hasExactSynonym	Bric type 2	
MONDO:0011559	benign recurrent intrahepatic cholestasis type 2	Orphanet:99961	Benign recurrent intrahepatic cholestasis type 2	oio:hasExactSynonym	BRIC2	MONDO:ABBREVIATION
MONDO:0011569	Charcot-Marie-Tooth disease type 2B1	Orphanet:98856	Charcot-Marie-Tooth disease type 2B1	oio:hasExactSynonym	AR-CMT2B1	
MONDO:0011569	Charcot-Marie-Tooth disease type 2B1	Orphanet:98856	Charcot-Marie-Tooth disease type 2B1	oio:hasExactSynonym	autosomal recessive Charcot-Marie-Tooth disease type 2B1	
MONDO:0011569	Charcot-Marie-Tooth disease type 2B1	Orphanet:98856	Charcot-Marie-Tooth disease type 2B1	oio:hasExactSynonym	autosomal recessive axonal CMT4C1	
MONDO:0011570	Charcot-Marie-Tooth disease type 2B2	Orphanet:101101	Charcot-Marie-Tooth disease type 2B2	oio:hasExactSynonym	AR-CMT2B2	
MONDO:0011570	Charcot-Marie-Tooth disease type 2B2	Orphanet:101101	Charcot-Marie-Tooth disease type 2B2	oio:hasExactSynonym	autosomal recessive axonal CMT4C3	
MONDO:0011570	Charcot-Marie-Tooth disease type 2B2	Orphanet:101101	Charcot-Marie-Tooth disease type 2B2	oio:hasExactSynonym	autosomal recessive axonal Charcot-Marie-Tooth disease type 2B2	
MONDO:0011576	familial hyperaldosteronism type II	Orphanet:404	Familial hyperaldosteronism type II	oio:hasExactSynonym	FH-II	
MONDO:0011576	familial hyperaldosteronism type II	Orphanet:404	Familial hyperaldosteronism type II	oio:hasExactSynonym	familial adrenal adenoma	
MONDO:0011576	familial hyperaldosteronism type II	Orphanet:404	Familial hyperaldosteronism type II	oio:hasExactSynonym	familial hyperaldosteronism type 2	
MONDO:0011576	familial hyperaldosteronism type II	Orphanet:404	Familial hyperaldosteronism type II	oio:hasExactSynonym	FH2	MONDO:ABBREVIATION
MONDO:0011578	familial papillary thyroid carcinoma with renal papillary neoplasia	Orphanet:97290	Familial papillary thyroid carcinoma with renal papillary neoplasia	oio:hasExactSynonym	ptc-RCC	
MONDO:0011579	late-onset retinal degeneration	Orphanet:67042	Late-onset retinal degeneration	oio:hasExactSynonym	autosomal dominant late-onset retinal degeneration	
MONDO:0011579	late-onset retinal degeneration	Orphanet:67042	Late-onset retinal degeneration	oio:hasExactSynonym	LORD	MONDO:ABBREVIATION
MONDO:0011581	arrhythmogenic cardiomyopathy with wooly hair and keratoderma	Orphanet:65282	Carvajal syndrome	oio:hasExactSynonym	KWWH type II	
MONDO:0011581	arrhythmogenic cardiomyopathy with wooly hair and keratoderma	Orphanet:65282	Carvajal syndrome	oio:hasExactSynonym	wooly hair-palmoplantar hyperkeratosis-dilated cardiomyopathy syndrome	
MONDO:0011581	arrhythmogenic cardiomyopathy with wooly hair and keratoderma	Orphanet:65282	Carvajal syndrome	oio:hasExactSynonym	wooly hair-palmoplantar keratoderma-dilated cardiomyopathy syndrome	
MONDO:0011581	arrhythmogenic cardiomyopathy with wooly hair and keratoderma	Orphanet:65282	Carvajal syndrome	oio:hasExactSynonym	keratoderma with woolly hair type II	http://purl.obolibrary.org/obo/OMO_0003005
MONDO:0011581	arrhythmogenic cardiomyopathy with wooly hair and keratoderma	Orphanet:65282	Carvajal syndrome	oio:hasExactSynonym	woolly hair-palmoplantar hyperkeratosis-dilated cardiomyopathy syndrome	http://purl.obolibrary.org/obo/OMO_0003005
MONDO:0011581	arrhythmogenic cardiomyopathy with wooly hair and keratoderma	Orphanet:65282	Carvajal syndrome	oio:hasExactSynonym	woolly hair-palmoplantar keratoderma-dilated cardiomyopathy syndrome	http://purl.obolibrary.org/obo/OMO_0003005
MONDO:0011582	multiple mitochondrial dysfunctions syndrome 1	Orphanet:401869	Multiple mitochondrial dysfunctions syndrome type 1	oio:hasExactSynonym	NFU1 deficiency	
MONDO:0011585	autosomal recessive distal spinal muscular atrophy 2	Orphanet:139525	Distal hereditary motor neuropathy type 2	oio:hasExactSynonym	DSMA2	MONDO:ABBREVIATION
MONDO:0011585	autosomal recessive distal spinal muscular atrophy 2	Orphanet:139552	Distal hereditary motor neuropathy, Jerash type	oio:hasExactSynonym	autosomal recessive distal spinal muscular atrophy type 2	
