subject_id	subject_label
NCIT:C167328	Midgut Neuroendocrine Tumor G2
NCIT:C172669	Midgut Neuroendocrine Tumor G3
NCIT:C117024	Migrainous Infarction
NCIT:C128333	Migratory Arthritis
NCIT:C173483	Mild Acute Respiratory Distress Syndrome
NCIT:C82909	Mild Anemia
NCIT:C119756	Mild Bronchopulmonary Dysplasia
NCIT:C99985	Mild Cardiac Valve Regurgitation
NCIT:C159654	Mild Non-BH4-Deficient Hyperphenylalaninemia
NCIT:C131867	Miniature Adult Form of AHC
NCIT:C48612	Minimal Deviation Melanoma
NCIT:C7268	Minimally Invasive Lung Mucinous Adenocarcinoma
NCIT:C7269	Minimally Invasive Lung Non-Mucinous Adenocarcinoma
NCIT:C45699	Minimally Invasive Thymoma
NCIT:C6243	Minor Salivary Gland Acinic Cell Carcinoma
NCIT:C5976	Minor Salivary Gland Carcinoma ex Pleomorphic Adenoma
NCIT:C180880	Minor Salivary Gland Intraductal Papillary Neoplasm
NCIT:C180881	Minor Salivary Gland Intraductal Papillary-Mucinous Neoplasm
NCIT:C5953	Minor Salivary Gland Mucoepidermoid Carcinoma
NCIT:C5956	Minor Salivary Gland Small Cell Neuroendocrine Carcinoma
NCIT:C5959	Minor Salivary Gland Squamous Cell Carcinoma
NCIT:C5954	Minor Salivary Gland Undifferentiated Carcinoma
NCIT:C102883	Miscellaneous Neoplasm
NCIT:C180514	Mismatch Repair-Deficient Endometrial Endometrioid Adenocarcinoma
NCIT:C35410	Mite-Borne Hemorrhagic Fever
NCIT:C176895	Mitochondrial Complex IV Deficiency, Nuclear Type 1
NCIT:C186788	Mitochondrial Complex V (ATP synthase) Deficiency, Mitochondrial Type 1
NCIT:C172095	Mitochondrial DNA Depletion Syndrome 13
NCIT:C185236	Mitochondrial DNA Depletion Syndrome 2 (Myopathic Type)
NCIT:C183531	Mitochondrial DNA Depletion Syndrome-9
NCIT:C185235	Mitochondrial DNA Depletion Syndromes
NCIT:C118675	Mitochondrial Enzyme Deficiency
NCIT:C84443	Mitochondrial Hepatopathy
NCIT:C131837	Mitochondrial Hydroxyacyl-Coenzyme A Dehydrogenase Hyperinsulinism
NCIT:C174218	Mitochondrial Short-Chain Enoyl-CoA Hydratase-1 Deficiency
NCIT:C131838	Mitochondrial Uncoupling Protein 2 Hyperinsulinism
NCIT:C148321	Mitochondrially Inherited Nonsyndromic Sensorineural Deafness
NCIT:C50852	Mitral Valve Regurgitation
NCIT:C165723	Mixed Carcinoma
NCIT:C4158	Mixed Cell Adenocarcinoma
NCIT:C3210	Mixed Cell Lymphoma
NCIT:C27793	Mixed Cell Type Gastrointestinal Stromal Tumor
NCIT:C141224	Mixed Cellularity Classic Hodgkin Lymphoma by Ann Arbor Stage
NCIT:C97058	Mixed Congenital Mesoblastic Nephroma
NCIT:C43312	Mixed Epithelial and Mesenchymal Hair Follicle Neoplasm
NCIT:C155767	Mixed Gangliocytoma-Pituitary Neuroendocrine Tumor
NCIT:C7098	Mixed Hepatoblastoma with Teratoid Features
NCIT:C3730	Mixed Mesodermal (Mullerian) Tumor
NCIT:C116786	Mixed Morphea
NCIT:C164255	Mixed Neuroendocrine Non-Neuroendocrine Neoplasm
NCIT:C114598	Mixed Osteosarcoma
NCIT:C82192	Mixed Phenotype Acute Leukemia with t(9;22)(q34.1;q11.2); BCR-ABL1
NCIT:C82212	Mixed Phenotype Acute Leukemia, B/Myeloid, Not Otherwise Specified
NCIT:C151992	Mixed Phenotype Acute Leukemia, B/T, Not Otherwise Specified
NCIT:C151991	Mixed Phenotype Acute Leukemia, B/T/Myeloid, Not Otherwise Specified
NCIT:C151990	Mixed Phenotype Acute Leukemia, Not Otherwise Specified, Rare Subtypes
NCIT:C82213	Mixed Phenotype Acute Leukemia, T/Myeloid, Not Otherwise Specified
NCIT:C66991	Mixed Testicular Sex Cord-Stromal Tumor
NCIT:C180634	Mixed Trophoblastic Tumor
NCIT:C35416	Mixed Tumor of the Parotid Gland
NCIT:C35691	Mixed Tumor of the Salivary Gland
NCIT:C121786	Mixed Tumor, Not Otherwise Specified
NCIT:C94388	Mixed Type Delusional Disorder
NCIT:C113667	Mixed Type Pancreatic Intraductal Papillary-Mucinous Neoplasm
NCIT:C173484	Moderate Acute Respiratory Distress Syndrome
NCIT:C119757	Moderate Bronchopulmonary Dysplasia
NCIT:C99989	Moderate Cardiac Valve Regurgitation
NCIT:C96790	Moderately Differentiated Hepatocellular Carcinoma
NCIT:C36049	Moderately Differentiated Malignant Neoplasm
NCIT:C39968	Moderately Differentiated Ovarian Sertoli-Leydig Cell Tumor
NCIT:C39972	Moderately Differentiated Ovarian Sertoli-Leydig Cell Tumor, Variant with Heterologous Elements
NCIT:C27906	Moderately Differentiated Prostate Adenocarcinoma
NCIT:C35028	Modified Smallpox
NCIT:C172306	Mold or Dust Allergy
NCIT:C155872	Molluscum Contagiosum Virus Infection
NCIT:C129076	Molybdenum Cofactor Deficiency
NCIT:C4704	Moniliform Hamartoma
NCIT:C35816	Monoblastic Sarcoma
NCIT:C80310	Monoclonal B-Cell Lymphocytosis
NCIT:C157343	Monoclonal Gammopathy of Renal Significance
NCIT:C7151	Monoclonal Immunoglobulin Deposition Disease
NCIT:C181652	Monoclonal Mast Cell Activation Syndrome
NCIT:C36277	Monoclonal Polymorphic Post-Transplant Lymphoproliferative Disorder
NCIT:C39936	Monodermal Testicular Teratoma
NCIT:C129739	Monogenic Diabetes
NCIT:C131840	Monogenic Hyperinsulinism
NCIT:C7237	Monomorphic B-Cell Post-Transplant Lymphoproliferative Disorder
NCIT:C96058	Monomorphic Epitheliotropic Intestinal T-Cell Lymphoma
NCIT:C7233	Monomorphic Post-Transplant Lymphoproliferative Disorder
NCIT:C7238	Monomorphic T/NK-Cell Post-Transplant Lymphoproliferative Disorder
NCIT:C154504	Monomorphous Plurihormonal Pituitary Neuroendocrine Tumor
NCIT:C181038	Monoplegia
NCIT:C98993	Monosomy 13q Syndrome
NCIT:C176908	Monosomy 7 Myelodysplasia and Leukemia Syndrome 1
NCIT:C62592	Mood Alteration
NCIT:C128714	Morbidly Adherent Placenta
NCIT:C4075	Morton Neuroma
NCIT:C168989	Mosaic Variegated Aneuploidy Syndrome 2
NCIT:C35174	Mosquito-Borne Hemorrhagic Fever
NCIT:C116943	Motor Developmental Delay
NCIT:C7743	Mouth Mucous Membrane Leukoplakia
NCIT:C27157	Mouth Sore
NCIT:C183312	Moyamoya Disease 2
NCIT:C27379	Mucin-Producing Adenocarcinoma
NCIT:C35576	Mucocutaneous Candidiasis
NCIT:C125595	Mucolipidosis Type IIIA
NCIT:C78454	Mucosal Infection
NCIT:C48622	Mucosal Lentiginous Melanoma
NCIT:C178437	Mucosal Melanoma of the Female Genital Tract
NCIT:C178443	Mucosal Melanoma of the Genitourinary System
NCIT:C133187	Mucosal Melanoma of the Head and Neck
NCIT:C133186	Mucosal Melanoma of the Head and Neck by AJCC v7 Stage
NCIT:C178453	Mucosal Melanoma of the Urinary System
NCIT:C166405	Mucosal Nodular Melanoma
NCIT:C183153	Mucosal-Dominant Pemphigus Vulgaris
NCIT:C7744	Mucous Membrane Hemangioma
NCIT:C7745	Mucous Membrane Leukoplakia
NCIT:C34826	Mucous Polyp of Cervix
NCIT:C101215	Mullerian Inhibiting Factor Deficiency
NCIT:C131010	Mullerian-Renal-Cervical Spine Syndrome
NCIT:C94772	Multicentric Breast Carcinoma
NCIT:C178416	Multicentric Carpotarsal Osteolysis Syndrome
NCIT:C3765	Multicystic Mesothelioma
NCIT:C94770	Multifocal Breast Carcinoma
NCIT:C92549	Multifocal Glioblastomas
NCIT:C4339	Multifocal Lymphomatous Polyposis
NCIT:C127164	Multinodular Adrenal Hyperplasia
NCIT:C129427	Multinodular and Vacuolated Neuronal Tumor
NCIT:C186307	Multiorgan Venous and Lymphatic Defect Syndrome
NCIT:C4135	Multiple Adenomatous Polyps
NCIT:C168497	Multiple Congenital Anomalies
NCIT:C176896	Multiple Congenital Anomalies-Hypotonia-Seizures Syndrome 1
NCIT:C188257	Multiple Endocrine Neoplasia Type 5
NCIT:C27552	Multiple Lobular Capillary Hemangiomas
NCIT:C179648	Multiple Organ Dysfunction Syndrome
NCIT:C53457	Multiple Osteochondromas
NCIT:C5663	Multiple Pulmonary Hamartomas
NCIT:C185035	Multiple Solitary Plasmacytoma of Bone
NCIT:C154520	Multiple Synchronous Pituitary Neuroendocrine Tumors of Distinct Lineages
NCIT:C129869	Multiple Vascular Disruption Syndrome
NCIT:C178502	Multisystem Inflammatory Syndrome in Adults
NCIT:C150572	Muscle Invasive Bladder Carcinoma
NCIT:C180604	Muscle Invasive Bladder Urothelial Carcinoma
NCIT:C168331	Muscular Dystrophy Secondary to Mitochondrial Disorder
NCIT:C168332	Muscular Dystrophy Secondary to Oxidative Phosphorylation Disorder
NCIT:C124563	Muscular Ventricular Septal Defect
NCIT:C78488	Musculoskeletal Deformity
NCIT:C166354	Musculoskeletal Neoplasm
NCIT:C177546	Myasthenic Syndrome, Congenital, 11, Associated with Acetylcholine Receptor Deficiency
NCIT:C27314	Mycobacterium Avium Complex Lymphadenitis
NCIT:C27800	Mycosis Fungoides (Working Formulation)
NCIT:C9265	Mycosis Fungoides and Sezary Syndrome
NCIT:C141142	Mycosis Fungoides and Sezary Syndrome by AJCC v7 Stage
NCIT:C141346	Mycosis Fungoides and Sezary Syndrome by AJCC v8 Stage
NCIT:C141143	Mycosis Fungoides by AJCC v7 Stage
NCIT:C98874	Myelocele
NCIT:C82595	Myelodysplastic Syndrome with Excess Blasts and Fibrosis
NCIT:C27726	Myelodysplastic Syndrome with Ring Sideroblasts and Multilineage Dysplasia
NCIT:C130037	Myelodysplastic Syndrome with Ring Sideroblasts and Single Lineage Dysplasia
NCIT:C97310	Myelodysplastic Syndrome with Somatic Mutations
NCIT:C8648	Myelodysplastic Syndrome, Unclassifiable
NCIT:C168678	Myelodysplastic Syndrome, Unclassifiable, Based on Defining Cytogenetic Abnormality
NCIT:C168677	Myelodysplastic Syndrome, Unclassifiable, With 1 Percent Blasts
NCIT:C168681	Myelodysplastic Syndrome, Unclassifiable, with Single Lineage Dysplasia
NCIT:C82616	Myelodysplastic/Myeloproliferative Neoplasm with Ring Sideroblasts and Thrombocytosis
NCIT:C27780	Myelodysplastic/Myeloproliferative Neoplasm, Unclassifiable
NCIT:C126806	Myelofibrosis Transformation in Essential Thrombocythemia
NCIT:C43223	Myeloid Leukemia Associated with Down Syndrome
NCIT:C151908	Myeloid Neoplasms with Germline ANKRD26 Mutation
NCIT:C151901	Myeloid Neoplasms with Germline DDX41 Mutation
NCIT:C151911	Myeloid Neoplasms with Germline ETV6 Mutation
NCIT:C151912	Myeloid Neoplasms with Germline GATA2 Mutation
NCIT:C130038	Myeloid Neoplasms with Germline Predisposition
NCIT:C151922	Myeloid Neoplasms with Germline Predisposition Associated with Inherited Bone Marrow Failure Syndromes
NCIT:C151910	Myeloid Neoplasms with Germline Predisposition Associated with Other Organ Dysfunction
NCIT:C151921	Myeloid Neoplasms with Germline Predisposition Associated with Telomerase Biology Disorders
NCIT:C151902	Myeloid Neoplasms with Germline Predisposition and Preexisting Platelet Disorders
NCIT:C151897	Myeloid Neoplasms with Germline Predisposition without a Preexisting Disorder or Organ Dysfunction
NCIT:C151903	Myeloid Neoplasms with Germline RUNX1 Mutation
NCIT:C185293	Myeloid Neoplasms with Germline SAMD9 Mutation
NCIT:C185294	Myeloid Neoplasms with Germline SAMD9L Mutation
NCIT:C82338	Myeloid Proliferations Associated with Down Syndrome
NCIT:C34829	Myocardial Degeneration
NCIT:C179710	Myoclonic Epilepsy of Unverricht and Lundborg
NCIT:C84911	Myokymia
NCIT:C9502	Myolipoma
NCIT:C168339	Myopathy Secondary to Fatty Acid Oxidation Disorder
NCIT:C168340	Myopathy Secondary to Glycogen Storage Disorder
NCIT:C157504	Myopathy due to Myoadenylate Deaminase Deficiency
NCIT:C84913	Myotonic Disorder
NCIT:C9398	Myxoid Chondrosarcoma NCI Grade 1
NCIT:C9399	Myxoid Chondrosarcoma NCI Grade 2
NCIT:C38106	Myxoid Dermatofibrosarcoma Protuberans
NCIT:C179229	Myxoid Glioneuronal Tumor
NCIT:C179230	Myxoid Glioneuronal Tumor of the Septum Pellucidum
NCIT:C67563	Myxoid Leiomyoma
NCIT:C176989	Myxoid Pleomorphic Liposarcoma
NCIT:C49025	Myxoinflammatory Fibroblastic Sarcoma
NCIT:C148396	N1 Diffuse Large B-Cell Lymphoma
NCIT:C98994	NADH Dehydrogenase Deficiency
NCIT:C176752	NEMO Deleted Exon 5 Autoinflammatory Syndrome
NCIT:C164313	NF1-Associated Malignant Peripheral Nerve Sheath Tumor
NCIT:C128697	NK-Cell Lymphoma, Unclassifiable
NCIT:C123138	NSAID-Induced Nephropathy
NCIT:C178426	NTRK-Rearranged Spindle Cell Neoplasm
NCIT:C170511	Naevus Lipomatosus Superficialis
NCIT:C165662	Nail Matrix Nevus
NCIT:C188081	Nasal Cavity Diffuse Large B-Cell Lymphoma
NCIT:C54347	Nasal Cavity Exophytic Papilloma
NCIT:C173173	Nasal Cavity Extranodal NK/T-Cell Lymphoma
NCIT:C54285	Nasal Cavity Keratinizing Squamous Cell Carcinoma
NCIT:C6075	Nasal Cavity Non-Hodgkin Lymphoma
NCIT:C164256	Nasal Cavity Papilloma
NCIT:C122985	Nasal Chondromesenchymal Hamartoma
NCIT:C141296	Nasal Type NK/T-Cell Lymphoma by Ann Arbor Stage
NCIT:C175556	Nasal Vestibulitis
NCIT:C175259	Nasolacrimal Duct Neoplasm
NCIT:C173340	Nasopharyngeal Adenoid Cystic Carcinoma
NCIT:C54360	Nasopharyngeal Basaloid Carcinoma
NCIT:C90522	Nasopharyngeal Carcinoma by AJCC v6 Stage
NCIT:C91244	Nasopharyngeal Carcinoma by AJCC v7 Stage
NCIT:C132816	Nasopharyngeal Carcinoma by AJCC v8 Stage
NCIT:C54389	Nasopharyngeal Differentiated Carcinoma
NCIT:C173343	Nasopharyngeal Hairy Polyp
NCIT:C173361	Nasopharyngeal Hodgkin Lymphoma
NCIT:C7992	Nasopharyngeal Keratinizing Squamous Cell Carcinoma
NCIT:C173357	Nasopharyngeal Lymphoma
NCIT:C178522	Nasopharyngeal Melanoma
NCIT:C173359	Nasopharyngeal Non-Hodgkin Lymphoma
NCIT:C173344	Nasopharyngeal Non-Neoplastic Disorder
NCIT:C7373	Nasopharyngeal Nonkeratinizing Carcinoma
NCIT:C54400	Nasopharyngeal Papillary Adenocarcinoma
NCIT:C48316	Nasopharyngeal Paraganglioma
NCIT:C173352	Nasopharyngeal Pituitary Neuroendocrine Tumor
NCIT:C6034	Nasopharyngeal Polyp
NCIT:C173341	Nasopharyngeal Salivary Gland Anlage Tumor
NCIT:C167265	Nasopharyngeal Squamous Cell Carcinoma
NCIT:C6037	Nasopharyngeal Squamous Cell Papilloma
NCIT:C128355	Native Valve Endocarditis
NCIT:C82217	Natural Killer Cell Lymphoblastic Leukemia/Lymphoma
NCIT:C27041	Neck Arthritis
NCIT:C6077	Neck Carcinoma
NCIT:C173585	Neck Carcinoma of Unknown Primary
NCIT:C27648	Neck Disorder
NCIT:C7713	Neck Squamous Cell Carcinoma of Unknown Primary
NCIT:C36029	Necrotic Neoplasm
NCIT:C61281	Necrotizing Arteritis
NCIT:C114909	Necrotizing Enterocolitis Totalis
NCIT:C117323	Necrotizing Funisitis
NCIT:C70635	Necrotizing Vasculitis
NCIT:C164225	Nemaline Myopathy 4
NCIT:C165542	Neoantigen-Positive Malignant Solid Neoplasm
NCIT:C101028	Neonatal Aspiration of Amniotic Fluid
NCIT:C116818	Neonatal Chemical Conjunctivitis
NCIT:C50666	Neonatal Deformity
NCIT:C98996	Neonatal Disorder
NCIT:C101321	Neonatal Drug Withdrawal
NCIT:C119758	Neonatal Encephalopathy
NCIT:C131433	Neonatal Graves Disease
NCIT:C50667	Neonatal Hearing Impairment
NCIT:C50668	Neonatal Hearing Loss
NCIT:C84446	Neonatal Hepatitis
NCIT:C115988	Neonatal Herpes Simplex Infection
NCIT:C99247	Neonatal Holocarboxylase Synthetase Deficiency
NCIT:C119751	Neonatal Hypoxic Ischemic Encephalopathy
NCIT:C99231	Neonatal Infectious Disorder
NCIT:C27227	Neonatal Leukopenia
NCIT:C116806	Neonatal Listeriosis
NCIT:C99255	Neonatal Opiate Withdrawal Syndrome
NCIT:C99232	Neonatal Respiratory System Disorder
NCIT:C99233	Neonatal Rickets
NCIT:C116802	Neonatal Sepsis
NCIT:C116803	Neonatal Sepsis, Early-Onset
NCIT:C116805	Neonatal Sepsis, Late-Onset
NCIT:C118509	Neonatal Spell
NCIT:C27933	Neoplasm by Cause
NCIT:C4741	Neoplasm by Morphology
NCIT:C45230	Neoplasm by Obsolete Classification
NCIT:C3263	Neoplasm by Site
NCIT:C7062	Neoplasm by Special Category
NCIT:C6974	Neoplasm of Uncertain Histogenesis
NCIT:C3646	Neoplasm of Uncertain Malignant Potential
NCIT:C65157	Neoplasm, Uncertain Whether Benign or Malignant
NCIT:C38640	Neoplastic B-Lymphocyte
NCIT:C46101	Neoplastic C-Cell Hyperplasia
NCIT:C37004	Neoplastic Medium-Sized Lymphocyte
NCIT:C7232	Neoplastic Post-Transplant Lymphoproliferative Disorder
NCIT:C123199	Nephritic Syndrome
NCIT:C34843	Nephropathy
NCIT:C123201	Nephropathy Associated with Rhabdomyolysis
NCIT:C123132	Nephropathy due to Aminoglycosides
NCIT:C123133	Nephropathy due to Amphotericin
NCIT:C123134	Nephropathy due to Analgesic Drugs
NCIT:C123135	Nephropathy due to Ciclosporin
NCIT:C123136	Nephropathy due to Cisplatin
NCIT:C123137	Nephropathy due to Tacrolimus
NCIT:C123067	Nephrotic Syndrome - ACTN4 Associated
NCIT:C123068	Nephrotic Syndrome - ADCK4 Associated
NCIT:C123069	Nephrotic Syndrome - ANLN Associated
NCIT:C123070	Nephrotic Syndrome - ARHGAP24 Associated
NCIT:C123071	Nephrotic Syndrome - ARHGDIA Associated
NCIT:C123072	Nephrotic Syndrome - CD2AP Associated
NCIT:C123073	Nephrotic Syndrome - CFH Associated
NCIT:C123074	Nephrotic Syndrome - COQ2 Associated
NCIT:C123075	Nephrotic Syndrome - COQ6 Associated
NCIT:C123076	Nephrotic Syndrome - CRB2 Associated
NCIT:C123077	Nephrotic Syndrome - CUBN Associated
NCIT:C123078	Nephrotic Syndrome - Cytomegalovirus Associated
NCIT:C123079	Nephrotic Syndrome - DGKE Associated
NCIT:C123080	Nephrotic Syndrome - EMP2 Associated
NCIT:C123081	Nephrotic Syndrome - Epstein-Barr Virus Associated
NCIT:C122803	Nephrotic Syndrome - Frequently Relapsing
NCIT:C123082	Nephrotic Syndrome - Hepatitis B Virus Associated
NCIT:C123083	Nephrotic Syndrome - Hepatitis C Virus Associated
NCIT:C123084	Nephrotic Syndrome - Human Immunodeficiency Virus Associated
NCIT:C123085	Nephrotic Syndrome - INF2 Associated
NCIT:C123087	Nephrotic Syndrome - ITGA3 Associated
NCIT:C123088	Nephrotic Syndrome - ITGB4 Associated
NCIT:C123086	Nephrotic Syndrome - Infection Associated
NCIT:C128110	Nephrotic Syndrome - Infrequently Relapsing
NCIT:C123089	Nephrotic Syndrome - LAMB2 Associated
NCIT:C123090	Nephrotic Syndrome - LMX1B Associated
NCIT:C123092	Nephrotic Syndrome - MEFV Associated
NCIT:C123093	Nephrotic Syndrome - MYO1E Associated
NCIT:C123091	Nephrotic Syndrome - Malaria Associated
NCIT:C123094	Nephrotic Syndrome - NEIL1 Associated
NCIT:C123095	Nephrotic Syndrome - NPHS2 Associated
NCIT:C123097	Nephrotic Syndrome - PDSS2 Associated
NCIT:C123098	Nephrotic Syndrome - PLCE1 Associated
NCIT:C123099	Nephrotic Syndrome - PTPRO Associated
NCIT:C123096	Nephrotic Syndrome - Parvovirus B19 Associated
NCIT:C122802	Nephrotic Syndrome - Relapse
NCIT:C123100	Nephrotic Syndrome - SCARB2 Associated
NCIT:C123102	Nephrotic Syndrome - SMARCAL1 Associated
NCIT:C123101	Nephrotic Syndrome - Simian Virus 40 Associated
NCIT:C123103	Nephrotic Syndrome - Syphilis Associated
NCIT:C123105	Nephrotic Syndrome - TRPC6 Associated
NCIT:C123104	Nephrotic Syndrome - Toxoplasmosis Associated
NCIT:C123106	Nephrotic Syndrome - WT1 Associated
NCIT:C35535	Nephrotic Syndrome with Lesion of Endothelial Glomerulonephritis
NCIT:C35533	Nephrotic Syndrome with Lesion of Focal Glomerulosclerosis
NCIT:C35536	Nephrotic Syndrome with Lesion of Hypocomplementemic Glomerulonephritis
NCIT:C35216	Nephrotic Syndrome with Lesion of Membranoproliferative Glomerulonephritis
NCIT:C35215	Nephrotic Syndrome with Lesion of Membranous Glomerulonephritis
NCIT:C35540	Nephrotic Syndrome with Lesion of Minimal Change Glomerulonephritis
NCIT:C35537	Nephrotic Syndrome with Lesion of Persistent Glomerulonephritis
NCIT:C35214	Nephrotic Syndrome with Lesion of Proliferative Glomerulonephritis
NCIT:C35534	Nephrotic Syndrome with Lesion of Segmental Hyalinosis
NCIT:C122799	Nephrotic Syndrome- Steroid Dependent
NCIT:C123124	Nephrotic Syndrome-Remission, Partial Remission
NCIT:C27036	Nerve Paralysis
NCIT:C66818	Nervous System Neoplasm (Antiquated)
NCIT:C6964	Neuroblastoma of the Adrenal Gland and Sympathetic Nervous System
NCIT:C175215	Neurocutaneous Melanosis
NCIT:C84932	Neurocysticercosis
NCIT:C175707	Neurodegeneration with Brain Iron Accumulation 4
NCIT:C175210	Neurodegeneration with Brain Iron Accumulation 5
NCIT:C89338	Neurodevelopmental Disorder
NCIT:C186789	Neurodevelopmental Disorder with Brain Abnormalities, Poor Growth, and Dysmorphic Facies
NCIT:C176897	Neurodevelopmental Disorder with Spastic Diplegia and Visual Defects
NCIT:C163975	Neuroendocrine Carcinoma of Unknown Primary
NCIT:C173385	Neuroendocrine Carcinoma, Excluding Head and Neck
NCIT:C188218	Neuroendocrine Tumor
NCIT:C35562	Neuroepithelial, Perineurial, and Schwann Cell Neoplasm
NCIT:C8497	Neurofibromatosis 1 and 2 (NF1 and NF2)
NCIT:C143014	Neurofibromatosis Type 1 with Inoperable, Progressive, Symptomatic Plexiform Neurofibromas
NCIT:C188214	Neuronal Ceroid Lipofuscinosis Type 11
NCIT:C98990	Neuronal Migration Disorder
NCIT:C4229	Neuronevus
NCIT:C170433	Neuropathy, Hereditary Sensory and Autonomic, Type I
NCIT:C156360	Neuropathy, Hereditary Sensory and Autonomic, Type V
NCIT:C176898	Neuropathy, Recurrent, with Pressure Palsies
NCIT:C176818	Neutropenia, Severe Congenital, X-Linked
NCIT:C61243	Neutrophil Actin Defect
NCIT:C172713	Neutrophil-Rich Hepatocellular Carcinoma
NCIT:C176734	Neutrophilic Dermatosis
NCIT:C5405	Nevoid Basal Cell Carcinoma Syndrome Associated Medulloblastoma
NCIT:C54662	Nevoid Melanoma
NCIT:C3481	Nevus Araneus
NCIT:C4498	Nevus Spilus
NCIT:C7578	Nevus of Female Genitalia
NCIT:C114852	New Onset Diabetes After Transplant
NCIT:C97327	Nickel Metabolic Disorder
NCIT:C7698	Nicotine Withdrawal
NCIT:C85214	Niemann-Pick Disease, Type C
NCIT:C117287	Night Terrors
NCIT:C95076	Nightmare Disorder
NCIT:C78503	Nipple Deformity
NCIT:C50674	Nipple Ulceration
NCIT:C99991	No Cardiac Valve Regurgitation
NCIT:C180516	No Specific Molecular Profile Endometrial Endometrioid Adenocarcinoma
NCIT:C171147	Nocardiosis
NCIT:C141261	Nodal Marginal Zone Lymphoma by Ann Arbor Stage
NCIT:C139005	Nodal Peripheral T-Cell Lymphoma of T Follicular Helper Cell Origin
NCIT:C139011	Nodal Peripheral T-Cell Lymphoma with TFH Phenotype
NCIT:C141225	Nodular Lymphocyte Predominant Hodgkin Lymphoma by Ann Arbor Stage
NCIT:C35713	Nodular Lymphoid Hyperplasia of Lung
NCIT:C36012	Nodular Neoplasm
NCIT:C173663	Nodular Oncocytic Hyperplasia
NCIT:C141223	Nodular Sclerosis Classic Hodgkin Lymphoma by Ann Arbor Stage
NCIT:C67171	Nodular Sclerosis Classic Hodgkin Lymphoma, Cellular Phase
NCIT:C27807	Nodular Sclerosis Classic Hodgkin Lymphoma, Syncytial Variant
NCIT:C174543	Nodular and Massive Retinal Gliosis
NCIT:C7187	Non-Burkitt's Lymphoma
NCIT:C157935	Non-Communicable Disorder
NCIT:C61232	Non-Congenital Amegakaryocytosis
NCIT:C121583	Non-Cutaneous Leiomyosarcoma
NCIT:C7234	Non-Destructive Post-Transplant Lymphoproliferative Disorder
NCIT:C36036	Non-Encapsulated Neoplasm
NCIT:C154429	Non-Functioning Corticotroph Pituitary Neuroendocrine Tumor
NCIT:C154431	Non-Functioning Densely Granulated Corticotroph Pituitary Neuroendocrine Tumor
NCIT:C176706	Non-Functioning Lung Carcinoid Tumor
NCIT:C95585	Non-Functioning Pancreatic Neuroendocrine Tumor G1
NCIT:C45838	Non-Functioning Pancreatic Neuroendocrine Tumor G2
NCIT:C121721	Non-Functioning Pituitary Neuroendocrine Tumor/Macroadenoma
NCIT:C121678	Non-Functioning Pituitary Neuroendocrine Tumor/Microadenoma
NCIT:C154432	Non-Functioning Sparsely Granulated Corticotroph Pituitary Neuroendocrine Tumor
NCIT:C27079	Non-Gonococcal Urethritis
NCIT:C9226	Non-Hematologic Malignancy
NCIT:C36261	Non-Hereditary Clear Cell Renal Cell Carcinoma
NCIT:C114784	Non-Hodgkin Lymphoma During Pregnancy
NCIT:C141140	Non-Hodgkin Lymphoma by Ann Arbor Stage
NCIT:C7215	Non-Hodgkin Lymphoma by Clinical Course
NCIT:C7216	Non-Hodgkin Lymphoma with Variable Clinical Course
NCIT:C27249	Non-Hodgkin's Lymphoma, Lymphoblastic (WF)
NCIT:C162536	Non-Human Papillomavirus-Related Penile Intraepithelial Neoplasia
NCIT:C159244	Non-Human Papillomavirus-Related Squamous Cell Carcinoma of the Penis
NCIT:C150588	Non-IgM Monoclonal Gammopathy of Undetermined Significance
NCIT:C78250	Non-Infectious Cystitis
NCIT:C188274	Non-Infectious Gastroenterocolitis
NCIT:C174191	Non-Inflammatory Female Reproductive System Disorder
NCIT:C162973	Non-Invasive Cribriform Carcinoma
NCIT:C95488	Non-Invasive Pancreatic Mucinous-Cystic Neoplasm
NCIT:C65164	Non-Invasive Papillary Squamous Cell Carcinoma
NCIT:C65181	Non-Invasive Papillary Transitional Cell Carcinoma
NCIT:C172208	Non-Involuting Congenital Hemangioma
NCIT:C65173	Non-Keratinizing Large Cell Squamous Cell Carcinoma
NCIT:C7499	Non-Keratinizing Primary Intraosseous Squamous Cell Carcinoma -Solid Type
NCIT:C65175	Non-Keratinizing Small Cell Squamous Cell Carcinoma
NCIT:C163003	Non-Malignant Neoplasm
NCIT:C92181	Non-Metastatic Adrenal Gland Composite Pheochromocytoma
NCIT:C9176	Non-Metastatic Gestational Trophoblastic Tumor
NCIT:C48314	Non-Metastatic Paraganglioma
NCIT:C170772	Non-Muscle Invasive Bladder Urothelial Carcinoma
NCIT:C27569	Non-Neoplastic Adrenal Gland Disorder
NCIT:C53494	Non-Neoplastic Anal Disorder
NCIT:C173800	Non-Neoplastic Appendix Disorder
NCIT:C35747	Non-Neoplastic Axillary Disorder
NCIT:C27601	Non-Neoplastic Bladder Disorder
NCIT:C27572	Non-Neoplastic Bone Disorder
NCIT:C97154	Non-Neoplastic Brain Disorder
NCIT:C2909	Non-Neoplastic Breast Disorder
NCIT:C27672	Non-Neoplastic Cardiovascular Disorder
NCIT:C27586	Non-Neoplastic Central Nervous System Disorder
NCIT:C35752	Non-Neoplastic Chest Wall Disorder
