mondo_id	mondo_label	synonym_scope	synonym_scope_mondo	synonym	synonym_exact	synonym_broad	synonym_narrow	synonym_related	source_id	source_label	synonym_type	mondo_evidence	case
MONDO:0009738	sialidosis type 2	oio:hasExactSynonym	oio:hasRelatedSynonym	lipomucopolysaccharidosis	lipomucopolysaccharidosis				Orphanet:812	Sialidosis type 1		OMIM:256550	
MONDO:0009746	hereditary sensory and autonomic neuropathy type 4	oio:hasExactSynonym	oio:hasRelatedSynonym	CIPA	CIPA				Orphanet:642	Hereditary sensory and autonomic neuropathy type 4	MONDO:ABBREVIATION	OMIM:256800, MONDO:Lexical	
MONDO:0009772	oculorenocerebellar syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	ORC syndrome	ORC syndrome				Orphanet:2715	Severe oculo-renal-cerebellar syndrome		OMIM:257970	
MONDO:0009773	odonto-onycho-dermal dysplasia	oio:hasExactSynonym	oio:hasBroadSynonym	ectodermal dysplasia	ectodermal dysplasia				Orphanet:79373	Ectodermal dysplasia syndrome		OMIM:257980	
MONDO:0009774	cloacal exstrophy	oio:hasExactSynonym	oio:hasRelatedSynonym	OEIS complex	OEIS complex				Orphanet:93929	Cloacal exstrophy		Orphanet:93929, OMIM:258040	
MONDO:0009795	orofaciodigital syndrome IX	oio:hasExactSynonym	oio:hasRelatedSynonym	oral-Facial-digital syndrome with retinal abnormalities	oral-Facial-digital syndrome with retinal abnormalities				Orphanet:141007	Orofaciodigital syndrome type 9		OMIM:258865	
MONDO:0009821	lethal osteosclerotic bone dysplasia	oio:hasExactSynonym	oio:hasRelatedSynonym	RNS	RNS				Orphanet:71273	Renal nutcracker syndrome	MONDO:ABBREVIATION	OMIM:259775, MONDO:Lexical	
MONDO:0009835	subacute sclerosing panencephalitis	oio:hasExactSynonym	oio:hasRelatedSynonym	Dawson encephalitis	Dawson encephalitis				Orphanet:2806	Subacute sclerosing leukoencephalitis		GARD:0007708	
MONDO:0009837	choroid plexus papilloma	oio:hasExactSynonym	oio:hasRelatedSynonym	CPP	CPP				Orphanet:2807	Papilloma of choroid plexus	MONDO:ABBREVIATION	Orphanet:2807, OMIM:260500, MONDO:Lexical	
MONDO:0009845	pelviscapular dysplasia	oio:hasExactSynonym	oio:hasRelatedSynonym	COUSIN syndrome	COUSIN syndrome				Orphanet:93333	Pelviscapular dysplasia		OMIM:260660	
MONDO:0009852	hereditary intrinsic factor deficiency	oio:hasExactSynonym	oio:hasBroadSynonym	intrinsic factor deficiency	intrinsic factor deficiency				Orphanet:332	Congenital intrinsic factor deficiency		Orphanet:332, OMIM:261000, MONDO:Lexical	
MONDO:0009865	glycogen storage disease due to phosphoglycerate mutase deficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	PGAM deficiency	PGAM deficiency				Orphanet:97234	Glycogen storage disease due to phosphoglycerate mutase deficiency		GARD:0009964	
MONDO:0009865	glycogen storage disease due to phosphoglycerate mutase deficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	myopathy due to Phosphoglycerate mutase deficiency	myopathy due to Phosphoglycerate mutase deficiency				Orphanet:97234	Glycogen storage disease due to phosphoglycerate mutase deficiency		OMIM:261670	
MONDO:0009876	isolated growth hormone deficiency type IA	oio:hasExactSynonym	oio:hasRelatedSynonym	congenital IGHD	congenital IGHD				Orphanet:631	Non-acquired isolated growth hormone deficiency		GARD:0007399	
MONDO:0009876	isolated growth hormone deficiency type IA	oio:hasExactSynonym	oio:hasRelatedSynonym	congenital isolated GH deficiency	congenital isolated GH deficiency				Orphanet:631	Non-acquired isolated growth hormone deficiency		GARD:0007399	
MONDO:0009876	isolated growth hormone deficiency type IA	oio:hasExactSynonym	oio:hasRelatedSynonym	congenital isolated growth hormone deficiency	congenital isolated growth hormone deficiency				Orphanet:631	Non-acquired isolated growth hormone deficiency		GARD:0007399	
MONDO:0009879	short stature due to growth hormone qualitative anomaly	oio:hasExactSynonym	oio:hasRelatedSynonym	KOWARSKI syndrome	KOWARSKI syndrome				Orphanet:629	Short stature due to growth hormone qualitative anomaly		OMIM:262650	
MONDO:0009902	cutaneous porphyria	oio:hasExactSynonym	oio:hasRelatedSynonym	Cep	Cep				Orphanet:79277	Congenital erythropoietic porphyria		OMIM:263700	
MONDO:0009917	autosomal recessive pseudohypoaldosteronism type 1	oio:hasExactSynonym	oio:hasRelatedSynonym	generalized PHA1	generalized PHA1				Orphanet:171876	Generalized pseudohypoaldosteronism type 1		GARD:0004552	
MONDO:0009946	hemolytic anemia due to pyrimidine 5' nucleotidase deficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	Umph1 deficiency	Umph1 deficiency				Orphanet:35120	Hemolytic anemia due to pyrimidine 5' nucleotidase deficiency		OMIM:266120	
MONDO:0009970	renal tubular dysgenesis of genetic origin	oio:hasExactSynonym	oio:hasRelatedSynonym	primitive renal tubule syndrome	primitive renal tubule syndrome				Orphanet:3033	Renal tubular dysgenesis		OMIM:267430	
MONDO:0009971	respiratory distress syndrome in premature infants	oio:hasExactSynonym	oio:hasRelatedSynonym	hyaline Membrane disease	hyaline Membrane disease				Orphanet:70587	Infant acute respiratory distress syndrome		OMIM:267450	
MONDO:0009999	autosomal recessive Robinow syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	Covesdem syndrome	Covesdem syndrome				Orphanet:1507	Autosomal recessive Robinow syndrome		OMIM:268310	
MONDO:0010008	sarcosinemia	oio:hasExactSynonym	oio:hasRelatedSynonym	sarcosine dehydrogenase complex deficiency	sarcosine dehydrogenase complex deficiency				Orphanet:3129	Sarcosinemia		Orphanet:3129, OMIM:268900	
MONDO:0010010	Schinzel-Giedion syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	Sgs	Sgs				Orphanet:2462	Shprintzen-Goldberg syndrome		OMIM:269150	
MONDO:0010010	Schinzel-Giedion syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	Sgs	Sgs				Orphanet:798	Schinzel-Giedion syndrome		OMIM:269150	
MONDO:0010033	generalized peeling skin syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	peeling skin syndrome 1	peeling skin syndrome 1				Orphanet:263553	Peeling skin syndrome type B		OMIM:270300, MONDO:Lexical	
MONDO:0010033	generalized peeling skin syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	PSS1	PSS1				Orphanet:263553	Peeling skin syndrome type B	MONDO:ABBREVIATION	OMIM:270300, MONDO:Lexical	
MONDO:0010079	Canavan disease	oio:hasExactSynonym	oio:hasRelatedSynonym	Acy2 deficiency	Acy2 deficiency				Orphanet:141	Canavan disease		OMIM:271900	
MONDO:0010083	succinic semialdehyde dehydrogenase deficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	Ssadh deficiency	Ssadh deficiency				Orphanet:22	Succinic semialdehyde dehydrogenase deficiency		OMIM:271980	
MONDO:0010108	testicular germ cell tumor	oio:hasExactSynonym	oio:hasRelatedSynonym	endodermal sinus tumor	endodermal sinus tumor				Orphanet:876	Yolk sac tumor		OMIM:273300	
MONDO:0010121	thrombocytopenia-absent radius syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	Tar syndrome	Tar syndrome				Orphanet:3320	Thrombocytopenia-absent radius syndrome		OMIM:274000	
MONDO:0010122	congenital thrombotic thrombocytopenic purpura	oio:hasExactSynonym	oio:hasRelatedSynonym	TTP	TTP				Orphanet:54057	Thrombotic thrombocytopenic purpura	MONDO:ABBREVIATION	OMIM:274150, MONDO:Lexical	
MONDO:0010155	Dorfman-Chanarin disease	oio:hasExactSynonym	oio:hasRelatedSynonym	CDS	CDS				Orphanet:79172	Creatine deficiency syndrome	MONDO:ABBREVIATION	OMIM:275630, MONDO:Lexical	
MONDO:0010155	Dorfman-Chanarin disease	oio:hasExactSynonym	oio:hasRelatedSynonym	DCs	DCs				Orphanet:98907	Neutral lipid storage disease with ichthyosis		GARD:0003979	
MONDO:0010155	Dorfman-Chanarin disease	oio:hasExactSynonym	oio:hasRelatedSynonym	Dorfman-Chanarin syndrome	Dorfman-Chanarin syndrome				Orphanet:98907	Neutral lipid storage disease with ichthyosis		OMIM:275630	
MONDO:0010155	Dorfman-Chanarin disease	oio:hasExactSynonym	oio:hasRelatedSynonym	CDS	CDS				Orphanet:98907	Neutral lipid storage disease with ichthyosis	MONDO:ABBREVIATION	OMIM:275630, MONDO:Lexical	
MONDO:0010161	tyrosinemia type I	oio:hasExactSynonym	oio:hasRelatedSynonym	Fah deficiency	Fah deficiency				Orphanet:882	Tyrosinemia type 1		OMIM:276700	
MONDO:0010173	Mayer-Rokitansky-Kuster-Hauser syndrome type 1	oio:hasExactSynonym	oio:hasRelatedSynonym	MRKH syndrome	MRKH syndrome				Orphanet:3109	Mayer-Rokitansky-Küster-Hauser syndrome		OMIM:277000, GARD:0007100	
MONDO:0010173	Mayer-Rokitansky-Kuster-Hauser syndrome type 1	oio:hasExactSynonym	oio:hasRelatedSynonym	Rokitansky syndrome	Rokitansky syndrome				Orphanet:3109	Mayer-Rokitansky-Küster-Hauser syndrome		GARD:0007100	
MONDO:0010176	orofaciodigital syndrome type 6	oio:hasExactSynonym	oio:hasRelatedSynonym	Váradi syndrome	Váradi syndrome				Orphanet:2754	Orofaciodigital syndrome type 6		GARD:0004412	
MONDO:0010176	orofaciodigital syndrome type 6	oio:hasExactSynonym	oio:hasRelatedSynonym	Váradi-Papp syndrome	Váradi-Papp syndrome				Orphanet:2754	Orofaciodigital syndrome type 6		GARD:0004412	
MONDO:0010200	Wilson disease	oio:hasExactSynonym	oio:hasRelatedSynonym	hepatolenticular Degeneration	hepatolenticular Degeneration				Orphanet:905	Wilson disease		OMIM:277900	
MONDO:0010209	xanthinuria type I	oio:hasExactSynonym	oio:hasBroadSynonym	XDH deficiency	XDH deficiency				Orphanet:93601	Xanthinuria type I		Orphanet:93601, OMIM:278300, MESH:C562584	
MONDO:0010209	xanthinuria type I	oio:hasExactSynonym	oio:hasBroadSynonym	XO deficiency	XO deficiency				Orphanet:93601	Xanthinuria type I		Orphanet:93601	
MONDO:0010209	xanthinuria type I	oio:hasExactSynonym	oio:hasBroadSynonym	XOR deficiency	XOR deficiency				Orphanet:93601	Xanthinuria type I		Orphanet:93601	
MONDO:0010209	xanthinuria type I	oio:hasExactSynonym	oio:hasBroadSynonym	xanthine dehydrogenase deficiency	xanthine dehydrogenase deficiency				Orphanet:93601	Xanthinuria type I		MESH:C562584	
MONDO:0010209	xanthinuria type I	oio:hasExactSynonym	oio:hasBroadSynonym	xanthine oxidase deficiency	xanthine oxidase deficiency				Orphanet:93601	Xanthinuria type I		MESH:C562584	
MONDO:0010209	xanthinuria type I	oio:hasExactSynonym	oio:hasBroadSynonym	xanthine oxidoreductase deficiency	xanthine oxidoreductase deficiency				Orphanet:93601	Xanthinuria type I		Orphanet:93601	
MONDO:0010220	Young syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	sinusitis-infertility syndrome	sinusitis-infertility syndrome				Orphanet:3471	Young syndrome		OMIM:279000	
MONDO:0010247	X-linked cerebral adrenoleukodystrophy	oio:hasExactSynonym	oio:hasRelatedSynonym	ALD	ALD				Orphanet:43	X-linked adrenoleukodystrophy	MONDO:ABBREVIATION	OMIM:300100, MONDO:Lexical	
MONDO:0010263	Alport syndrome-intellectual disability-midface hypoplasia-elliptocytosis syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	Ats-Mr	Ats-Mr				Orphanet:86818	Alport syndrome-intellectual disability-midface hypoplasia-elliptocytosis syndrome		OMIM:300194	
MONDO:0010264	X-linked adrenal hypoplasia congenita	oio:hasExactSynonym	oio:hasBroadSynonym	AHC	AHC				Orphanet:2131	Alternating hemiplegia of childhood	MONDO:ABBREVIATION	OMIM:300200, MONDO:Lexical	
MONDO:0010264	X-linked adrenal hypoplasia congenita	oio:hasExactSynonym	oio:hasRelatedSynonym	X-linked AHC	X-linked AHC				Orphanet:95702	X-linked adrenal hypoplasia congenita		GARD:0000555	
MONDO:0010281	Danon disease	oio:hasExactSynonym	oio:hasRelatedSynonym	glycogen storage disease due to LAMP-2 deficiency	glycogen storage disease due to LAMP-2 deficiency				Orphanet:34587	Danon disease		Orphanet:34587	
MONDO:0010283	syndromic X-linked intellectual disability Lubs type	oio:hasExactSynonym	oio:hasRelatedSynonym	MECP2 Duplication syndrome	MECP2 Duplication syndrome				Orphanet:1762	Proximal Xq28 duplication syndrome		OMIM:300260	
MONDO:0010298	Lesch-Nyhan syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	HPRT deficiency	HPRT deficiency				Orphanet:206428	Hypoxanthine-guanine phosphoribosyltransferase deficiency		OMIM:300322	
MONDO:0010298	Lesch-Nyhan syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	Hprt1 deficiency	Hprt1 deficiency				Orphanet:206428	Hypoxanthine-guanine phosphoribosyltransferase deficiency		OMIM:300322	
MONDO:0010299	hypoxanthine guanine phosphoribosyltransferase partial deficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	KELLEY-Seegmiller syndrome	KELLEY-Seegmiller syndrome				Orphanet:79233	Hypoxanthine guanine phosphoribosyltransferase partial deficiency		OMIM:300323	
MONDO:0010327	HSD10 mitochondrial disease	oio:hasExactSynonym	oio:hasNarrowSynonym	HSD10 deficiency, atypical type	HSD10 deficiency, atypical type				Orphanet:85295	HSD10 disease, atypical type		Orphanet:85295, DOID:0060810	
MONDO:0010327	HSD10 mitochondrial disease	oio:hasExactSynonym	oio:hasNarrowSynonym	X-linked intellectual disability-choreoathetosis-abnormal behavior syndrome	X-linked intellectual disability-choreoathetosis-abnormal behavior syndrome				Orphanet:85295	HSD10 disease, atypical type		Orphanet:85295, DOID:0060810	
MONDO:0010327	HSD10 mitochondrial disease	oio:hasExactSynonym	oio:hasNarrowSynonym	syndromic X-linked intellectual disability type 10	syndromic X-linked intellectual disability type 10				Orphanet:85295	HSD10 disease, atypical type		Orphanet:85295, MONDO:0010272	
MONDO:0010338	X-linked distal spinal muscular atrophy type 3	oio:hasExactSynonym	oio:hasRelatedSynonym	Dsmax	Dsmax				Orphanet:139557	X-linked distal spinal muscular atrophy type 3		OMIM:300489	
MONDO:0010378	X-linked hereditary sensory and autonomic neuropathy with hearing loss	oio:hasExactSynonym	oio:hasNarrowSynonym	X-linked HSAN with deafness	X-linked HSAN with deafness				Orphanet:139583	X-linked hereditary sensory and autonomic neuropathy with deafness		Orphanet:139583	
MONDO:0010399	chromosome Xp21 deletion syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	Complex Glycerol kinase deficiency	Complex Glycerol kinase deficiency				Orphanet:261476	Xp21 deletion syndrome		OMIM:300679	
MONDO:0010408	syndactyly-telecanthus-anogenital and renal malformations syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	Star syndrome	Star syndrome				Orphanet:140952	Syndactyly-telecanthus-anogenital and renal malformations syndrome		OMIM:300707	
MONDO:0010420	X-linked erythropoietic protoporphyria	oio:hasExactSynonym	oio:hasRelatedSynonym	XLP	XLP				Orphanet:2442	X-linked lymphoproliferative disease	MONDO:ABBREVIATION	Orphanet:443197	
MONDO:0010446	X-linked cone dysfunction syndrome with myopia	oio:hasExactSynonym	oio:hasRelatedSynonym	BORNHOLM eye disease	BORNHOLM eye disease				Orphanet:90001	X-linked cone dysfunction syndrome with myopia		OMIM:300843, MONDO:Lexical	
MONDO:0010476	neurodegeneration with brain iron accumulation 5	oio:hasExactSynonym	oio:hasRelatedSynonym	static encephalopathy of childhood with neurodegeneration in adulthood	static encephalopathy of childhood with neurodegeneration in adulthood				Orphanet:329284	Beta-propeller protein-associated neurodegeneration		OMIM:300894	
MONDO:0010479	Charcot-Marie-Tooth disease X-linked dominant 6	oio:hasExactSynonym	oio:hasRelatedSynonym	CMT6X	CMT6X				Orphanet:352675	X-linked Charcot-Marie-Tooth disease type 6	MONDO:ABBREVIATION	Orphanet:352675, DOID:0110207	
MONDO:0010520	X-linked Alport syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	ATS	ATS				Orphanet:3342	Arterial tortuosity syndrome	MONDO:ABBREVIATION	OMIM:301050, MONDO:Lexical, DOID:0110034	
MONDO:0010520	X-linked Alport syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	ATS	ATS				Orphanet:595109	Atypical Timothy syndrome	MONDO:ABBREVIATION	OMIM:301050, MONDO:Lexical, DOID:0110034	
MONDO:0010524	X-linked sideroblastic anemia with ataxia	oio:hasExactSynonym	oio:hasRelatedSynonym	Xlsa-A	Xlsa-A				Orphanet:2802	X-linked sideroblastic anemia and spinocerebellar ataxia		MESH:C536358	
MONDO:0010529	X-linked spinocerebellar ataxia type 3	oio:hasExactSynonym	oio:hasRelatedSynonym	Scax3	Scax3				Orphanet:85297	X-linked spinocerebellar ataxia type 3		OMIM:301790	
MONDO:0010534	X-linked spinocerebellar ataxia type 4	oio:hasExactSynonym	oio:hasRelatedSynonym	Scax4	Scax4				Orphanet:85292	X-linked spinocerebellar ataxia type 4		OMIM:301840	
MONDO:0010549	Charcot-Marie-Tooth disease X-linked dominant 1	oio:hasExactSynonym	oio:hasRelatedSynonym	CMT1X	CMT1X				Orphanet:101075	X-linked Charcot-Marie-Tooth disease type 1	MONDO:ABBREVIATION	Orphanet:101075, DOID:0110209	
MONDO:0010549	Charcot-Marie-Tooth disease X-linked dominant 1	oio:hasExactSynonym	oio:hasBroadSynonym	CMT2	CMT2				Orphanet:64746	Autosomal dominant Charcot-Marie-Tooth disease type 2	MONDO:ABBREVIATION	OMIM:302800	
MONDO:0010549	Charcot-Marie-Tooth disease X-linked dominant 1	oio:hasExactSynonym	oio:hasBroadSynonym	CMTX	CMTX				Orphanet:64747	X-linked Charcot-Marie-Tooth disease	MONDO:ABBREVIATION	OMIM:302800	
MONDO:0010559	MASA syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	CRASH syndrome	CRASH syndrome				Orphanet:275543	L1 syndrome		DOID:0060246	
MONDO:0010574	syndromic X-linked intellectual disability 5	oio:hasExactSynonym	oio:hasRelatedSynonym	PETTIGREW syndrome	PETTIGREW syndrome				Orphanet:1568	X-linked intellectual disability-Dandy-Walker malformation-basal ganglia disease-seizures syndrome		OMIM:304340, MONDO:Lexical	
MONDO:0010578	deafness dystonia syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	MTS	MTS				Orphanet:675404	May-Thurner syndrome	MONDO:ABBREVIATION	OMIM:304700, MONDO:Lexical	
MONDO:0010590	FG syndrome 1	oio:hasExactSynonym	oio:hasRelatedSynonym	Opitz-Kaveggia syndrome	Opitz-Kaveggia syndrome				Orphanet:93932	FG syndrome type 1		OMIM:305450, MONDO:Lexical	
MONDO:0010613	inborn glycerol kinase deficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	hyperglycerolemia	hyperglycerolemia				Orphanet:408	Isolated glycerol kinase deficiency		OMIM:307030	
MONDO:0010619	X-linked dominant hypophosphatemic rickets	oio:hasExactSynonym	oio:hasBroadSynonym	X-linked hypophosphatemic rickets	X-linked hypophosphatemic rickets				Orphanet:89936	X-linked hypophosphatemia		Orphanet:89936	
MONDO:0010621	CHILD syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	congenital hemidysplasia with ichthyosiform erythroderma and limb defects	congenital hemidysplasia with ichthyosiform erythroderma and limb defects				Orphanet:139	CHILD syndrome		OMIM:308050	
MONDO:0010627	X-linked lymphoproliferative syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	XLP	XLP				Orphanet:2442	X-linked lymphoproliferative disease	MONDO:ABBREVIATION	Orphanet:2442	
MONDO:0010627	X-linked lymphoproliferative syndrome	oio:hasExactSynonym	oio:hasNarrowSynonym	X-linked lymphoproliferative syndrome type 1	X-linked lymphoproliferative syndrome type 1				Orphanet:538931	X-linked lymphoproliferative disease due to SAP deficiency		MONDORULE:1, DOID:0060705	
MONDO:0010627	X-linked lymphoproliferative syndrome	oio:hasExactSynonym	oio:hasNarrowSynonym	XLP1	XLP1				Orphanet:538931	X-linked lymphoproliferative disease due to SAP deficiency	MONDO:ABBREVIATION	DOID:0060705	
MONDO:0010709	early-onset parkinsonism-intellectual disability syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	WAISMAN syndrome	WAISMAN syndrome				Orphanet:2379	Early-onset parkinsonism-intellectual disability syndrome		OMIM:311510, MONDO:Lexical	
MONDO:0010717	pyruvate dehydrogenase E1-alpha deficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	pyruvate dehydrogenase Complex deficiency	pyruvate dehydrogenase Complex deficiency				Orphanet:765	Pyruvate dehydrogenase deficiency		OMIM:312170	
MONDO:0010717	pyruvate dehydrogenase E1-alpha deficiency	oio:hasExactSynonym	oio:hasBroadSynonym	pyruvate decarboxylase deficiency	pyruvate decarboxylase deficiency				Orphanet:79243	Pyruvate dehydrogenase E1-alpha deficiency		Orphanet:79243	
MONDO:0010726	Rett syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	Rts	Rts				Orphanet:2909	Rothmund-Thomson syndrome		OMIM:312750	
MONDO:0010731	Simpson-Golabi-Behmel syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	Sgbs	Sgbs				Orphanet:373	Simpson-Golabi-Behmel syndrome		OMIM:312870	
MONDO:0010779	mitochondrial non-syndromic sensorineural hearing loss	oio:hasExactSynonym	oio:hasNarrowSynonym	isolated mitochondrial neurosensory deafness	isolated mitochondrial neurosensory deafness				Orphanet:90641	Rare mitochondrial non-syndromic sensorineural deafness		Orphanet:90641	
MONDO:0010779	mitochondrial non-syndromic sensorineural hearing loss	oio:hasExactSynonym	oio:hasNarrowSynonym	isolated mitochondrial sensorineural deafness	isolated mitochondrial sensorineural deafness				Orphanet:90641	Rare mitochondrial non-syndromic sensorineural deafness		Orphanet:90641	
MONDO:0010779	mitochondrial non-syndromic sensorineural hearing loss	oio:hasExactSynonym	oio:hasNarrowSynonym	mitochondrial non-syndromic neurosensory deafness	mitochondrial non-syndromic neurosensory deafness				Orphanet:90641	Rare mitochondrial non-syndromic sensorineural deafness		Orphanet:90641	
MONDO:0010831	familial caudal dysgenesis	oio:hasExactSynonym	oio:hasRelatedSynonym	caudal dysgenesis syndrome	caudal dysgenesis syndrome				Orphanet:3027	Caudal regression syndrome		OMIM:600145, GARD:0004751	
MONDO:0010856	autosomal dominant polycystic kidney disease type 1 with tuberous sclerosis	oio:hasExactSynonym	oio:hasRelatedSynonym	PKDTS	PKDTS				Orphanet:88924	Autosomal dominant polycystic kidney disease type 1 with tuberous sclerosis	MONDO:ABBREVIATION	OMIM:600273, MONDO:Lexical	
MONDO:0010857	semantic dementia	oio:hasExactSynonym	oio:hasRelatedSynonym	FTD	FTD				Orphanet:282	Frontotemporal dementia	MONDO:ABBREVIATION	OMIM:600274, MONDO:Lexical	
MONDO:0010870	tibial muscular dystrophy	oio:hasExactSynonym	oio:hasRelatedSynonym	Tmd	Tmd				Orphanet:420611	Transient myeloproliferative syndrome		OMIM:600334	
MONDO:0010870	tibial muscular dystrophy	oio:hasExactSynonym	oio:hasRelatedSynonym	Tmd	Tmd				Orphanet:609	Tibial muscular dystrophy		OMIM:600334	
MONDO:0010932	progressive bifocal chorioretinal atrophy	oio:hasExactSynonym	oio:hasRelatedSynonym	Crapb	Crapb				Orphanet:75373	Progressive bifocal chorioretinal atrophy		OMIM:600790	
MONDO:0010979	Timothy syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	long QT syndrome type 8	long QT syndrome type 8				Orphanet:65283	Timothy syndrome		Orphanet:65283	
MONDO:0010979	Timothy syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	LQT8	LQT8				Orphanet:65283	Timothy syndrome	MONDO:ABBREVIATION	Orphanet:65283	
MONDO:0010997	supranuclear palsy, progressive, 1	oio:hasExactSynonym	oio:hasBroadSynonym	Steele-Richardson-Olszewski disease	Steele-Richardson-Olszewski disease				Orphanet:240071	Classic progressive supranuclear palsy syndrome		Orphanet:240071	
MONDO:0011010	Matthew-Wood syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	spear syndrome	spear syndrome				Orphanet:2470	Matthew-Wood syndrome		OMIM:601186	
MONDO:0011014	pleuropulmonary blastoma	oio:hasExactSynonym	oio:hasRelatedSynonym	PPB familial tumor and dysplasia syndrome	PPB familial tumor and dysplasia syndrome				Orphanet:284343	DICER1 tumor-predisposition syndrome		OMIM:601200	
MONDO:0011022	Potocki-Shaffer syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	proximal 11P deletion syndrome	proximal 11P deletion syndrome				Orphanet:52022	Potocki-Shaffer syndrome		OMIM:601224	
MONDO:0011022	Potocki-Shaffer syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	PSS	PSS				Orphanet:817	Peeling skin syndrome	MONDO:ABBREVIATION	OMIM:601224	
MONDO:0011028	autosomal recessive limb-girdle muscular dystrophy type 2F	oio:hasExactSynonym	oio:hasBroadSynonym	delta-sarcoglycanopathy	delta-sarcoglycanopathy				Orphanet:219	Delta-sarcoglycan-related limb-girdle muscular dystrophy R6		Orphanet:219, DOID:0110280	
MONDO:0011028	autosomal recessive limb-girdle muscular dystrophy type 2F	oio:hasExactSynonym	oio:hasRelatedSynonym	limb-girdle muscular dystrophy type 2F	limb-girdle muscular dystrophy type 2F				Orphanet:219	Delta-sarcoglycan-related limb-girdle muscular dystrophy R6		GARD:0008573	
MONDO:0011053	intellectual disability-sparse hair-brachydactyly syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	NBs	NBs				Orphanet:647	Nijmegen breakage syndrome		OMIM:601358	
MONDO:0011073	diabetes mellitus, transient neonatal, 1	oio:hasExactSynonym	oio:hasRelatedSynonym	Tndm	Tndm				Orphanet:99886	Transient neonatal diabetes mellitus		OMIM:601410	
MONDO:0011109	multiple epiphyseal dysplasia, Lowry type	oio:hasExactSynonym	oio:hasRelatedSynonym	multiple epiphyseal dysplasia with ROBIN phenotype	multiple epiphyseal dysplasia with ROBIN phenotype				Orphanet:166016	Multiple epiphyseal dysplasia, Lowry type		OMIM:601560	
MONDO:0011124	spondyloepimetaphyseal dysplasia-abnormal dentition syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	SEMDAD	SEMDAD				Orphanet:168451	Spondyloepimetaphyseal dysplasia-abnormal dentition syndrome	MONDO:ABBREVIATION	OMIM:601668, MONDO:Lexical	
MONDO:0011142	Ehlers-Danlos syndrome, musculocontractural type	oio:hasExactSynonym	oio:hasRelatedSynonym	musculocontractural EDS	musculocontractural EDS				Orphanet:2953	Musculocontractural Ehlers-Danlos syndrome		GARD:0008486	
MONDO:0011146	tetrasomy 12p	oio:hasExactSynonym	oio:hasRelatedSynonym	Isochromosome 12P syndrome	Isochromosome 12P syndrome				Orphanet:884	Tetrasomy 12p		OMIM:601803	
MONDO:0011147	chromosome 18q deletion syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	18Q- syndrome	18Q- syndrome				Orphanet:1600	Monosomy 18q		OMIM:601808	
MONDO:0011169	keratosis linearis-ichthyosis congenita-sclerosing keratoderma syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	Klick syndrome	Klick syndrome				Orphanet:281201	Keratosis linearis-ichthyosis congenita-sclerosing keratoderma syndrome		OMIM:601952	
MONDO:0011171	odonto-tricho-ungual-digito-palmar syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	Otudp syndrome	Otudp syndrome				Orphanet:69082	Odonto-tricho-ungual-digito-palmar syndrome		OMIM:601957	
MONDO:0011178	infantile convulsions and choreoathetosis	oio:hasExactSynonym	oio:hasRelatedSynonym	Icca syndrome	Icca syndrome				Orphanet:31709	Infantile convulsions and choreoathetosis		OMIM:602066	
