mondo_id	mondo_label	source_id	source_label	synonym_scope	synonym	synonym_type
MONDO:0013205	corneal dystrophy, fuchs endothelial, 5	OMIM:613269	corneal dystrophy, fuchs endothelial, 5	oio:hasExactSynonym	FECD5	MONDO:ABBREVIATION
MONDO:0013206	corneal dystrophy, Fuchs endothelial, 6	OMIM:613270	corneal dystrophy, fuchs endothelial, 6	oio:hasExactSynonym	corneal dystrophy, Fuchs endothelial, 6	
MONDO:0013207	corneal dystrophy, fuchs endothelial, 7	OMIM:613271	corneal dystrophy, fuchs endothelial, 7	oio:hasExactSynonym	FECD7	MONDO:ABBREVIATION
MONDO:0013211	dilated cardiomyopathy 1FF	OMIM:613286	cardiomyopathy, dilated, 1ff	oio:hasExactSynonym	CMD1FF	MONDO:ABBREVIATION
MONDO:0013212	Charcot-Marie-Tooth disease axonal type 2N	OMIM:613287	charcot-marie-tooth disease, axonal, type 2n	oio:hasExactSynonym	CMT2N	MONDO:ABBREVIATION
MONDO:0013213	hearing loss, cisplatin-induced, susceptibility to	OMIM:613290	hearing loss, cisplatin-induced, susceptibility to	oio:hasExactSynonym	hearing loss, cisplatin-induced, susceptibility to	
MONDO:0013213	hearing loss, cisplatin-induced, susceptibility to	OMIM:613290	hearing loss, cisplatin-induced, susceptibility to	oio:hasExactSynonym	CIHL	MONDO:ABBREVIATION
MONDO:0013214	bile acid malabsorption, primary, 1	OMIM:613291	bile acid malabsorption, primary, 1	oio:hasExactSynonym	Bile acid malabsorption, primary, 1	
MONDO:0013216	Diamond-Blackfan anemia 9	OMIM:613308	diamond-blackfan anemia 9	oio:hasExactSynonym	Diamond-Blackfan anemia 9	
MONDO:0013217	Diamond-Blackfan anemia 10	OMIM:613309	diamond-blackfan anemia 10	oio:hasExactSynonym	Diamond-Blackfan anemia 10	
MONDO:0013218	exudative vitreoretinopathy 5	OMIM:613310	exudative vitreoretinopathy 5	oio:hasExactSynonym	exudative vitreoretinopathy 5	
MONDO:0013219	hypophosphatemic rickets, autosomal recessive, 2	OMIM:613312	hypophosphatemic rickets, autosomal recessive, 2	oio:hasExactSynonym	hypophosphatemic rickets, autosomal recessive, 2	MONDO:CLINGEN_LABEL
MONDO:0013220	hemochromatosis type 2B	OMIM:613313	hemochromatosis, type 2b	oio:hasExactSynonym	HFE2B	MONDO:ABBREVIATION
MONDO:0013221	Miyoshi muscular dystrophy 2	OMIM:613318	miyoshi muscular dystrophy 2	oio:hasExactSynonym	Miyoshi muscular dystrophy 2	
MONDO:0013221	Miyoshi muscular dystrophy 2	OMIM:613318	miyoshi muscular dystrophy 2	oio:hasExactSynonym	MMD2	MONDO:ABBREVIATION
MONDO:0013222	Miyoshi muscular dystrophy 3	OMIM:613319	miyoshi muscular dystrophy 3	oio:hasExactSynonym	Miyoshi muscular dystrophy 3	
MONDO:0013222	Miyoshi muscular dystrophy 3	OMIM:613319	miyoshi muscular dystrophy 3	oio:hasExactSynonym	MMD3	MONDO:ABBREVIATION
MONDO:0013224	rhabdoid tumor predisposition syndrome 2	OMIM:613325	rhabdoid tumor predisposition syndrome 2	oio:hasExactSynonym	rhabdoid tumor predisposition syndrome 2	MONDO:CLINGEN_LABEL
MONDO:0013225	congenital generalized lipodystrophy type 4	OMIM:613327	lipodystrophy, congenital generalized, type 4	oio:hasExactSynonym	CGL4	MONDO:ABBREVIATION
MONDO:0013226	combined immunodeficiency with faciooculoskeletal anomalies	OMIM:613328	roifman-chitayat syndrome	oio:hasExactSynonym	Roifman-Chitayat syndrome	
MONDO:0013228	spondylo-megaepiphyseal-metaphyseal dysplasia	OMIM:613330	spondylo-megaepiphyseal-metaphyseal dysplasia	oio:hasExactSynonym	spondylo-megaepiphyseal-metaphyseal dysplasia	MONDO:CLINGEN_LABEL
MONDO:0013230	epilepsy, hot water, 2	OMIM:613340	epilepsy, hot water, 2	oio:hasExactSynonym	epilepsy, hot water, 2	
MONDO:0013231	Leber congenital amaurosis 14	OMIM:613341	leber congenital amaurosis 14	oio:hasExactSynonym	LCA14	MONDO:ABBREVIATION
MONDO:0013231	Leber congenital amaurosis 14	OMIM:613341	leber congenital amaurosis 14	oio:hasExactSynonym	Leber congenital amaurosis 14	MONDO:CLINGEN_LABEL
MONDO:0013232	brachydactylous dwarfism, Mseleni type	OMIM:613342	mseleni joint disease	oio:hasExactSynonym	Mseleni joint disease	
MONDO:0013233	spondyloepimetaphyseal dysplasia, Handigodu type	OMIM:613343	handigodu joint disease	oio:hasExactSynonym	spondyloepimetaphyseal dysplasia, Handigodu type	
MONDO:0013234	hypokalemic periodic paralysis, type 2	OMIM:613345	hypokalemic periodic paralysis, type 2	oio:hasExactSynonym	hypokalemic periodic paralysis, type 2	
MONDO:0013235	pancreatic cancer, susceptibility to, 2	OMIM:613347	pancreatic cancer, susceptibility to, 2	oio:hasExactSynonym	pancreatic cancer, susceptibility to, 2	
MONDO:0013236	pancreatic cancer, susceptibility to, 3	OMIM:613348	pancreatic cancer, susceptibility to, 3	oio:hasExactSynonym	pancreatic cancer, susceptibility to, 3	
MONDO:0013237	susceptibility to mononeuropathy of the median nerve, mild	OMIM:613353	mononeuropathy of the median nerve, mild	oio:hasExactSynonym	mononeuropathy of the median nerve, mild	
MONDO:0013238	chromosome 17q23.1-q23.2 deletion syndrome	OMIM:613355	chromosome 17q23.1-q23.2 deletion syndrome	oio:hasExactSynonym	chromosome 17q23.1-q23.2 deletion syndrome	
MONDO:0013239	hereditary spastic paraplegia 41	OMIM:613364	spastic paraplegia 41, autosomal dominant	oio:hasExactSynonym	SPG41	MONDO:ABBREVIATION
MONDO:0013240	maturity-onset diabetes of the young type 10	OMIM:613370	maturity-onset diabetes of the young, type 10	oio:hasExactSynonym	MODY10	MONDO:ABBREVIATION
MONDO:0013241	spinocerebellar ataxia type 30	OMIM:613371	spinocerebellar ataxia 30	oio:hasExactSynonym	SCA30	MONDO:ABBREVIATION
MONDO:0013242	maturity-onset diabetes of the young type 11	OMIM:613375	maturity-onset diabetes of the young, type 11	oio:hasExactSynonym	MODY11	MONDO:ABBREVIATION
MONDO:0013244	brachydactyly type E2	OMIM:613382	brachydactyly, type e2	oio:hasExactSynonym	BDE2	MONDO:ABBREVIATION
MONDO:0013247	Fanconi renotubular syndrome 2	OMIM:613388	fanconi renotubular syndrome 2	oio:hasExactSynonym	Fanconi renotubular syndrome 2	
MONDO:0013248	Fanconi anemia complementation group O	OMIM:613390	fanconi anemia, complementation group o	oio:hasExactSynonym	FANCO	MONDO:ABBREVIATION
MONDO:0013251	Birbeck granule deficiency	OMIM:613393	birbeck granule deficiency	oio:hasExactSynonym	Birbeck granule deficiency	
MONDO:0013252	Warsaw breakage syndrome	OMIM:613398	warsaw breakage syndrome	oio:hasExactSynonym	Warsaw breakage syndrome	
MONDO:0013252	Warsaw breakage syndrome	OMIM:613398	warsaw breakage syndrome	oio:hasExactSynonym	WABS	MONDO:ABBREVIATION
MONDO:0013253	breast-ovarian cancer, familial, susceptibility to, 3	OMIM:613399	breast-ovarian cancer, familial, susceptibility to, 3	oio:hasExactSynonym	breast-ovarian cancer, familial, susceptibility to, 3	MONDO:CLINGEN_LABEL
MONDO:0013254	microcephaly, seizures, and developmental delay	OMIM:613402	microcephaly, seizures, and developmental delay	oio:hasExactSynonym	microcephaly, seizures, and developmental delay	MONDO:CLINGEN_LABEL
MONDO:0013255	arthrogryposis, renal dysfunction, and cholestasis 2	OMIM:613404	arthrogryposis, renal dysfunction, and cholestasis 2	oio:hasExactSynonym	arthrogryposis, renal dysfunction, and cholestasis 2	MONDO:CLINGEN_LABEL
MONDO:0013257	leprosy, susceptibility to, 6	OMIM:613407	leprosy, susceptibility to, 6	oio:hasExactSynonym	leprosy, susceptibility to, 6	
MONDO:0013257	leprosy, susceptibility to, 6	OMIM:613407	leprosy, susceptibility to, 6	oio:hasExactSynonym	LPRS6	MONDO:ABBREVIATION
MONDO:0013258	autism, susceptibility to, 16	OMIM:613410	autism, susceptibility to, 16	oio:hasExactSynonym	autism, susceptibility to, 16	
MONDO:0013260	esophagitis, eosinophilic, 2	OMIM:613412	esophagitis, eosinophilic, 2	oio:hasExactSynonym	esophagitis, eosinophilic, 2	
MONDO:0013260	esophagitis, eosinophilic, 2	OMIM:613412	esophagitis, eosinophilic, 2	oio:hasExactSynonym	EOE2	MONDO:ABBREVIATION
MONDO:0013261	dilated cardiomyopathy 1R	OMIM:613424	cardiomyopathy, dilated, 1r	oio:hasExactSynonym	CMD1R	MONDO:ABBREVIATION
MONDO:0013262	dilated cardiomyopathy 1S	OMIM:613426	cardiomyopathy, dilated, 1s	oio:hasExactSynonym	CMD1S	MONDO:ABBREVIATION
MONDO:0013263	retinitis pigmentosa 54	OMIM:613428	retinitis pigmentosa 54	oio:hasExactSynonym	RP54	MONDO:ABBREVIATION
MONDO:0013263	retinitis pigmentosa 54	OMIM:613428	retinitis pigmentosa 54	oio:hasExactSynonym	retinitis pigmentosa 54	MONDO:CLINGEN_LABEL
MONDO:0013264	amyotrophic lateral sclerosis type 12	OMIM:613435	amyotrophic lateral sclerosis 12 with or without frontotemporal dementia	oio:hasExactSynonym	amyotrophic lateral sclerosis 12 with or without frontotemporal dementia	
MONDO:0013264	amyotrophic lateral sclerosis type 12	OMIM:613435	amyotrophic lateral sclerosis 12 with or without frontotemporal dementia	oio:hasExactSynonym	ALS12	MONDO:ABBREVIATION
MONDO:0013265	autism, susceptibility to, 17	OMIM:613436	autism, susceptibility to, 17	oio:hasExactSynonym	autism, susceptibility to, 17	
MONDO:0013266	intellectual disability, autosomal dominant 20	OMIM:613443	neurodevelopmental disorder with hypotonia, stereotypic hand movements, and impaired language	oio:hasExactSynonym	neurodevelopmental disorder with hypotonia, stereotypic hand movements, and impaired language	
MONDO:0013270	Rett syndrome, congenital variant	OMIM:613454	rett syndrome, congenital variant	oio:hasExactSynonym	Rett syndrome, congenital variant	
MONDO:0013272	chromosome 14q11-q22 deletion syndrome	OMIM:613457	chromosome 14q11-q22 deletion syndrome	oio:hasExactSynonym	chromosome 14q11-q22 deletion syndrome	
MONDO:0013273	chromosome 16p13.3 duplication syndrome	OMIM:613458	chromosome 16p13.3 duplication syndrome	oio:hasExactSynonym	chromosome 16p13.3 duplication syndrome	
MONDO:0013274	retinitis pigmentosa 51	OMIM:613464	retinitis pigmentosa 51	oio:hasExactSynonym	retinitis pigmentosa 51	
MONDO:0013274	retinitis pigmentosa 51	OMIM:613464	retinitis pigmentosa 51	oio:hasExactSynonym	RP51	MONDO:ABBREVIATION
MONDO:0013276	Reynolds syndrome	OMIM:613471	reynolds syndrome	oio:hasExactSynonym	Reynolds syndrome	
MONDO:0013277	developmental and epileptic encephalopathy, 5	OMIM:613477	developmental and epileptic encephalopathy 5	oio:hasExactSynonym	developmental and epileptic encephalopathy 5	
MONDO:0013277	developmental and epileptic encephalopathy, 5	OMIM:613477	developmental and epileptic encephalopathy 5	oio:hasExactSynonym	epileptic encephalopathy, early infantile, 5	
MONDO:0013277	developmental and epileptic encephalopathy, 5	OMIM:613477	developmental and epileptic encephalopathy 5	oio:hasExactSynonym	DEE5	MONDO:ABBREVIATION
MONDO:0013279	long QT syndrome 13	OMIM:613485	long qt syndrome 13	oio:hasExactSynonym	long QT syndrome 13	
MONDO:0013279	long QT syndrome 13	OMIM:613485	long qt syndrome 13	oio:hasExactSynonym	LQT13	MONDO:ABBREVIATION
MONDO:0013280	myxoid liposarcoma	OMIM:613488	myxoid liposarcoma	oio:hasExactSynonym	myxoid liposarcoma	
MONDO:0013281	COG4-congenital disorder of glycosylation	OMIM:613489	congenital disorder of glycosylation, type iij	oio:hasExactSynonym	CDG2J	MONDO:ABBREVIATION
MONDO:0013283	immunodeficiency, common variable, 3	OMIM:613493	immunodeficiency, common variable, 3	oio:hasExactSynonym	immunodeficiency, common variable, 3	MONDO:CLINGEN_LABEL
MONDO:0013284	immunodeficiency, common variable, 4	OMIM:613494	immunodeficiency, common variable, 4	oio:hasExactSynonym	immunodeficiency, common variable, 4	MONDO:CLINGEN_LABEL
MONDO:0013285	immunodeficiency, common variable, 5	OMIM:613495	immunodeficiency, common variable, 5	oio:hasExactSynonym	immunodeficiency, common variable, 5	
MONDO:0013286	immunodeficiency, common variable, 6	OMIM:613496	immunodeficiency, common variable, 6	oio:hasExactSynonym	immunodeficiency, common variable, 6	MONDO:CLINGEN_LABEL
MONDO:0013287	agammaglobulinemia 2, autosomal recessive	OMIM:613500	agammaglobulinemia 2, autosomal recessive	oio:hasExactSynonym	agammaglobulinemia, autosomal recessive, due to IGLL1 defect	
MONDO:0013287	agammaglobulinemia 2, autosomal recessive	OMIM:613500	agammaglobulinemia 2, autosomal recessive	oio:hasExactSynonym	AGM2	MONDO:ABBREVIATION
MONDO:0013287	agammaglobulinemia 2, autosomal recessive	OMIM:613500	agammaglobulinemia 2, autosomal recessive	oio:hasExactSynonym	agammaglobulinemia 2, autosomal recessive	MONDO:CLINGEN_LABEL
MONDO:0013288	agammaglobulinemia 3, autosomal recessive	OMIM:613501	agammaglobulinemia 3, autosomal recessive	oio:hasExactSynonym	agammaglobulinemia 3, autosomal recessive	MONDO:CLINGEN_LABEL
MONDO:0013289	agammaglobulinemia 4, autosomal recessive	OMIM:613502	agammaglobulinemia 4, autosomal recessive	oio:hasExactSynonym	agammaglobulinemia 4, autosomal recessive	MONDO:CLINGEN_LABEL
MONDO:0013290	agammaglobulinemia 5, autosomal dominant	OMIM:613506	agammaglobulinemia 5, autosomal dominant	oio:hasExactSynonym	agammaglobulinemia 5, autosomal dominant	
MONDO:0013292	chromosome 4q21 deletion syndrome	OMIM:613509	chromosome 4q21 deletion syndrome	oio:hasExactSynonym	chromosome 4q21 deletion syndrome	
MONDO:0013293	isolated microphthalmia 6	OMIM:613517	microphthalmia, isolated 6	oio:hasExactSynonym	MCOP6	MONDO:ABBREVIATION
MONDO:0013294	dermatitis, atopic, 8	OMIM:613518	dermatitis, atopic, 8	oio:hasExactSynonym	dermatitis, atopic, 8	
MONDO:0013294	dermatitis, atopic, 8	OMIM:613518	dermatitis, atopic, 8	oio:hasExactSynonym	ATOD8	MONDO:ABBREVIATION
MONDO:0013295	dermatitis, atopic, 9	OMIM:613519	dermatitis, atopic, 9	oio:hasExactSynonym	ATOD9	MONDO:ABBREVIATION
MONDO:0013296	myeloid neoplasm associated with FGFR1 rearrangement	OMIM:613523	chromosome 8p11 myeloproliferative syndrome	oio:hasExactSynonym	stem cell leukemia/lymphoma	
MONDO:0013297	autosomal dominant limb-girdle muscular dystrophy type 1H	OMIM:613530	muscular dystrophy, limb-girdle, type 1h	oio:hasExactSynonym	LGMD1H	MONDO:ABBREVIATION
MONDO:0013298	chromosome 17q21.31 duplication syndrome	OMIM:613533	chromosome 17q21.31 duplication syndrome	oio:hasExactSynonym	chromosome 17q21.31 duplication syndrome	
MONDO:0013299	chromosome 6q11-q14 deletion syndrome	OMIM:613544	chromosome 6q11-q14 deletion syndrome	oio:hasExactSynonym	chromosome 6q11-q14 deletion syndrome	
MONDO:0013301	aromatase deficiency	OMIM:613546	aromatase deficiency	oio:hasExactSynonym	aromatase deficiency	
MONDO:0013302	nephronophthisis 11	OMIM:613550	nephronophthisis 11	oio:hasExactSynonym	nephronophthisis 11	
MONDO:0013302	nephronophthisis 11	OMIM:613550	nephronophthisis 11	oio:hasExactSynonym	NPHP11	MONDO:ABBREVIATION
MONDO:0013303	autoimmune disease, susceptibility to, 6	OMIM:613551	autoimmune disease, susceptibility to, 6	oio:hasExactSynonym	autoimmune disease, susceptibility to, 6	
MONDO:0013304	von Willebrand disease 2	OMIM:613554	von willebrand disease, type 2	oio:hasExactSynonym	VWD2	MONDO:ABBREVIATION
MONDO:0013305	autosomal dominant nonsyndromic hearing loss 51	OMIM:613558	deafness, autosomal dominant 51	oio:hasExactSynonym	chromosome 9q21.11 duplication syndrome	
MONDO:0013306	combined oxidative phosphorylation defect type 7	OMIM:613559	combined oxidative phosphorylation deficiency 7	oio:hasExactSynonym	COXPD7	MONDO:ABBREVIATION
MONDO:0013307	myopathy, lactic acidosis, and sideroblastic anemia 2	OMIM:613561	myopathy, lactic acidosis, and sideroblastic anemia 2	oio:hasExactSynonym	myopathy, lactic acidosis, and sideroblastic anemia 2	
MONDO:0013308	CBL-related disorder	OMIM:613563	noonan syndrome-like disorder with or without juvenile myelomonocytic leukemia	oio:hasExactSynonym	Cbl syndrome	
MONDO:0013309	chromosome 2p12-p11.2 deletion syndrome	OMIM:613564	chromosome 2p12-p11.2 deletion syndrome	oio:hasExactSynonym	chromosome 2p12-p11.2 deletion syndrome	
MONDO:0013311	ectodermal dysplasia-syndactyly syndrome	OMIM:613573	ectodermal dysplasia-syndactyly syndrome 1	oio:hasExactSynonym	EDSS1	MONDO:ABBREVIATION
MONDO:0013312	retinitis pigmentosa 55	OMIM:613575	retinitis pigmentosa 55	oio:hasExactSynonym	retinitis pigmentosa 55	
MONDO:0013312	retinitis pigmentosa 55	OMIM:613575	retinitis pigmentosa 55	oio:hasExactSynonym	RP55	MONDO:ABBREVIATION
MONDO:0013313	ectodermal dysplasia-cutaneous syndactyly syndrome	OMIM:613576	ectodermal dysplasia-syndactyly syndrome 2	oio:hasExactSynonym	EDSS2	MONDO:ABBREVIATION
MONDO:0013314	retinitis pigmentosa 56	OMIM:613581	retinitis pigmentosa 56	oio:hasExactSynonym	retinitis pigmentosa 56	
MONDO:0013314	retinitis pigmentosa 56	OMIM:613581	retinitis pigmentosa 56	oio:hasExactSynonym	RP56	MONDO:ABBREVIATION
MONDO:0013315	retinitis pigmentosa 57	OMIM:613582	retinitis pigmentosa 57	oio:hasExactSynonym	retinitis pigmentosa 57	
MONDO:0013315	retinitis pigmentosa 57	OMIM:613582	retinitis pigmentosa 57	oio:hasExactSynonym	RP57	MONDO:ABBREVIATION
MONDO:0013316	occult macular dystrophy	OMIM:613587	occult macular dystrophy	oio:hasExactSynonym	occult macular dystrophy	
MONDO:0013316	occult macular dystrophy	OMIM:613587	occult macular dystrophy	oio:hasExactSynonym	OCMD	MONDO:ABBREVIATION
MONDO:0013316	occult macular dystrophy	OMIM:613587	occult macular dystrophy	oio:hasExactSynonym	OMD	MONDO:ABBREVIATION
MONDO:0013318	early repolarization associated with ventricular fibrillation	OMIM:613601	early repolarization associated with ventricular fibrillation	oio:hasExactSynonym	early repolarization associated with ventricular fibrillation	
MONDO:0013319	chromosome 4Q32.1-q32.2 triplication syndrome	OMIM:613603	chromosome 4q32.1-q32.2 triplication syndrome	oio:hasExactSynonym	chromosome 4Q32.1-q32.2 triplication syndrome	
MONDO:0013321	forsythe-wakeling syndrome	OMIM:613606	forsythe-wakeling syndrome	oio:hasExactSynonym	FWS	MONDO:ABBREVIATION
MONDO:0013322	epilepsy, familial adult myoclonic, 3	OMIM:613608	epilepsy, familial adult myoclonic, 3	oio:hasExactSynonym	FAME3	MONDO:ABBREVIATION
MONDO:0013323	cranioectodermal dysplasia 2	OMIM:613610	cranioectodermal dysplasia 2	oio:hasExactSynonym	cranioectodermal dysplasia 2	
MONDO:0013325	COG5-congenital disorder of glycosylation	OMIM:613612	congenital disorder of glycosylation, type iii	oio:hasExactSynonym	CDG2I	MONDO:ABBREVIATION
MONDO:0013326	Senior-Loken syndrome 7	OMIM:613615	senior-loken syndrome 7	oio:hasExactSynonym	Senior-Loken syndrome 7	
MONDO:0013328	retinitis pigmentosa 58	OMIM:613617	retinitis pigmentosa 58	oio:hasExactSynonym	retinitis pigmentosa 58	
MONDO:0013328	retinitis pigmentosa 58	OMIM:613617	retinitis pigmentosa 58	oio:hasExactSynonym	RP58	MONDO:ABBREVIATION
MONDO:0013330	agenesis of the corpus callosum and congenital lymphedema	OMIM:613623	agenesis of the corpus callosum and congenital lymphedema	oio:hasExactSynonym	agenesis of the corpus callosum and congenital lymphedema	
MONDO:0013331	factor 5 and Factor VIII, combined deficiency of, 2	OMIM:613625	factor 5 and factor viii, combined deficiency of, 2	oio:hasExactSynonym	factor 5 and Factor VIII, combined deficiency of, 2	MONDO:CLINGEN_LABEL
MONDO:0013332	brachydactyly, type A1, with short stature, scoliosis, microcephaly, ptosis, hearing loss, and intellectual disability	OMIM:613627	tsukahara syndrome	oio:hasExactSynonym	brachydactyly, type A1, with short stature, scoliosis, microcephaly, ptosis, hearing loss, and mental retardation	MONDO:DEPRECATED
MONDO:0013333	odontoid hypoplasia	OMIM:613628	odontoid hypoplasia	oio:hasExactSynonym	odontoid hypoplasia	
MONDO:0013334	cocoon syndrome	OMIM:613630	fetal encasement syndrome	oio:hasExactSynonym	cocoon syndrome	
MONDO:0013334	cocoon syndrome	OMIM:613630	fetal encasement syndrome	oio:hasExactSynonym	fetal encasement syndrome	
MONDO:0013335	tuberculin skin test reactivity, absence of	OMIM:613636	tuberculin skin test reactivity, absence of	oio:hasExactSynonym	tuberculin skin test reactivity, absence of	
MONDO:0013336	chromosome 19p13.13 deletion syndrome	OMIM:613638	chromosome 19p13.13 deletion syndrome	oio:hasExactSynonym	chromosome 19p13.13 deletion syndrome	
MONDO:0013337	neuropathy, hereditary sensory and autonomic, type 1C	OMIM:613640	neuropathy, hereditary sensory and autonomic, type 1c	oio:hasExactSynonym	HSAN1C	MONDO:ABBREVIATION
MONDO:0013338	Charcot-Marie-Tooth disease recessive intermediate B	OMIM:613641	charcot-marie-tooth disease, recessive intermediate B	oio:hasExactSynonym	CMTRIB	MONDO:ABBREVIATION
MONDO:0013339	dilated cardiomyopathy 1GG	OMIM:613642	cardiomyopathy, dilated, 1gg	oio:hasExactSynonym	CMD1GG	MONDO:ABBREVIATION
MONDO:0013340	Parkinson disease 5, autosomal dominant, susceptibility to	OMIM:613643	parkinson disease 5, autosomal dominant, susceptibility to	oio:hasExactSynonym	Parkinson disease 5, autosomal dominant, susceptibility to	
MONDO:0013342	hereditary spastic paraplegia 48	OMIM:613647	spastic paraplegia 48, autosomal recessive	oio:hasExactSynonym	SPG48	MONDO:ABBREVIATION
MONDO:0013343	C1Q deficiency	OMIM:613652	c1q deficiency 1	oio:hasExactSynonym	C1q deficiency	
MONDO:0013343	C1Q deficiency	OMIM:613652	c1q deficiency 1	oio:hasExactSynonym	C1Q deficiency	MONDO:CLINGEN_LABEL
MONDO:0013345	d-2-hydroxyglutaric aciduria 2	OMIM:613657	d-2-hydroxyglutaric aciduria 2	oio:hasExactSynonym	d-2-hydroxyglutaric aciduria 2	
MONDO:0013348	cone-rod dystrophy 15	OMIM:613660	cone-rod dystrophy 15	oio:hasExactSynonym	CORD15	MONDO:ABBREVIATION
MONDO:0013348	cone-rod dystrophy 15	OMIM:613660	cone-rod dystrophy 15	oio:hasExactSynonym	cone-rod dystrophy 15	MONDO:CLINGEN_LABEL
MONDO:0013349	ALG11-congenital disorder of glycosylation	OMIM:613661	congenital disorder of glycosylation, type ip	oio:hasExactSynonym	CDG1P	MONDO:ABBREVIATION
MONDO:0013354	spastic ataxia 4	OMIM:613672	spastic ataxia 4, autosomal recessive	oio:hasExactSynonym	SPAX4	MONDO:ABBREVIATION
MONDO:0013355	congenital dyserythropoietic anemia type 4	OMIM:613673	anemia, congenital dyserythropoietic, type 4	oio:hasExactSynonym	CDAN4	MONDO:ABBREVIATION
MONDO:0013356	vesicoureteral reflux 3	OMIM:613674	vesicoureteral reflux 3	oio:hasExactSynonym	vesicoureteral reflux 3	
MONDO:0013357	chromosome 17q11.2 deletion syndrome, 1.4Mb	OMIM:613675	chromosome 17q11.2 deletion syndrome, 1.4-mb	oio:hasExactSynonym	NF1 microdeletion syndrome	
MONDO:0013357	chromosome 17q11.2 deletion syndrome, 1.4Mb	OMIM:613675	chromosome 17q11.2 deletion syndrome, 1.4-mb	oio:hasExactSynonym	Van Asperen syndrome	
MONDO:0013357	chromosome 17q11.2 deletion syndrome, 1.4Mb	OMIM:613675	chromosome 17q11.2 deletion syndrome, 1.4-mb	oio:hasExactSynonym	chromosome 17q11.2 deletion syndrome, 1.4-MB	
MONDO:0013357	chromosome 17q11.2 deletion syndrome, 1.4Mb	OMIM:613675	chromosome 17q11.2 deletion syndrome, 1.4-mb	oio:hasExactSynonym	neurofibromatosis 1 microdeletion syndrome	
MONDO:0013357	chromosome 17q11.2 deletion syndrome, 1.4Mb	OMIM:618874	chromosome 17q11.2 duplication syndrome, 1.4-mb	oio:hasExactSynonym	NF1 microduplication syndrome	
MONDO:0013358	Seckel syndrome 4	OMIM:613676	seckel syndrome 4	oio:hasExactSynonym	Seckel syndrome 4	
MONDO:0013358	Seckel syndrome 4	OMIM:613676	seckel syndrome 4	oio:hasExactSynonym	SCKL4	MONDO:ABBREVIATION
MONDO:0013359	familial hyperaldosteronism type III	OMIM:603776	hypercholesterolemia, familial, 3	oio:hasExactSynonym	FH3	MONDO:ABBREVIATION
MONDO:0013360	brachyolmia, Maroteaux type	OMIM:613678	brachyolmia type 2	oio:hasExactSynonym	brachyolmia type 2	
MONDO:0013360	brachyolmia, Maroteaux type	OMIM:613678	brachyolmia type 2	oio:hasExactSynonym	brachyolmia, Maroteaux type	
MONDO:0013362	THOC6-related developmental delay-microcephaly-facial dysmorphism syndrome	OMIM:613680	beaulieu-boycott-innes syndrome	oio:hasExactSynonym	Beaulieu-Boycott-Innes syndrome	
MONDO:0013362	THOC6-related developmental delay-microcephaly-facial dysmorphism syndrome	OMIM:613680	beaulieu-boycott-innes syndrome	oio:hasExactSynonym	BBIS	MONDO:ABBREVIATION
MONDO:0013363	chromosome 2q31.1 duplication syndrome	OMIM:613681	chromosome 2q31.1 duplication syndrome	oio:hasExactSynonym	chromosome 2q31.1 duplication syndrome	
MONDO:0013366	spondylocostal dysostosis 4, autosomal recessive	OMIM:613686	spondylocostal dysostosis 4, autosomal recessive	oio:hasExactSynonym	spondylocostal dysostosis 4, autosomal recessive	
MONDO:0013367	long QT syndrome 2	OMIM:613688	long qt syndrome 2	oio:hasExactSynonym	LQT2	MONDO:ABBREVIATION
MONDO:0013367	long QT syndrome 2	OMIM:613688	long qt syndrome 2	oio:hasExactSynonym	long QT syndrome 2	MONDO:CLINGEN_LABEL
MONDO:0013368	mammary-digital-nail syndrome	OMIM:613689	mammary-digital-nail syndrome	oio:hasExactSynonym	mammary-digital-nail syndrome	
MONDO:0013369	hypertrophic cardiomyopathy 7	OMIM:613690	cardiomyopathy, familial hypertrophic, 7	oio:hasExactSynonym	CMH7	MONDO:ABBREVIATION
MONDO:0013370	long QT syndrome 6	OMIM:613693	long qt syndrome 6	oio:hasExactSynonym	long QT syndrome 6	
MONDO:0013370	long QT syndrome 6	OMIM:613693	long qt syndrome 6	oio:hasExactSynonym	LQT6	MONDO:ABBREVIATION
MONDO:0013371	dilated cardiomyopathy 1U	OMIM:613694	cardiomyopathy, dilated, 1u	oio:hasExactSynonym	CMD1U	MONDO:ABBREVIATION
MONDO:0013372	long QT syndrome 5	OMIM:613695	long qt syndrome 5	oio:hasExactSynonym	LQT5	MONDO:ABBREVIATION
MONDO:0013372	long QT syndrome 5	OMIM:613695	long qt syndrome 5	oio:hasExactSynonym	long QT syndrome 5	MONDO:CLINGEN_LABEL
MONDO:0013373	dilated cardiomyopathy 1V	OMIM:613697	cardiomyopathy, dilated, 1v	oio:hasExactSynonym	CMD1V	MONDO:ABBREVIATION
MONDO:0013375	Klippel-Feil syndrome 3, autosomal dominant	OMIM:613702	klippel-feil syndrome 3, autosomal dominant	oio:hasExactSynonym	Klippel-Feil syndrome 3, autosomal dominant	
MONDO:0013377	isolated microphthalmia 7	OMIM:613704	microphthalmia, isolated 7	oio:hasExactSynonym	MCOP7	MONDO:ABBREVIATION
MONDO:0013378	orofacial cleft 10	OMIM:613705	orofacial cleft 10	oio:hasExactSynonym	orofacial cleft 10	
