subject_id	subject_label	comment
ICD10WHO:M21.5		Unmapped
ICD10WHO:M21.6		Unmapped
ICD10WHO:M21.7		Unmapped
ICD10WHO:M21.8		Unmapped
ICD10WHO:M21.9		Unmapped
ICD10WHO:M22		Unmapped
ICD10WHO:M22.0		Unmapped
ICD10WHO:M22.1		Unmapped
ICD10WHO:M22.2		Unmapped
ICD10WHO:M22.3		Unmapped
ICD10WHO:M22.4		Unmapped
ICD10WHO:M22.8		Unmapped
ICD10WHO:M22.9		Unmapped
ICD10WHO:M23		Unmapped
ICD10WHO:M23.0		Unmapped
ICD10WHO:M23.1		Unmapped
ICD10WHO:M23.2		Unmapped
ICD10WHO:M23.3		Unmapped
ICD10WHO:M23.4		Unmapped
ICD10WHO:M23.5		Unmapped
ICD10WHO:M23.6		Unmapped
ICD10WHO:M23.8		Unmapped
ICD10WHO:M23.9		Unmapped
ICD10WHO:M24		Unmapped
ICD10WHO:M24.0		Unmapped
ICD10WHO:M24.1		Unmapped
ICD10WHO:M24.2		Unmapped
ICD10WHO:M24.3		Unmapped
ICD10WHO:M24.4		Unmapped
ICD10WHO:M24.5		Unmapped
ICD10WHO:M24.6		Unmapped
ICD10WHO:M24.7		Unmapped
ICD10WHO:M24.8		Unmapped
ICD10WHO:M24.9		Unmapped
ICD10WHO:M25		Unmapped
ICD10WHO:M25.0		Unmapped
ICD10WHO:M25.1		Unmapped
ICD10WHO:M25.2		Unmapped
ICD10WHO:M25.3		Unmapped
ICD10WHO:M25.4		Unmapped
ICD10WHO:M25.5		Unmapped
ICD10WHO:M25.6		Unmapped
ICD10WHO:M25.7		Unmapped
ICD10WHO:M25.8		Unmapped
ICD10WHO:M25.9		Unmapped
ICD10WHO:M30		Unmapped
ICD10WHO:M30-M36		Unmapped
ICD10WHO:M30.0		Unmapped
ICD10WHO:M30.1		Unmapped
ICD10WHO:M30.2		Unmapped
ICD10WHO:M30.3		Unmapped
ICD10WHO:M30.8		Unmapped
ICD10WHO:M31		Unmapped
ICD10WHO:M31.0		Unmapped
ICD10WHO:M31.1		Unmapped
ICD10WHO:M31.3		Unmapped
ICD10WHO:M31.4		Unmapped
ICD10WHO:M31.5		Unmapped
ICD10WHO:M31.6		Unmapped
ICD10WHO:M31.7		Unmapped
ICD10WHO:M31.8		Unmapped
ICD10WHO:M31.9		Unmapped
ICD10WHO:M32		Unmapped
ICD10WHO:M32.0		Unmapped
ICD10WHO:M32.1		Unmapped
ICD10WHO:M32.8		Unmapped
ICD10WHO:M32.9		Unmapped
ICD10WHO:M33		Unmapped
ICD10WHO:M33.0		Unmapped
ICD10WHO:M33.1		Unmapped
ICD10WHO:M33.2		Unmapped
ICD10WHO:M33.9		Unmapped
ICD10WHO:M34		Unmapped
ICD10WHO:M34.0		Unmapped
ICD10WHO:M34.1		Unmapped
ICD10WHO:M34.2		Unmapped
ICD10WHO:M34.8		Unmapped
ICD10WHO:M34.9		Unmapped
ICD10WHO:M35		Unmapped
ICD10WHO:M35.0		Unmapped
ICD10WHO:M35.1		Unmapped
ICD10WHO:M35.2		Unmapped
ICD10WHO:M35.3		Unmapped
ICD10WHO:M35.4		Unmapped
ICD10WHO:M35.5		Unmapped
ICD10WHO:M35.6		Unmapped
ICD10WHO:M35.7		Unmapped
ICD10WHO:M35.8		Unmapped
ICD10WHO:M35.9		Unmapped
ICD10WHO:M36		Unmapped
ICD10WHO:M36.0		Unmapped
ICD10WHO:M36.1		Unmapped
ICD10WHO:M36.2		Unmapped
ICD10WHO:M36.3		Unmapped
ICD10WHO:M36.4		Unmapped
ICD10WHO:M36.8		Unmapped
ICD10WHO:M40		Unmapped
ICD10WHO:M40-M43		Unmapped
ICD10WHO:M40-M54		Unmapped
ICD10WHO:M40.0		Unmapped
ICD10WHO:M40.1		Unmapped
ICD10WHO:M40.2		Unmapped
ICD10WHO:M40.3		Unmapped
ICD10WHO:M40.4		Unmapped
ICD10WHO:M40.5		Unmapped
ICD10WHO:M41		Unmapped
ICD10WHO:M41.0		Unmapped
ICD10WHO:M41.1		Unmapped
ICD10WHO:M41.2		Unmapped
ICD10WHO:M41.3		Unmapped
ICD10WHO:M41.4		Unmapped
ICD10WHO:M41.5		Unmapped
ICD10WHO:M41.8		Unmapped
ICD10WHO:M41.9		Unmapped
ICD10WHO:M42		Unmapped
ICD10WHO:M42.0		Unmapped
ICD10WHO:M42.1		Unmapped
ICD10WHO:M42.9		Unmapped
ICD10WHO:M43		Unmapped
ICD10WHO:M43.0		Unmapped
ICD10WHO:M43.1		Unmapped
ICD10WHO:M43.2		Unmapped
ICD10WHO:M43.3		Unmapped
ICD10WHO:M43.4		Unmapped
ICD10WHO:M43.5		Unmapped
ICD10WHO:M43.6		Unmapped
ICD10WHO:M43.8		Unmapped
ICD10WHO:M43.9		Unmapped
ICD10WHO:M45		Unmapped
ICD10WHO:M45-M49		Unmapped
ICD10WHO:M46		Unmapped
ICD10WHO:M46.0		Unmapped
ICD10WHO:M46.1		Unmapped
ICD10WHO:M46.2		Unmapped
ICD10WHO:M46.3		Unmapped
ICD10WHO:M46.4		Unmapped
ICD10WHO:M46.5		Unmapped
ICD10WHO:M46.8		Unmapped
ICD10WHO:M46.9		Unmapped
ICD10WHO:M47		Unmapped
ICD10WHO:M47.0		Unmapped
ICD10WHO:M47.1		Unmapped
ICD10WHO:M47.2		Unmapped
ICD10WHO:M47.8		Unmapped
ICD10WHO:M47.9		Unmapped
ICD10WHO:M48		Unmapped
ICD10WHO:M48.0		Unmapped
ICD10WHO:M48.1		Unmapped
ICD10WHO:M48.2		Unmapped
ICD10WHO:M48.3		Unmapped
ICD10WHO:M48.4		Unmapped
ICD10WHO:M48.5		Unmapped
ICD10WHO:M48.8		Unmapped
ICD10WHO:M48.9		Unmapped
ICD10WHO:M49		Unmapped
ICD10WHO:M49.0		Unmapped
ICD10WHO:M49.1		Unmapped
ICD10WHO:M49.2		Unmapped
ICD10WHO:M49.3		Unmapped
ICD10WHO:M49.4		Unmapped
ICD10WHO:M49.5		Unmapped
ICD10WHO:M49.8		Unmapped
ICD10WHO:M50		Unmapped
ICD10WHO:M50-M54		Unmapped
ICD10WHO:M50.0		Unmapped
ICD10WHO:M50.1		Unmapped
ICD10WHO:M50.2		Unmapped
ICD10WHO:M50.3		Unmapped
ICD10WHO:M50.8		Unmapped
ICD10WHO:M50.9		Unmapped
ICD10WHO:M51		Unmapped
ICD10WHO:M51.0		Unmapped
ICD10WHO:M51.1		Unmapped
ICD10WHO:M51.2		Unmapped
ICD10WHO:M51.3		Unmapped
ICD10WHO:M51.4		Unmapped
ICD10WHO:M51.8		Unmapped
ICD10WHO:M51.9		Unmapped
ICD10WHO:M53		Unmapped
ICD10WHO:M53.0		Unmapped
ICD10WHO:M53.1		Unmapped
ICD10WHO:M53.2		Unmapped
ICD10WHO:M53.3		Unmapped
ICD10WHO:M53.8		Unmapped
ICD10WHO:M53.9		Unmapped
ICD10WHO:M54		Unmapped
ICD10WHO:M54.0		Unmapped
ICD10WHO:M54.1		Unmapped
ICD10WHO:M54.2		Unmapped
ICD10WHO:M54.3		Unmapped
ICD10WHO:M54.4		Unmapped
ICD10WHO:M54.5		Unmapped
ICD10WHO:M54.6		Unmapped
ICD10WHO:M54.8		Unmapped
ICD10WHO:M54.9		Unmapped
ICD10WHO:M60		Unmapped
ICD10WHO:M60-M63		Unmapped
ICD10WHO:M60-M79		Unmapped
ICD10WHO:M60.0		Unmapped
ICD10WHO:M60.1		Unmapped
ICD10WHO:M60.2		Unmapped
ICD10WHO:M60.8		Unmapped
ICD10WHO:M60.9		Unmapped
ICD10WHO:M61		Unmapped
ICD10WHO:M61.0		Unmapped
ICD10WHO:M61.1		Unmapped
ICD10WHO:M61.2		Unmapped
ICD10WHO:M61.3		Unmapped
ICD10WHO:M61.4		Unmapped
ICD10WHO:M61.5		Unmapped
ICD10WHO:M61.9		Unmapped
ICD10WHO:M62		Unmapped
ICD10WHO:M62.0		Unmapped
ICD10WHO:M62.1		Unmapped
ICD10WHO:M62.2		Unmapped
ICD10WHO:M62.3		Unmapped
ICD10WHO:M62.4		Unmapped
ICD10WHO:M62.5		Unmapped
ICD10WHO:M62.6		Unmapped
ICD10WHO:M62.8		Unmapped
ICD10WHO:M62.9		Unmapped
ICD10WHO:M63		Unmapped
ICD10WHO:M63.0		Unmapped
ICD10WHO:M63.1		Unmapped
ICD10WHO:M63.2		Unmapped
ICD10WHO:M63.3		Unmapped
ICD10WHO:M63.8		Unmapped
ICD10WHO:M65		Unmapped
ICD10WHO:M65-M68		Unmapped
ICD10WHO:M65.0		Unmapped
ICD10WHO:M65.1		Unmapped
ICD10WHO:M65.2		Unmapped
ICD10WHO:M65.3		Unmapped
ICD10WHO:M65.4		Unmapped
ICD10WHO:M65.8		Unmapped
ICD10WHO:M65.9		Unmapped
ICD10WHO:M66		Unmapped
ICD10WHO:M66.0		Unmapped
ICD10WHO:M66.1		Unmapped
ICD10WHO:M66.2		Unmapped
ICD10WHO:M66.3		Unmapped
ICD10WHO:M66.4		Unmapped
ICD10WHO:M66.5		Unmapped
ICD10WHO:M67		Unmapped
ICD10WHO:M67.0		Unmapped
ICD10WHO:M67.1		Unmapped
ICD10WHO:M67.2		Unmapped
ICD10WHO:M67.3		Unmapped
ICD10WHO:M67.4		Unmapped
ICD10WHO:M67.8		Unmapped
ICD10WHO:M67.9		Unmapped
ICD10WHO:M68		Unmapped
ICD10WHO:M68.0		Unmapped
ICD10WHO:M68.8		Unmapped
ICD10WHO:M70		Unmapped
ICD10WHO:M70-M79		Unmapped
ICD10WHO:M70.0		Unmapped
ICD10WHO:M70.1		Unmapped
ICD10WHO:M70.2		Unmapped
ICD10WHO:M70.3		Unmapped
ICD10WHO:M70.4		Unmapped
ICD10WHO:M70.5		Unmapped
ICD10WHO:M70.6		Unmapped
ICD10WHO:M70.7		Unmapped
ICD10WHO:M70.8		Unmapped
ICD10WHO:M70.9		Unmapped
ICD10WHO:M71		Unmapped
ICD10WHO:M71.0		Unmapped
ICD10WHO:M71.1		Unmapped
ICD10WHO:M71.2		Unmapped
ICD10WHO:M71.3		Unmapped
ICD10WHO:M71.4		Unmapped
ICD10WHO:M71.5		Unmapped
ICD10WHO:M71.8		Unmapped
ICD10WHO:M71.9		Unmapped
ICD10WHO:M72		Unmapped
ICD10WHO:M72.0		Unmapped
ICD10WHO:M72.1		Unmapped
ICD10WHO:M72.2		Unmapped
ICD10WHO:M72.4		Unmapped
ICD10WHO:M72.6		Unmapped
ICD10WHO:M72.8		Unmapped
ICD10WHO:M72.9		Unmapped
ICD10WHO:M73		Unmapped
ICD10WHO:M73.0		Unmapped
ICD10WHO:M73.1		Unmapped
ICD10WHO:M73.8		Unmapped
ICD10WHO:M75		Unmapped
ICD10WHO:M75.0		Unmapped
ICD10WHO:M75.2		Unmapped
ICD10WHO:M75.3		Unmapped
ICD10WHO:M75.4		Unmapped
ICD10WHO:M75.5		Unmapped
ICD10WHO:M75.6		Unmapped
ICD10WHO:M75.8		Unmapped
ICD10WHO:M75.9		Unmapped
ICD10WHO:M76		Unmapped
ICD10WHO:M76.0		Unmapped
ICD10WHO:M76.1		Unmapped
ICD10WHO:M76.2		Unmapped
ICD10WHO:M76.3		Unmapped
ICD10WHO:M76.4		Unmapped
ICD10WHO:M76.5		Unmapped
ICD10WHO:M76.6		Unmapped
ICD10WHO:M76.7		Unmapped
ICD10WHO:M76.8		Unmapped
ICD10WHO:M76.9		Unmapped
ICD10WHO:M77		Unmapped
ICD10WHO:M77.0		Unmapped
ICD10WHO:M77.1		Unmapped
ICD10WHO:M77.2		Unmapped
ICD10WHO:M77.3		Unmapped
ICD10WHO:M77.4		Unmapped
ICD10WHO:M77.5		Unmapped
ICD10WHO:M77.8		Unmapped
ICD10WHO:M77.9		Unmapped
ICD10WHO:M79		Unmapped
ICD10WHO:M79.0		Unmapped
ICD10WHO:M79.1		Unmapped
ICD10WHO:M79.2		Unmapped
ICD10WHO:M79.3		Unmapped
ICD10WHO:M79.4		Unmapped
ICD10WHO:M79.5		Unmapped
ICD10WHO:M79.6		Unmapped
ICD10WHO:M79.7		Unmapped
ICD10WHO:M79.8		Unmapped
ICD10WHO:M79.9		Unmapped
ICD10WHO:M80		Unmapped
ICD10WHO:M80-M85		Unmapped
ICD10WHO:M80-M94		Unmapped
ICD10WHO:M80.0		Unmapped
ICD10WHO:M80.1		Unmapped
ICD10WHO:M80.2		Unmapped
ICD10WHO:M80.3		Unmapped
ICD10WHO:M80.4		Unmapped
ICD10WHO:M80.5		Unmapped
ICD10WHO:M80.8		Unmapped
ICD10WHO:M80.9		Unmapped
ICD10WHO:M81		Unmapped
ICD10WHO:M81.0		Unmapped
ICD10WHO:M81.1		Unmapped
ICD10WHO:M81.2		Unmapped
ICD10WHO:M81.3		Unmapped
ICD10WHO:M81.4		Unmapped
ICD10WHO:M81.5		Unmapped
ICD10WHO:M81.6		Unmapped
ICD10WHO:M81.8		Unmapped
ICD10WHO:M81.9		Unmapped
ICD10WHO:M82		Unmapped
ICD10WHO:M82.0		Unmapped
ICD10WHO:M82.1		Unmapped
ICD10WHO:M82.8		Unmapped
ICD10WHO:M83		Unmapped
ICD10WHO:M83.0		Unmapped
ICD10WHO:M83.1		Unmapped
ICD10WHO:M83.2		Unmapped
ICD10WHO:M83.3		Unmapped
ICD10WHO:M83.4		Unmapped
ICD10WHO:M83.5		Unmapped
ICD10WHO:M83.8		Unmapped
ICD10WHO:M83.9		Unmapped
ICD10WHO:M84		Unmapped
ICD10WHO:M84.0		Unmapped
ICD10WHO:M84.1		Unmapped
ICD10WHO:M84.2		Unmapped
ICD10WHO:M84.3		Unmapped
ICD10WHO:M84.4		Unmapped
ICD10WHO:M84.8		Unmapped
ICD10WHO:M84.9		Unmapped
ICD10WHO:M85		Unmapped
ICD10WHO:M85.0		Unmapped
ICD10WHO:M85.1		Unmapped
ICD10WHO:M85.2		Unmapped
ICD10WHO:M85.3		Unmapped
ICD10WHO:M85.4		Unmapped
ICD10WHO:M85.5		Unmapped
ICD10WHO:M85.6		Unmapped
ICD10WHO:M85.8		Unmapped
ICD10WHO:M85.9		Unmapped
ICD10WHO:M86		Unmapped
ICD10WHO:M86-M90		Unmapped
ICD10WHO:M86.0		Unmapped
ICD10WHO:M86.1		Unmapped
ICD10WHO:M86.2		Unmapped
ICD10WHO:M86.3		Unmapped
ICD10WHO:M86.4		Unmapped
ICD10WHO:M86.5		Unmapped
ICD10WHO:M86.6		Unmapped
ICD10WHO:M86.8		Unmapped
ICD10WHO:M86.9		Unmapped
ICD10WHO:M87		Unmapped
ICD10WHO:M87.0		Unmapped
ICD10WHO:M87.1		Unmapped
ICD10WHO:M87.2		Unmapped
ICD10WHO:M87.3		Unmapped
ICD10WHO:M87.8		Unmapped
ICD10WHO:M87.9		Unmapped
ICD10WHO:M88		Unmapped
ICD10WHO:M88.0		Unmapped
ICD10WHO:M88.8		Unmapped
ICD10WHO:M88.9		Unmapped
ICD10WHO:M89		Unmapped
ICD10WHO:M89.0		Unmapped
ICD10WHO:M89.1		Unmapped
ICD10WHO:M89.2		Unmapped
ICD10WHO:M89.3		Unmapped
ICD10WHO:M89.4		Unmapped
ICD10WHO:M89.5		Unmapped
ICD10WHO:M89.6		Unmapped
ICD10WHO:M89.8		Unmapped
ICD10WHO:M89.9		Unmapped
ICD10WHO:M90		Unmapped
ICD10WHO:M90.0		Unmapped
ICD10WHO:M90.1		Unmapped
ICD10WHO:M90.2		Unmapped
ICD10WHO:M90.3		Unmapped
ICD10WHO:M90.4		Unmapped
ICD10WHO:M90.5		Unmapped
ICD10WHO:M90.6		Unmapped
ICD10WHO:M90.7		Unmapped
ICD10WHO:M90.8		Unmapped
ICD10WHO:M91		Unmapped
ICD10WHO:M91-M94		Unmapped
ICD10WHO:M91.0		Unmapped
ICD10WHO:M91.1		Unmapped
ICD10WHO:M91.2		Unmapped
ICD10WHO:M91.3		Unmapped
ICD10WHO:M91.8		Unmapped
ICD10WHO:M91.9		Unmapped
ICD10WHO:M92		Unmapped
ICD10WHO:M92.0		Unmapped
ICD10WHO:M92.1		Unmapped
ICD10WHO:M92.2		Unmapped
ICD10WHO:M92.3		Unmapped
ICD10WHO:M92.4		Unmapped
ICD10WHO:M92.5		Unmapped
ICD10WHO:M92.6		Unmapped
ICD10WHO:M92.7		Unmapped
ICD10WHO:M92.8		Unmapped
ICD10WHO:M92.9		Unmapped
ICD10WHO:M93		Unmapped
ICD10WHO:M93.0		Unmapped
ICD10WHO:M93.1		Unmapped
ICD10WHO:M93.2		Unmapped
ICD10WHO:M93.8		Unmapped
ICD10WHO:M93.9		Unmapped
ICD10WHO:M94		Unmapped
ICD10WHO:M94.0		Unmapped
ICD10WHO:M94.1		Unmapped
ICD10WHO:M94.2		Unmapped
ICD10WHO:M94.3		Unmapped
ICD10WHO:M94.8		Unmapped
ICD10WHO:M94.9		Unmapped
ICD10WHO:M95		Unmapped
ICD10WHO:M95-M99		Unmapped
ICD10WHO:M95.0		Unmapped
ICD10WHO:M95.1		Unmapped
ICD10WHO:M95.2		Unmapped
ICD10WHO:M95.3		Unmapped
ICD10WHO:M95.4		Unmapped
ICD10WHO:M95.5		Unmapped
ICD10WHO:M95.8		Unmapped
ICD10WHO:M95.9		Unmapped
ICD10WHO:M96		Unmapped
ICD10WHO:M96.0		Unmapped
ICD10WHO:M96.1		Unmapped
ICD10WHO:M96.2		Unmapped
ICD10WHO:M96.3		Unmapped
ICD10WHO:M96.4		Unmapped
ICD10WHO:M96.5		Unmapped
ICD10WHO:M96.6		Unmapped
ICD10WHO:M96.8		Unmapped
ICD10WHO:M96.9		Unmapped
ICD10WHO:M99		Unmapped
ICD10WHO:M99.0		Unmapped
ICD10WHO:M99.1		Unmapped
ICD10WHO:M99.2		Unmapped
ICD10WHO:M99.3		Unmapped
ICD10WHO:M99.4		Unmapped
ICD10WHO:M99.5		Unmapped
ICD10WHO:M99.6		Unmapped
ICD10WHO:M99.7		Unmapped
ICD10WHO:M99.8		Unmapped
ICD10WHO:M99.9		Unmapped
ICD10WHO:N00		Unmapped
ICD10WHO:N00-N08		Unmapped
ICD10WHO:N00.0		Unmapped
ICD10WHO:N00.1		Unmapped
ICD10WHO:N00.2		Unmapped
ICD10WHO:N00.3		Unmapped
ICD10WHO:N00.4		Unmapped
ICD10WHO:N00.5		Unmapped
ICD10WHO:N00.6		Unmapped
ICD10WHO:N00.7		Unmapped
ICD10WHO:N00.8		Unmapped
ICD10WHO:N00.9		Unmapped
ICD10WHO:N01		Unmapped
ICD10WHO:N01.0		Unmapped
ICD10WHO:N01.1		Unmapped
ICD10WHO:N01.2		Unmapped
ICD10WHO:N01.3		Unmapped
ICD10WHO:N01.4		Unmapped
ICD10WHO:N01.5		Unmapped
ICD10WHO:N01.6		Unmapped
ICD10WHO:N01.7		Unmapped
ICD10WHO:N01.8		Unmapped
ICD10WHO:N01.9		Unmapped
ICD10WHO:N02		Unmapped
ICD10WHO:N02.0		Unmapped
ICD10WHO:N02.1		Unmapped
ICD10WHO:N02.2		Unmapped
ICD10WHO:N02.3		Unmapped
ICD10WHO:N02.4		Unmapped
ICD10WHO:N02.5		Unmapped
ICD10WHO:N02.6		Unmapped
ICD10WHO:N02.7		Unmapped
ICD10WHO:N02.8		Unmapped
ICD10WHO:N02.9		Unmapped
ICD10WHO:N03		Unmapped
ICD10WHO:N03.0		Unmapped
ICD10WHO:N03.1		Unmapped
ICD10WHO:N03.2		Unmapped
ICD10WHO:N03.3		Unmapped
ICD10WHO:N03.4		Unmapped
ICD10WHO:N03.5		Unmapped
ICD10WHO:N03.6		Unmapped
ICD10WHO:N03.7		Unmapped
ICD10WHO:N03.8		Unmapped
ICD10WHO:N03.9		Unmapped
ICD10WHO:N04		Unmapped
ICD10WHO:N04.0		Unmapped
ICD10WHO:N04.1		Unmapped
ICD10WHO:N04.2		Unmapped
ICD10WHO:N04.3		Unmapped
ICD10WHO:N04.4		Unmapped
ICD10WHO:N04.5		Unmapped
ICD10WHO:N04.6		Unmapped
ICD10WHO:N04.7		Unmapped
ICD10WHO:N04.8		Unmapped
ICD10WHO:N04.9		Unmapped
ICD10WHO:N05		Unmapped
ICD10WHO:N05.0		Unmapped
ICD10WHO:N05.1		Unmapped
ICD10WHO:N05.2		Unmapped
ICD10WHO:N05.3		Unmapped
ICD10WHO:N05.4		Unmapped
ICD10WHO:N05.5		Unmapped
ICD10WHO:N05.6		Unmapped
ICD10WHO:N05.7		Unmapped
ICD10WHO:N05.8		Unmapped
ICD10WHO:N05.9		Unmapped
ICD10WHO:N06		Unmapped
ICD10WHO:N06.0		Unmapped
ICD10WHO:N06.1		Unmapped
ICD10WHO:N06.2		Unmapped
ICD10WHO:N06.3		Unmapped
ICD10WHO:N06.4		Unmapped
ICD10WHO:N06.5		Unmapped
ICD10WHO:N06.6		Unmapped
ICD10WHO:N06.7		Unmapped
ICD10WHO:N06.8		Unmapped
ICD10WHO:N06.9		Unmapped
ICD10WHO:N07		Unmapped
ICD10WHO:N07.0		Unmapped
ICD10WHO:N07.1		Unmapped
ICD10WHO:N07.2		Unmapped
ICD10WHO:N07.3		Unmapped
ICD10WHO:N07.4		Unmapped
ICD10WHO:N07.5		Unmapped
ICD10WHO:N07.6		Unmapped
ICD10WHO:N07.7		Unmapped
ICD10WHO:N07.8		Unmapped
ICD10WHO:N07.9		Unmapped
ICD10WHO:N08		Unmapped
ICD10WHO:N08.0		Unmapped
ICD10WHO:N08.1		Unmapped
ICD10WHO:N08.2		Unmapped
ICD10WHO:N08.3		Unmapped
ICD10WHO:N08.4		Unmapped
ICD10WHO:N08.5		Unmapped
ICD10WHO:N08.8		Unmapped
ICD10WHO:N10		Unmapped
ICD10WHO:N10-N16		Unmapped
ICD10WHO:N11		Unmapped
ICD10WHO:N11.0		Unmapped
ICD10WHO:N11.1		Unmapped
ICD10WHO:N11.8		Unmapped
ICD10WHO:N11.9		Unmapped
ICD10WHO:N12		Unmapped
ICD10WHO:N13		Unmapped
ICD10WHO:N13.0		Unmapped
ICD10WHO:N13.1		Unmapped
ICD10WHO:N13.2		Unmapped
ICD10WHO:N13.3		Unmapped
ICD10WHO:N13.4		Unmapped
ICD10WHO:N13.5		Unmapped
ICD10WHO:N13.6		Unmapped
ICD10WHO:N13.7		Unmapped
ICD10WHO:N13.8		Unmapped
ICD10WHO:N13.9		Unmapped
ICD10WHO:N14		Unmapped
ICD10WHO:N14.0		Unmapped
ICD10WHO:N14.1		Unmapped
ICD10WHO:N14.2		Unmapped
ICD10WHO:N14.3		Unmapped
ICD10WHO:N14.4		Unmapped
ICD10WHO:N15		Unmapped
ICD10WHO:N15.0		Unmapped
ICD10WHO:N15.1		Unmapped
ICD10WHO:N15.8		Unmapped
ICD10WHO:N15.9		Unmapped
ICD10WHO:N16		Unmapped
ICD10WHO:N16.0		Unmapped
ICD10WHO:N16.1		Unmapped
ICD10WHO:N16.2		Unmapped
ICD10WHO:N16.3		Unmapped
ICD10WHO:N16.4		Unmapped
ICD10WHO:N16.5		Unmapped
ICD10WHO:N16.8		Unmapped
ICD10WHO:N17		Unmapped
ICD10WHO:N17-N19		Unmapped
ICD10WHO:N17.0		Unmapped
ICD10WHO:N17.1		Unmapped
ICD10WHO:N17.2		Unmapped
ICD10WHO:N17.8		Unmapped
ICD10WHO:N17.9		Unmapped
ICD10WHO:N18		Unmapped
ICD10WHO:N18.1		Unmapped
ICD10WHO:N18.2		Unmapped
ICD10WHO:N18.3		Unmapped
ICD10WHO:N18.4		Unmapped
ICD10WHO:N18.5		Unmapped
ICD10WHO:N18.9		Unmapped
ICD10WHO:N19		Unmapped
ICD10WHO:N20		Unmapped
ICD10WHO:N20-N23		Unmapped
ICD10WHO:N20.0		Unmapped
ICD10WHO:N20.1		Unmapped
ICD10WHO:N20.2		Unmapped
ICD10WHO:N20.9		Unmapped
ICD10WHO:N21		Unmapped
ICD10WHO:N21.0		Unmapped
ICD10WHO:N21.1		Unmapped
ICD10WHO:N21.8		Unmapped
ICD10WHO:N21.9		Unmapped
ICD10WHO:N22		Unmapped
ICD10WHO:N22.0		Unmapped
ICD10WHO:N22.8		Unmapped
ICD10WHO:N23		Unmapped
ICD10WHO:N25		Unmapped
ICD10WHO:N25-N29		Unmapped
ICD10WHO:N25.0		Unmapped
ICD10WHO:N25.1		Unmapped
ICD10WHO:N25.8		Unmapped
ICD10WHO:N25.9		Unmapped
ICD10WHO:N26		Unmapped
ICD10WHO:N27		Unmapped
ICD10WHO:N27.0		Unmapped
ICD10WHO:N27.1		Unmapped
ICD10WHO:N27.9		Unmapped
ICD10WHO:N28		Unmapped
ICD10WHO:N28.0		Unmapped
ICD10WHO:N28.1		Unmapped
ICD10WHO:N28.8		Unmapped
ICD10WHO:N28.9		Unmapped
ICD10WHO:N29		Unmapped
ICD10WHO:N29.0		Unmapped
ICD10WHO:N29.1		Unmapped
ICD10WHO:N29.8		Unmapped
ICD10WHO:N30		Unmapped
ICD10WHO:N30-N39		Unmapped
ICD10WHO:N30.0		Unmapped
ICD10WHO:N30.1		Unmapped
ICD10WHO:N30.2		Unmapped
ICD10WHO:N30.3		Unmapped
ICD10WHO:N30.4		Unmapped
ICD10WHO:N30.8		Unmapped
ICD10WHO:N30.9		Unmapped
ICD10WHO:N31		Unmapped
ICD10WHO:N31.0		Unmapped
ICD10WHO:N31.1		Unmapped
ICD10WHO:N31.2		Unmapped
ICD10WHO:N31.8		Unmapped
ICD10WHO:N31.9		Unmapped
ICD10WHO:N32		Unmapped
ICD10WHO:N32.0		Unmapped
ICD10WHO:N32.1		Unmapped
ICD10WHO:N32.2		Unmapped
ICD10WHO:N32.3		Unmapped
ICD10WHO:N32.4		Unmapped
ICD10WHO:N32.8		Unmapped
ICD10WHO:N32.9		Unmapped
ICD10WHO:N33		Unmapped
ICD10WHO:N33.0		Unmapped
ICD10WHO:N33.8		Unmapped
ICD10WHO:N34		Unmapped
ICD10WHO:N34.0		Unmapped
ICD10WHO:N34.1		Unmapped
ICD10WHO:N34.2		Unmapped
ICD10WHO:N34.3		Unmapped
ICD10WHO:N35		Unmapped
ICD10WHO:N35.0		Unmapped
ICD10WHO:N35.1		Unmapped
ICD10WHO:N35.8		Unmapped
ICD10WHO:N35.9		Unmapped
ICD10WHO:N36		Unmapped
ICD10WHO:N36.0		Unmapped
ICD10WHO:N36.1		Unmapped
ICD10WHO:N36.2		Unmapped
ICD10WHO:N36.3		Unmapped
ICD10WHO:N36.8		Unmapped
ICD10WHO:N36.9		Unmapped
ICD10WHO:N37		Unmapped
ICD10WHO:N37.0		Unmapped
ICD10WHO:N37.8		Unmapped
ICD10WHO:N39		Unmapped
ICD10WHO:N39.0		Unmapped
ICD10WHO:N39.1		Unmapped
ICD10WHO:N39.2		Unmapped
ICD10WHO:N39.3		Unmapped
ICD10WHO:N39.4		Unmapped
ICD10WHO:N39.8		Unmapped
ICD10WHO:N39.9		Unmapped
ICD10WHO:N40		Unmapped
ICD10WHO:N41		Unmapped
ICD10WHO:N41.0		Unmapped
ICD10WHO:N41.1		Unmapped
ICD10WHO:N41.2		Unmapped
ICD10WHO:N41.3		Unmapped
ICD10WHO:N41.8		Unmapped
ICD10WHO:N41.9		Unmapped
ICD10WHO:N42		Unmapped
ICD10WHO:N42.0		Unmapped
ICD10WHO:N42.1		Unmapped
ICD10WHO:N42.3		Unmapped
ICD10WHO:N42.8		Unmapped
ICD10WHO:N42.9		Unmapped
ICD10WHO:N43		Unmapped
ICD10WHO:N43.0		Unmapped
ICD10WHO:N43.1		Unmapped
ICD10WHO:N43.2		Unmapped
ICD10WHO:N43.3		Unmapped
ICD10WHO:N43.4		Unmapped
ICD10WHO:N44		Unmapped
ICD10WHO:N45		Unmapped
