subject_id	object_id	subject_label	object_label	in_icd10cm
MONDO:0018425	MONDO:0015548	Huntington disease-like syndrome due to C9ORF72 expansions	Huntington disease-like syndrome	True
MONDO:0012789	MONDO:0018329	dystonia 16	persistent combined dystonia	True
MONDO:0003828	MONDO:0019927	growth hormone-producing pituitary gland carcinoma	growth hormone-producing pituitary gland neoplasm	True
MONDO:0005662	MONDO:0024270	balantidiasis	parasitic intestinal disorder	True
MONDO:0004849	MONDO:0005002	pulmonary emphysema	chronic obstructive pulmonary disease	True
MONDO:0019947	MONDO:0020704	rippling muscle disease 2		True
MONDO:0015378	MONDO:0015476	fourth branchial cleft anomaly	cysts and fistulae of the face and oral cavity	True
MONDO:0007683	MONDO:0003847	Grant syndrome	hereditary disease	True
MONDO:0014098	MONDO:0020088	CIDEC-related familial partial lipodystrophy	familial partial lipodystrophy	True
MONDO:0012658	MONDO:0800093	brachydactyly type B2	dysostosis with brachydactyly without extraskeletal manifestations	True
MONDO:0017858	MONDO:0020703	acute erythroid leukemia	erythroid neoplasm	True
MONDO:0021499	MONDO:0002913	benign neoplasm of cerebellum	cerebellar neoplasm	True
MONDO:0015849	MONDO:0015932	longitudinal vaginal septum	non-syndromic urogenital tract malformation of female	True
MONDO:0004636	MONDO:0021333	lip carcinoma in situ	carcinoma of lip	True
MONDO:0004557	MONDO:0002677	congenital fibrosarcoma	conventional fibrosarcoma	True
MONDO:0008569	MONDO:0009043	thyroid hormone resistance, generalized, autosomal dominant		True
MONDO:0020746	MONDO:0020937	contractures, pterygia, and variable skeletal fusions syndrome 1B	contractures, pterygia, and variable skeletal fusions syndrome	True
MONDO:0006927	MONDO:0006956	Rickettsiaceae infectious disease	Rickettsiosis	True
MONDO:0005541	MONDO:0045002	spondylolysis	vertebral disorder	True
MONDO:0015407	MONDO:0015405	cerebrofacial arteriovenous metameric syndrome type 3	cerebrofacial arteriovenous metameric syndrome	True
MONDO:0009965	MONDO:0019716	Perlman syndrome	overgrowth syndrome	True
MONDO:0005034	MONDO:0015447	thyroid gland follicular carcinoma	differentiated thyroid carcinoma	True
MONDO:0007585	MONDO:0005508	exostoses, multiple, type 1	hereditary multiple osteochondromas	True
MONDO:0016570	MONDO:0017207	primary pulmonary lymphoma	primary organ-specific lymphoma	True
MONDO:0021851	MONDO:0004907	alopecia universalis onychodystrophy vitiligo	alopecia	True
MONDO:0009397	MONDO:0023603	neonatal severe primary hyperparathyroidism	hereditary disorder of connective tissue	True
MONDO:0017773	MONDO:0005066	hypoalphalipoproteinemia	metabolic disease	True
MONDO:0020983	MONDO:0005267	myocardial rupture	heart disorder	True
MONDO:0011017	MONDO:0100080	Naxos disease		True
MONDO:0010522	MONDO:0019507	X-linked amelogenesis imperfecta hypoplastic/hypomaturation 2	amelogenesis imperfecta	True
MONDO:0002365	MONDO:0021163	kidney hemangiopericytoma	kidney neoplasm	True
MONDO:0013657	MONDO:0100172	intellectual disability, autosomal dominant 10	intellectual disability, autosomal dominant	True
MONDO:0001117	MONDO:0044348	methemoglobinemia	hemoglobinopathy	True
MONDO:0015461	MONDO:0019691	short rib-polydactyly syndrome	short rib dysplasia	True
MONDO:0011988	MONDO:0017855	neutrophil immunodeficiency syndrome	T-B- severe combined immunodeficiency	True
MONDO:0016868	MONDO:0000761	partial deletion of chromosome 3	syndrome caused by partial chromosomal deletion	True
MONDO:0014167	MONDO:0000160	epilepsy, familial adult myoclonic, 5	epilepsy, familial adult myoclonic	True
MONDO:0023577	MONDO:0002254	Krieble Bixler syndrome	syndromic disease	True
MONDO:0002411	MONDO:0002028	narcissistic personality disorder	personality disorder	True
MONDO:0014877	MONDO:0016109	myopathy, distal, 5	autosomal recessive distal myopathy	True
MONDO:0009952	MONDO:0015159	radioulnar synostosis-developmental delay-hypotonia syndrome	multiple congenital anomalies/dysmorphic syndrome-intellectual disability	True
MONDO:0001466	MONDO:0004768	punctate epithelial keratoconjunctivitis	keratoconjunctivitis	True
MONDO:0016941	MONDO:0016924	partial duplication of the short arm of chromosome 4	partial duplication of chromosome 4	True
MONDO:0005950	MONDO:0043424	Salmonella gastroenteritis	digestive system infectious disorder	True
MONDO:0019194	MONDO:0006573	localized lipodystrophy	lipodystrophy	True
MONDO:0008428	MONDO:0002254	septooptic dysplasia	syndromic disease	True
MONDO:0017056	MONDO:0013578	DYRK1A-related intellectual disability syndrome due to 21q22.13q22.2 microdeletion	DYRK1A-related intellectual disability syndrome	True
MONDO:0007414	MONDO:0024499	Gorham-Stout disease	vascular bone neoplasm	True
MONDO:0032843	MONDO:0003847	oculopharyngeal myopathy with leukoencephalopathy 1	hereditary disease	True
MONDO:0023557	MONDO:0005550	infective vaginitis	infectious disease	True
MONDO:0005067	MONDO:0010434	monophasic synovial sarcoma	synovial sarcoma	True
MONDO:0024410	MONDO:0021679	infection caused by Bifidobacterium	gram-positive bacterial infections	True
MONDO:0033533	MONDO:0000732	combined oxidative phosphorylation deficiency 45	combined oxidative phosphorylation deficiency	True
MONDO:0016982	MONDO:0018078	angiosarcoma	soft tissue sarcoma	True
MONDO:0016968	MONDO:0016936	partial trisomy of the long arm of chromosome 18	partial trisomy/tetrasomy of chromosome 18	True
MONDO:0017904	MONDO:0005066	steroid dehydrogenase deficiency-dental anomalies syndrome	metabolic disease	True
MONDO:0008412	MONDO:0015254	intestinal schistosomiasis	schistosomiasis	True
MONDO:0020549	MONDO:0018944	invasive hydatidiform mole	gestational trophoblastic neoplasm	True
MONDO:0018633	MONDO:0015159	20q11.2 microdeletion syndrome	multiple congenital anomalies/dysmorphic syndrome-intellectual disability	True
MONDO:0007864	MONDO:0019716	angioosteohypertrophic syndrome	overgrowth syndrome	True
MONDO:0018307	MONDO:0024237	neurodegeneration with brain iron accumulation	inherited neurodegenerative disorder	True
MONDO:0019471	MONDO:0003660	adult T-cell leukemia/lymphoma	adult lymphoma	True
MONDO:0013880	MONDO:0017627	facial paresis, hereditary congenital, 3	congenital hereditary facial paralysis-variable hearing loss syndrome	True
MONDO:0008695	MONDO:0016987	chorea-acanthocytosis	neuroacanthocytosis	True
MONDO:0004737	MONDO:0019222	homocystinuria	inborn disorder of methionine cycle and sulfur amino acid metabolism	True
MONDO:0004051	MONDO:0003729	aleukemic monocytic leukemia cutis	aleukemic leukemia cutis	True
MONDO:0004278	MONDO:0002837	infiltrating bladder urothelial carcinoma sarcomatoid variant	sarcomatoid transitional cell carcinoma	True
MONDO:0004130	MONDO:0003486	anus basaloid carcinoma	basaloid squamous cell carcinoma	True
MONDO:0013093	MONDO:0100242	glioma susceptibility 3	glioma susceptibility	True
MONDO:0010242	MONDO:0008824	fetal akinesia syndrome, X-linked	fetal akinesia deformation sequence	True
MONDO:0002470	MONDO:0018053	photosensitive trichothiodystrophy	trichothiodystrophy	True
MONDO:0020380	MONDO:0022687	autosomal dominant cerebellar ataxia	cerebellar degeneration	True
MONDO:0018458	MONDO:0017014	familial hypocalciuric hypercalcemia	interstitial lung disease specific to childhood	True
MONDO:0043197	MONDO:0002254	ruvalcaba churesigaew myhre syndrome	syndromic disease	True
MONDO:0002057	MONDO:0000620	breast leiomyoma	breast benign neoplasm	True
MONDO:0016000	MONDO:0007796	familial isolated hypoparathyroidism due to impaired PTH secretion	hypoparathyroidism, familial isolated 1	True
MONDO:0033850	MONDO:0017762	autosomal recessive axonal charcot-marie-tooth disease due to copper metabolism defect	disorder of copper metabolism	True
MONDO:0006008	MONDO:0001563	vestibular neuronitis	vestibulocochlear nerve disorder	True
MONDO:0006833	MONDO:0005397	lingual goiter	goiter	True
MONDO:0005106	MONDO:0044983	lipoma	benign lipomatous neoplasm	True
MONDO:0021088	MONDO:0016642	papillary meningioma	meningioma	True
MONDO:0004048	MONDO:0003112	immature gastric teratoma	malignant gastric germ cell tumor	True
MONDO:0019737	MONDO:0001531	thrombotic microangiopathy	blood coagulation disease	True
MONDO:0014068	MONDO:0015993	cone-rod dystrophy 17	cone-rod dystrophy	True
MONDO:0002327	MONDO:0003641	intracranial cavernous angioma	central nervous system hematopoietic neoplasm	True
MONDO:0016878	MONDO:0000761	partial deletion of chromosome 16	syndrome caused by partial chromosomal deletion	True
MONDO:0005770	MONDO:0021682	genital herpes	viral sexually transmitted disease	True
MONDO:0001993	MONDO:0005447	seminal vesicle adenocarcinoma	testicular cancer	True
MONDO:0008209	MONDO:0015160	Char syndrome		True
MONDO:0011642	MONDO:0003847	carnitine acetyltransferase deficiency	hereditary disease	True
MONDO:0021522	MONDO:0021580	benign neoplasm of lower jaw bone	neoplasm of jaw	True
MONDO:0024417	MONDO:0002025	perceptual disorders	psychiatric disorder	True
MONDO:0015236	MONDO:0015222	aortic arch defects	syndromic respiratory or mediastinal malformation	True
MONDO:0002472	MONDO:0004993	carcinoma ex pleomorphic adenoma	carcinoma	True
MONDO:0043775	MONDO:0006496	respiratory paralysis	palsy	True
MONDO:0011428	MONDO:0010004	ectrodactyly, ectodermal dysplasia, and cleft lip-palate syndrome 3	EEC syndrome	True
MONDO:0008701	MONDO:0800080	achondrogenesis type IA		True
MONDO:0001526	MONDO:0001528	labia minora cancer	vulva cancer	True
MONDO:0004345	MONDO:0017827	childhood malignant schwannoma	malignant peripheral nerve sheath tumor	True
MONDO:0005296	MONDO:0003406	sleep apnea syndrome	sleep-wake disorder	True
MONDO:0019026	MONDO:0006025	autosomal recessive osteopetrosis	autosomal recessive disease	True
MONDO:0005707	MONDO:0002428	coccidiosis	protozoa infectious disease	True
MONDO:0003644	MONDO:0002278	cavernous hemangioma of colon	benign colon neoplasm	True
MONDO:0009550	MONDO:0006510	renal hypomagnesemia 3	renal tubular transport disease	True
MONDO:0006107	MONDO:0000627	benign thyroid gland neoplasm	benign endocrine neoplasm	True
MONDO:0008995	MONDO:0018230	Yunis-Varon syndrome	skeletal dysplasia	True
MONDO:0004262	MONDO:0002483	breast myoepitheliosis	breast myoepithelial tumor	True
MONDO:0019428	MONDO:0020119	fried syndrome	X-linked syndromic intellectual disability	True
MONDO:0001991	MONDO:0001340	malignant cardiac germ cell tumor	heart cancer	True
MONDO:0019688	MONDO:0019052	sulfation-related bone disorder	inborn errors of metabolism	True
MONDO:0007767	MONDO:0023603	hyperparathyroidism 1	hereditary disorder of connective tissue	True
MONDO:0014900	MONDO:0015152	autosomal recessive limb-girdle muscular dystrophy type 2Y	autosomal recessive limb-girdle muscular dystrophy	True
MONDO:0000774	MONDO:0000590	autoimmune neuropathy	autoimmune disorder of peripheral nervous system	True
MONDO:0035826	MONDO:0010683	symptomatic form of X-linked centronuclear myopathy in female carriers	X-linked centronuclear myopathy	True
MONDO:0006573	MONDO:0005066	lipodystrophy	metabolic disease	True
MONDO:0001563	MONDO:0003569	vestibulocochlear nerve disorder	cranial nerve neuropathy	True
MONDO:0037858	MONDO:0002525	inherited fatty acid metabolism disorder	inherited lipid metabolism disorder	True
MONDO:0008963	MONDO:0017305	Chediak-Higashi syndrome	syndromic oculocutaneous albinism	True
MONDO:0850469	MONDO:0018905	EZB diffuse large B-cell lymphoma	diffuse large B-cell lymphoma	True
MONDO:0859333	MONDO:0100172	intellectual developmental disorder, autosomal dominant 70	intellectual disability, autosomal dominant	True
MONDO:0008123	MONDO:0000426	autosomal dominant omodysplasia	autosomal dominant disease	True
MONDO:0019903	MONDO:0700091	ring chromosome 2	ring chromosome disorder	True
MONDO:0016059	MONDO:0002254	cleft lip/palate-deafness-sacral lipoma syndrome	syndromic disease	True
MONDO:0020351	MONDO:0020134	Blake pouch cyst	cystic malformation of the posterior fossa	True
MONDO:0008858	MONDO:0006025	Behr syndrome	autosomal recessive disease	True
MONDO:0002119	MONDO:0000631	ossifying fibroma	bone benign neoplasm	True
MONDO:0007603	MONDO:0015822	Felty syndrome	acquired neutropenia	True
MONDO:0036591	MONDO:0002816	adrenal cortex neoplasm	adrenal cortex disorder	True
MONDO:0000904	MONDO:0005560	complex cortical dysplasia with other brain malformations	brain disorder	True
MONDO:0001914	MONDO:0040699	scleromalacia perforans	necrotizing scleritis	True
MONDO:0044113	MONDO:0007915	bullous systemic lupus erythematosus	systemic lupus erythematosus	True
MONDO:0011023	MONDO:0018188	hereditary mixed polyposis syndrome	hereditary intestinal polyposis	True
MONDO:0001183	MONDO:0006712	contact lens corneal edema	corneal edema	True
MONDO:0008639	MONDO:0003847	vascular helix of umbilical cord	hereditary disease	True
MONDO:0004660	MONDO:0004647	lung carcinoma in situ	in situ carcinoma	True
MONDO:0012245	MONDO:0016022	developmental and epileptic encephalopathy, 3	early myoclonic encephalopathy	True
MONDO:0859339	MONDO:0005486	tooth agenesis, selective, 10	tooth agenesis	True
MONDO:0017123	MONDO:0008823	arthrogryposis-renal dysfunction-cholestasis syndrome	arthrogryposis multiplex congenita 2, neurogenic type	True
MONDO:0034106	MONDO:0100062	developmental and epileptic encephalopathy, 73	developmental and epileptic encephalopathy	True
MONDO:0035649	MONDO:0016107	adult-onset Steinert myotonic dystrophy	myotonic dystrophy	True
MONDO:0018044	MONDO:0700007	idiopathic hypersomnia		True
MONDO:0859382	MONDO:0005129	cataract 50 with or without glaucoma	cataract	True
MONDO:0006670	MONDO:0004796	bacterial meningitis	infectious meningitis	True
MONDO:0010075	MONDO:0800086	spondyloepimetaphyseal dysplasia with joint laxity, type 1, with or without fractures	primary bone dysplasia with multiple joint dislocations	True
MONDO:0012592	MONDO:0800064	osteogenesis imperfecta type 11		True
MONDO:0012892	MONDO:0023603	bone fragility with contractures, arterial rupture, and deafness	hereditary disorder of connective tissue	True
MONDO:0019233	MONDO:0100257	disorder of peroxisomal beta oxidation		True
MONDO:0019931	MONDO:0009384	Leydig cell hypoplasia due to partial LH resistance	Leydig cell hypoplasia, type 1	True
MONDO:0018677	MONDO:0020284	visceral heterotaxy	heart position anomaly	True
MONDO:0021932	MONDO:0005459	infection by Trypanosoma gambiense	human African trypanosomiasis	True
MONDO:0001495	MONDO:0003150	hematocele of tunica vaginalis testis	male reproductive system disorder	True
MONDO:0003685	MONDO:0005040	retroperitoneal germ cell neoplasm	germ cell tumor	True
MONDO:0015801	MONDO:0002242	hemorrhagic disease due to alpha-1-antitrypsin Pittsburgh mutation	coagulation protein disease	True
MONDO:0003535	MONDO:0002746	fallopian tube papillary adenocarcinoma	fallopian tube adenocarcinoma	True
MONDO:0006094	MONDO:0018271	Askin tumor	peripheral primitive neuroectodermal tumor	True
MONDO:0024969	MONDO:0700049	parasitic disease, non-human animal		True
MONDO:0013081	MONDO:0016537	lymphoproliferative syndrome 1	lymphoproliferative syndrome	True
MONDO:0020291	MONDO:0002254	hypoplastic right heart syndrome	syndromic disease	True
MONDO:0027676	MONDO:0019719	congenital anomalies of kidney and urinary tract 2	congenital anomaly of kidney and urinary tract	True
MONDO:0013764	MONDO:0018772	Joubert syndrome 16	Joubert syndrome	True
MONDO:0007539	MONDO:0002254	encephalopathy, recurrent, of childhood	syndromic disease	True
MONDO:0015137	MONDO:0019751	periodic fever syndrome	autoinflammatory syndrome	True
MONDO:0024339	MONDO:0002334	lymph node neoplasm	hematopoietic and lymphoid system neoplasm	True
MONDO:0004905	MONDO:0020598	intestinal disaccharidase deficiency	malabsorption syndrome	True
MONDO:0008373	MONDO:0000473	retinal arterial tortuosity	arterial disorder	True
MONDO:0016244	MONDO:0957097	atypical hemolytic-uremic syndrome	hereditary hemolytic uremic syndrome	True
MONDO:0015525	MONDO:0018454	congenital pseudoarthrosis of the limbs	dysostosis of genetic origin	True
MONDO:0004719	MONDO:0005286	hard palate cancer	palatal neoplasm	True
MONDO:0000965	MONDO:0000385	liver lipoma	benign digestive system neoplasm	True
MONDO:0013005	MONDO:0100309	EAST syndrome	hereditary ataxia	True
MONDO:0034145	MONDO:0015159	oculocerebrodental syndrome	multiple congenital anomalies/dysmorphic syndrome-intellectual disability	True
MONDO:0002060	MONDO:0002363	intraductal papilloma	papilloma	True
MONDO:0016695	MONDO:0021639	oligodendroglioma	grade II glioma	True
MONDO:0044306	MONDO:0100500	neurodevelopmental disorder with epilepsy, cataracts, feeding difficulties, and delayed brain myelination		True
MONDO:0007633	MONDO:0003847	Friedreich ataxia, so-called, with optic atrophy and sensorineural deafness	hereditary disease	True
MONDO:0012422	MONDO:0010255	type 1 diabetes mellitus 19	diabetes mellitus, insulin-dependent, X-linked, susceptibility to	True
MONDO:0020386	MONDO:0018089	double outlet right ventricle with subaortic or doubly committed ventricular septal defect with pulmonary stenosis	double outlet right ventricle	True
MONDO:0001583	MONDO:0006626	diabetic polyneuropathy	diabetic neuropathy	True
MONDO:0013762	MONDO:0018424	lipoic acid synthetase deficiency	inherited lipoic acid biosynthesis defect	True
MONDO:0014414	MONDO:0000213	STAT3-related early-onset multisystem autoimmune disease	autoimmune disease, multisystem, infantile-onset	True
MONDO:0013091	MONDO:0020693	glycogen storage disease IXc	glycogen storage disease due to liver phosphorylase kinase deficiency	True
MONDO:0001633	MONDO:0020673	central retinal artery occlusion	arterial occlusion	True
MONDO:0030374	MONDO:0023880	WHIM syndrome 2	WHIM syndrome	True
MONDO:0001784	MONDO:0000959	malignant renovascular hypertension	malignant hypertensive renal disease	True
MONDO:0011330	MONDO:0019794	spinocerebellar ataxia type 10	autosomal dominant cerebellar ataxia type IV	True
MONDO:0017039	MONDO:0017040	drug or radiation exposure-related interstitial lung disease	exposure-related interstitial lung disease	True
MONDO:0021242	MONDO:0021368	sublingual gland neoplasm	neoplasm of major salivary gland	True
MONDO:0018773	MONDO:0018943	autosomal dominant distal axonal motor neuropathy-myofibrillar myopathy syndrome	myofibrillar myopathy	True
MONDO:0009164	MONDO:0100198	encephalopathy, axonal, with necrotizing myopathy, cardiomyopathy, and cataracts		True
MONDO:0010633	MONDO:0018174	iris hypoplasia with glaucoma	hereditary glaucoma	True
MONDO:0017807	MONDO:0021058	growing teratoma syndrome	neoplastic syndrome	True
MONDO:0010896	MONDO:0003847	pigment dispersion syndrome	hereditary disease	True
MONDO:0005060	MONDO:0002813	liposarcoma	lipomatous cancer	True
MONDO:0850495	MONDO:0018874	acute myeloid leukemia, t(1;22)(p13;q13)	acute myeloid leukemia	True
MONDO:0005116	MONDO:0043424	Whipple disease	digestive system infectious disorder	True
MONDO:0009524	MONDO:0018234	intellectual disability-spasticity-ectrodactyly syndrome	dysostosis	True
MONDO:0100491	MONDO:0022205	generalized pustular psoriasis	pustular psoriasis	True
MONDO:0007206	MONDO:0003847	bone pain, periodic	hereditary disease	True
MONDO:0007369	MONDO:0800180	hereditary coproporphyria		True
MONDO:0016213	MONDO:0019289	leukonychia totalis-acanthosis-nigricans-like lesions-abnormal hair syndrome	hyperpigmentation of the skin	True
MONDO:0010779	MONDO:0016298	mitochondrial non-syndromic sensorineural hearing loss	postlingual non-syndromic genetic hearing loss	True
MONDO:0010821	MONDO:0016226	familial developmental dysphasia	specific language disorder	True
MONDO:0002212	MONDO:0018077	pneumonic tularemia	tularemia	True
MONDO:0017277	MONDO:0000761	partial deletion of chromosome 12	syndrome caused by partial chromosomal deletion	True
MONDO:0033682	MONDO:0015708	skeletal dysplasia-T-cell immunodeficiency-developmental delay syndrome	immuno-osseous dysplasia	True
MONDO:0008673	MONDO:0015161	acrofacial dysostosis, Weyers type	multiple congenital anomalies/dysmorphic syndrome without intellectual disability	True
MONDO:0009371	MONDO:0019242	3-hydroxyisobutyric aciduria	inborn disorder of branched-chain amino acid metabolism	True
MONDO:0019376	MONDO:0020601	West-Nile encephalitis	mosquito-borne viral encephalitis	True
MONDO:0002331	MONDO:0005240	nephrosis	kidney disorder	True
MONDO:0005240	MONDO:0002118	kidney disorder	urinary system disorder	True
MONDO:0002141	MONDO:0006414	cutaneous undifferentiated pleomorphic sarcoma	skin sarcoma	True
MONDO:0001664	MONDO:0007886	submucous uterine fibroid	uterine corpus leiomyoma	True
MONDO:0000166	MONDO:0021669	encephalopathy, acute, infection-induced	post-infectious disorder	True
MONDO:0010745	MONDO:0017145	beta-thalassemia-X-linked thrombocytopenia syndrome	beta-thalassemia and related diseases	True
MONDO:0019225	MONDO:0019214	disorder of gluconeogenesis	inborn carbohydrate metabolic disorder	True
MONDO:0002049	MONDO:0002245	thrombocytopenia	blood platelet disease	True
MONDO:0012123	MONDO:0005500	congenital disorder of glycosylation type 1E	congenital disorder of glycosylation type I	True
MONDO:0019875	MONDO:0016948	Beckwith-Wiedemann syndrome due to 11p15 microduplication	partial duplication of the short arm of chromosome 11	True
MONDO:0012735	MONDO:0100485	Temple-Baraitser syndrome		True
MONDO:0019480	MONDO:0004380	Langerhans cell sarcoma	dendritic cell sarcoma	True
MONDO:0011684	MONDO:0020573	vitiligo-associated multiple autoimmune disease susceptibility 1	inherited disease susceptibility	True
MONDO:0002214	MONDO:0001657	brain germinoma	brain cancer	True
MONDO:0010482	MONDO:0021095	X-linked parkinsonism-spasticity syndrome	parkinsonian disorder	True
MONDO:0015739	MONDO:0018958	adult-onset nemaline myopathy	nemaline myopathy	True
MONDO:0006146	MONDO:0006499	chondroid hamartoma	hamartoma	True
MONDO:0011581	MONDO:0100080	arrhythmogenic cardiomyopathy with wooly hair and keratoderma		True
MONDO:0019751	MONDO:0005554	autoinflammatory syndrome	rheumatic disorder	True
MONDO:0024282	MONDO:0003756	mucinous ovarian cancer	ovarian mucinous neoplasm	True
MONDO:0001364	MONDO:0011284	regular astigmatism	astigmatism	True
MONDO:0014895	MONDO:0018097	developmental and epileptic encephalopathy, 40	West syndrome	True
MONDO:0002779	MONDO:0000628	central nervous system chondroma	central nervous system organ benign neoplasm	True
MONDO:0003867	MONDO:0003222	diffuse meningeal melanocytosis	central nervous system melanocytic neoplasm	True
MONDO:0013040	MONDO:0035290	atypical hemolytic-uremic syndrome with MCP/CD46 anomaly	atypical hemolytic uremic syndrome with complement gene abnormality	True
MONDO:0020158	MONDO:0003382	eyelids malposition disorder	eyelid disorder	True
MONDO:0003860	MONDO:0002553	cerebellopontine angle meningioma	cerebellopontine angle tumor	True
MONDO:0009195	MONDO:0003847	erythema of acral regions	hereditary disease	True
MONDO:0003352	MONDO:0005089	colon sarcoma	sarcoma	True
MONDO:0020066	MONDO:0003847	Ehlers-Danlos syndrome	hereditary disease	True
MONDO:0005538	MONDO:0002519	proctitis	anus disorder	True
MONDO:0013653	MONDO:0020573	Parkinson disease 18, autosomal dominant, susceptibility to	inherited disease susceptibility	True
MONDO:0014000	MONDO:0000119	congenital heart defects, multiple types, 2		True
MONDO:0001469	MONDO:0004298	cascade stomach	stomach disorder	True
MONDO:0000430	MONDO:0015760	mature T-cell and NK-cell non-Hodgkin lymphoma	T-cell non-Hodgkin lymphoma	True
MONDO:0004862	MONDO:0004860	vitreous abscess	vitreous disorder	True
MONDO:0025712	MONDO:0019623	angioedema, hereditary, 4	hereditary angioedema	True
MONDO:0017611	MONDO:0006799	pituitary tumor	hypothalamic neoplasm	True
MONDO:0019437	MONDO:0011429	enthesitis-related juvenile idiopathic arthritis	juvenile idiopathic arthritis	True
MONDO:0012190	MONDO:0017610	nephrotic syndrome - deafness - pretibial epidermolysis bullosa syndrome	epidermolysis bullosa simplex	True
MONDO:0012571	MONDO:0016575	primary ciliary dyskinesia 6	primary ciliary dyskinesia	True
MONDO:0008875	MONDO:0020158	blepharophimosis-ptosis-esotropia-syndactyly-short stature syndrome	eyelids malposition disorder	True
MONDO:0700149	MONDO:0700139	canine sarcoma	canine neoplasm	True
MONDO:0001468	MONDO:0006816	synovial plica syndrome	arthropathy	True
MONDO:0700181	MONDO:1011309	feline fibrosarcoma		True
MONDO:0014422	MONDO:0017329	vesicoureteral reflux 8	familial vesicoureteral reflux	True
MONDO:0006158	MONDO:0018905	colorectal diffuse large B-cell lymphoma	diffuse large B-cell lymphoma	True
MONDO:0014138	MONDO:0015735	nemaline myopathy 8	severe congenital nemaline myopathy	True
MONDO:0008444	MONDO:0003847	spastic paraplegia, optic atrophy, and dementia	hereditary disease	True
MONDO:0009032	MONDO:0015338	cranioectodermal dysplasia	syndromic craniosynostosis	True
MONDO:0013066	MONDO:0016674	46,XY sex reversal 3	46,XY partial gonadal dysgenesis	True
MONDO:0015469	MONDO:0020018	craniosynostosis	cranial malformation	True
MONDO:0010283	MONDO:0015159	syndromic X-linked intellectual disability Lubs type	multiple congenital anomalies/dysmorphic syndrome-intellectual disability	True
MONDO:0002781	MONDO:0002782	glossopharyngeal nerve paralysis	cranial nerve palsy	True
MONDO:0016294	MONDO:0015246	Hirschsprung disease-type D brachydactyly syndrome	syndromic anorectal malformation	True
MONDO:0019140	MONDO:0020683	acute ackee fruit intoxication	acute disease	True
MONDO:0004682	MONDO:0037744	retromolar area cancer	neoplasm of retromolar area	True
MONDO:0004497	MONDO:0005976	tertiary syphilis	syphilis	True
MONDO:0002468	MONDO:0002211	hyperimmunoglobulin syndrome	B cell deficiency	True
MONDO:0007913	MONDO:0003847	low density lipoprotein, variation in molecular weight of	hereditary disease	True
MONDO:0012387	MONDO:0017270	osteosclerosis-ichthyosis-premature ovarian failure syndrome	autosomal ichthyosis syndrome	True
MONDO:0017930	MONDO:0005381	mixed sclerosing bone dystrophy with extra-skeletal manifestations	bone disorder	True
MONDO:0009983	MONDO:0020240	retinitis pigmentosa-intellectual disability-deafness-hypogenitalism syndrome	syndromic retinitis pigmentosa	True
MONDO:0021379	MONDO:0021381	neoplasm of epicardium	neoplasm of pericardium	True
MONDO:0017524	MONDO:0008269	polydactyly of a biphalangeal thumb, bilateral	polydactyly of a biphalangeal thumb	True
MONDO:0100240	MONDO:0002305	inherited thrombophilia	thrombophilia	True
MONDO:0016736	MONDO:0016729	rosette-forming glioneuronal tumor of fourth ventricule	mixed neuronal-glial tumor	True
MONDO:0014848	MONDO:0019054	TELO2-related intellectual disability-neurodevelopmental disorder	congenital limb malformation	True
MONDO:0002914	MONDO:0002915	childhood brain stem neoplasm	childhood infratentorial neoplasm	True
MONDO:0017649	MONDO:0003441	hemidystonia-hemiatrophy syndrome	dystonic disorder	True
MONDO:0003609	MONDO:0002369	seminal vesicle cystadenoma	cystadenoma	True
MONDO:0013517	MONDO:0019402	beta-thalassemia HBB/LCRB	beta thalassemia	True
MONDO:0003042	MONDO:0006853	adult mesenchymal chondrosarcoma	mesenchymal chondrosarcoma	True
MONDO:0009536	MONDO:0015279	chronic mucocutaneous candidiasis due to intrinsic defect in lymphoblastic transformation	chronic mucocutaneous candidiasis	True
MONDO:0011772	MONDO:0002320	B4GALT1-congenital disorder of glycosylation	congenital nervous system disorder	True
MONDO:0004217	MONDO:0004452	childhood brain germinoma	childhood central nervous system germinoma	True
MONDO:0025431	MONDO:1011329	keratoconjunctivitis, infectious		True
MONDO:0014590	MONDO:0020345	congenital myasthenic syndrome 18	presynaptic congenital myasthenic syndrome	True
MONDO:0003234	MONDO:0002433	optic nerve astrocytoma	malignant cranial nerve neoplasm	True
MONDO:0004132	MONDO:0006082	anal canal squamous cell carcinoma	anal squamous cell carcinoma	True
MONDO:0012291	MONDO:0001341	immunoglobulin A deficiency 2	selective IgA deficiency disease	True
MONDO:0007661	MONDO:0003847	Tourette syndrome	hereditary disease	True
MONDO:0003493	MONDO:0006451	thymus squamous cell carcinoma	thymic carcinoma	True
MONDO:0015374	MONDO:0015489	primary central nervous system vasculitis	predominantly medium-vessel vasculitis	True
MONDO:0006692	MONDO:0002562	central pontine myelinolysis	demyelinating disease	True
MONDO:0020937	MONDO:0003847	contractures, pterygia, and variable skeletal fusions syndrome	hereditary disease	True
MONDO:0044789	MONDO:0003531	digital papillary eccrine carcinoma	papillary eccrine carcinoma	True
MONDO:0016985	MONDO:0005073	nevus of Ito	melanocytic nevus	True
MONDO:0005086	MONDO:0005206	renal cell carcinoma	renal carcinoma	True
MONDO:0014755	MONDO:0007990	skin creases, congenital symmetric circumferential, 2	multiple benign circumferential skin creases on limbs	True
