subject_id	object_id	subject_label	object_label	in_icd10cm
MONDO:0011524	MONDO:0016537	Dianzani autoimmune lymphoproliferative disease	lymphoproliferative syndrome	UNSUPPORTED-MISSING
MONDO:0011525	MONDO:0015285	Carney complex type 2	Carney complex	UNSUPPORTED-MISSING
MONDO:0011527	MONDO:0018995	Charcot-Marie-Tooth disease type 4E	Charcot-Marie-Tooth disease type 4	UNSUPPORTED-MISSING
MONDO:0011527	MONDO:0033352	Charcot-Marie-Tooth disease type 4E	neuropathy, congenital hypomelinating	UNSUPPORTED-MISSING
MONDO:0011528	MONDO:0003947	hyper-IgM syndrome type 2	hyper-IgM syndrome	UNSUPPORTED-MISSING
MONDO:0011528	MONDO:0006025	hyper-IgM syndrome type 2	autosomal recessive disease	UNSUPPORTED-MISSING
MONDO:0011529	MONDO:0019792	spinocerebellar ataxia type 13	autosomal dominant cerebellar ataxia type I	UNSUPPORTED-MISSING
MONDO:0011530	MONDO:0018230	mesomelic dysplasia, Savarirayan type	skeletal dysplasia	UNSUPPORTED-MISSING
MONDO:0011530	MONDO:0023599	mesomelic dysplasia, Savarirayan type	mesomelic dysplasia	UNSUPPORTED-MISSING
MONDO:0011531	MONDO:0018997	Noonan syndrome 2	Noonan syndrome	UNSUPPORTED-MISSING
MONDO:0011532	MONDO:0019064	hereditary spastic paraplegia 13	hereditary spastic paraplegia	UNSUPPORTED-MISSING
MONDO:0011533	MONDO:0002254	temtamy preaxial brachydactyly syndrome	syndromic disease	UNSUPPORTED-MISSING
MONDO:0011533	MONDO:0005172	temtamy preaxial brachydactyly syndrome	skeletal system disorder	UNSUPPORTED-MISSING
MONDO:0011533	MONDO:0006025	temtamy preaxial brachydactyly syndrome	autosomal recessive disease	UNSUPPORTED-MISSING
MONDO:0011533	MONDO:0015286	temtamy preaxial brachydactyly syndrome	congenital disorder of glycosylation	UNSUPPORTED-MISSING
MONDO:0011533	MONDO:0015327	temtamy preaxial brachydactyly syndrome	developmental anomaly of metabolic origin	UNSUPPORTED-MISSING
MONDO:0011533	MONDO:0019054	temtamy preaxial brachydactyly syndrome	congenital limb malformation	UNSUPPORTED-MISSING
MONDO:0011534	MONDO:0002316	Charcot-Marie-Tooth disease type 4G	motor peripheral neuropathy	UNSUPPORTED-MISSING
MONDO:0011534	MONDO:0017688	Charcot-Marie-Tooth disease type 4G	disorder of glycolysis	UNSUPPORTED-MISSING
MONDO:0011534	MONDO:0018995	Charcot-Marie-Tooth disease type 4G	Charcot-Marie-Tooth disease type 4	UNSUPPORTED-MISSING
MONDO:0011535	MONDO:0016576	split hand-foot malformation 4	split hand-foot malformation	UNSUPPORTED-MISSING
MONDO:0011536	MONDO:0043878	optic atrophy 4	hereditary optic atrophy	UNSUPPORTED-MISSING
MONDO:0011537	MONDO:0000426	macrocephaly-autism syndrome	autosomal dominant disease	UNSUPPORTED-MISSING
MONDO:0011537	MONDO:0021147	macrocephaly-autism syndrome	disorder of development or morphogenesis	UNSUPPORTED-MISSING
MONDO:0011538	MONDO:0003847	frontoocular syndrome	hereditary disease	UNSUPPORTED-MISSING
MONDO:0011539	MONDO:0018958	nemaline myopathy 5	nemaline myopathy	UNSUPPORTED-MISSING
MONDO:0011540	MONDO:0019792	spinocerebellar ataxia type 14	autosomal dominant cerebellar ataxia type I	UNSUPPORTED-MISSING
MONDO:0011541	MONDO:0016333	dilated cardiomyopathy 1J	familial dilated cardiomyopathy	UNSUPPORTED-MISSING
MONDO:0011542	MONDO:0100171	psoriasis 6, susceptibility to	psoriasis, susceptibility to	UNSUPPORTED-MISSING
MONDO:0011544	MONDO:0000448	paragangliomas 3	paraganglioma	UNSUPPORTED-MISSING
MONDO:0011544	MONDO:0017366	paragangliomas 3	hereditary pheochromocytoma-paraganglioma	UNSUPPORTED-MISSING
MONDO:0011544	MONDO:0021227	paragangliomas 3	adrenal gland neoplasm	UNSUPPORTED-MISSING
MONDO:0011545	MONDO:0000030	autosomal dominant nocturnal frontal lobe epilepsy 3	sleep-related hypermotor epilepsy	UNSUPPORTED-MISSING
MONDO:0011545	MONDO:0020300	autosomal dominant nocturnal frontal lobe epilepsy 3	autosomal dominant nocturnal frontal lobe epilepsy	UNSUPPORTED-MISSING
MONDO:0011546	MONDO:0000153	heterotaxy, visceral, 2, autosomal	transposition of the great arteries	UNSUPPORTED-MISSING
MONDO:0011546	MONDO:0018677	heterotaxy, visceral, 2, autosomal	visceral heterotaxy	UNSUPPORTED-MISSING
MONDO:0011547	MONDO:0011060	cataract 31 multiple types	early-onset non-syndromic cataract	UNSUPPORTED-MISSING
MONDO:0011548	MONDO:0000397	cerebral palsy, ataxic, autosomal recessive	ataxic cerebral palsy	UNSUPPORTED-MISSING
MONDO:0011549	MONDO:0003037	hypotrichosis 1	hypotrichosis	UNSUPPORTED-MISSING
MONDO:0011549	MONDO:0018914	hypotrichosis 1	hypotrichosis simplex	UNSUPPORTED-MISSING
MONDO:0011550	MONDO:0003847	fibromatosis, gingival, with hypertrichosis and intellectual disability	hereditary disease	UNSUPPORTED-MISSING
MONDO:0011551	MONDO:0006025	TH-deficient dopa-responsive dystonia	autosomal recessive disease	UNSUPPORTED-MISSING
MONDO:0011551	MONDO:0016812	TH-deficient dopa-responsive dystonia	dopa-responsive dystonia	UNSUPPORTED-MISSING
MONDO:0011551	MONDO:0017307	TH-deficient dopa-responsive dystonia	disorder of tyrosine metabolism	UNSUPPORTED-MISSING
MONDO:0011551	MONDO:0100064	TH-deficient dopa-responsive dystonia	tyrosine hydroxylase deficiency	UNSUPPORTED-MISSING
MONDO:0011552	MONDO:0005090	schizophrenia 10	schizophrenia	UNSUPPORTED-MISSING
MONDO:0011553	MONDO:0019588	autosomal recessive nonsyndromic hearing loss 26	hearing loss, autosomal recessive	UNSUPPORTED-MISSING
MONDO:0011555	MONDO:0009332	radio-ulnar synostosis-amegakaryocytic thrombocytopenia syndrome	congenital hematological disorder	UNSUPPORTED-MISSING
MONDO:0011555	MONDO:0018234	radio-ulnar synostosis-amegakaryocytic thrombocytopenia syndrome	dysostosis	UNSUPPORTED-MISSING
MONDO:0011555	MONDO:0018795	radio-ulnar synostosis-amegakaryocytic thrombocytopenia syndrome	syndromic constitutional thrombocytopenia	UNSUPPORTED-MISSING
MONDO:0011555	MONDO:0019054	radio-ulnar synostosis-amegakaryocytic thrombocytopenia syndrome	congenital limb malformation	UNSUPPORTED-MISSING
MONDO:0011556	MONDO:0100047	basal cell carcinoma, susceptibility to, 1	basal cell carcinoma, susceptibility to	UNSUPPORTED-MISSING
MONDO:0011557	MONDO:0024237	radiation sensitivity/chromosome instability syndrome, autosomal dominant	inherited neurodegenerative disorder	UNSUPPORTED-MISSING
MONDO:0011558	MONDO:0016484	Usher syndrome type 2C	Usher syndrome type 2	UNSUPPORTED-MISSING
MONDO:0011559	MONDO:0019008	benign recurrent intrahepatic cholestasis type 2	benign recurrent intrahepatic cholestasis	UNSUPPORTED-MISSING
MONDO:0011560	MONDO:0020573	systemic lupus erythematosus, susceptibility to, 3	inherited disease susceptibility	UNSUPPORTED-MISSING
MONDO:0011561	MONDO:0015140	Alzheimer disease 6	early-onset autosomal dominant Alzheimer disease	UNSUPPORTED-MISSING
MONDO:0011562	MONDO:0008199	autosomal dominant Parkinson disease 4	late-onset Parkinson disease	UNSUPPORTED-MISSING
MONDO:0011563	MONDO:0016070	fibromatosis, gingival, 2	hereditary gingival fibromatosis	UNSUPPORTED-MISSING
MONDO:0011564	MONDO:0015993	cone-rod dystrophy 8	cone-rod dystrophy	UNSUPPORTED-MISSING
MONDO:0011565	MONDO:0000816	metabolic syndrome X	abdominal obesity-metabolic syndrome	UNSUPPORTED-MISSING
MONDO:0011566	MONDO:0000816	abdominal obesity-metabolic syndrome quantitative trait locus 2	abdominal obesity-metabolic syndrome	UNSUPPORTED-MISSING
MONDO:0011567	MONDO:0016333	dilated cardiomyopathy 1K	familial dilated cardiomyopathy	UNSUPPORTED-MISSING
MONDO:0011568	MONDO:0019587	autosomal dominant nonsyndromic hearing loss 25	autosomal dominant nonsyndromic hearing loss	UNSUPPORTED-MISSING
MONDO:0011569	MONDO:0018993	Charcot-Marie-Tooth disease type 2B1	Charcot-Marie-Tooth disease type 2	UNSUPPORTED-MISSING
MONDO:0011569	MONDO:0021106	Charcot-Marie-Tooth disease type 2B1	laminopathy	UNSUPPORTED-MISSING
MONDO:0011570	MONDO:0018993	Charcot-Marie-Tooth disease type 2B2	Charcot-Marie-Tooth disease type 2	UNSUPPORTED-MISSING
MONDO:0011571	MONDO:0007441	deafness, autosomal dominant 39, with dentinogenesis imperfecta 1	dentinogenesis imperfecta type 2	UNSUPPORTED-MISSING
MONDO:0011572	MONDO:0010255	type 1 diabetes mellitus 18	diabetes mellitus, insulin-dependent, X-linked, susceptibility to	UNSUPPORTED-MISSING
MONDO:0011573	MONDO:0100171	psoriasis 7, susceptibility to	psoriasis, susceptibility to	UNSUPPORTED-MISSING
MONDO:0011574	MONDO:0003847	tetralogy of fallot syndrome, autosomal recessive	hereditary disease	UNSUPPORTED-MISSING
MONDO:0011575	MONDO:0015159	cerebrooculonasal syndrome	multiple congenital anomalies/dysmorphic syndrome-intellectual disability	UNSUPPORTED-MISSING
MONDO:0011576	MONDO:0016525	familial hyperaldosteronism type II	familial hyperaldosteronism	UNSUPPORTED-MISSING
MONDO:0011576	MONDO:0036591	familial hyperaldosteronism type II	adrenal cortex neoplasm	UNSUPPORTED-MISSING
MONDO:0011577	MONDO:0007827	myopathy, proximal, and ophthalmoplegia	inclusion body myositis	UNSUPPORTED-MISSING
MONDO:0011577	MONDO:0019952	myopathy, proximal, and ophthalmoplegia	congenital myopathy	UNSUPPORTED-MISSING
MONDO:0011578	MONDO:0017896	familial papillary thyroid carcinoma with renal papillary neoplasia	familial nonmedullary thyroid carcinoma	UNSUPPORTED-MISSING
MONDO:0011579	MONDO:0019118	late-onset retinal degeneration	inherited retinal dystrophy	UNSUPPORTED-MISSING
MONDO:0011580	MONDO:0008935	cerebellar ataxia and hypergonadotropic hypogonadism	cerebellar ataxia-hypogonadism syndrome	UNSUPPORTED-MISSING
MONDO:0011581	MONDO:0019287	arrhythmogenic cardiomyopathy with wooly hair and keratoderma	ectodermal dysplasia syndrome	UNSUPPORTED-MISSING
MONDO:0011581	MONDO:0100080	arrhythmogenic cardiomyopathy with wooly hair and keratoderma	cardioectodermal syndrome	UNSUPPORTED-MISSING
MONDO:0011582	MONDO:0017338	multiple mitochondrial dysfunctions syndrome 1	fatal multiple mitochondrial dysfunctions syndrome	UNSUPPORTED-MISSING
MONDO:0011583	MONDO:0005620	cerebral amyloid angiopathy, APP-related	cerebral amyloid angiopathy	UNSUPPORTED-MISSING
MONDO:0011584	MONDO:0019391	Fanconi anemia complementation group D1	Fanconi anemia	UNSUPPORTED-MISSING
MONDO:0011585	MONDO:0001516	autosomal recessive distal spinal muscular atrophy 2	spinal muscular atrophy	UNSUPPORTED-MISSING
MONDO:0011585	MONDO:0015363	autosomal recessive distal spinal muscular atrophy 2	neuronopathy, distal hereditary motor, autosomal recessive	UNSUPPORTED-MISSING
MONDO:0011586	MONDO:0005349	otosclerosis 2	otosclerosis	UNSUPPORTED-MISSING
MONDO:0011587	MONDO:0020372	cataract 25	early-onset sutural cataract	UNSUPPORTED-MISSING
MONDO:0011588	MONDO:0000009	platelet-type bleeding disorder 12	inherited bleeding disorder, platelet-type	UNSUPPORTED-MISSING
MONDO:0011588	MONDO:0021181	platelet-type bleeding disorder 12	inherited blood coagulation disorder	UNSUPPORTED-MISSING
MONDO:0011589	MONDO:0000170	microphthalmia with coloboma 2	microphthalmia, isolated, with coloboma	UNSUPPORTED-MISSING
MONDO:0011590	MONDO:0003847	anisomastia	hereditary disease	UNSUPPORTED-MISSING
MONDO:0011591	MONDO:0011060	cataract 26 multiple types	early-onset non-syndromic cataract	UNSUPPORTED-MISSING
MONDO:0011592	MONDO:0019516	exudative vitreoretinopathy 3	exudative vitreoretinopathy	UNSUPPORTED-MISSING
MONDO:0011593	MONDO:0017615	seizures, benign familial infantile, 2	benign familial infantile epilepsy	UNSUPPORTED-MISSING
MONDO:0011594	MONDO:0003847	ovarian dysgenesis, hypergonadotropic, with short stature and recurrent metabolic acidosis	hereditary disease	UNSUPPORTED-MISSING
MONDO:0011595	MONDO:0019284	nonsyndromic congenital nail disorder 7	inherited isolated nail anomaly	UNSUPPORTED-MISSING
MONDO:0011596	MONDO:0100178	dermatitis, atopic, 2	dermatitis, atopic, susceptibility to	UNSUPPORTED-MISSING
MONDO:0011597	MONDO:0100178	dermatitis, atopic, 3	dermatitis, atopic, susceptibility to	UNSUPPORTED-MISSING
MONDO:0011598	MONDO:0100178	dermatitis, atopic, 4	dermatitis, atopic, susceptibility to	UNSUPPORTED-MISSING
MONDO:0011599	MONDO:0006918	birdshot chorioretinopathy	posterior uveitis	UNSUPPORTED-MISSING
MONDO:0011600	MONDO:0020344	congenital myasthenic syndrome 4A	postsynaptic congenital myasthenic syndrome	UNSUPPORTED-MISSING
MONDO:0011601	MONDO:0016602	neonatal intrahepatic cholestasis due to citrin deficiency	citrin deficiency	UNSUPPORTED-MISSING
MONDO:0011602	MONDO:0019588	autosomal recessive nonsyndromic hearing loss 27	hearing loss, autosomal recessive	UNSUPPORTED-MISSING
MONDO:0011603	MONDO:0007827	GNE myopathy	inclusion body myositis	UNSUPPORTED-MISSING
MONDO:0011603	MONDO:0009332	GNE myopathy	congenital hematological disorder	UNSUPPORTED-MISSING
MONDO:0011603	MONDO:0016112	GNE myopathy	hereditary inclusion-body myopathy	UNSUPPORTED-MISSING
MONDO:0011603	MONDO:0017749	GNE myopathy	disorder of multiple glycosylation	UNSUPPORTED-MISSING
MONDO:0011603	MONDO:0018795	GNE myopathy	syndromic constitutional thrombocytopenia	UNSUPPORTED-MISSING
MONDO:0011604	MONDO:0020247	spondylo-ocular syndrome	congenital vitreoretinal dysplasia	UNSUPPORTED-MISSING
MONDO:0011604	MONDO:0800064	spondylo-ocular syndrome	osteogenesis imperfecta and a reduction of bone mineral density.	UNSUPPORTED-MISSING
MONDO:0011605	MONDO:0100118	generalized basaloid follicular hamartoma syndrome	hereditary skin disorder	UNSUPPORTED-MISSING
MONDO:0011606	MONDO:0007037	baby rattle pelvis dysplasia	Achondroplasia	UNSUPPORTED-MISSING
MONDO:0011607	MONDO:0100049	narcolepsy 2, susceptibility to	narcolepsy, susceptibility to	UNSUPPORTED-MISSING
MONDO:0011608	MONDO:0100178	dermatitis, atopic, 5	dermatitis, atopic, susceptibility to	UNSUPPORTED-MISSING
MONDO:0011609	MONDO:0100178	dermatitis, atopic, 6	dermatitis, atopic, susceptibility to	UNSUPPORTED-MISSING
MONDO:0011610	MONDO:0100477	dimethylglycine dehydrogenase deficiency	disorder of methylamine metabolism	UNSUPPORTED-MISSING
MONDO:0011611	MONDO:0003847	short stature, intellectual disability, callosal agenesis, Heminasal hypoplasia, microphthalmia, and atypical clefting	hereditary disease	UNSUPPORTED-MISSING
MONDO:0011612	MONDO:0004736	glycine encephalopathy	inborn disorder of amino acid metabolism	UNSUPPORTED-MISSING
MONDO:0011612	MONDO:0005560	glycine encephalopathy	brain disorder	UNSUPPORTED-MISSING
MONDO:0011612	MONDO:0019239	glycine encephalopathy	inborn disorder of serine family metabolism	UNSUPPORTED-MISSING
MONDO:0011613	MONDO:0017279	autosomal recessive early-onset Parkinson disease 6	young-onset Parkinson disease	UNSUPPORTED-MISSING
MONDO:0011614	MONDO:0017713	3-hydroxy-3-methylglutaryl-CoA synthase deficiency	disorder of fatty acid oxidation and ketogenesis	UNSUPPORTED-MISSING
MONDO:0011615	MONDO:0002242	East Texas bleeding disorder	coagulation protein disease	UNSUPPORTED-MISSING
MONDO:0011615	MONDO:0002243	East Texas bleeding disorder	hemorrhagic disease	UNSUPPORTED-MISSING
MONDO:0011616	MONDO:0016296	holoprosencephaly 6	holoprosencephaly	UNSUPPORTED-MISSING
MONDO:0011617	MONDO:0003847	arthropathy, erosive	hereditary disease	UNSUPPORTED-MISSING
MONDO:0011618	MONDO:0003847	liver fibrocystic disease and polydactyly	hereditary disease	UNSUPPORTED-MISSING
MONDO:0011619	MONDO:0003847	crumpled helices and small mouth	hereditary disease	UNSUPPORTED-MISSING
MONDO:0011620	MONDO:0018230	metaphyseal dysplasia, Braun-Tinschert type	skeletal dysplasia	UNSUPPORTED-MISSING
MONDO:0011621	MONDO:0019054	acropectoral syndrome	congenital limb malformation	UNSUPPORTED-MISSING
MONDO:0011621	MONDO:0800066	acropectoral syndrome	polydactyly-syndactyly-triphalangism	UNSUPPORTED-MISSING
MONDO:0011622	MONDO:0020573	nephrolithiasis, uric acid, susceptibility to	inherited disease susceptibility	UNSUPPORTED-MISSING
MONDO:0011624	MONDO:0019231	transaldolase deficiency	inborn disorder of pentose phosphate metabolism	UNSUPPORTED-MISSING
MONDO:0011625	MONDO:0019587	autosomal dominant nonsyndromic hearing loss 18	autosomal dominant nonsyndromic hearing loss	UNSUPPORTED-MISSING
MONDO:0011626	MONDO:0003847	acromegaloid features, overgrowth, cleft palate, and hernia	hereditary disease	UNSUPPORTED-MISSING
MONDO:0011627	MONDO:0020836	autism, susceptibility to, 5	autism, susceptiblity to	UNSUPPORTED-MISSING
MONDO:0011628	MONDO:0019215	propionic acidemia	classic organic aciduria	UNSUPPORTED-MISSING
MONDO:0011629	MONDO:0005501	MOGS-congenital disorder of glycosylation	congenital disorder of glycosylation type II	UNSUPPORTED-MISSING
MONDO:0011629	MONDO:0017740	MOGS-congenital disorder of glycosylation	disorder of protein N-glycosylation	UNSUPPORTED-MISSING
MONDO:0011630	MONDO:0019200	retinitis pigmentosa 28	retinitis pigmentosa	UNSUPPORTED-MISSING
MONDO:0011631	MONDO:0006507	hemochromatosis type 4	hereditary hemochromatosis	UNSUPPORTED-MISSING
MONDO:0011632	MONDO:0005144	amyotrophic lateral sclerosis type 21	familial amyotrophic lateral sclerosis	UNSUPPORTED-MISSING
MONDO:0011633	MONDO:0002316	Charcot-Marie-Tooth disease axonal type 2C	motor peripheral neuropathy	UNSUPPORTED-MISSING
MONDO:0011633	MONDO:0018993	Charcot-Marie-Tooth disease axonal type 2C	Charcot-Marie-Tooth disease type 2	UNSUPPORTED-MISSING
MONDO:0011634	MONDO:0005336	rippling muscle disease	myopathy	UNSUPPORTED-MISSING
MONDO:0011635	MONDO:0000334	goiter, multinodular 3	multinodular goiter	UNSUPPORTED-MISSING
MONDO:0011636	MONDO:0002254	Diamond-Blackfan anemia 2	syndromic disease	UNSUPPORTED-MISSING
MONDO:0011636	MONDO:0015253	Diamond-Blackfan anemia 2	Diamond-Blackfan anemia	UNSUPPORTED-MISSING
MONDO:0011637	MONDO:0003847	Sener syndrome	hereditary disease	UNSUPPORTED-MISSING
MONDO:0011638	MONDO:0015548	neuroferritinopathy	Huntington disease-like syndrome	UNSUPPORTED-MISSING
MONDO:0011638	MONDO:0017763	neuroferritinopathy	disorder of iron metabolism and transport	UNSUPPORTED-MISSING
MONDO:0011638	MONDO:0018307	neuroferritinopathy	neurodegeneration with brain iron accumulation	UNSUPPORTED-MISSING
MONDO:0011639	MONDO:0015253	Diamond-Blackfan anemia 15 with mandibulofacial dysostosis	Diamond-Blackfan anemia	UNSUPPORTED-MISSING
MONDO:0011640	MONDO:0002254	genitopatellar syndrome	syndromic disease	UNSUPPORTED-MISSING
MONDO:0011640	MONDO:0015159	genitopatellar syndrome	multiple congenital anomalies/dysmorphic syndrome-intellectual disability	UNSUPPORTED-MISSING
MONDO:0011640	MONDO:0018230	genitopatellar syndrome	skeletal dysplasia	UNSUPPORTED-MISSING
MONDO:0011640	MONDO:0018234	genitopatellar syndrome	dysostosis	UNSUPPORTED-MISSING
MONDO:0011641	MONDO:0003847	baculum, congenital absence of	hereditary disease	UNSUPPORTED-MISSING
MONDO:0011642	MONDO:0003847	carnitine acetyltransferase deficiency	hereditary disease	UNSUPPORTED-MISSING
MONDO:0011644	MONDO:0002970	pars planitis	ciliary body disorder	UNSUPPORTED-MISSING
MONDO:0011644	MONDO:0004674	pars planitis	chorioretinitis	UNSUPPORTED-MISSING
MONDO:0011644	MONDO:0006806	pars planitis	intermediate uveitis	UNSUPPORTED-MISSING
MONDO:0011646	MONDO:0003847	laryngeal abductor paralysis with cerebellar ataxia and motor neuropathy	hereditary disease	UNSUPPORTED-MISSING
MONDO:0011647	MONDO:0015140	Alzheimer disease 7	early-onset autosomal dominant Alzheimer disease	UNSUPPORTED-MISSING
MONDO:0011648	MONDO:0016642	radiation-induced meningioma	meningioma	UNSUPPORTED-MISSING
MONDO:0011650	MONDO:0020573	atrioventricular septal defect, susceptibility to, 2	inherited disease susceptibility	UNSUPPORTED-MISSING
MONDO:0011651	MONDO:0003847	intellectual disability, short stature, facial anomalies, and joint dislocations	hereditary disease	UNSUPPORTED-MISSING
MONDO:0011652	MONDO:0003847	Phelan-McDermid syndrome	hereditary disease	UNSUPPORTED-MISSING
MONDO:0011652	MONDO:0022760	Phelan-McDermid syndrome	chromosome 22q deletion	UNSUPPORTED-MISSING
MONDO:0011653	MONDO:0017895	thyroid cancer, nonmedullary, 3	familial papillary or follicular thyroid carcinoma	UNSUPPORTED-MISSING
MONDO:0011654	MONDO:0003847	intellectual disability, microcephaly, growth retardation, joint contractures, and facial dysmorphism	hereditary disease	UNSUPPORTED-MISSING
MONDO:0011655	MONDO:0003847	alveolar soft part sarcoma	hereditary disease	UNSUPPORTED-MISSING
MONDO:0011655	MONDO:0018078	alveolar soft part sarcoma	soft tissue sarcoma	UNSUPPORTED-MISSING
MONDO:0011656	MONDO:0005382	paget disease of bone 4	bone Paget disease	UNSUPPORTED-MISSING
MONDO:0011657	MONDO:0019587	autosomal dominant nonsyndromic hearing loss 24	autosomal dominant nonsyndromic hearing loss	UNSUPPORTED-MISSING
MONDO:0011658	MONDO:0017279	autosomal recessive early-onset Parkinson disease 7	young-onset Parkinson disease	UNSUPPORTED-MISSING
MONDO:0011659	MONDO:0018677	heterotaxy, visceral, 3, autosomal	visceral heterotaxy	UNSUPPORTED-MISSING
MONDO:0011660	MONDO:0019587	autosomal dominant nonsyndromic hearing loss 22	autosomal dominant nonsyndromic hearing loss	UNSUPPORTED-MISSING
MONDO:0011661	MONDO:0005265	inflammatory bowel disease 5	inflammatory bowel disease	UNSUPPORTED-MISSING
MONDO:0011662	MONDO:0001162	pathological gambling	impulse control disorder	UNSUPPORTED-MISSING
MONDO:0011662	MONDO:0003847	pathological gambling	hereditary disease	UNSUPPORTED-MISSING
MONDO:0011663	MONDO:0018155	juvenile primary lateral sclerosis	lateral sclerosis	UNSUPPORTED-MISSING
MONDO:0011663	MONDO:0100227	juvenile primary lateral sclerosis	ALS2-related motor neuron disease	UNSUPPORTED-MISSING
MONDO:0011664	MONDO:0021094	immunodeficiency due to CD25 deficiency	immunodeficiency disease	UNSUPPORTED-MISSING
MONDO:0011667	MONDO:0018911	maturity-onset diabetes of the young type 4	maturity-onset diabetes of the young	UNSUPPORTED-MISSING
MONDO:0011668	MONDO:0018911	maturity-onset diabetes of the young type 6	maturity-onset diabetes of the young	UNSUPPORTED-MISSING
MONDO:0011669	MONDO:0002254	hypotonia-cystinuria syndrome	syndromic disease	UNSUPPORTED-MISSING
MONDO:0011669	MONDO:0004069	hypotonia-cystinuria syndrome	inborn mitochondrial metabolism disorder	UNSUPPORTED-MISSING
MONDO:0011669	MONDO:0016884	hypotonia-cystinuria syndrome	partial deletion of the short arm of chromosome 2	UNSUPPORTED-MISSING
MONDO:0011669	MONDO:0019216	hypotonia-cystinuria syndrome	inborn disorder of amino acid transport	UNSUPPORTED-MISSING
MONDO:0011670	MONDO:0020066	Ehlers-Danlos syndrome due to tenascin-X deficiency	Ehlers-Danlos syndrome	UNSUPPORTED-MISSING
MONDO:0011671	MONDO:0016987	Huntington disease-like 2	neuroacanthocytosis	UNSUPPORTED-MISSING
MONDO:0011672	MONDO:0003847	persistent polyclonal B-cell lymphocytosis	hereditary disease	UNSUPPORTED-MISSING
MONDO:0011672	MONDO:0015757	persistent polyclonal B-cell lymphocytosis	lymphoid hemopathy	UNSUPPORTED-MISSING
MONDO:0011673	MONDO:0019587	autosomal dominant nonsyndromic hearing loss 30	autosomal dominant nonsyndromic hearing loss	UNSUPPORTED-MISSING
MONDO:0011674	MONDO:0019548	Charcot-Marie-Tooth disease dominant intermediate B	autosomal dominant intermediate Charcot-Marie-Tooth disease	UNSUPPORTED-MISSING
MONDO:0011675	MONDO:0019548	Charcot-Marie-Tooth Disease, axonal, type 2GG	autosomal dominant intermediate Charcot-Marie-Tooth disease	UNSUPPORTED-MISSING
MONDO:0011676	MONDO:0002320	PHACE syndrome	congenital nervous system disorder	UNSUPPORTED-MISSING
MONDO:0011676	MONDO:0005267	PHACE syndrome	heart disorder	UNSUPPORTED-MISSING
MONDO:0011676	MONDO:0015160	PHACE syndrome	multiple congenital anomalies/dysmorphic syndrome-variable intellectual disability syndrome	UNSUPPORTED-MISSING
MONDO:0011676	MONDO:0020022	PHACE syndrome	central nervous system malformation	UNSUPPORTED-MISSING
MONDO:0011677	MONDO:0003847	Megarbane syndrome	hereditary disease	UNSUPPORTED-MISSING
MONDO:0011678	MONDO:0016893	homozygous 11P15-p14 deletion syndrome	partial deletion of the short arm of chromosome 11	UNSUPPORTED-MISSING
MONDO:0011679	MONDO:0006025	craniosynostosis syndrome, autosomal recessive	autosomal recessive disease	UNSUPPORTED-MISSING
MONDO:0011679	MONDO:0015469	craniosynostosis syndrome, autosomal recessive	craniosynostosis	UNSUPPORTED-MISSING
MONDO:0011680	MONDO:0017267	autosomal recessive congenital ichthyosis 3	self-healing collodion baby	UNSUPPORTED-MISSING
MONDO:0011680	MONDO:0017778	autosomal recessive congenital ichthyosis 3	lamellar ichthyosis	UNSUPPORTED-MISSING
MONDO:0011680	MONDO:0019306	autosomal recessive congenital ichthyosis 3	congenital non-bullous ichthyosiform erythroderma	UNSUPPORTED-MISSING
MONDO:0011681	MONDO:0016227	episodic ataxia type 4	hereditary episodic ataxia	UNSUPPORTED-MISSING
MONDO:0011682	MONDO:0016227	episodic ataxia type 3	hereditary episodic ataxia	UNSUPPORTED-MISSING
MONDO:0011683	MONDO:0018910	oculocutaneous albinism type 4	oculocutaneous albinism	UNSUPPORTED-MISSING
MONDO:0011684	MONDO:0020573	vitiligo-associated multiple autoimmune disease susceptibility 1	inherited disease susceptibility	UNSUPPORTED-MISSING
MONDO:0011685	MONDO:0020573	polysubstance abuse, susceptibility to	inherited disease susceptibility	UNSUPPORTED-MISSING
MONDO:0011686	MONDO:0002254	DNA ligase IV deficiency	syndromic disease	UNSUPPORTED-MISSING
MONDO:0011686	MONDO:0017855	DNA ligase IV deficiency	T-B- severe combined immunodeficiency	UNSUPPORTED-MISSING
MONDO:0011686	MONDO:0021147	DNA ligase IV deficiency	disorder of development or morphogenesis	UNSUPPORTED-MISSING
MONDO:0011687	MONDO:0018993	Charcot-Marie-Tooth disease axonal type 2F	Charcot-Marie-Tooth disease type 2	UNSUPPORTED-MISSING
MONDO:0011688	MONDO:0000172	muscular dystrophy-dystroglycanopathy type B5	muscular dystrophy-dystroglycanopathy, type B	UNSUPPORTED-MISSING
MONDO:0011688	MONDO:0700066	muscular dystrophy-dystroglycanopathy type B5	myopathy caused by variation in FKRP	UNSUPPORTED-MISSING
MONDO:0011689	MONDO:0020573	dyslexia, susceptibility to, 6	inherited disease susceptibility	UNSUPPORTED-MISSING
MONDO:0011690	MONDO:0002254	Camurati-Engelmann disease, type 2	syndromic disease	UNSUPPORTED-MISSING
MONDO:0011691	MONDO:0005144	amyotrophic lateral sclerosis type 3	familial amyotrophic lateral sclerosis	UNSUPPORTED-MISSING
