mondo_id	mondo_label	synonym_scope	synonym_scope_mondo	synonym	synonym_exact	synonym_broad	synonym_narrow	synonym_related	source_id	source_label	synonym_type	mondo_evidence	case
MONDO:0018021	hypotrichosis-deafness syndrome	oio:hasExactSynonym		Hypotrichosis-hearing loss syndrome	Hypotrichosis-hearing loss syndrome				Orphanet:330029	Hypotrichosis-deafness syndrome			
MONDO:0018027	duplication/inversion 15q11	oio:hasExactSynonym		Inv dup (15) syndrome	Inv dup (15) syndrome				Orphanet:3306	Inverted duplicated chromosome 15 syndrome			
MONDO:0018027	duplication/inversion 15q11	oio:hasExactSynonym		idic (15) syndrome	idic (15) syndrome				Orphanet:3306	Inverted duplicated chromosome 15 syndrome			
MONDO:0018044	idiopathic hypersomnia	oio:hasExactSynonym		Idiopathic excessive sleepiness	Idiopathic excessive sleepiness				Orphanet:33208	Idiopathic hypersomnia			
MONDO:0018058	tracheal agenesis	oio:hasExactSynonym		Tracheal atresia	Tracheal atresia				Orphanet:3346	Tracheal agenesis			
MONDO:0018065	isolated trigonocephaly	oio:hasExactSynonym		Isolated metopic craniosynostosis	Isolated metopic craniosynostosis				Orphanet:3366	Non-syndromic metopic craniosynostosis			
MONDO:0018065	isolated trigonocephaly	oio:hasExactSynonym		Isolated trigonocephaly	Isolated trigonocephaly				Orphanet:3366	Non-syndromic metopic craniosynostosis			
MONDO:0018065	isolated trigonocephaly	oio:hasExactSynonym		Non-syndromic metopic suture synostosis	Non-syndromic metopic suture synostosis				Orphanet:3366	Non-syndromic metopic craniosynostosis			
MONDO:0018069	distal trisomy 17q	oio:hasExactSynonym		Distal trisomy 17q	Distal trisomy 17q				Orphanet:3379	Distal duplication 17q			
MONDO:0018072	persistent truncus arteriosus	oio:hasExactSynonym		CAT	CAT				Orphanet:3384	Common arterial trunk			
MONDO:0018097	West syndrome	oio:hasExactSynonym		West syndrome	West syndrome				Orphanet:3451	Infantile spasms syndrome			
MONDO:0018105	Wolfram syndrome	oio:hasExactSynonym		Arginine vasopressin deficiency- diabetes mellitus-optic atrophy-deafness syndrome	Arginine vasopressin deficiency- diabetes mellitus-optic atrophy-deafness syndrome				Orphanet:3463	Wolfram syndrome			
MONDO:0018105	Wolfram syndrome	oio:hasExactSynonym		Arginine vasopressin deficiency- diabetes mellitus-optic atrophy-hearing loss syndrome	Arginine vasopressin deficiency- diabetes mellitus-optic atrophy-hearing loss syndrome				Orphanet:3463	Wolfram syndrome			
MONDO:0018105	Wolfram syndrome	oio:hasExactSynonym		Diabetes insipidus-diabetes mellitus-optic atrophy-hearing loss syndrome	Diabetes insipidus-diabetes mellitus-optic atrophy-hearing loss syndrome				Orphanet:3463	Wolfram syndrome			
MONDO:0018108	idiopathic disseminated cytomegalovirus infection	oio:hasExactSynonym		Severe disseminated CMV infection in immunocompetent patients	Severe disseminated CMV infection in immunocompetent patients				Orphanet:35062	Severe disseminated cytomegalovirus infection in immunocompetent patients			
MONDO:0018131	neurodevelopmental disorder-craniofacial dysmorphism-cardiac defect-hip dysplasia syndrome due to 9q21 microdeletion	oio:hasExactSynonym		9q21.3 microdeletion syndrome	9q21.3 microdeletion syndrome				Orphanet:352665	Neurodevelopmental disorder-craniofacial dysmorphism-cardiac defect-skeletal anomalies syndrome due to 9q21.3 microdeletion			
MONDO:0018131	neurodevelopmental disorder-craniofacial dysmorphism-cardiac defect-hip dysplasia syndrome due to 9q21 microdeletion	oio:hasExactSynonym		Del(9)(q21.3)	Del(9)(q21.3)				Orphanet:352665	Neurodevelopmental disorder-craniofacial dysmorphism-cardiac defect-skeletal anomalies syndrome due to 9q21.3 microdeletion			
MONDO:0018131	neurodevelopmental disorder-craniofacial dysmorphism-cardiac defect-hip dysplasia syndrome due to 9q21 microdeletion	oio:hasExactSynonym		del(9)(q21.3)	del(9)(q21.3)				Orphanet:352665	Neurodevelopmental disorder-craniofacial dysmorphism-cardiac defect-skeletal anomalies syndrome due to 9q21.3 microdeletion			
MONDO:0018159	atypical hemolytic-uremic syndrome with DGKE deficiency	oio:hasExactSynonym		HUS with DGKE deficiency	HUS with DGKE deficiency				Orphanet:357008	Hemolytic uremic syndrome with DGKE deficiency			
MONDO:0018169	morning glory syndrome	oio:hasExactSynonym		Morning glory syndrome	Morning glory syndrome				Orphanet:35737	Morning glory disc anomaly			
MONDO:0018174	hereditary glaucoma	oio:hasExactSynonym		Hereditary glaucoma	Hereditary glaucoma				Orphanet:359	Pediatric-onset glaucoma of genetic origin			
MONDO:0018205	distal monosomy 1q	oio:hasExactSynonym		Distal monosomy 1q	Distal monosomy 1q				Orphanet:36367	Distal deletion 1q			
MONDO:0018254	spondyloepimetaphyseal dysplasia, Isidor type	oio:hasExactSynonym		SEMDIST	SEMDIST				Orphanet:370015	Spondyloepimetaphyseal dysplasia, Isidor-Toutain type			
MONDO:0018254	spondyloepimetaphyseal dysplasia, Isidor type	oio:hasExactSynonym		Spondyloepimetaphyseal dysplasia with severe short stature	Spondyloepimetaphyseal dysplasia with severe short stature				Orphanet:370015	Spondyloepimetaphyseal dysplasia, Isidor-Toutain type			
MONDO:0018298	multicentric osteolysis-nodulosis-arthropathy spectrum	oio:hasExactSynonym		NAO syndrome	NAO syndrome				Orphanet:371428	Multicentric osteolysis-nodulosis-arthropathy spectrum			
MONDO:0018298	multicentric osteolysis-nodulosis-arthropathy spectrum	oio:hasExactSynonym		Nodulosis-arthropathy-osteolysis syndrome	Nodulosis-arthropathy-osteolysis syndrome				Orphanet:371428	Multicentric osteolysis-nodulosis-arthropathy spectrum			
MONDO:0018298	multicentric osteolysis-nodulosis-arthropathy spectrum	oio:hasExactSynonym		Torg-Winchester syndrome	Torg-Winchester syndrome				Orphanet:371428	Multicentric osteolysis-nodulosis-arthropathy spectrum			
MONDO:0018309	Hirschsprung disease	oio:hasExactSynonym		Colonic aganglionosis	Colonic aganglionosis				Orphanet:388	Hirschsprung disease			
MONDO:0018371	nebulin-related early-onset distal myopathy	oio:hasExactSynonym		Nebulin-related early-onset distal myopathy	Nebulin-related early-onset distal myopathy				Orphanet:399103	Distal nebulin myopathy			
MONDO:0018376	secondary non-traumatic avascular necrosis	oio:hasExactSynonym		Secondary non-traumatic osteonecrosis	Secondary non-traumatic osteonecrosis				Orphanet:399180	Secondary non-traumatic avascular necrosis			
MONDO:0018408	cystic echinococcosis	oio:hasExactSynonym		Hydatid cyst	Hydatid cyst				Orphanet:400	Cystic echinococcosis			
MONDO:0018433	acute myeloid leukemia with t(6;9)(p23;q34)	oio:hasExactSynonym		acute myeloid leukemia with t(6;9)(p23;q34)	acute myeloid leukemia with t(6;9)(p23;q34)				Orphanet:402014	Acute myeloid leukemia with t(6;9)(p23;q34)			
MONDO:0018434	acute myeloid leukemia with t(9;11)(p22;q23)	oio:hasExactSynonym		acute myeloid leukemia with t(9;11)(p22;q23)	acute myeloid leukemia with t(9;11)(p22;q23)				Orphanet:402017	Acute myeloid leukemia with t(9;11)(p22;q23)			
MONDO:0018435	acute myeloid leukemia with inv3(p21;q26.2) or t(3;3)(p21;q26.2)	oio:hasExactSynonym		AML with inv(3)(q21q26.2) or t(3;3)(q21;q26.2)	AML with inv(3)(q21q26.2) or t(3;3)(q21;q26.2)				Orphanet:402020	Acute myeloid leukemia with inv(3)(q21q26.2) or t(3;3)(q21;q26.2)			
MONDO:0018435	acute myeloid leukemia with inv3(p21;q26.2) or t(3;3)(p21;q26.2)	oio:hasExactSynonym		acute myeloid leukemia with inv(3)(q21q26.2) or t(3;3)(q21;q26.2)	acute myeloid leukemia with inv(3)(q21q26.2) or t(3;3)(q21;q26.2)				Orphanet:402020	Acute myeloid leukemia with inv(3)(q21q26.2) or t(3;3)(q21;q26.2)			
MONDO:0018435	acute myeloid leukemia with inv3(p21;q26.2) or t(3;3)(p21;q26.2)	oio:hasExactSynonym		aml with inv(3)(q21q26.2) or t(3;3)(q21;q26.2)	aml with inv(3)(q21q26.2) or t(3;3)(q21;q26.2)				Orphanet:402020	Acute myeloid leukemia with inv(3)(q21q26.2) or t(3;3)(q21;q26.2)			
MONDO:0018436	megakaryoblastic acute myeloid leukemia with t(1;22)(p13;q13)	oio:hasExactSynonym		megakaryoblastic acute myeloid leukemia with t(1;22)(p13;q13)	megakaryoblastic acute myeloid leukemia with t(1;22)(p13;q13)				Orphanet:402023	Megakaryoblastic acute myeloid leukemia with t(1;22)(p13;q13)			
MONDO:0018473	hyperlipoproteinemia type 3	oio:hasExactSynonym		Broad-beta disease	Broad-beta disease				Orphanet:412	Dysbetalipoproteinemia			
MONDO:0018473	hyperlipoproteinemia type 3	oio:hasExactSynonym		Familial dyslipidemia type 3	Familial dyslipidemia type 3				Orphanet:412	Dysbetalipoproteinemia			
MONDO:0018473	hyperlipoproteinemia type 3	oio:hasExactSynonym		Hyperlipoproteinemia type 3	Hyperlipoproteinemia type 3				Orphanet:412	Dysbetalipoproteinemia			
MONDO:0018473	hyperlipoproteinemia type 3	oio:hasExactSynonym		Remnant hyperlipoproteinemia	Remnant hyperlipoproteinemia				Orphanet:412	Dysbetalipoproteinemia			
MONDO:0018495	X-linked intellectual disability-limb spasticity-retinal dystrophy-diabetes insipidus syndrome	oio:hasExactSynonym		X-linked intellectual disability-limb spasticity-retinal dystrophy-diabetes insipidus syndrome	X-linked intellectual disability-limb spasticity-retinal dystrophy-diabetes insipidus syndrome				Orphanet:423479	X-linked intellectual disability-limb spasticity-retinal dystrophy-arginine vasopressin deficiency			
MONDO:0018570	hypophosphatasia	oio:hasExactSynonym		Rathbun disease	Rathbun disease				Orphanet:436	Hypophosphatasia			
MONDO:0018572	severe intellectual disability-hypotonia-strabismus-coarse face-planovalgus syndrome	oio:hasExactSynonym		Severe intellectual disability-hypotonia-strabismus-coarse face-planovalgus syndrome	Severe intellectual disability-hypotonia-strabismus-coarse face-planovalgus syndrome				Orphanet:436141	HIDEA syndrome			
MONDO:0018601	autosomal dominant myopia-midfacial retrusion-sensorineural hearing loss-rhizomelic dysplasia syndrome	oio:hasExactSynonym		Autosomal dominant myopia-midfacial retrusion-sensorineural deafness-rhizomelic dysplasia syndrome	Autosomal dominant myopia-midfacial retrusion-sensorineural deafness-rhizomelic dysplasia syndrome				Orphanet:440354	Autosomal dominant myopia-midfacial retrusion-sensorineural hearing loss-rhizomelic dysplasia syndrome			
MONDO:0018614	undetermined early-onset epileptic encephalopathy	oio:hasExactSynonym		Non-specific EOEE	Non-specific EOEE				Orphanet:442835	Non-specific early-onset epileptic encephalopathy			
MONDO:0018636	autoimmune hemolytic anemia-autoimmune thrombocytopenia-primary immunodeficiency syndrome	oio:hasExactSynonym		Autoimmune hemolytic anemia-autoimmune thrombocytopenia-primary immunodeficiency syndrome due to tripeptidyl-peptidase II	Autoimmune hemolytic anemia-autoimmune thrombocytopenia-primary immunodeficiency syndrome due to tripeptidyl-peptidase II				Orphanet:444463	Autoimmune hemolytic anemia-autoimmune thrombocytopenia-primary immunodeficiency syndrome due to TPP2 deficiency			
MONDO:0018658	19p13.3 microduplication syndrome	oio:hasExactSynonym		Dup(19)(p13.3)	Dup(19)(p13.3)				Orphanet:447980	19p13.3 microduplication syndrome			
MONDO:0018658	19p13.3 microduplication syndrome	oio:hasExactSynonym		dup(19)(p13.3)	dup(19)(p13.3)				Orphanet:447980	19p13.3 microduplication syndrome			
MONDO:0018681	neurodevelopmental disorder-craniofacial dysmorphism-cardiac defect-hip dysplasia syndrome	oio:hasExactSynonym		Au-Kline syndrome	Au-Kline syndrome				Orphanet:453499	Neurodevelopmental disorder-craniofacial dysmorphism-cardiac defect-skeletal anomalies syndrome			
MONDO:0018681	neurodevelopmental disorder-craniofacial dysmorphism-cardiac defect-hip dysplasia syndrome	oio:hasExactSynonym		HNRNPK-related neurodevelopmental disorder	HNRNPK-related neurodevelopmental disorder				Orphanet:453499	Neurodevelopmental disorder-craniofacial dysmorphism-cardiac defect-skeletal anomalies syndrome			
MONDO:0018681	neurodevelopmental disorder-craniofacial dysmorphism-cardiac defect-hip dysplasia syndrome	oio:hasExactSynonym		Okamoto syndrome	Okamoto syndrome				Orphanet:453499	Neurodevelopmental disorder-craniofacial dysmorphism-cardiac defect-skeletal anomalies syndrome			
MONDO:0018698	hereditary neuroendocrine tumor of small intestine	oio:hasExactSynonym		Hereditary SB-NET	Hereditary SB-NET				Orphanet:456333	Hereditary neuroendocrine tumor of small intestine			
MONDO:0018698	hereditary neuroendocrine tumor of small intestine	oio:hasExactSynonym		Hereditary SI-NET	Hereditary SI-NET				Orphanet:456333	Hereditary neuroendocrine tumor of small intestine			
MONDO:0018698	hereditary neuroendocrine tumor of small intestine	oio:hasExactSynonym		Small bowel hereditary neuroendocrine tumor	Small bowel hereditary neuroendocrine tumor				Orphanet:456333	Hereditary neuroendocrine tumor of small intestine			
MONDO:0018698	hereditary neuroendocrine tumor of small intestine	oio:hasExactSynonym		Small intestine hereditary neuroendocrine tumor	Small intestine hereditary neuroendocrine tumor				Orphanet:456333	Hereditary neuroendocrine tumor of small intestine			
MONDO:0018714	primary intralymphatic angioendothelioma	oio:hasExactSynonym		Primary intralymphatic angioendothelioma	Primary intralymphatic angioendothelioma				Orphanet:458768	Papillary intralymphatic angioendothelioma			
MONDO:0018740	drug-induced methemoglobinemia	oio:hasExactSynonym		Drug-induced methemoglobinemia	Drug-induced methemoglobinemia				Orphanet:464453	Acquired methemoglobinemia			
MONDO:0018760	DeSanto-Shinawi syndrome	oio:hasExactSynonym		DESSH	DESSH				Orphanet:466943	WAC-related facial dysmorphism-developmental delay-behavioral abnormalities syndrome			
MONDO:0018760	DeSanto-Shinawi syndrome	oio:hasExactSynonym		Desanto-Shinawi syndrome	Desanto-Shinawi syndrome				Orphanet:466943	WAC-related facial dysmorphism-developmental delay-behavioral abnormalities syndrome			
MONDO:0018778	intermediate Charcot-Marie-Tooth disease	oio:hasExactSynonym		Intermediate CMT	Intermediate CMT				Orphanet:476123	Intermediate Charcot-Marie-Tooth disease			
MONDO:0018781	KID syndrome	oio:hasExactSynonym		Keratitis-ichthyosis-hearing loss/Hystrix-like ichthyosis-hearing loss syndrome	Keratitis-ichthyosis-hearing loss/Hystrix-like ichthyosis-hearing loss syndrome				Orphanet:477	KID syndrome			
MONDO:0018820	recurrent metabolic encephalomyopathic crises-rhabdomyolysis-cardiac arrhythmia-intellectual disability syndrome	oio:hasExactSynonym		TANGO2-related metabolic encephalopathy-arrhythmia syndrome	TANGO2-related metabolic encephalopathy-arrhythmia syndrome				Orphanet:480864	Recurrent metabolic encephalomyopathic crises-rhabdomyolysis-cardiac arrhythmia-intellectual disability syndrome			
MONDO:0018877	retinitis punctata albescens	oio:hasExactSynonym		RPA	RPA				Orphanet:52427	Retinitis punctata albescens			
MONDO:0018883	Berardinelli-Seip congenital lipodystrophy	oio:hasExactSynonym		Berardinelli-Seip congenital lipodystrophy	Berardinelli-Seip congenital lipodystrophy				Orphanet:528	Congenital generalized lipodystrophy			
MONDO:0018883	Berardinelli-Seip congenital lipodystrophy	oio:hasExactSynonym		Berardinelli-Seip syndrome	Berardinelli-Seip syndrome				Orphanet:528	Congenital generalized lipodystrophy			
MONDO:0018883	Berardinelli-Seip congenital lipodystrophy	oio:hasExactSynonym		CGL	CGL				Orphanet:528	Congenital generalized lipodystrophy			
MONDO:0018889	hyaline body myopathy	oio:hasExactSynonym		Hyaline body myopathy	Hyaline body myopathy				Orphanet:53698	Myosin storage myopathy			
MONDO:0018890	Lyell syndrome	oio:hasExactSynonym		Lyell syndrome	Lyell syndrome				Orphanet:537	Toxic epidermal necrolysis			
MONDO:0018893	Cobb syndrome	oio:hasExactSynonym		Cobb syndrome	Cobb syndrome				Orphanet:53721	Spinal arteriovenous metameric syndrome			
MONDO:0018900	corticosteroid-sensitive aseptic abscess syndrome	oio:hasExactSynonym		Corticosteroid-sensitive aseptic abscess syndrome	Corticosteroid-sensitive aseptic abscess syndrome				Orphanet:54251	Aseptic abscess syndrome			
MONDO:0018904	primary membranoproliferative glomerulonephritis	oio:hasExactSynonym		Primary MPGN	Primary MPGN				Orphanet:54370	Primary membranoproliferative glomerulonephritis			
MONDO:0018921	Meckel syndrome	oio:hasExactSynonym		Dysencephalia splanchnocystica	Dysencephalia splanchnocystica				Orphanet:564	Meckel syndrome			
MONDO:0018943	myofibrillar myopathy	oio:hasExactSynonym		MFM	MFM				Orphanet:593	Myofibrillar myopathy			
MONDO:0018951	distal myopathy with vocal cord weakness	oio:hasExactSynonym		Distal myopathy with vocal cord weakness	Distal myopathy with vocal cord weakness				Orphanet:600	Vocal cord and pharyngeal distal myopathy			
MONDO:0018957	pudendal neuralgia	oio:hasExactSynonym		Pudendal neuralgia	Pudendal neuralgia				Orphanet:60039	Pudendal nerve entrapment syndrome			
MONDO:0018957	pudendal neuralgia	oio:hasExactSynonym		Pudendal neuropathic pain syndrome	Pudendal neuropathic pain syndrome				Orphanet:60039	Pudendal nerve entrapment syndrome			
MONDO:0018957	pudendal neuralgia	oio:hasExactSynonym		Pudendal neuropathy	Pudendal neuropathy				Orphanet:60039	Pudendal nerve entrapment syndrome			
MONDO:0018965	Alport syndrome	oio:hasExactSynonym		Alport hearing loss-nephropathy	Alport hearing loss-nephropathy				Orphanet:63	Alport syndrome			
MONDO:0018973	patterned dystrophy of the retinal pigment epithelium	oio:hasExactSynonym		Patterned dystrophy of the retinal pigment epithelium	Patterned dystrophy of the retinal pigment epithelium				Orphanet:63454	Pattern dystrophy			
MONDO:0018984	Oroya fever	oio:hasExactSynonym		Bartonellosis due to infection with Bartonella bacilliformis	Bartonellosis due to infection with Bartonella bacilliformis				Orphanet:64692	Bartonella bacilliformis infection			
MONDO:0019006	familial idiopathic steroid-resistant nephrotic syndrome	oio:hasExactSynonym		Familial idiopathic steroid-resistant nephrotic syndrome	Familial idiopathic steroid-resistant nephrotic syndrome				Orphanet:656	Genetic steroid-resistant nephrotic syndrome			
MONDO:0019006	familial idiopathic steroid-resistant nephrotic syndrome	oio:hasExactSynonym		Genetic SRNS	Genetic SRNS				Orphanet:656	Genetic steroid-resistant nephrotic syndrome			
MONDO:0019006	familial idiopathic steroid-resistant nephrotic syndrome	oio:hasExactSynonym		Hereditary steroid-resistant nephrotic syndrome	Hereditary steroid-resistant nephrotic syndrome				Orphanet:656	Genetic steroid-resistant nephrotic syndrome			
MONDO:0019016	maternally-inherited progressive external ophthalmoplegia	oio:hasExactSynonym		mtDNA-related progressive external ophthalmoplegia	mtDNA-related progressive external ophthalmoplegia				Orphanet:663	Mitochondrial DNA-related progressive external ophthalmoplegia			
MONDO:0019022	sensorineural hearing loss-early graying-essential tremor syndrome	oio:hasExactSynonym		Sensorineural deafness-early graying-essential tremor syndrome	Sensorineural deafness-early graying-essential tremor syndrome				Orphanet:66633	Sensorineural hearing loss-early graying-essential tremor syndrome			
MONDO:0019076	circumscribed palmoplantar hypokeratosis	oio:hasExactSynonym		Circumscribed acral hypokeratosis	Circumscribed acral hypokeratosis				Orphanet:69744	Circumscribed palmoplantar hypokeratosis			
MONDO:0019092	infantile apnea	oio:hasExactSynonym		Apnea in full-term infants	Apnea in full-term infants				Orphanet:70590	Infantile apnea			
MONDO:0019093	immunodeficiency due to selective anti-polysaccharide antibody deficiency	oio:hasExactSynonym		SPAD	SPAD				Orphanet:70593	Immunodeficiency due to selective anti-polysaccharide antibody deficiency			
MONDO:0019093	immunodeficiency due to selective anti-polysaccharide antibody deficiency	oio:hasExactSynonym		Selective anti-polysaccharide antibody deficiency	Selective anti-polysaccharide antibody deficiency				Orphanet:70593	Immunodeficiency due to selective anti-polysaccharide antibody deficiency			
MONDO:0019093	immunodeficiency due to selective anti-polysaccharide antibody deficiency	oio:hasExactSynonym		Specific anti-polysaccharide antibody deficiency	Specific anti-polysaccharide antibody deficiency				Orphanet:70593	Immunodeficiency due to selective anti-polysaccharide antibody deficiency			
MONDO:0019093	immunodeficiency due to selective anti-polysaccharide antibody deficiency	oio:hasExactSynonym		Specific polysaccharide antibody deficiency	Specific polysaccharide antibody deficiency				Orphanet:70593	Immunodeficiency due to selective anti-polysaccharide antibody deficiency			
MONDO:0019095	plague	oio:hasExactSynonym		Y. pestis infection	Y. pestis infection				Orphanet:707	Plague			
MONDO:0019095	plague	oio:hasExactSynonym		Yersinia pestis infection	Yersinia pestis infection				Orphanet:707	Plague			
MONDO:0019100	neuromyelitis optica	oio:hasExactSynonym		NMOSD	NMOSD				Orphanet:71211	Neuromyelitis optica spectrum disorder			
MONDO:0019101	retinal capillary malformation	oio:hasExactSynonym		Retinal cavernous hemangioma	Retinal cavernous hemangioma				Orphanet:71213	Retinal capillary malformation			
MONDO:0019102	dentinogenesis imperfecta-short stature-hearing loss-intellectual disability syndrome	oio:hasExactSynonym		Dentinogenesis imperfecta-short stature-deafness-intellectual disability syndrome	Dentinogenesis imperfecta-short stature-deafness-intellectual disability syndrome				Orphanet:71267	Dentinogenesis imperfecta-short stature-hearing loss-intellectual disability syndrome			
MONDO:0019109	CANOMAD syndrome	oio:hasExactSynonym		CANDA syndrome	CANDA syndrome				Orphanet:71279	CANOMAD syndrome			
MONDO:0019109	CANOMAD syndrome	oio:hasExactSynonym		Chronic sensory ataxic neuropathy with anti-disialosyl IgM antibodies	Chronic sensory ataxic neuropathy with anti-disialosyl IgM antibodies				Orphanet:71279	CANOMAD syndrome			
MONDO:0019125	relapsing polychondritis	oio:hasExactSynonym		Polychondropathia	Polychondropathia				Orphanet:728	Relapsing polychondritis			
MONDO:0019161	pseudohypoaldosteronism type 1	oio:hasExactSynonym		PHA1	PHA1				Orphanet:756	Pseudohypoaldosteronism type 1			
MONDO:0019165	central precocious puberty	oio:hasExactSynonym		Rare CPP	Rare CPP				Orphanet:650063	Rare central precocious puberty			
MONDO:0019167	immunoglobulin A vasculitis	oio:hasExactSynonym		Henoch-Schönlein purpura	Henoch-Schönlein purpura				Orphanet:761	Immunoglobulin A vasculitis			
MONDO:0019199	interstitial granulomatous dermatitis with arthritis	oio:hasExactSynonym		Ackerman syndrome	Ackerman syndrome				Orphanet:79099	Interstitial granulomatous dermatitis with arthritis			
MONDO:0019234	peroxisome biogenesis disorder	oio:hasExactSynonym		Peroxisome biogenesis disorder-Zellweger spectrum disorder	Peroxisome biogenesis disorder-Zellweger spectrum disorder				Orphanet:79189	Peroxisome biogenesis disorder			
MONDO:0019257	hemochromatosis type 2	oio:hasExactSynonym		Hemochromatosis type 2	Hemochromatosis type 2				Orphanet:79230	HJV or HAMP-related hemochromatosis			
MONDO:0019307	generalized junctional epidermolysis bullosa non-Herlitz type	oio:hasExactSynonym		Intermediate generalized JEB	Intermediate generalized JEB				Orphanet:79402	Intermediate generalized junctional epidermolysis bullosa			
MONDO:0019308	junctional epidermolysis bullosa inversa	oio:hasExactSynonym		JEB inversa	JEB inversa				Orphanet:79405	Junctional epidermolysis bullosa inversa			
MONDO:0019309	late-onset junctional epidermolysis bullosa	oio:hasExactSynonym		Epidermolysis bullosa progressiva	Epidermolysis bullosa progressiva				Orphanet:79406	Late-onset junctional epidermolysis bullosa			
MONDO:0019309	late-onset junctional epidermolysis bullosa	oio:hasExactSynonym		Late-onset JEB	Late-onset JEB				Orphanet:79406	Late-onset junctional epidermolysis bullosa			
MONDO:0019310	recessive dystrophic epidermolysis bullosa inversa	oio:hasExactSynonym		RDEB inversa	RDEB inversa				Orphanet:79409	Recessive dystrophic epidermolysis bullosa inversa			
MONDO:0019339	47,XYY syndrome	oio:hasExactSynonym		Jacobs syndrome	Jacobs syndrome				Orphanet:8	47,XYY syndrome			
MONDO:0019351	isolated spina bifida	oio:hasExactSynonym		Isolated spina bifida	Isolated spina bifida				Orphanet:823	Spina bifida and other spinal dysraphisms			
MONDO:0019351	isolated spina bifida	oio:hasExactSynonym		Isolated spinal dysraphism	Isolated spinal dysraphism				Orphanet:823	Spina bifida and other spinal dysraphisms			
MONDO:0019357	congenital narrowing of cervical spinal canal	oio:hasExactSynonym		Congenital narrowing of cervical spinal canal	Congenital narrowing of cervical spinal canal				Orphanet:831	Congenital cervical spinal stenosis			
MONDO:0019366	free sialic acid storage disease	oio:hasExactSynonym		FSASD	FSASD				Orphanet:834	Free sialic acid storage disease			
MONDO:0019366	free sialic acid storage disease	oio:hasExactSynonym		Free sialic acid storage disorder	Free sialic acid storage disorder				Orphanet:834	Free sialic acid storage disease			
MONDO:0019371	narcolepsy without cataplexy	oio:hasExactSynonym		Narcolepsy without cataplexy	Narcolepsy without cataplexy				Orphanet:83465	Narcolepsy type 2			
MONDO:0019388	pelvis syndrome	oio:hasExactSynonym		PELVIS syndrome	PELVIS syndrome				Orphanet:83628	LUMBAR syndrome			
MONDO:0019388	pelvis syndrome	oio:hasExactSynonym		Perineal hemangioma-external genitalia malformations-lipomyelomeningocele-vesicorenal abnormalities-imperforate anus-skin tag syndrome	Perineal hemangioma-external genitalia malformations-lipomyelomeningocele-vesicorenal abnormalities-imperforate anus-skin tag syndrome				Orphanet:83628	LUMBAR syndrome			
MONDO:0019399	Isaac syndrome	oio:hasExactSynonym		Isaacs-Mertens syndrome	Isaacs-Mertens syndrome				Orphanet:84142	Isaacs syndrome			
MONDO:0019415	fetal and neonatal alloimmune thrombocytopenia	oio:hasExactSynonym		FNAIT	FNAIT				Orphanet:853	Fetal and neonatal alloimmune thrombocytopenia			
MONDO:0019432	rheumatoid factor-negative juvenile idiopathic arthritis	oio:hasExactSynonym		Juvenile polyarthritis without rheumatoid factor	Juvenile polyarthritis without rheumatoid factor				Orphanet:85408	Rheumatoid factor-negative polyarticular juvenile idiopathic arthritis			
MONDO:0019432	rheumatoid factor-negative juvenile idiopathic arthritis	oio:hasExactSynonym		Rheumatoid factor-negative polyarticular JIA	Rheumatoid factor-negative polyarticular JIA				Orphanet:85408	Rheumatoid factor-negative polyarticular juvenile idiopathic arthritis			
MONDO:0019435	rheumatoid factor-positive polyarticular juvenile idiopathic arthritis	oio:hasExactSynonym		Juvenile polyarthritis with rheumatoid factor	Juvenile polyarthritis with rheumatoid factor				Orphanet:85435	Rheumatoid factor-positive polyarticular juvenile idiopathic arthritis			
MONDO:0019437	enthesitis-related juvenile idiopathic arthritis	oio:hasExactSynonym		Juvenile ERA	Juvenile ERA				Orphanet:85438	Enthesitis-related juvenile idiopathic arthritis			
MONDO:0019443	dextro-looped transposition of the great arteries	oio:hasExactSynonym		D-transposition of the great arteries	D-transposition of the great arteries				Orphanet:860	Congenitally uncorrected transposition of the great arteries			
MONDO:0019443	dextro-looped transposition of the great arteries	oio:hasExactSynonym		Dextro-transposition of the great arteries	Dextro-transposition of the great arteries				Orphanet:860	Congenitally uncorrected transposition of the great arteries			
MONDO:0019454	myelodysplastic syndrome with excess blasts	oio:hasExactSynonym		MDS with excess blasts	MDS with excess blasts				Orphanet:86839	Myelodysplastic neoplasm with increased blasts			
MONDO:0019454	myelodysplastic syndrome with excess blasts	oio:hasExactSynonym		MDS-IB	MDS-IB				Orphanet:86839	Myelodysplastic neoplasm with increased blasts			
MONDO:0019456	acute myeloid leukemia with multilineage dysplasia	oio:hasExactSynonym		Acute myeloid leukemia with multilineage dysplasia	Acute myeloid leukemia with multilineage dysplasia				Orphanet:86845	Acute myeloid leukaemia with myelodysplasia-related features			
MONDO:0019473	enteropathy-associated T-cell lymphoma	oio:hasExactSynonym		Enteropathy-associated T-cell lymphoma type 1	Enteropathy-associated T-cell lymphoma type 1				Orphanet:86880	Enteropathy-associated T-cell lymphoma			
MONDO:0019476	primary cutaneous peripheral T-cell lymphoma not otherwise specified	oio:hasExactSynonym		Primary cutaneous peripheral T-cell lymphoma NOS	Primary cutaneous peripheral T-cell lymphoma NOS				Orphanet:86885	Primary cutaneous peripheral T-cell lymphoma not otherwise specified			
