term_id	term_label	1_in_mirror_tsv	2_in_component_tsv	3_in_mondo_xrefs	in1_notIn2_in3
Orphanet:79284	Methylmalonic acidemia with homocystinuria type cblF	True	False	True	True
Orphanet:2170	Methylcobalamin deficiency type cblG	True	False	True	True
Orphanet:2169	Methylcobalamin deficiency type cblE	True	False	True	True
Orphanet:308380	Methylcobalamin deficiency type cblDv1	True	False	True	True
Orphanet:1923	Methimazole embryofetopathy	True	False	True	True
Orphanet:2504	Metaphyseal dysplasia-maxillary hypoplasia-brachydacty syndrome	True	False	True	True
Orphanet:85188	Metaphyseal dysplasia, Braun-Tinschert type	True	False	True	True
Orphanet:1838	Metaphyseal dysplasia without hypotrichosis	True	False	True	True
Orphanet:2502	Metaphyseal dysostosis-intellectual disability-conductive deafness syndrome	True	False	True	True
Orphanet:225692	Metal transport or utilization disorder with epilepsy	True	False	True	True
Orphanet:309256	Metachromatic leukodystrophy, late infantile form	True	False	True	True
Orphanet:309263	Metachromatic leukodystrophy, juvenile form	True	False	True	True
Orphanet:309271	Metachromatic leukodystrophy, adult form	True	False	True	True
Orphanet:2499	Metachondromatosis	True	False	True	True
Orphanet:225707	Metabolic neurotransmission anomaly with epilepsy	True	False	True	True
Orphanet:98486	Metabolic myopathy	True	False	True	True
Orphanet:166481	Metabolic diseases with epilepsy	True	False	True	True
Orphanet:79387	Metabolic disease with skin involvement	True	False	True	True
Orphanet:104013	Metabolic disease with intestinal involvement	True	False	True	True
Orphanet:98543	Metabolic disease with dementia	True	False	True	True
Orphanet:98644	Metabolic disease with cataract	True	False	True	True
Orphanet:79219	Metabolic disease involving other neurotransmitter deficiency	True	False	True	True
Orphanet:309133	Metabolic disease due to other fatty acid oxidation disorder	True	False	True	True
Orphanet:85170	Mesomelic dysplasia, Savarirayan type	True	False	True	True
Orphanet:2633	Mesomelic dysplasia, Nievergelt type	True	False	True	True
Orphanet:1836	Mesomelic dysplasia, Kantaputra type	True	False	True	True
Orphanet:2631	Mesomelic dwarfism-cleft palate-camptodactyly syndrome	True	False	True	True
Orphanet:2634	Mesomelic dwarfism, Reinhardt-Pfeiffer type	True	False	True	True
Orphanet:93438	Mesomelic and rhizo-mesomelic dysplasia	True	False	True	True
Orphanet:2496	Mesomelia-synostoses syndrome	True	False	True	True
Orphanet:95443	Mesocardia	True	False	True	True
Orphanet:157801	Mesoaxial synostotic syndactyly with phalangeal reduction	True	False	True	True
Orphanet:423798	Mesenchymal tumor of small intestine	True	False	True	True
Orphanet:592574	Menke-Hennekam syndrome	True	False	True	True
Orphanet:93968	Meningocele	True	False	True	True
Orphanet:748	Mendelian susceptibility to mycobacterial diseases	True	False	True	True
Orphanet:1879	Melorheostosis with osteopoikilosis	True	False	True	True
Orphanet:2485	Melorheostosis	True	False	True	True
Orphanet:2484	Melnick-Needles syndrome	True	False	True	True
Orphanet:2483	Melkersson-Rosenthal syndrome	True	False	True	True
Orphanet:2482	Melhem-Fahl syndrome	True	False	True	True
Orphanet:314451	Meigs syndrome	True	False	True	True
Orphanet:2479	Megalocornea-intellectual disability syndrome	True	False	True	True
Orphanet:457359	Megalencephaly-severe kyphoscoliosis-overgrowth syndrome	True	False	True	True
Orphanet:83473	Megalencephaly-polymicrogyria-postaxial polydactyly-hydrocephalus syndrome	True	False	True	True
Orphanet:60040	Megalencephaly-capillary malformation-polymicrogyria syndrome	True	False	True	True
Orphanet:2477	Megalencephaly	True	False	True	True
Orphanet:2241	Megacystis-microcolon-intestinal hypoperistalsis syndrome	True	False	True	True
Orphanet:97252	Mega-cisterna magna	True	False	True	True
Orphanet:251858	Medulloblastoma with extensive nodularity	True	False	True	True
Orphanet:1309	Medullary sponge kidney	True	False	True	True
Orphanet:102000	Medullar disease	True	False	True	True
Orphanet:2699	Median nodule of the upper lip	True	False	True	True
Orphanet:141234	Median facial cleft	True	False	True	True
Orphanet:141239	Median cleft of the upper lip and maxilla	True	False	True	True
Orphanet:2006	Median cleft lip/mandibule	True	False	True	True
Orphanet:564	Meckel syndrome	True	False	True	True
Orphanet:3097	Meacham syndrome	True	False	True	True
Orphanet:2473	McKusick-Kaufman syndrome	True	False	True	True
Orphanet:2471	McDonough syndrome	True	False	True	True
Orphanet:57782	Mazabraud syndrome	True	False	True	True
Orphanet:2578	Mayer-Rokitansky-Küster-Hauser syndrome type 2	True	False	True	True
Orphanet:247775	Mayer-Rokitansky-Küster-Hauser syndrome type 1	True	False	True	True
Orphanet:3109	Mayer-Rokitansky-Küster-Hauser syndrome	True	False	True	True
Orphanet:850	May-Hegglin thrombocytopenia	True	False	True	True
Orphanet:1248	Maxillonasal dysplasia	True	False	True	True
Orphanet:141171	Maxillary arteriovenous malformation	True	False	True	True
Orphanet:2470	Matthew-Wood syndrome	True	False	True	True
Orphanet:261519	Maternal uniparental disomy of chromosome X	True	False	True	True
Orphanet:96183	Maternal uniparental disomy of chromosome 9	True	False	True	True
Orphanet:96181	Maternal uniparental disomy of chromosome 6	True	False	True	True
Orphanet:96180	Maternal uniparental disomy of chromosome 4	True	False	True	True
Orphanet:96188	Maternal uniparental disomy of chromosome 22	True	False	True	True
Orphanet:96187	Maternal uniparental disomy of chromosome 21	True	False	True	True
Orphanet:96186	Maternal uniparental disomy of chromosome 20	True	False	True	True
Orphanet:96179	Maternal uniparental disomy of chromosome 2	True	False	True	True
Orphanet:96185	Maternal uniparental disomy of chromosome 16	True	False	True	True
Orphanet:97678	Maternal uniparental disomy of chromosome 13	True	False	True	True
Orphanet:251009	Maternal uniparental disomy of chromosome 1	True	False	True	True
Orphanet:98153	Maternal uniparental disomy	True	False	True	True
Orphanet:2209	Maternal phenylketonuria	True	False	True	True
Orphanet:2216	Maternal hyperthermia-induced birth defects	True	False	True	True
Orphanet:251535	Maternal disease-related embryofetopathy	True	False	True	True
Orphanet:98292	Mastocytosis	True	False	True	True
Orphanet:561	Marshall-Smith syndrome	True	False	True	True
Orphanet:560	Marshall syndrome	True	False	True	True
Orphanet:101104	Marin-Amat syndrome	True	False	True	True
Orphanet:300912	Marginal zone lymphoma	True	False	True	True
Orphanet:307995	Marginal papular palmoplantar keratoderma	True	False	True	True
Orphanet:2464	Marfanoid syndrome, De Silva type	True	False	True	True
Orphanet:314041	Marfanoid habitus-inguinal hernia-advanced bone age syndrome	True	False	True	True
Orphanet:2463	Marfanoid habitus-autosomal recessive intellectual disability syndrome	True	False	True	True
Orphanet:284973	Marfan syndrome type 2	True	False	True	True
Orphanet:284963	Marfan syndrome type 1	True	False	True	True
Orphanet:284993	Marfan syndrome and Marfan-related disorders	True	False	True	True
Orphanet:2461	Marden-Walker syndrome	True	False	True	True
Orphanet:79113	Mandibulofacial dysostosis-microcephaly syndrome	True	False	True	True
Orphanet:443995	Mandibulofacial dysostosis with alopecia	True	False	True	True
Orphanet:155899	Mandibulofacial dysostosis	True	False	True	True
Orphanet:90154	Mandibuloacral dysplasia with type B lipodystrophy	True	False	True	True
Orphanet:90153	Mandibuloacral dysplasia with type A lipodystrophy	True	False	True	True
Orphanet:2457	Mandibuloacral dysplasia	True	False	True	True
Orphanet:141174	Mandibular arteriovenous malformation	True	False	True	True
Orphanet:238744	Mammary-digital-nail syndrome	True	False	True	True
Orphanet:2453	Malpuech syndrome	True	False	True	True
Orphanet:99090	Malposition of a coronary ostium	True	False	True	True
Orphanet:398043	Malignant tumor of penis	True	False	True	True
Orphanet:252212	Malignant triton tumor	True	False	True	True
Orphanet:35808	Malignant sex cord stromal tumor of ovary	True	False	True	True
Orphanet:252128	Malignant peripheral nerve sheath tumor with perineurial differentiation	True	False	True	True
Orphanet:398940	Malignant non-epithelial tumor of ovary	True	False	True	True
Orphanet:213589	Malignant mixed epithelial and mesenchymal tumor of corpus uteri	True	False	True	True
Orphanet:213782	Malignant mixed epithelial and mesenchymal tumor of cervix uteri	True	False	True	True
Orphanet:207046	Malignant lymphoma with peripheral neuropathy	True	False	True	True
Orphanet:35807	Malignant germ cell tumor of ovary	True	False	True	True
Orphanet:398934	Malignant epithelial tumor of ovary	True	False	True	True
Orphanet:289385	Malignancy diagnosed during pregnancy	True	False	True	True
Orphanet:180766	Malformative syndrome with dentinogenesis imperfecta	True	False	True	True
Orphanet:139021	Malformation syndrome with short stature	True	False	True	True
Orphanet:139042	Malformation syndrome with odontal and/or periodontal component	True	False	True	True
Orphanet:98196	Malformation syndrome with hamartosis	True	False	True	True
Orphanet:377789	Malformation syndrome	True	False	True	True
Orphanet:268843	Malformation of the neurenteric canal, spinal cord and column	True	False	True	True
Orphanet:98514	Malformation of the cerebellar vermis	True	False	True	True
Orphanet:98516	Malformation of the cerebellar hemispheres	True	False	True	True
Orphanet:399786	Male infertility with spermatogenesis disorder due to single gene mutation	True	False	True	True
Orphanet:399775	Male infertility with spermatogenesis disorder	True	False	True	True
Orphanet:399813	Male infertility due to sperm motility disorder	True	False	True	True
Orphanet:399771	Male infertility due to sperm disorder	True	False	True	True
Orphanet:399998	Male infertility due to obstructive azoospermia of genetic origin	True	False	True	True
Orphanet:98343	Male infertility due to obstructive azoospermia	True	False	True	True
Orphanet:137893	Male infertility due to large-headed multiflagellar polyploid spermatozoa	True	False	True	True
Orphanet:399764	Male infertility due to gonadal dysgenesis or sperm disorder	True	False	True	True
Orphanet:98313	Male infertility due to gonadal dysgenesis	True	False	True	True
Orphanet:171709	Male infertility due to globozoospermia	True	False	True	True
Orphanet:529970	Male infertility due to acephalic spermatozoa	True	False	True	True
Orphanet:2234	Male hypergonadotropic hypogonadism-intellectual disability-skeletal anomalies syndrome	True	False	True	True
Orphanet:420179	Malan overgrowth syndrome	True	False	True	True
Orphanet:210272	Mal de débarquement	True	False	True	True
Orphanet:91494	Macular coloboma-cleft palate-hallux valgus syndrome	True	False	True	True
Orphanet:487796	Macrothrombocytopenia-lymphedema-developmental delay-facial dysmorphism-camptodactyly syndrome	True	False	True	True
Orphanet:83619	Macrostomia-preauricular tags-external ophthalmoplegia syndrome	True	False	True	True
Orphanet:2432	Macrosomia-microphthalmia-cleft palate syndrome	True	False	True	True
Orphanet:98288	Macrophage or histiocytic tumor	True	False	True	True
Orphanet:158061	Macrophage activation syndrome	True	False	True	True
Orphanet:156207	Macroglossia	True	False	True	True
Orphanet:295243	Macrodactyly of toes, unilateral	True	False	True	True
Orphanet:295245	Macrodactyly of toes, bilateral	True	False	True	True
Orphanet:295047	Macrodactyly of toes	True	False	True	True
Orphanet:295239	Macrodactyly of fingers, unilateral	True	False	True	True
Orphanet:295241	Macrodactyly of fingers, bilateral	True	False	True	True
Orphanet:295044	Macrodactyly of fingers	True	False	True	True
Orphanet:79489	Macrocystic lymphatic malformation	True	False	True	True
Orphanet:2429	Macrocephaly-spastic paraplegia-dysmorphism syndrome	True	False	True	True
Orphanet:2427	Macrocephaly-short stature-paraplegia syndrome	True	False	True	True
Orphanet:457485	Macrocephaly-intellectual disability-neurodevelopmental disorder-small thorax syndrome	True	False	True	True
Orphanet:466791	Macrocephaly-intellectual disability-left ventricular non compaction syndrome	True	False	True	True
Orphanet:397612	Macrocephaly-developmental delay syndrome	True	False	True	True
Orphanet:276244	Machado-Joseph disease type 3	True	False	True	True
Orphanet:276241	Machado-Joseph disease type 2	True	False	True	True
Orphanet:276238	Machado-Joseph disease type 1	True	False	True	True
Orphanet:480491	MYO5B-related progressive familial intrahepatic cholestasis	True	False	True	True
Orphanet:247798	MUTYH-related attenuated familial adenomatous polyposis	True	False	True	True
Orphanet:88949	MUC1-related autosomal dominant tubulointerstitial kidney disease	True	False	True	True
Orphanet:480536	MSH3-related attenuated familial adenomatous polyposis	True	False	True	True
Orphanet:2563	MOMO syndrome	True	False	True	True
Orphanet:3434	MMEP syndrome	True	False	True	True
Orphanet:485421	MFF-related encephalopathy due to mitochondrial and peroxisomal fission defect	True	False	True	True
Orphanet:508093	MEPAN syndrome	True	False	True	True
Orphanet:401973	MEND syndrome	True	False	True	True
Orphanet:85282	MEHMO syndrome	True	False	True	True
Orphanet:99715	MASS syndrome	True	False	True	True
Orphanet:2466	MASA syndrome	True	False	True	True
Orphanet:240	Léri-Weill dyschondrosteosis	True	False	True	True
Orphanet:93448	Lysosomal storage disease with skeletal involvement	True	False	True	True
Orphanet:309337	Lysosomal glycogen storage disease	True	False	True	True
Orphanet:217638	Lysosomal disease with restrictive cardiomyopathy	True	False	True	True
Orphanet:217581	Lysosomal disease with hypertrophic cardiomyopathy	True	False	True	True
Orphanet:225681	Lysosomal disease with epilepsy	True	False	True	True
Orphanet:68366	Lysosomal disease	True	False	True	True
Orphanet:238510	Lymphoproliferative syndrome	True	False	True	True
Orphanet:98291	Lymphoproliferative disease associated with primary immune disease	True	False	True	True
Orphanet:555437	Lymphoplasmacytic inflammatory pseudotumor of the liver	True	False	True	True
Orphanet:223735	Lymphoma	True	False	True	True
Orphanet:171898	Lymphoid hemopathy	True	False	True	True
Orphanet:314970	Lymphocytic hypereosinophilic syndrome	True	False	True	True
Orphanet:99141	Lymphedema-posterior choanal atresia syndrome	True	False	True	True
Orphanet:33001	Lymphedema-distichiasis syndrome	True	False	True	True
Orphanet:86914	Lymphedema-cerebral arteriovenous anomaly syndrome	True	False	True	True
Orphanet:86915	Lymphedema-atrial septal defects-facial changes syndrome	True	False	True	True
Orphanet:1120	Lung agenesis-heart defect-thumb anomalies syndrome	True	False	True	True
Orphanet:268758	Lumbosacral spina bifida cystica	True	False	True	True
Orphanet:268388	Lumbosacral spina bifida aperta	True	False	True	True
Orphanet:776	Lujan-Fryns syndrome	True	False	True	True
Orphanet:2409	Lowry-MacLean syndrome	True	False	True	True
Orphanet:141064	Lower lip fistula	True	False	True	True
Orphanet:2487	Lower limb malformation-hypospadias syndrome	True	False	True	True
Orphanet:295051	Lower limb hypertrophy	True	False	True	True
Orphanet:2408	Lowe-Kohn-Cohen syndrome	True	False	True	True
Orphanet:251592	Low-grade astrocytoma	True	False	True	True
Orphanet:140949	Low-flow priapism	True	False	True	True
Orphanet:180157	Longitudinal vaginal septum	True	False	True	True
Orphanet:498457	Longitudinal limb defect	True	False	True	True
Orphanet:99900	Long chain acyl-CoA dehydrogenase deficiency	True	False	True	True
Orphanet:60030	Loeys-Dietz syndrome	True	False	True	True
Orphanet:79088	Localized lipodystrophy	True	False	True	True
Orphanet:90399	Localized lichen myxedematosus with monoclonal gammopathy or systemic symptoms	True	False	True	True
Orphanet:90398	Localized lichen myxedematosus with mixed features of different subtypes	True	False	True	True
Orphanet:86795	Localized lichen myxedematosus	True	False	True	True
Orphanet:79410	Localized dystrophic epidermolysis bullosa, pretibial form	True	False	True	True
Orphanet:158676	Localized dystrophic epidermolysis bullosa, nails only	True	False	True	True
Orphanet:158673	Localized dystrophic epidermolysis bullosa, acral form	True	False	True	True
Orphanet:93924	Lobar holoprosencephaly	True	False	True	True
Orphanet:542643	Livedoid vasculopathy	True	False	True	True
Orphanet:100016	Lissencephaly with cerebellar hypoplasia type F	True	False	True	True
Orphanet:100015	Lissencephaly with cerebellar hypoplasia type E	True	False	True	True
Orphanet:100014	Lissencephaly with cerebellar hypoplasia type D	True	False	True	True
Orphanet:100013	Lissencephaly with cerebellar hypoplasia type C	True	False	True	True
Orphanet:100012	Lissencephaly with cerebellar hypoplasia type B	True	False	True	True
Orphanet:100011	Lissencephaly with cerebellar hypoplasia type A	True	False	True	True
Orphanet:86823	Lissencephaly with cerebellar hypoplasia	True	False	True	True
Orphanet:86822	Lissencephaly type 3-metacarpal bone dysplasia syndrome	True	False	True	True
Orphanet:86821	Lissencephaly type 3-familial fetal akinesia sequence syndrome	True	False	True	True
Orphanet:102011	Lissencephaly type 3	True	False	True	True
Orphanet:89844	Lissencephaly syndrome, Norman-Roberts type	True	False	True	True
Orphanet:171680	Lissencephaly due to TUBA1A mutation	True	False	True	True
Orphanet:48471	Lissencephaly	True	False	True	True
Orphanet:447795	Lipoyl transferase 2 deficiency	True	False	True	True
Orphanet:268835	Lipomyelomeningocele	True	False	True	True
Orphanet:268832	Lipoma associated with neurospinal dysraphism	True	False	True	True
Orphanet:530	Lipoid proteinosis	True	False	True	True
Orphanet:401854	Lipoic acid biosynthesis defect	True	False	True	True
Orphanet:156156	Lipoatrophy with diabetes, leukomelanodermic papules, liver steatosis, and hypertrophic cardiomyopathy	True	False	True	True
Orphanet:79204	Lipid storage disease	True	False	True	True
Orphanet:220407	Limited systemic sclerosis	True	False	True	True
Orphanet:220402	Limited cutaneous systemic sclerosis	True	False	True	True
Orphanet:69085	Limb-mammary syndrome	True	False	True	True
Orphanet:263	Limb-girdle muscular dystrophy	True	False	True	True
Orphanet:2369	Limb body wall complex	True	False	True	True
Orphanet:97231	Ligneous conjunctivitis	True	False	True	True
Orphanet:93558	Light chain deposition disease	True	False	True	True
Orphanet:93557	Light and heavy chain deposition disease	True	False	True	True
Orphanet:402007	Lichen myxedematosus	True	False	True	True
Orphanet:96266	Leydig cell hypoplasia due to partial LH resistance	True	False	True	True
Orphanet:96265	Leydig cell hypoplasia due to complete LH resistance	True	False	True	True
Orphanet:325448	Leydig cell hypoplasia due to LHB deficiency	True	False	True	True
Orphanet:48162	Lewis-Sumner syndrome	True	False	True	True
Orphanet:95854	Levocardia	True	False	True	True
Orphanet:1816	Leukomelanoderma-infantilism-intellectual disability-hypodontia-hypotrichosis syndrome	True	False	True	True
Orphanet:68356	Leukodystrophy	True	False	True	True
Orphanet:99844	Leukocyte adhesion deficiency type III	True	False	True	True
Orphanet:99843	Leukocyte adhesion deficiency type II	True	False	True	True
Orphanet:99842	Leukocyte adhesion deficiency type I	True	False	True	True
Orphanet:1423	Lethal recessive chondrodysplasia	True	False	True	True
Orphanet:210144	Lethal polymalformative syndrome, Boissel type	True	False	True	True
Orphanet:1832	Lethal osteosclerotic bone dysplasia	True	False	True	True
Orphanet:2736	Lethal omphalocele-cleft palate syndrome	True	False	True	True
Orphanet:293925	Lethal occipital encephalocele-skeletal dysplasia syndrome	True	False	True	True
Orphanet:435845	Lethal neonatal spasticity-epileptic encephalopathy syndrome	True	False	True	True
Orphanet:33108	Lethal multiple pterygium syndrome	True	False	True	True
Orphanet:459787	Lethal multiple congenital anomalies/dysmorphic syndrome	True	False	True	True
Orphanet:2570	Lethal intrauterine growth restriction-cortical malformation-congenital contractures syndrome	True	False	True	True
Orphanet:480528	Lethal hydranencephaly-diaphragmatic hernia syndrome	True	False	True	True
Orphanet:1046	Lethal hemolytic anemia-genital anomalies syndrome	True	False	True	True
Orphanet:439897	Lethal fetal cerebrorenogenitourinary agenesis/hypoplasia syndrome	True	False	True	True
Orphanet:444069	Lethal fetal brain malformation-duodenal atresia-bilateral renal hypoplasia syndrome	True	False	True	True
Orphanet:1972	Lethal faciocardiomelic dysplasia	True	False	True	True
Orphanet:137783	Lethal congenital contracture syndrome type 3	True	False	True	True
Orphanet:137776	Lethal congenital contracture syndrome type 2	True	False	True	True
Orphanet:1486	Lethal congenital contracture syndrome type 1	True	False	True	True
Orphanet:294965	Lethal congenital contracture syndrome	True	False	True	True
Orphanet:93465	Lethal chondrodysplasia	True	False	True	True
Orphanet:580933	Lethal brain and heart developmental defects	True	False	True	True
Orphanet:2371	Lethal Larsen-like syndrome	True	False	True	True
Orphanet:2347	Lethal Kniest-like dysplasia	True	False	True	True
Orphanet:2900	Leri pleonosteosis	True	False	True	True
Orphanet:268838	Leptomyelolipoma	True	False	True	True
Orphanet:508	Leprechaunism	True	False	True	True
Orphanet:2658	Lenz-Majewski hyperostotic dwarfism	True	False	True	True
Orphanet:98652	Lens size anomaly	True	False	True	True
Orphanet:98655	Lens shape anomaly	True	False	True	True
Orphanet:98653	Lens position anomaly	True	False	True	True
Orphanet:140936	Lelis syndrome	True	False	True	True
Orphanet:506	Leigh syndrome	True	False	True	True
Orphanet:137605	Legius syndrome	True	False	True	True
Orphanet:600832	Legionellosis	True	False	True	True
Orphanet:566862	Left sided atrial isomerism	True	False	True	True
Orphanet:2378	Laurin-Sandrow syndrome	True	False	True	True
Orphanet:2377	Laurence-Moon syndrome	True	False	True	True
Orphanet:99094	Laubry-Pezzi syndrome	True	False	True	True
Orphanet:2789	Lateral meningocele syndrome	True	False	True	True
Orphanet:141269	Lateral facial cleft	True	False	True	True
Orphanet:431263	Late-onset scapuloperoneal muscular dystrophy with hyaline bodies	True	False	True	True
Orphanet:93589	Late-onset nephronophthisis	True	False	True	True
Orphanet:556037	Late-onset familial hypoaldosteronism	True	False	True	True
Orphanet:98540	Late-onset ataxia with dementia	True	False	True	True
Orphanet:589833	Late-onset Steinert myotonic dystrophy	True	False	True	True
Orphanet:206443	Late-infantile/juvenile Krabbe disease	True	False	True	True
Orphanet:157716	Late infantile CACH syndrome	True	False	True	True
Orphanet:1202	Larynx atresia	True	False	True	True
Orphanet:156249	Larynx anomaly	True	False	True	True
Orphanet:93941	Laryngotracheoesophageal cleft type 4	True	False	True	True
Orphanet:93940	Laryngotracheoesophageal cleft type 3	True	False	True	True
Orphanet:93939	Laryngotracheoesophageal cleft type 2	True	False	True	True
Orphanet:93938	Laryngotracheoesophageal cleft type 1	True	False	True	True
Orphanet:280205	Laryngotracheoesophageal cleft type 0	True	False	True	True
Orphanet:2004	Laryngotracheoesophageal cleft	True	False	True	True
Orphanet:2372	Laryngocele	True	False	True	True
Orphanet:2375	Laryngeal abductor paralysis-intellectual disability syndrome	True	False	True	True
Orphanet:2808	Laryngeal abductor paralysis	True	False	True	True
Orphanet:284139	Larsen-like syndrome, B3GAT3 type	True	False	True	True
Orphanet:2370	Larsen-like osseous dysplasia-short stature syndrome	True	False	True	True
Orphanet:503	Larsen syndrome	True	False	True	True
Orphanet:512034	Large granular lymphocyte leukemia	True	False	True	True
Orphanet:2632	Langer mesomelic dysplasia	True	False	True	True
Orphanet:300755	Laminopathy with striated muscle involvement	True	False	True	True
Orphanet:300766	Laminopathy with premature aging	True	False	True	True
Orphanet:300758	Laminopathy with peripheral neuropathy	True	False	True	True
Orphanet:300763	Laminopathy with lipodystrophy	True	False	True	True
Orphanet:98301	Laminopathy	True	False	True	True
Orphanet:207094	Laminin subunit alpha 2-related muscular dystrophy	True	False	True	True
Orphanet:258	Laminin subunit alpha 2-related congenital muscular dystrophy	True	False	True	True
Orphanet:1296	Lambert syndrome	True	False	True	True
Orphanet:2363	Lacrimoauriculodentodigital syndrome	True	False	True	True
Orphanet:98605	Lacrimal drainage system anomaly	True	False	True	True
Orphanet:83628	LUMBAR syndrome	True	False	True	True
Orphanet:498481	LRP5-related primary osteoporosis	True	False	True	True
Orphanet:306507	LAMB2-related infantile-onset nephrotic syndrome	True	False	True	True
Orphanet:275543	L1 syndrome	True	False	True	True
Orphanet:440731	L-ferritin deficiency	True	False	True	True
Orphanet:1900	Kyphoscoliotic Ehlers-Danlos syndrome due to lysyl hydroxylase 1 deficiency	True	False	True	True
Orphanet:300179	Kyphoscoliotic Ehlers-Danlos syndrome due to FKBP22 deficiency	True	False	True	True
Orphanet:1801	Kyphomelic dysplasia	True	False	True	True
Orphanet:1149	Kuskokwim syndrome	True	False	True	True
Orphanet:2355	Kumar-Levick syndrome	True	False	True	True
Orphanet:2351	Kousseff syndrome	True	False	True	True
Orphanet:477831	Kosaki overgrowth syndrome	True	False	True	True
Orphanet:363965	Koolen-De Vries syndrome due to a point mutation	True	False	True	True
Orphanet:96169	Koolen-De Vries syndrome	True	False	True	True
Orphanet:99077	Kommerell diverticulum	True	False	True	True
Orphanet:1571	Knobloch syndrome	True	False	True	True
Orphanet:157823	Klüver-Bucy syndrome	True	False	True	True
Orphanet:447974	Klippel-Feil anomaly-myopathy-facial dysmorphism syndrome	True	False	True	True
Orphanet:261652	Kleefstra syndrome due to a point mutation	True	False	True	True
Orphanet:96147	Kleefstra syndrome due to 9q34 microdeletion	True	False	True	True
Orphanet:261494	Kleefstra syndrome	True	False	True	True
Orphanet:99741	King-Denborough syndrome	True	False	True	True
Orphanet:85202	Keutel syndrome	True	False	True	True
Orphanet:498	Keratosis pilaris atrophicans	True	False	True	True
Orphanet:2339	Keratosis follicularis-dwarfism-cerebral atrophy syndrome	True	False	True	True
Orphanet:281103	Keratinopathic ichthyosis	True	False	True	True
Orphanet:435628	Keppen-Lubinsky syndrome	True	False	True	True
Orphanet:2333	Kenny-Caffey syndrome	True	False	True	True
Orphanet:2662	Keipert syndrome	True	False	True	True
Orphanet:2329	Karsch-Neugebauer syndrome	True	False	True	True
Orphanet:2328	Kapur-Toriello syndrome	True	False	True	True
Orphanet:99179	Kandori fleck retina	True	False	True	True
Orphanet:2326	Kallmann syndrome-heart disease syndrome	True	False	True	True
Orphanet:478	Kallmann syndrome	True	False	True	True
Orphanet:96334	Kagami-Ogata syndrome due to paternal uniparental disomy of chromosome 14	True	False	True	True
Orphanet:254528	Kagami-Ogata syndrome due to maternal 14q32.2 microdeletion	True	False	True	True
Orphanet:254534	Kagami-Ogata syndrome due to maternal 14q32.2 hypermethylation	True	False	True	True
Orphanet:254519	Kagami-Ogata syndrome	True	False	True	True
Orphanet:2322	Kabuki syndrome	True	False	True	True
Orphanet:603689	KLHL7-related Bohring-Opitz-like syndrome	True	False	True	True
Orphanet:85279	KDM5C-related syndromic X-linked intellectual disability	True	False	True	True
Orphanet:2332	KBG syndrome	True	False	True	True
Orphanet:99100	Juxtaposition of the atrial appendages	True	False	True	True
Orphanet:589827	Juvenile-onset Steinert myotonic dystrophy	True	False	True	True
Orphanet:93399	Juvenile sialidosis type 2	True	False	True	True
Orphanet:79076	Juvenile polyposis of infancy	True	False	True	True
Orphanet:157719	Juvenile or adult CACH syndrome	True	False	True	True
Orphanet:411634	Juvenile nephropathic cystinosis	True	False	True	True
Orphanet:93592	Juvenile nephronophthisis	True	False	True	True
Orphanet:391497	Juvenile myasthenia gravis	True	False	True	True
Orphanet:329888	Juvenile idiopathic inflammatory myopathy	True	False	True	True
Orphanet:92	Juvenile idiopathic arthritis	True	False	True	True
Orphanet:2028	Juvenile hyaline fibromatosis	True	False	True	True
Orphanet:2801	Juvenile Paget disease	True	False	True	True
Orphanet:2321	Jung syndrome	True	False	True	True
Orphanet:305	Junctional epidermolysis bullosa	True	False	True	True
Orphanet:93972	Juberg-Marsidi syndrome	True	False	True	True
Orphanet:2319	Juberg-Hayward syndrome	True	False	True	True
Orphanet:220497	Joubert syndrome with renal defect	True	False	True	True
Orphanet:2318	Joubert syndrome with oculorenal defect	True	False	True	True
Orphanet:220493	Joubert syndrome with ocular defect	True	False	True	True
Orphanet:397715	Joubert syndrome with Jeune asphyxiating thoracic dystrophy	True	False	True	True
Orphanet:140874	Joubert syndrome and related disorders	True	False	True	True
Orphanet:475	Joubert syndrome	True	False	True	True
Orphanet:294949	Joint formation defects	True	False	True	True
Orphanet:2316	Johnson neuroectodermal syndrome	True	False	True	True
Orphanet:2315	Johanson-Blizzard syndrome	True	False	True	True
Orphanet:474	Jeune syndrome	True	False	True	True
Orphanet:100077	Jejunal neuroendocrine tumor	True	False	True	True
Orphanet:313795	Jawad syndrome	True	False	True	True
Orphanet:1873	Jalili syndrome	True	False	True	True
Orphanet:2308	Jacobsen syndrome	True	False	True	True
Orphanet:1540	Jackson-Weiss syndrome	True	False	True	True
Orphanet:324999	JMP syndrome	True	False	True	True
Orphanet:2306	Isotretinoin-like syndrome	True	False	True	True
Orphanet:2305	Isotretinoin syndrome	True	False	True	True
Orphanet:519304	Isolated vitreoretinopathy	True	False	True	True
Orphanet:269218	Isolated unilateral hemispheric cerebellar hypoplasia	True	False	True	True
Orphanet:454750	Isolated tracheoesophageal fistula	True	False	True	True
Orphanet:269206	Isolated total cerebellar vermis agenesis	True	False	True	True
Orphanet:99731	Isolated sulfite oxidase deficiency	True	False	True	True
Orphanet:2440	Isolated split hand-split foot malformation	True	False	True	True
Orphanet:457083	Isolated splenogonadal fusion	True	False	True	True
