mondo_id	mondo_label	source_id	source_label	synonym_scope	synonym	synonym_type	mondo_evidence	synonym_scope_mondo
MONDO:0010389	X-linked Mendelian susceptibility to mycobacterial diseases due to CYBB deficiency	DOID:0112000	immunodeficiency 34	oio:hasExactSynonym	immunodeficiency 34, Mycobacteriosis, X-linked		OMIM:300645	oio:hasRelatedSynonym
MONDO:0010389	X-linked Mendelian susceptibility to mycobacterial diseases due to CYBB deficiency	DOID:0112000	immunodeficiency 34	oio:hasExactSynonym	IMD34	MONDO:ABBREVIATION	OMIM:300645, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010392	glycogen storage disease due to phosphoglycerate kinase 1 deficiency	DOID:0111933	phosphoglycerate kinase 1 deficiency	oio:hasExactSynonym	Pgk1 deficiency		OMIM:300653	oio:hasRelatedSynonym
MONDO:0010393	intellectual disability, X-linked 93	DOID:0112045	non-syndromic X-linked intellectual disability 93	oio:hasExactSynonym	MRX93	MONDO:DEPRECATED	OMIM:300659, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010399	chromosome Xp21 deletion syndrome	DOID:0060427	chromosome Xp21 deletion syndrome	oio:hasExactSynonym	Complex Glycerol kinase deficiency		OMIM:300679	oio:hasRelatedSynonym
MONDO:0010401	X-linked myopathy with postural muscle atrophy	DOID:0070251	X-linked Emery-Dreifuss muscular dystrophy 6	oio:hasExactSynonym	Emery-Dreifuss muscular dystrophy 6, X-linked		OMIM:300696	oio:hasRelatedSynonym
MONDO:0010401	X-linked myopathy with postural muscle atrophy	DOID:0070251	X-linked Emery-Dreifuss muscular dystrophy 6	oio:hasExactSynonym	myopathy, X-linked, with postural muscle atrophy		OMIM:300696, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010404	X-linked non progressive cerebellar ataxia	DOID:0111833	X-linked spinocerebellar ataxia 5	oio:hasExactSynonym	spinocerebellar ataxia, X-linked 5		OMIM:300703, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010408	syndactyly-telecanthus-anogenital and renal malformations syndrome	DOID:0111931	syndactyly-telecanthus-anogenital and renal malformations syndrome	oio:hasExactSynonym	Star syndrome		OMIM:300707	oio:hasRelatedSynonym
MONDO:0010408	syndactyly-telecanthus-anogenital and renal malformations syndrome	DOID:0111931	syndactyly-telecanthus-anogenital and renal malformations syndrome	oio:hasExactSynonym	syndactyly with renal and anogenital malformations		OMIM:300707	oio:hasRelatedSynonym
MONDO:0010408	syndactyly-telecanthus-anogenital and renal malformations syndrome	DOID:0111931	syndactyly-telecanthus-anogenital and renal malformations syndrome	oio:hasExactSynonym	toe syndactyly, telecanthus, and anogenital and renal malformations		OMIM:300707, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010417	syndromic X-linked intellectual disability Najm type	DOID:0060807	syndromic X-linked intellectual disability Najm type	oio:hasExactSynonym	mental retardation and microcephaly with PONTINE and cerebellar hypoplasia	MONDO:DEPRECATED	OMIM:300749, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010429	intellectual disability, X-linked 96	DOID:0112035	non-syndromic X-linked intellectual disability 96	oio:hasExactSynonym	MRX96	MONDO:DEPRECATED	OMIM:300802, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010430	intellectual disability, X-linked 97	DOID:0112046	non-syndromic X-linked intellectual disability 97	oio:hasExactSynonym	Mrxz		OMIM:300803	oio:hasRelatedSynonym
MONDO:0010430	intellectual disability, X-linked 97	DOID:0112046	non-syndromic X-linked intellectual disability 97	oio:hasExactSynonym	MRX97	MONDO:DEPRECATED	OMIM:300803, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010432	thrombophilia, X-linked, due to factor 9 defect	DOID:0111899	X-linked thrombophilia due to factor IX defect	oio:hasExactSynonym	THPH8	MONDO:ABBREVIATION	OMIM:300807, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010435	nystagmus 6, congenital, X-linked	DOID:0111795	congenital nystagmus 6	oio:hasExactSynonym	NYS6	MONDO:ABBREVIATION	OMIM:300814, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010437	severe X-linked mitochondrial encephalomyopathy	DOID:0111502	combined oxidative phosphorylation deficiency 6	oio:hasExactSynonym	COXPD6	MONDO:ABBREVIATION	OMIM:300816, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010442	46,XX sex reversal 3	DOID:0111762	46,XX sex reversal 3	oio:hasExactSynonym	SRXX3	MONDO:ABBREVIATION	OMIM:300833, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010447	intellectual disability, X-linked 19	DOID:0112019	non-syndromic X-linked intellectual disability 19	oio:hasExactSynonym	MRX19	MONDO:DEPRECATED	OMIM:300844, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010451	intellectual disability, X-linked 41	DOID:0112058	non-syndromic X-linked intellectual disability 41	oio:hasExactSynonym	MRX41	MONDO:DEPRECATED	OMIM:300849, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010452	intellectual disability, X-linked 90	DOID:0112041	non-syndromic X-linked intellectual disability 90	oio:hasExactSynonym	MRX90	MONDO:DEPRECATED	OMIM:300850, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010472	developmental and epileptic encephalopathy, 36	DOID:0080470	developmental and epileptic encephalopathy 36	oio:hasExactSynonym	congenital disorder of glycosylation, type Is		OMIM:300884, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010474	linear skin defects with multiple congenital anomalies 2	DOID:0111877	linear skin defects with multiple congenital anomalies 2	oio:hasExactSynonym	aplasia cutis congenita, Reticulolinear, with microcephaly, Facial Dysmorphism, and Other congenital anomalies		OMIM:300887	oio:hasRelatedSynonym
MONDO:0010474	linear skin defects with multiple congenital anomalies 2	DOID:0111877	linear skin defects with multiple congenital anomalies 2	oio:hasExactSynonym	LSDMCA2	MONDO:ABBREVIATION	OMIM:300887, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010476	neurodegeneration with brain iron accumulation 5	DOID:0110739	neurodegeneration with brain iron accumulation 5	oio:hasExactSynonym	static encephalopathy of childhood with neurodegeneration in adulthood		OMIM:300894	oio:hasRelatedSynonym
MONDO:0010478	SLC35A2-congenital disorder of glycosylation	DOID:0070265	congenital disorder of glycosylation type IIm	oio:hasExactSynonym	epileptic encephalopathy, early infantile, 22		OMIM:300896, MONDO:Lexical, GARD:0012403	oio:hasRelatedSynonym
MONDO:0010479	Charcot-Marie-Tooth disease X-linked dominant 6	DOID:0110207	Charcot-Marie-Tooth disease X-linked dominant 6	oio:hasExactSynonym	CMT6X	MONDO:ABBREVIATION	Orphanet:352675, DOID:0110207	oio:hasRelatedSynonym
MONDO:0010481	angioedema	DOID:1558	angioedema	oio:hasExactSynonym	angioneurotic edema		MESH:D000799, DOID:1558	oio:hasNarrowSynonym
MONDO:0010481	angioedema	DOID:1558	angioedema	oio:hasExactSynonym	angioneurotic oedema	http://purl.obolibrary.org/obo/OMO_0003005		oio:hasNarrowSynonym
MONDO:0010483	X-linked intellectual disability, Cantagrel type	DOID:0112044	non-syndromic X-linked intellectual disability 98	oio:hasExactSynonym	MRX98	MONDO:DEPRECATED	OMIM:300912, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010484	hearing loss, X-linked 6	DOID:0111740	X-linked deafness 6	oio:hasExactSynonym	DFNX6	MONDO:ABBREVIATION	OMIM:300914, MONDO:Lexical	oio:hasNarrowSynonym
MONDO:0010485	X-linked colobomatous microphthalmia-microcephaly-intellectual disability-short stature syndrome	DOID:0111811	syndromic microphthalmia 13	oio:hasExactSynonym	Maine microphthalmos		OMIM:300915	oio:hasRelatedSynonym
MONDO:0010485	X-linked colobomatous microphthalmia-microcephaly-intellectual disability-short stature syndrome	DOID:0111811	syndromic microphthalmia 13	oio:hasExactSynonym	colobomatous microphthalmia with microcephaly, short stature, and psychomotor retardation		OMIM:300915	oio:hasRelatedSynonym
MONDO:0010485	X-linked colobomatous microphthalmia-microcephaly-intellectual disability-short stature syndrome	DOID:0111811	syndromic microphthalmia 13	oio:hasExactSynonym	MCOPS13	MONDO:ABBREVIATION	OMIM:300915, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010487	intellectual disability, X-linked 99	DOID:0112026	non-syndromic X-linked intellectual disability 99	oio:hasExactSynonym	MRX99	MONDO:DEPRECATED	OMIM:300919, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010488	intellectual disability, X-linked 100	DOID:0112040	non-syndromic X-linked intellectual disability 100	oio:hasExactSynonym	MRX100	MONDO:DEPRECATED	OMIM:300923, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010489	intellectual disability, X-linked 101	DOID:0112048	non-syndromic X-linked intellectual disability 101	oio:hasExactSynonym	MRX101	MONDO:DEPRECATED	OMIM:300928, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010492	pituitary adenoma, growth hormone-secreting, 2	DOID:0112007	growth hormone secreting pituitary adenoma 2	oio:hasExactSynonym	acromegaly due to pituitary adenoma 2		OMIM:300943	oio:hasRelatedSynonym
MONDO:0010492	pituitary adenoma, growth hormone-secreting, 2	DOID:0112007	growth hormone secreting pituitary adenoma 2	oio:hasExactSynonym	PITA2	MONDO:ABBREVIATION	OMIM:300943	oio:hasRelatedSynonym
MONDO:0010493	Diamond-Blackfan anemia 14 with mandibulofacial dysostosis	DOID:0111897	Diamond-Blackfan anemia 14 with mandibulofacial dysostosis	oio:hasExactSynonym	DBA14	MONDO:ABBREVIATION	OMIM:300946, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010494	linear skin defects with multiple congenital anomalies 3	DOID:0111876	linear skin defects with multiple congenital anomalies 3	oio:hasExactSynonym	linear skin defects with cardiomyopathy and Other congenital anomalies		OMIM:300952	oio:hasRelatedSynonym
MONDO:0010494	linear skin defects with multiple congenital anomalies 3	DOID:0111876	linear skin defects with multiple congenital anomalies 3	oio:hasExactSynonym	LSDMCA3	MONDO:ABBREVIATION	OMIM:300952, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010495	trichothiodystrophy 5, nonphotosensitive	DOID:0111868	nonphotosensitive trichothiodystrophy 5	oio:hasExactSynonym	TTD5	MONDO:ABBREVIATION	OMIM:300953, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010496	X-linked intellectual disability-short stature-overweight syndrome	DOID:0112056	X-linked intellectual disability-short stature-overweight syndrome	oio:hasExactSynonym	MRX12	MONDO:DEPRECATED	OMIM:300957, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010504	immunodeficiency 47	DOID:0112002	immunodeficiency 47	oio:hasExactSynonym	immunodeficiency and hepatopathy with or without neurologic features		OMIM:300972	oio:hasRelatedSynonym
MONDO:0010519	alpha thalassemia-X-linked intellectual disability syndrome	DOID:0110030	alpha thalassemia-X-linked intellectual disability syndrome	oio:hasExactSynonym	ATR, Nondeletion type		OMIM:301040	oio:hasRelatedSynonym
MONDO:0010524	X-linked sideroblastic anemia with ataxia	DOID:0050554	X-linked sideroblastic anemia with ataxia	oio:hasExactSynonym	X-linked sideroblastic Anemia and ataxia		MESH:C536358	oio:hasRelatedSynonym
MONDO:0010524	X-linked sideroblastic anemia with ataxia	DOID:0050554	X-linked sideroblastic anemia with ataxia	oio:hasExactSynonym	X-linked sideroblastic Anaemia and ataxia	http://purl.obolibrary.org/obo/OMO_0003005		oio:hasRelatedSynonym
MONDO:0010526	Fabry disease	DOID:14499	Fabry disease	oio:hasExactSynonym	Fabry disease, Cardiac variant		OMIM:301500	oio:hasRelatedSynonym
MONDO:0010529	X-linked spinocerebellar ataxia type 3	DOID:0111831	X-linked spinocerebellar ataxia 3	oio:hasExactSynonym	Scax3		OMIM:301790	oio:hasRelatedSynonym
MONDO:0010534	X-linked spinocerebellar ataxia type 4	DOID:0111832	X-linked spinocerebellar ataxia 4	oio:hasExactSynonym	Scax4		OMIM:301840	oio:hasRelatedSynonym
MONDO:0010542	dilated cardiomyopathy 3B	DOID:0110461	X-linked dilated cardiomyopathy	oio:hasExactSynonym	DMD-related dilated cardiomyopathy		DOID:0060561	oio:hasRelatedSynonym
MONDO:0010547	X-linked progressive cerebellar ataxia	DOID:0111829	X-linked spinocerebellar ataxia 1	oio:hasExactSynonym	SCAX1	MONDO:ABBREVIATION	OMIM:302500, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010548	spinocerebellar ataxia, X-linked 2	DOID:0111830	X-linked spinocerebellar ataxia 2	oio:hasExactSynonym	Scax2		OMIM:302600	oio:hasRelatedSynonym
MONDO:0010548	spinocerebellar ataxia, X-linked 2	DOID:0111830	X-linked spinocerebellar ataxia 2	oio:hasExactSynonym	cerebellar ataxia with extrapyramidal involvement early-onset		GARD:0009978	oio:hasRelatedSynonym
MONDO:0010549	Charcot-Marie-Tooth disease X-linked dominant 1	DOID:0110209	Charcot-Marie-Tooth disease X-linked dominant 1	oio:hasExactSynonym	CMT1X	MONDO:ABBREVIATION	Orphanet:101075, DOID:0110209	oio:hasRelatedSynonym
MONDO:0010554	Abruzzo-Erickson syndrome	DOID:0111826	Abruzzo-Erickson syndrome	oio:hasExactSynonym	CHARGE-like syndrome, X-linked		OMIM:302905	oio:hasRelatedSynonym
MONDO:0010559	MASA syndrome	DOID:0060246	MASA syndrome	oio:hasExactSynonym	CRASH syndrome		DOID:0060246	oio:hasRelatedSynonym
MONDO:0010570	craniofrontonasal syndrome	DOID:14737	craniofrontonasal syndrome	oio:hasExactSynonym	craniofrontonasal dysostosis		OMIM:304110	oio:hasRelatedSynonym
MONDO:0010571	otopalatodigital syndrome type 2	DOID:0111784	otopalatodigital syndrome type 2	oio:hasExactSynonym	Andre syndrome		GARD:0005802	oio:hasRelatedSynonym
MONDO:0010571	otopalatodigital syndrome type 2	DOID:0111784	otopalatodigital syndrome type 2	oio:hasExactSynonym	faciopalatoosseous syndrome		OMIM:304120	oio:hasRelatedSynonym
MONDO:0010571	otopalatodigital syndrome type 2	DOID:0111784	otopalatodigital syndrome type 2	oio:hasExactSynonym	oto-palato-digital syndrome type 2		GARD:0005802	oio:hasRelatedSynonym
MONDO:0010571	otopalatodigital syndrome type 2	DOID:0111784	otopalatodigital syndrome type 2	oio:hasExactSynonym	OPD2	MONDO:ABBREVIATION	OMIM:304120, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010572	occipital horn syndrome	DOID:0111562	overhydrated hereditary stomatocytosis	oio:hasExactSynonym	OHS	MONDO:ABBREVIATION	OMIM:304150, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010574	syndromic X-linked intellectual disability 5	DOID:0060800	syndromic X-linked intellectual disability 5	oio:hasExactSynonym	PETTIGREW syndrome		OMIM:304340, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010574	syndromic X-linked intellectual disability 5	DOID:0060800	syndromic X-linked intellectual disability 5	oio:hasExactSynonym	fried syndrome		DOID:0060800	oio:hasRelatedSynonym
MONDO:0010576	X-linked mixed hearing loss with perilymphatic gusher	DOID:0111737	X-linked deafness 2	oio:hasExactSynonym	Nance deafness		Orphanet:383, OMIM:304400	oio:hasNarrowSynonym
MONDO:0010576	X-linked mixed hearing loss with perilymphatic gusher	DOID:0111737	X-linked deafness 2	oio:hasExactSynonym	X-linked deafness type 2		Orphanet:383	oio:hasNarrowSynonym
MONDO:0010576	X-linked mixed hearing loss with perilymphatic gusher	DOID:0111737	X-linked deafness 2	oio:hasExactSynonym	X-linked mixed conductive and neurosensory deafness		Orphanet:383	oio:hasNarrowSynonym
MONDO:0010576	X-linked mixed hearing loss with perilymphatic gusher	DOID:0111737	X-linked deafness 2	oio:hasExactSynonym	X-linked mixed conductive and sensorineural deafness		Orphanet:383	oio:hasNarrowSynonym
MONDO:0010576	X-linked mixed hearing loss with perilymphatic gusher	DOID:0111737	X-linked deafness 2	oio:hasExactSynonym	conductive deafness with stapes fixation		Orphanet:383	oio:hasNarrowSynonym
MONDO:0010576	X-linked mixed hearing loss with perilymphatic gusher	DOID:0111737	X-linked deafness 2	oio:hasExactSynonym	DFN3	MONDO:ABBREVIATION	GARD:0004504	oio:hasRelatedSynonym
MONDO:0010576	X-linked mixed hearing loss with perilymphatic gusher	DOID:10003	sensorineural hearing loss	oio:hasExactSynonym	central hearing loss		ICD9CM:389.14, DOID:10003	oio:hasBroadSynonym
MONDO:0010576	X-linked mixed hearing loss with perilymphatic gusher	DOID:10003	sensorineural hearing loss	oio:hasExactSynonym	high frequency deafness		DOID:10003	oio:hasBroadSynonym
MONDO:0010576	X-linked mixed hearing loss with perilymphatic gusher	DOID:10003	sensorineural hearing loss	oio:hasExactSynonym	high frequency hearing loss		NCIT:C34663, DOID:10003	oio:hasBroadSynonym
MONDO:0010576	X-linked mixed hearing loss with perilymphatic gusher	DOID:10003	sensorineural hearing loss	oio:hasExactSynonym	high-frequency hearing loss		DOID:10003	oio:hasBroadSynonym
MONDO:0010576	X-linked mixed hearing loss with perilymphatic gusher	DOID:10003	sensorineural hearing loss	oio:hasExactSynonym	perceptive deafness		DOID:10003	oio:hasBroadSynonym
MONDO:0010576	X-linked mixed hearing loss with perilymphatic gusher	DOID:10003	sensorineural hearing loss	oio:hasExactSynonym	perceptive hearing loss		DOID:10003	oio:hasBroadSynonym
MONDO:0010576	X-linked mixed hearing loss with perilymphatic gusher	DOID:10003	sensorineural hearing loss	oio:hasExactSynonym	perceptive hearing loss or deafness		DOID:10003	oio:hasBroadSynonym
MONDO:0010576	X-linked mixed hearing loss with perilymphatic gusher	DOID:10003	sensorineural hearing loss	oio:hasExactSynonym	sensorineural deafness		NCIT:C26739, DOID:10003	oio:hasBroadSynonym
MONDO:0010576	X-linked mixed hearing loss with perilymphatic gusher	DOID:10003	sensorineural hearing loss	oio:hasExactSynonym	sensory hearing loss		ICD9CM:389.11, DOID:10003	oio:hasBroadSynonym
MONDO:0010577	hearing loss, X-linked 1	DOID:0111739	X-linked deafness 1	oio:hasExactSynonym	DFNX1	MONDO:ABBREVIATION	OMIM:304500, MONDO:Lexical	oio:hasNarrowSynonym
MONDO:0010578	deafness dystonia syndrome	DOID:0050757	deafness-dystonia-optic neuronopathy syndrome	oio:hasExactSynonym	MOHR-Tranebjaerg syndrome		OMIM:304700, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010580	immune dysregulation-polyendocrinopathy-enteropathy-X-linked syndrome	DOID:0090110	immune dysregulation-polyendocrinopathy-enteropathy-X-linked syndrome	oio:hasExactSynonym	IMMUNODYSREGULATION, polyendocrinopathy, and enteropathy, X-linked		OMIM:304790, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010580	immune dysregulation-polyendocrinopathy-enteropathy-X-linked syndrome	DOID:0090110	immune dysregulation-polyendocrinopathy-enteropathy-X-linked syndrome	oio:hasExactSynonym	Iddm-secretory diarrhea syndrome		OMIM:304790	oio:hasRelatedSynonym
MONDO:0010585	X-linked hypohidrotic ectodermal dysplasia	DOID:0111664	ectodermal dysplasia 1	oio:hasExactSynonym	CST syndrome		OMIM:305100	oio:hasRelatedSynonym
MONDO:0010585	X-linked hypohidrotic ectodermal dysplasia	DOID:0111664	ectodermal dysplasia 1	oio:hasExactSynonym	Xlhed		OMIM:305100	oio:hasRelatedSynonym
MONDO:0010585	X-linked hypohidrotic ectodermal dysplasia	DOID:0111664	ectodermal dysplasia 1	oio:hasExactSynonym	ectodermal dysplasia 1, hypohidrotic, X-linked		OMIM:305100, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010585	X-linked hypohidrotic ectodermal dysplasia	DOID:0111664	ectodermal dysplasia 1	oio:hasExactSynonym	ectodermal dysplasia 1, hypohidrotic/hair/Tooth type, X-linked		OMIM:305100	oio:hasRelatedSynonym
MONDO:0010588	exudative vitreoretinopathy 2, X-linked	DOID:0111413	X-linked exudative vitreoretinopathy 2	oio:hasExactSynonym	Evrx		OMIM:305390	oio:hasRelatedSynonym
MONDO:0010588	exudative vitreoretinopathy 2, X-linked	DOID:0111413	X-linked exudative vitreoretinopathy 2	oio:hasExactSynonym	EVR2	MONDO:ABBREVIATION	OMIM:305390, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010589	Aarskog-Scott syndrome, X-linked	DOID:0111824	Aarskog syndrome	oio:hasExactSynonym	faciodigitogenital syndrome		Orphanet:915, OMIM:305400, MESH:C535331	oio:hasBroadSynonym
MONDO:0010589	Aarskog-Scott syndrome, X-linked	DOID:0111824	Aarskog syndrome	oio:hasExactSynonym	faciogenital dysplasia		Orphanet:915, OMIM:305400, MESH:C535331	oio:hasBroadSynonym
MONDO:0010589	Aarskog-Scott syndrome, X-linked	DOID:6683	X-linked Aarskog syndrome	oio:hasExactSynonym	Aarskog-Scott syndrome		OMIM:305400, MONDO:Lexical, MESH:C535331	oio:hasBroadSynonym
MONDO:0010592	focal dermal hypoplasia	DOID:2120	focal dermal hypoplasia	oio:hasExactSynonym	Fodh		OMIM:305600	oio:hasRelatedSynonym
MONDO:0010592	focal dermal hypoplasia	DOID:2120	focal dermal hypoplasia	oio:hasExactSynonym	FDH	MONDO:ABBREVIATION	OMIM:305600, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010595	Sertoli cell-only syndrome	DOID:0050457	Sertoli cell-only syndrome	oio:hasExactSynonym	Del Castillo syndrome		OMIM:305700	oio:hasRelatedSynonym
MONDO:0010598	glycogen storage disease IXa1	DOID:2751	glycogen storage disease VIII	oio:hasExactSynonym	glycogen storage disease 8		GARD:0006538	oio:hasRelatedSynonym
MONDO:0010615	isolated growth hormone deficiency type III	DOID:0060875	isolated growth hormone deficiency type III	oio:hasExactSynonym	Growth hormone deficiency with hypogammaglobulinemia		OMIM:307200	oio:hasRelatedSynonym
MONDO:0010618	familial isolated hypoparathyroidism due to agenesis of parathyroid gland	DOID:0111388	X-linked hypoparathyroidism	oio:hasExactSynonym	HYPX	MONDO:ABBREVIATION	OMIM:307700, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010619	X-linked dominant hypophosphatemic rickets	DOID:0050445	X-linked dominant hypophosphatemic rickets	oio:hasExactSynonym	X-linked hypophosphatemia		DOID:0050445	oio:hasBroadSynonym
MONDO:0010626	hyper-IgM syndrome type 1	DOID:0080544	hyper IgM syndrome	oio:hasExactSynonym	HIGM	MONDO:ABBREVIATION	GARD:0000073	oio:hasRelatedSynonym
MONDO:0010626	hyper-IgM syndrome type 1	DOID:6620	X-linked hyper IgM syndrome	oio:hasExactSynonym	hyper-IgM syndrome 1		OMIM:308230	oio:hasRelatedSynonym
MONDO:0010626	hyper-IgM syndrome type 1	DOID:6620	X-linked hyper IgM syndrome	oio:hasExactSynonym	XHIM	MONDO:ABBREVIATION	GARD:0000073	oio:hasRelatedSynonym
MONDO:0010627	X-linked lymphoproliferative syndrome	DOID:0060705	X-linked lymphoproliferative syndrome 1	oio:hasExactSynonym	XLP1	MONDO:ABBREVIATION	DOID:0060705	oio:hasNarrowSynonym
MONDO:0010635	hypogonadotropic hypogonadism 1 with or without anosmia	DOID:0060473	Kabuki syndrome	oio:hasExactSynonym	KMS	MONDO:ABBREVIATION	OMIM:308700	oio:hasRelatedSynonym
MONDO:0010635	hypogonadotropic hypogonadism 1 with or without anosmia	DOID:0090094	hypogonadotropic hypogonadism 1 with or without anosmia	oio:hasExactSynonym	dysplasia Olfactogenitalis of De Morsier		OMIM:308700	oio:hasRelatedSynonym
MONDO:0010643	acute leukemia	DOID:12603	acute leukemia	oio:hasExactSynonym	stem cell leukemia		NCIT:C9298, DOID:12603	oio:hasRelatedSynonym
MONDO:0010643	acute leukemia	DOID:12603	acute leukemia	oio:hasExactSynonym	stem cell leukaemia	http://purl.obolibrary.org/obo/OMO_0003005		oio:hasRelatedSynonym
MONDO:0010647	spermatogenic failure, X-linked, 2	DOID:0070185	X-linked spermatogenic failure 2	oio:hasExactSynonym	SPGFX2	MONDO:ABBREVIATION	OMIM:309120, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010650	Melnick-Needles syndrome	DOID:0111788	Melnick-Needles syndrome	oio:hasExactSynonym	osteodysplasty of Melnick and Needles		OMIM:309350	oio:hasRelatedSynonym
MONDO:0010650	Melnick-Needles syndrome	DOID:0111788	Melnick-Needles syndrome	oio:hasExactSynonym	MNS	MONDO:ABBREVIATION	OMIM:309350, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010651	Menkes disease	DOID:1838	Menkes disease	oio:hasExactSynonym	copper transport disease		OMIM:309400, DOID:1838	oio:hasBroadSynonym
MONDO:0010657	methylmalonic acidemia with homocystinuria, type cblX	DOID:0111814	methylmalonic acidemia and homocysteinemia cblX type	oio:hasExactSynonym	mental retardation, X-linked 3	MONDO:DEPRECATED	OMIM:309541	oio:hasRelatedSynonym
MONDO:0010659	FRAXE intellectual disability	DOID:0080984	X-linked intellectual developmental disorder 109	oio:hasExactSynonym	fragile XE syndrome		GARD:0002378	oio:hasRelatedSynonym
MONDO:0010660	intellectual disability, X-linked 9	DOID:0112034	non-syndromic X-linked intellectual disability 9	oio:hasExactSynonym	MRX9	MONDO:DEPRECATED	OMIM:309549, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010669	syndactyly type 8	DOID:0111813	syndactyly type 8	oio:hasExactSynonym	metacarpal 4-5 fusion		OMIM:309630, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010683	X-linked myotubular myopathy	DOID:0111225	centronuclear myopathy X-linked	oio:hasExactSynonym	myotubular myopathy 1		OMIM:310400	oio:hasRelatedSynonym
MONDO:0010683	X-linked myotubular myopathy	DOID:0111225	centronuclear myopathy X-linked	oio:hasExactSynonym	CNMX	MONDO:ABBREVIATION	OMIM:310400, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010687	nephrolithiasis, X-linked recessive, with renal failure	DOID:0111798	X-linked nephrolithiasis type I	oio:hasExactSynonym	nephrolithiasis 1		OMIM:310468	oio:hasRelatedSynonym
MONDO:0010687	nephrolithiasis, X-linked recessive, with renal failure	DOID:0111798	X-linked nephrolithiasis type I	oio:hasExactSynonym	XRN	MONDO:ABBREVIATION	OMIM:310468, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010690	congenital stationary night blindness 1A	DOID:8499	night blindness	oio:hasExactSynonym	nyctalopia		OMIM:310500	oio:hasRelatedSynonym
MONDO:0010693	nystagmus 1, congenital, X-linked	DOID:0111790	congenital nystagmus 1	oio:hasExactSynonym	NYS1	MONDO:ABBREVIATION	OMIM:310700, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010706	premature ovarian failure 1	DOID:0080857	primary ovarian insufficiency 1	oio:hasExactSynonym	FMR1-related primary ovarian insufficiency		GARD:0004480	oio:hasRelatedSynonym
MONDO:0010706	premature ovarian failure 1	DOID:0080857	primary ovarian insufficiency 1	oio:hasExactSynonym	fragile X-associated primary ovarian insufficiency		GARD:0004480	oio:hasRelatedSynonym
MONDO:0010711	TARP syndrome	DOID:0111780	TARP syndrome	oio:hasExactSynonym	TARPS	MONDO:ABBREVIATION	OMIM:311900, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010712	panhypopituitarism, X-linked	DOID:0111779	X-linked panhypopituitarism	oio:hasExactSynonym	pituitary dwarfism IV		OMIM:312000	oio:hasRelatedSynonym
MONDO:0010712	panhypopituitarism, X-linked	DOID:0111779	X-linked panhypopituitarism	oio:hasExactSynonym	PHPX	MONDO:ABBREVIATION	OMIM:312000, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0010713	properdin deficiency, X-linked	DOID:0111768	X-linked properdin deficiency	oio:hasExactSynonym	complement Factor properdin deficiency		OMIM:312060	oio:hasRelatedSynonym
