mondo_id	mondo_label	xref	xref_source	original_label	definition	parents
MONDO:0850950	transient retinal artery occlusion	ICD10CM:H34.0	MONDO:equivalentTo	Transient retinal artery occlusion		MONDO:0002089
MONDO:0850951	central retinal artery occlusion, unspecified eye	ICD10CM:H34.10	MONDO:equivalentTo	Central retinal artery occlusion, unspecified eye		MONDO:0001633
MONDO:0850952	central retinal artery occlusion, right eye	ICD10CM:H34.11	MONDO:equivalentTo	Central retinal artery occlusion, right eye		MONDO:0001633
MONDO:0850953	central retinal artery occlusion, left eye	ICD10CM:H34.12	MONDO:equivalentTo	Central retinal artery occlusion, left eye		MONDO:0001633
MONDO:0850954	central retinal artery occlusion, bilateral	ICD10CM:H34.13	MONDO:equivalentTo	Central retinal artery occlusion, bilateral		MONDO:0001633
MONDO:0850955	other retinal artery occlusions	ICD10CM:H34.2	MONDO:equivalentTo	Other retinal artery occlusions		MONDO:0002089
MONDO:0850956	other retinal vascular occlusions	ICD10CM:H34.8	MONDO:equivalentTo	Other retinal vascular occlusions		MONDO:0002089
MONDO:0850957	unspecified retinal vascular occlusion	ICD10CM:H34.9	MONDO:equivalentTo	Unspecified retinal vascular occlusion		MONDO:0002089
MONDO:0850958	unspecified macular degeneration	ICD10CM:H35.30	MONDO:equivalentTo	Unspecified macular degeneration		MONDO:0002175
MONDO:0850959	nonexudative age-related macular degeneration	ICD10CM:H35.31	MONDO:equivalentTo	Nonexudative age-related macular degeneration		MONDO:0002175
MONDO:0850960	exudative age-related macular degeneration	ICD10CM:H35.32	MONDO:equivalentTo	Exudative age-related macular degeneration		MONDO:0002175
MONDO:0850961	angioid streaks of macula	ICD10CM:H35.33	MONDO:equivalentTo	Angioid streaks of macula		MONDO:0002175
MONDO:0850962	macular cyst, hole, or pseudohole	ICD10CM:H35.34	MONDO:equivalentTo	Macular cyst, hole, or pseudohole		MONDO:0002175
MONDO:0850963	cystoid macular degeneration	ICD10CM:H35.35	MONDO:equivalentTo	Cystoid macular degeneration		MONDO:0002175
MONDO:0850964	drusen (degenerative) of macula	ICD10CM:H35.36	MONDO:equivalentTo	Drusen (degenerative) of macula		MONDO:0002175
MONDO:0850965	puckering of macula	ICD10CM:H35.37	MONDO:equivalentTo	Puckering of macula		MONDO:0002175
MONDO:0850966	toxic maculopathy	ICD10CM:H35.38	MONDO:equivalentTo	Toxic maculopathy		MONDO:0002175
MONDO:0850967	unspecified peripheral retinal degeneration	ICD10CM:H35.40	MONDO:equivalentTo	Unspecified peripheral retinal degeneration		MONDO:0001451
MONDO:0850968	lattice degeneration of retina	ICD10CM:H35.41	MONDO:equivalentTo	Lattice degeneration of retina		MONDO:0001451
MONDO:0850969	microcystoid degeneration of retina	ICD10CM:H35.42	MONDO:equivalentTo	Microcystoid degeneration of retina		MONDO:0001451
MONDO:0850970	paving stone degeneration of retina	ICD10CM:H35.43	MONDO:equivalentTo	Paving stone degeneration of retina		MONDO:0001451
MONDO:0850971	age-related reticular degeneration of retina	ICD10CM:H35.44	MONDO:equivalentTo	Age-related reticular degeneration of retina		MONDO:0001451
MONDO:0850972	secondary pigmentary degeneration	ICD10CM:H35.45	MONDO:equivalentTo	Secondary pigmentary degeneration		MONDO:0001451
MONDO:0850973	secondary vitreoretinal degeneration	ICD10CM:H35.46	MONDO:equivalentTo	Secondary vitreoretinal degeneration		MONDO:0001451
MONDO:0850974	unspecified hereditary retinal dystrophy	ICD10CM:H35.50	MONDO:equivalentTo	Unspecified hereditary retinal dystrophy		MONDO:0019118
MONDO:0850975	pigmentary retinal dystrophy	ICD10CM:H35.52	MONDO:equivalentTo	Pigmentary retinal dystrophy		MONDO:0019118
MONDO:0850976	other dystrophies primarily involving the sensory retina	ICD10CM:H35.53	MONDO:equivalentTo	Other dystrophies primarily involving the sensory retina		MONDO:0019118
MONDO:0850977	retinal edema	ICD10CM:H35.81	MONDO:equivalentTo	Retinal edema		MONDO:0034978
MONDO:0850978	other specified retinal disorders	ICD10CM:H35.89	MONDO:equivalentTo	Other specified retinal disorders		MONDO:0034978
MONDO:0850979	glaucoma	ICD10CM:H40	MONDO:equivalentTo	Glaucoma		MONDO:0005041
MONDO:0850980	unspecified open-angle glaucoma	ICD10CM:H40.10	MONDO:equivalentTo	Unspecified open-angle glaucoma		MONDO:0007665
MONDO:0850981	primary open-angle glaucoma	ICD10CM:H40.11	MONDO:equivalentTo	Primary open-angle glaucoma		MONDO:0007665
MONDO:0850982	low-tension glaucoma	ICD10CM:H40.12	MONDO:equivalentTo	Low-tension glaucoma		MONDO:0007665
MONDO:0850983	pigmentary glaucoma	ICD10CM:H40.13	MONDO:equivalentTo	Pigmentary glaucoma		MONDO:0007665
MONDO:0850984	capsular glaucoma with pseudoexfoliation of lens	ICD10CM:H40.14	MONDO:equivalentTo	Capsular glaucoma with pseudoexfoliation of lens		MONDO:0007665
MONDO:0850985	residual stage of open-angle glaucoma	ICD10CM:H40.15	MONDO:equivalentTo	Residual stage of open-angle glaucoma		MONDO:0007665
MONDO:0850986	unspecified primary angle-closure glaucoma	ICD10CM:H40.20	MONDO:equivalentTo	Unspecified primary angle-closure glaucoma		MONDO:0001868
MONDO:0850987	acute angle-closure glaucoma	ICD10CM:H40.21	MONDO:equivalentTo	Acute angle-closure glaucoma		MONDO:0001868
MONDO:0850988	chronic angle-closure glaucoma	ICD10CM:H40.22	MONDO:equivalentTo	Chronic angle-closure glaucoma		MONDO:0001868
MONDO:0850989	intermittent angle-closure glaucoma	ICD10CM:H40.23	MONDO:equivalentTo	Intermittent angle-closure glaucoma		MONDO:0001868
MONDO:0850990	residual stage of angle-closure glaucoma	ICD10CM:H40.24	MONDO:equivalentTo	Residual stage of angle-closure glaucoma		MONDO:0001868
MONDO:0850991	glaucoma in diseases classified elsewhere	ICD10CM:H42	MONDO:equivalentTo	Glaucoma in diseases classified elsewhere		MONDO:0005041
MONDO:0850992	disorders of vitreous body and globe (h43-h44)	ICD10CM:H43-H44	MONDO:equivalentTo	Disorders of vitreous body and globe (H43-H44)		MONDO:0002022
MONDO:0850993	unspecified purulent endophthalmitis	ICD10CM:H44.00	MONDO:equivalentTo	Unspecified purulent endophthalmitis		MONDO:0004863
MONDO:0850994	panophthalmitis (acute)	ICD10CM:H44.01	MONDO:equivalentTo	Panophthalmitis (acute)		MONDO:0004863
MONDO:0850995	vitreous abscess (chronic)	ICD10CM:H44.02	MONDO:equivalentTo	Vitreous abscess (chronic)		MONDO:0004863
MONDO:0850996	degenerative myopia, unspecified eye	ICD10CM:H44.20	MONDO:equivalentTo	Degenerative myopia, unspecified eye		MONDO:0001383
MONDO:0850997	degenerative myopia, right eye	ICD10CM:H44.21	MONDO:equivalentTo	Degenerative myopia, right eye		MONDO:0001383
MONDO:0850998	degenerative myopia, left eye	ICD10CM:H44.22	MONDO:equivalentTo	Degenerative myopia, left eye		MONDO:0001383
MONDO:0850999	degenerative myopia, bilateral	ICD10CM:H44.23	MONDO:equivalentTo	Degenerative myopia, bilateral		MONDO:0001383
MONDO:0851000	degenerative myopia with choroidal neovascularization	ICD10CM:H44.2A	MONDO:equivalentTo	Degenerative myopia with choroidal neovascularization		MONDO:0001383
MONDO:0851001	degenerative myopia with macular hole	ICD10CM:H44.2B	MONDO:equivalentTo	Degenerative myopia with macular hole		MONDO:0001383
MONDO:0851002	degenerative myopia with retinal detachment	ICD10CM:H44.2C	MONDO:equivalentTo	Degenerative myopia with retinal detachment		MONDO:0001383
MONDO:0851003	degenerative myopia with foveoschisis	ICD10CM:H44.2D	MONDO:equivalentTo	Degenerative myopia with foveoschisis		MONDO:0001383
MONDO:0851004	degenerative myopia with other maculopathy	ICD10CM:H44.2E	MONDO:equivalentTo	Degenerative myopia with other maculopathy		MONDO:0001383
MONDO:0851005	unspecified degenerated conditions of globe	ICD10CM:H44.50	MONDO:equivalentTo	Unspecified degenerated conditions of globe		MONDO:0004884
MONDO:0851006	absolute glaucoma	ICD10CM:H44.51	MONDO:equivalentTo	Absolute glaucoma		MONDO:0004884
MONDO:0851007	atrophy of globe	ICD10CM:H44.52	MONDO:equivalentTo	Atrophy of globe		MONDO:0004884
MONDO:0851008	leucocoria	ICD10CM:H44.53	MONDO:equivalentTo	Leucocoria		MONDO:0004884
MONDO:0851009	disorders of optic nerve and visual pathways (h46-h47)	ICD10CM:H46-H47	MONDO:equivalentTo	Disorders of optic nerve and visual pathways (H46-H47)		MONDO:0002022
MONDO:0851010	optic papillitis	ICD10CM:H46.0	MONDO:equivalentTo	Optic papillitis		MONDO:0005885
MONDO:0851011	retrobulbar neuritis	ICD10CM:H46.1	MONDO:equivalentTo	Retrobulbar neuritis		MONDO:0005885
MONDO:0851012	other optic neuritis	ICD10CM:H46.8	MONDO:equivalentTo	Other optic neuritis		MONDO:0005885
MONDO:0851013	unspecified optic neuritis	ICD10CM:H46.9	MONDO:equivalentTo	Unspecified optic neuritis		MONDO:0005885
MONDO:0851014	unspecified optic atrophy	ICD10CM:H47.20	MONDO:equivalentTo	Unspecified optic atrophy		MONDO:0003608
MONDO:0851015	primary optic atrophy	ICD10CM:H47.21	MONDO:equivalentTo	Primary optic atrophy		MONDO:0003608
MONDO:0851016	hereditary optic atrophy	ICD10CM:H47.22	MONDO:equivalentTo	Hereditary optic atrophy		MONDO:0003608
MONDO:0851017	glaucomatous optic atrophy	ICD10CM:H47.23	MONDO:equivalentTo	Glaucomatous optic atrophy		MONDO:0003608
MONDO:0851018	other optic atrophy	ICD10CM:H47.29	MONDO:equivalentTo	Other optic atrophy		MONDO:0003608
MONDO:0851019	disorders of optic chiasm in (due to) inflammatory disorders	ICD10CM:H47.41	MONDO:equivalentTo	Disorders of optic chiasm in (due to) inflammatory disorders		MONDO:0003568
MONDO:0851020	disorders of optic chiasm in (due to) neoplasm	ICD10CM:H47.42	MONDO:equivalentTo	Disorders of optic chiasm in (due to) neoplasm		MONDO:0003568
MONDO:0851021	disorders of optic chiasm in (due to) vascular disorders	ICD10CM:H47.43	MONDO:equivalentTo	Disorders of optic chiasm in (due to) vascular disorders		MONDO:0003568
MONDO:0851022	disorders of optic chiasm in (due to) other disorders	ICD10CM:H47.49	MONDO:equivalentTo	Disorders of optic chiasm in (due to) other disorders		MONDO:0003568
MONDO:0851023	cortical blindness	ICD10CM:H47.61	MONDO:equivalentTo	Cortical blindness		MONDO:0003584
MONDO:0851024	disorders of visual cortex in (due to) inflammatory disorders	ICD10CM:H47.62	MONDO:equivalentTo	Disorders of visual cortex in (due to) inflammatory disorders		MONDO:0003584
MONDO:0851025	disorders of visual cortex in (due to) neoplasm	ICD10CM:H47.63	MONDO:equivalentTo	Disorders of visual cortex in (due to) neoplasm		MONDO:0003584
MONDO:0851026	disorders of visual cortex in (due to) vascular disorders	ICD10CM:H47.64	MONDO:equivalentTo	Disorders of visual cortex in (due to) vascular disorders		MONDO:0003584
MONDO:0851027	disorders of ocular muscles, binocular movement, accommodation and refraction (h49-h52)	ICD10CM:H49-H52	MONDO:equivalentTo	Disorders of ocular muscles, binocular movement, accommodation and refraction (H49-H52)		MONDO:0002022
MONDO:0851028	progressive external ophthalmoplegia, unspecified eye	ICD10CM:H49.40	MONDO:equivalentTo	Progressive external ophthalmoplegia, unspecified eye		MONDO:0005181
MONDO:0851029	progressive external ophthalmoplegia, right eye	ICD10CM:H49.41	MONDO:equivalentTo	Progressive external ophthalmoplegia, right eye		MONDO:0005181
MONDO:0851030	progressive external ophthalmoplegia, left eye	ICD10CM:H49.42	MONDO:equivalentTo	Progressive external ophthalmoplegia, left eye		MONDO:0005181
MONDO:0851031	progressive external ophthalmoplegia, bilateral	ICD10CM:H49.43	MONDO:equivalentTo	Progressive external ophthalmoplegia, bilateral		MONDO:0005181
MONDO:0851032	unspecified exotropia	ICD10CM:H50.10	MONDO:equivalentTo	Unspecified exotropia		MONDO:0001286
MONDO:0851033	monocular exotropia	ICD10CM:H50.11	MONDO:equivalentTo	Monocular exotropia		MONDO:0001286
MONDO:0851034	monocular exotropia with a pattern	ICD10CM:H50.12	MONDO:equivalentTo	Monocular exotropia with A pattern		MONDO:0001286
MONDO:0851035	monocular exotropia with v pattern	ICD10CM:H50.13	MONDO:equivalentTo	Monocular exotropia with V pattern		MONDO:0001286
MONDO:0851036	monocular exotropia with other noncomitancies	ICD10CM:H50.14	MONDO:equivalentTo	Monocular exotropia with other noncomitancies		MONDO:0001286
MONDO:0851037	alternating exotropia with a pattern	ICD10CM:H50.16	MONDO:equivalentTo	Alternating exotropia with A pattern		MONDO:0001286
MONDO:0851038	alternating exotropia with v pattern	ICD10CM:H50.17	MONDO:equivalentTo	Alternating exotropia with V pattern		MONDO:0001286
MONDO:0851039	alternating exotropia with other noncomitancies	ICD10CM:H50.18	MONDO:equivalentTo	Alternating exotropia with other noncomitancies		MONDO:0001286
MONDO:0851040	mechanical strabismus, unspecified	ICD10CM:H50.60	MONDO:equivalentTo	Mechanical strabismus, unspecified		MONDO:0004753
MONDO:0851041	brown's sheath syndrome	ICD10CM:H50.61	MONDO:equivalentTo	Brown's sheath syndrome		MONDO:0004753
MONDO:0851042	other mechanical strabismus	ICD10CM:H50.69	MONDO:equivalentTo	Other mechanical strabismus		MONDO:0004753
MONDO:0851043	internuclear ophthalmoplegia, unspecified eye	ICD10CM:H51.20	MONDO:equivalentTo	Internuclear ophthalmoplegia, unspecified eye		MONDO:0003417
MONDO:0851044	internuclear ophthalmoplegia, right eye	ICD10CM:H51.21	MONDO:equivalentTo	Internuclear ophthalmoplegia, right eye		MONDO:0003417
MONDO:0851045	internuclear ophthalmoplegia, left eye	ICD10CM:H51.22	MONDO:equivalentTo	Internuclear ophthalmoplegia, left eye		MONDO:0003417
MONDO:0851046	internuclear ophthalmoplegia, bilateral	ICD10CM:H51.23	MONDO:equivalentTo	Internuclear ophthalmoplegia, bilateral		MONDO:0003417
MONDO:0851047	hypermetropia, unspecified eye	ICD10CM:H52.00	MONDO:equivalentTo	Hypermetropia, unspecified eye		MONDO:0004891
MONDO:0851048	hypermetropia, right eye	ICD10CM:H52.01	MONDO:equivalentTo	Hypermetropia, right eye		MONDO:0004891
MONDO:0851049	hypermetropia, left eye	ICD10CM:H52.02	MONDO:equivalentTo	Hypermetropia, left eye		MONDO:0004891
MONDO:0851050	hypermetropia, bilateral	ICD10CM:H52.03	MONDO:equivalentTo	Hypermetropia, bilateral		MONDO:0004891
MONDO:0851051	myopia, unspecified eye	ICD10CM:H52.10	MONDO:equivalentTo	Myopia, unspecified eye		MONDO:0001384
MONDO:0851052	myopia, right eye	ICD10CM:H52.11	MONDO:equivalentTo	Myopia, right eye		MONDO:0001384
MONDO:0851053	myopia, left eye	ICD10CM:H52.12	MONDO:equivalentTo	Myopia, left eye		MONDO:0001384
MONDO:0851054	myopia, bilateral	ICD10CM:H52.13	MONDO:equivalentTo	Myopia, bilateral		MONDO:0001384
MONDO:0851055	visual disturbances and blindness (h53-h54)	ICD10CM:H53-H54	MONDO:equivalentTo	Visual disturbances and blindness (H53-H54)		MONDO:0002022
MONDO:0851056	unspecified night blindness	ICD10CM:H53.60	MONDO:equivalentTo	Unspecified night blindness		MONDO:0004588
MONDO:0851057	congenital night blindness	ICD10CM:H53.63	MONDO:equivalentTo	Congenital night blindness		MONDO:0004588
MONDO:0851058	other night blindness	ICD10CM:H53.69	MONDO:equivalentTo	Other night blindness		MONDO:0004588
MONDO:0851059	blindness, both eyes	ICD10CM:H54.0	MONDO:equivalentTo	Blindness, both eyes		MONDO:0001941
MONDO:0851060	blindness, one eye, low vision other eye	ICD10CM:H54.1	MONDO:equivalentTo	Blindness, one eye, low vision other eye		MONDO:0001941
MONDO:0851061	low vision, both eyes	ICD10CM:H54.2	MONDO:equivalentTo	Low vision, both eyes		MONDO:0001941
MONDO:0851062	unqualified visual loss, both eyes	ICD10CM:H54.3	MONDO:equivalentTo	Unqualified visual loss, both eyes		MONDO:0001941
MONDO:0851063	blindness, one eye	ICD10CM:H54.4	MONDO:equivalentTo	Blindness, one eye		MONDO:0001941
MONDO:0851064	low vision, one eye	ICD10CM:H54.5	MONDO:equivalentTo	Low vision, one eye		MONDO:0001941
MONDO:0851065	unqualified visual loss, one eye	ICD10CM:H54.6	MONDO:equivalentTo	Unqualified visual loss, one eye		MONDO:0001941
MONDO:0851066	unspecified visual loss	ICD10CM:H54.7	MONDO:equivalentTo	Unspecified visual loss		MONDO:0001941
MONDO:0851067	legal blindness, as defined in usa	ICD10CM:H54.8	MONDO:equivalentTo	Legal blindness, as defined in USA		MONDO:0001941
MONDO:0851068	other disorders of eye and adnexa (h55-h57)	ICD10CM:H55-H57	MONDO:equivalentTo	Other disorders of eye and adnexa (H55-H57)		MONDO:0002022
MONDO:0851069	abscess of external ear	ICD10CM:H60.0	MONDO:equivalentTo	Abscess of external ear		MONDO:0004795
MONDO:0851070	cellulitis of external ear	ICD10CM:H60.1	MONDO:equivalentTo	Cellulitis of external ear		MONDO:0004795
MONDO:0851071	malignant otitis externa, unspecified ear	ICD10CM:H60.20	MONDO:equivalentTo	Malignant otitis externa, unspecified ear		MONDO:0001050
MONDO:0851072	malignant otitis externa, right ear	ICD10CM:H60.21	MONDO:equivalentTo	Malignant otitis externa, right ear		MONDO:0001050
MONDO:0851073	malignant otitis externa, left ear	ICD10CM:H60.22	MONDO:equivalentTo	Malignant otitis externa, left ear		MONDO:0001050
MONDO:0851074	malignant otitis externa, bilateral	ICD10CM:H60.23	MONDO:equivalentTo	Malignant otitis externa, bilateral		MONDO:0001050
MONDO:0851075	other infective otitis externa	ICD10CM:H60.3	MONDO:equivalentTo	Other infective otitis externa		MONDO:0004795
MONDO:0851076	cholesteatoma of external ear, unspecified ear	ICD10CM:H60.40	MONDO:equivalentTo	Cholesteatoma of external ear, unspecified ear		MONDO:0006532
MONDO:0851077	cholesteatoma of right external ear	ICD10CM:H60.41	MONDO:equivalentTo	Cholesteatoma of right external ear		MONDO:0006532
MONDO:0851078	cholesteatoma of left external ear	ICD10CM:H60.42	MONDO:equivalentTo	Cholesteatoma of left external ear		MONDO:0006532
MONDO:0851079	cholesteatoma of external ear, bilateral	ICD10CM:H60.43	MONDO:equivalentTo	Cholesteatoma of external ear, bilateral		MONDO:0006532
MONDO:0851080	acute noninfective otitis externa	ICD10CM:H60.5	MONDO:equivalentTo	Acute noninfective otitis externa		MONDO:0004795
MONDO:0851081	unspecified chronic otitis externa	ICD10CM:H60.6	MONDO:equivalentTo	Unspecified chronic otitis externa		MONDO:0004795
MONDO:0851082	other otitis externa	ICD10CM:H60.8	MONDO:equivalentTo	Other otitis externa		MONDO:0004795
MONDO:0851083	unspecified otitis externa	ICD10CM:H60.9	MONDO:equivalentTo	Unspecified otitis externa		MONDO:0004795
MONDO:0851084	other disorders of external ear	ICD10CM:H61	MONDO:equivalentTo	Other disorders of external ear		MONDO:0002776
MONDO:0851085	disorders of external ear in diseases classified elsewhere	ICD10CM:H62	MONDO:equivalentTo	Disorders of external ear in diseases classified elsewhere		MONDO:0002776
MONDO:0851086	nonsuppurative otitis media	ICD10CM:H65	MONDO:equivalentTo	Nonsuppurative otitis media		MONDO:0003276
MONDO:0851087	acute serous otitis media, unspecified ear	ICD10CM:H65.00	MONDO:equivalentTo	Acute serous otitis media, unspecified ear		MONDO:0001312
MONDO:0851088	acute serous otitis media, right ear	ICD10CM:H65.01	MONDO:equivalentTo	Acute serous otitis media, right ear		MONDO:0001312
MONDO:0851089	acute serous otitis media, left ear	ICD10CM:H65.02	MONDO:equivalentTo	Acute serous otitis media, left ear		MONDO:0001312
MONDO:0851090	acute serous otitis media, bilateral	ICD10CM:H65.03	MONDO:equivalentTo	Acute serous otitis media, bilateral		MONDO:0001312
MONDO:0851091	acute serous otitis media, recurrent, right ear	ICD10CM:H65.04	MONDO:equivalentTo	Acute serous otitis media, recurrent, right ear		MONDO:0001312
MONDO:0851092	acute serous otitis media, recurrent, left ear	ICD10CM:H65.05	MONDO:equivalentTo	Acute serous otitis media, recurrent, left ear		MONDO:0001312
MONDO:0851093	acute serous otitis media, recurrent, bilateral	ICD10CM:H65.06	MONDO:equivalentTo	Acute serous otitis media, recurrent, bilateral		MONDO:0001312
MONDO:0851094	acute serous otitis media, recurrent, unspecified ear	ICD10CM:H65.07	MONDO:equivalentTo	Acute serous otitis media, recurrent, unspecified ear		MONDO:0001312
MONDO:0851095	suppurative and unspecified otitis media	ICD10CM:H66	MONDO:equivalentTo	Suppurative and unspecified otitis media		MONDO:0003276
MONDO:0851096	chronic tubotympanic suppurative otitis media, unspecified	ICD10CM:H66.10	MONDO:equivalentTo	Chronic tubotympanic suppurative otitis media, unspecified		MONDO:0001964
MONDO:0851097	chronic tubotympanic suppurative otitis media, right ear	ICD10CM:H66.11	MONDO:equivalentTo	Chronic tubotympanic suppurative otitis media, right ear		MONDO:0001964
MONDO:0851098	chronic tubotympanic suppurative otitis media, left ear	ICD10CM:H66.12	MONDO:equivalentTo	Chronic tubotympanic suppurative otitis media, left ear		MONDO:0001964
MONDO:0851099	chronic tubotympanic suppurative otitis media, bilateral	ICD10CM:H66.13	MONDO:equivalentTo	Chronic tubotympanic suppurative otitis media, bilateral		MONDO:0001964
MONDO:0851100	otitis media in diseases classified elsewhere	ICD10CM:H67	MONDO:equivalentTo	Otitis media in diseases classified elsewhere		MONDO:0003276
MONDO:0851101	unspecified eustachian salpingitis	ICD10CM:H68.00	MONDO:equivalentTo	Unspecified Eustachian salpingitis		MONDO:0002172
MONDO:0851102	acute eustachian salpingitis	ICD10CM:H68.01	MONDO:equivalentTo	Acute Eustachian salpingitis		MONDO:0002172
MONDO:0851103	chronic eustachian salpingitis	ICD10CM:H68.02	MONDO:equivalentTo	Chronic Eustachian salpingitis		MONDO:0002172
MONDO:0851104	obstruction of eustachian tube	ICD10CM:H68.1	MONDO:equivalentTo	Obstruction of Eustachian tube		MONDO:0004866
MONDO:0851105	other and unspecified disorders of eustachian tube	ICD10CM:H69	MONDO:equivalentTo	Other and unspecified disorders of Eustachian tube		MONDO:0003276
MONDO:0851106	patulous eustachian tube, unspecified ear	ICD10CM:H69.00	MONDO:equivalentTo	Patulous Eustachian tube, unspecified ear		MONDO:0001508
MONDO:0851107	patulous eustachian tube, right ear	ICD10CM:H69.01	MONDO:equivalentTo	Patulous Eustachian tube, right ear		MONDO:0001508
MONDO:0851108	patulous eustachian tube, left ear	ICD10CM:H69.02	MONDO:equivalentTo	Patulous Eustachian tube, left ear		MONDO:0001508
MONDO:0851109	patulous eustachian tube, bilateral	ICD10CM:H69.03	MONDO:equivalentTo	Patulous Eustachian tube, bilateral		MONDO:0001508
MONDO:0851110	mastoiditis and related conditions	ICD10CM:H70	MONDO:equivalentTo	Mastoiditis and related conditions		MONDO:0003276
MONDO:0851111	unspecified petrositis	ICD10CM:H70.20	MONDO:equivalentTo	Unspecified petrositis		MONDO:0001109
MONDO:0851112	acute petrositis	ICD10CM:H70.21	MONDO:equivalentTo	Acute petrositis		MONDO:0001109
MONDO:0851113	chronic petrositis	ICD10CM:H70.22	MONDO:equivalentTo	Chronic petrositis		MONDO:0001109
MONDO:0851114	cholesteatoma of attic	ICD10CM:H71.0	MONDO:equivalentTo	Cholesteatoma of attic		MONDO:0006533
MONDO:0851115	cholesteatoma of tympanum	ICD10CM:H71.1	MONDO:equivalentTo	Cholesteatoma of tympanum		MONDO:0006533
MONDO:0851116	cholesteatoma of mastoid	ICD10CM:H71.2	MONDO:equivalentTo	Cholesteatoma of mastoid		MONDO:0006533
MONDO:0851117	diffuse cholesteatosis	ICD10CM:H71.3	MONDO:equivalentTo	Diffuse cholesteatosis		MONDO:0006533
MONDO:0851118	unspecified cholesteatoma	ICD10CM:H71.9	MONDO:equivalentTo	Unspecified cholesteatoma		MONDO:0006533
MONDO:0851119	perforation of tympanic membrane	ICD10CM:H72	MONDO:equivalentTo	Perforation of tympanic membrane		MONDO:0003276
MONDO:0851120	other disorders of tympanic membrane	ICD10CM:H73	MONDO:equivalentTo	Other disorders of tympanic membrane		MONDO:0003276
MONDO:0851121	other disorders of middle ear mastoid	ICD10CM:H74	MONDO:equivalentTo	Other disorders of middle ear mastoid		MONDO:0003276
MONDO:0851122	tympanosclerosis, right ear	ICD10CM:H74.01	MONDO:equivalentTo	Tympanosclerosis, right ear		MONDO:0001443
MONDO:0851123	tympanosclerosis, left ear	ICD10CM:H74.02	MONDO:equivalentTo	Tympanosclerosis, left ear		MONDO:0001443
MONDO:0851124	tympanosclerosis, bilateral	ICD10CM:H74.03	MONDO:equivalentTo	Tympanosclerosis, bilateral		MONDO:0001443
MONDO:0851125	tympanosclerosis, unspecified ear	ICD10CM:H74.09	MONDO:equivalentTo	Tympanosclerosis, unspecified ear		MONDO:0001443
MONDO:0851126	adhesive right middle ear disease	ICD10CM:H74.11	MONDO:equivalentTo	Adhesive right middle ear disease		MONDO:0001234
MONDO:0851127	adhesive left middle ear disease	ICD10CM:H74.12	MONDO:equivalentTo	Adhesive left middle ear disease		MONDO:0001234
MONDO:0851128	adhesive middle ear disease, bilateral	ICD10CM:H74.13	MONDO:equivalentTo	Adhesive middle ear disease, bilateral		MONDO:0001234
MONDO:0851129	adhesive middle ear disease, unspecified ear	ICD10CM:H74.19	MONDO:equivalentTo	Adhesive middle ear disease, unspecified ear		MONDO:0001234
MONDO:0851130	polyp of middle ear, unspecified ear	ICD10CM:H74.40	MONDO:equivalentTo	Polyp of middle ear, unspecified ear		MONDO:0004223
MONDO:0851131	polyp of right middle ear	ICD10CM:H74.41	MONDO:equivalentTo	Polyp of right middle ear		MONDO:0004223
MONDO:0851132	polyp of left middle ear	ICD10CM:H74.42	MONDO:equivalentTo	Polyp of left middle ear		MONDO:0004223
MONDO:0851133	polyp of middle ear, bilateral	ICD10CM:H74.43	MONDO:equivalentTo	Polyp of middle ear, bilateral		MONDO:0004223
MONDO:0851134	other disorders of middle ear and mastoid in diseases classified elsewhere	ICD10CM:H75	MONDO:equivalentTo	Other disorders of middle ear and mastoid in diseases classified elsewhere		MONDO:0003276
MONDO:0851135	otosclerosis	ICD10CM:H80	MONDO:equivalentTo	Otosclerosis		MONDO:0002467
MONDO:0851136	disorders of vestibular function	ICD10CM:H81	MONDO:equivalentTo	Disorders of vestibular function		MONDO:0002467
MONDO:0851137	vestibular neuronitis, unspecified ear	ICD10CM:H81.20	MONDO:equivalentTo	Vestibular neuronitis, unspecified ear		MONDO:0006008
MONDO:0851138	vestibular neuronitis, right ear	ICD10CM:H81.21	MONDO:equivalentTo	Vestibular neuronitis, right ear		MONDO:0006008
MONDO:0851139	vestibular neuronitis, left ear	ICD10CM:H81.22	MONDO:equivalentTo	Vestibular neuronitis, left ear		MONDO:0006008
MONDO:0851140	vestibular neuronitis, bilateral	ICD10CM:H81.23	MONDO:equivalentTo	Vestibular neuronitis, bilateral		MONDO:0006008
MONDO:0851141	vertiginous syndromes in diseases classified elsewhere	ICD10CM:H82	MONDO:equivalentTo	Vertiginous syndromes in diseases classified elsewhere		MONDO:0002467
MONDO:0851142	other diseases of inner ear	ICD10CM:H83	MONDO:equivalentTo	Other diseases of inner ear		MONDO:0002467
MONDO:0851143	labyrinthitis, right ear	ICD10CM:H83.01	MONDO:equivalentTo	Labyrinthitis, right ear		MONDO:0002008
MONDO:0851144	labyrinthitis, left ear	ICD10CM:H83.02	MONDO:equivalentTo	Labyrinthitis, left ear		MONDO:0002008
MONDO:0851145	labyrinthitis, bilateral	ICD10CM:H83.03	MONDO:equivalentTo	Labyrinthitis, bilateral		MONDO:0002008
MONDO:0851146	labyrinthitis, unspecified ear	ICD10CM:H83.09	MONDO:equivalentTo	Labyrinthitis, unspecified ear		MONDO:0002008
MONDO:0851147	labyrinthine dysfunction	ICD10CM:H83.2X	MONDO:equivalentTo	Labyrinthine dysfunction		MONDO:0003571
