mondo_id	mondo_label	xref	xref_source	original_label	definition	parents
MONDO:0943525	relapsing polychondritis	ICD10WHO:M94.1	MONDO:equivalentTo	Relapsing polychondritis		
MONDO:0943526	chondromalacia	ICD10WHO:M94.2	MONDO:equivalentTo	Chondromalacia		
MONDO:0943527	chondrolysis	ICD10WHO:M94.3	MONDO:equivalentTo	Chondrolysis		
MONDO:0943528	other specified disorders of cartilage	ICD10WHO:M94.8	MONDO:equivalentTo	Other specified disorders of cartilage		
MONDO:0943529	disorder of cartilage, unspecified	ICD10WHO:M94.9	MONDO:equivalentTo	Disorder of cartilage, unspecified		
MONDO:0943530	other acquired deformities of musculoskeletal system and connective tissue	ICD10WHO:M95	MONDO:equivalentTo	Other acquired deformities of musculoskeletal system and connective tissue		
MONDO:0943531	other disorders of the musculoskeletal system and connective tissue	ICD10WHO:M95-M99	MONDO:equivalentTo	Other disorders of the musculoskeletal system and connective tissue		
MONDO:0943532	acquired deformity of nose	ICD10WHO:M95.0	MONDO:equivalentTo	Acquired deformity of nose		
MONDO:0943533	cauliflower ear	ICD10WHO:M95.1	MONDO:equivalentTo	Cauliflower ear		
MONDO:0943534	other acquired deformity of head	ICD10WHO:M95.2	MONDO:equivalentTo	Other acquired deformity of head		
MONDO:0943535	acquired deformity of neck	ICD10WHO:M95.3	MONDO:equivalentTo	Acquired deformity of neck		
MONDO:0943536	acquired deformity of chest and rib	ICD10WHO:M95.4	MONDO:equivalentTo	Acquired deformity of chest and rib		
MONDO:0943537	acquired deformity of pelvis	ICD10WHO:M95.5	MONDO:equivalentTo	Acquired deformity of pelvis		
MONDO:0943538	other specified acquired deformities of musculoskeletal system	ICD10WHO:M95.8	MONDO:equivalentTo	Other specified acquired deformities of musculoskeletal system		
MONDO:0943539	acquired deformity of musculoskeletal system, unspecified	ICD10WHO:M95.9	MONDO:equivalentTo	Acquired deformity of musculoskeletal system, unspecified		
MONDO:0943540	postprocedural musculoskeletal disorders, not elsewhere classified	ICD10WHO:M96	MONDO:equivalentTo	Postprocedural musculoskeletal disorders, not elsewhere classified		
MONDO:0943541	pseudarthrosis after fusion or arthrodesis	ICD10WHO:M96.0	MONDO:equivalentTo	Pseudarthrosis after fusion or arthrodesis		
MONDO:0943542	postlaminectomy syndrome, not elsewhere classified	ICD10WHO:M96.1	MONDO:equivalentTo	Postlaminectomy syndrome, not elsewhere classified		
MONDO:0943543	postradiation kyphosis	ICD10WHO:M96.2	MONDO:equivalentTo	Postradiation kyphosis		
MONDO:0943544	postlaminectomy kyphosis	ICD10WHO:M96.3	MONDO:equivalentTo	Postlaminectomy kyphosis		
MONDO:0943545	postsurgical lordosis	ICD10WHO:M96.4	MONDO:equivalentTo	Postsurgical lordosis		
MONDO:0943546	postradiation scoliosis	ICD10WHO:M96.5	MONDO:equivalentTo	Postradiation scoliosis		
MONDO:0943547	fracture of bone following insertion of orthopaedic implant, joint prosthesis, or bone plate	ICD10WHO:M96.6	MONDO:equivalentTo	Fracture of bone following insertion of orthopaedic implant, joint prosthesis, or bone plate		
MONDO:0943548	other postprocedural musculoskeletal disorders	ICD10WHO:M96.8	MONDO:equivalentTo	Other postprocedural musculoskeletal disorders		
MONDO:0943549	postprocedural musculoskeletal disorder, unspecified	ICD10WHO:M96.9	MONDO:equivalentTo	Postprocedural musculoskeletal disorder, unspecified		
MONDO:0943550	biomechanical lesions, not elsewhere classified	ICD10WHO:M99	MONDO:equivalentTo	Biomechanical lesions, not elsewhere classified		
MONDO:0943551	segmental and somatic dysfunction	ICD10WHO:M99.0	MONDO:equivalentTo	Segmental and somatic dysfunction		
MONDO:0943552	subluxation complex (vertebral)	ICD10WHO:M99.1	MONDO:equivalentTo	Subluxation complex (vertebral)		
MONDO:0943553	subluxation stenosis of neural canal	ICD10WHO:M99.2	MONDO:equivalentTo	Subluxation stenosis of neural canal		
MONDO:0943554	osseous stenosis of neural canal	ICD10WHO:M99.3	MONDO:equivalentTo	Osseous stenosis of neural canal		
MONDO:0943555	connective tissue stenosis of neural canal	ICD10WHO:M99.4	MONDO:equivalentTo	Connective tissue stenosis of neural canal		
MONDO:0943556	intervertebral disc stenosis of neural canal	ICD10WHO:M99.5	MONDO:equivalentTo	Intervertebral disc stenosis of neural canal		
MONDO:0943557	osseous and subluxation stenosis of intervertebral foramina	ICD10WHO:M99.6	MONDO:equivalentTo	Osseous and subluxation stenosis of intervertebral foramina		
MONDO:0943558	connective tissue and disc stenosis of intervertebral foramina	ICD10WHO:M99.7	MONDO:equivalentTo	Connective tissue and disc stenosis of intervertebral foramina		
MONDO:0943559	other biomechanical lesions	ICD10WHO:M99.8	MONDO:equivalentTo	Other biomechanical lesions		
MONDO:0943560	biomechanical lesion, unspecified	ICD10WHO:M99.9	MONDO:equivalentTo	Biomechanical lesion, unspecified		
MONDO:0943561	acute nephritic syndrome	ICD10WHO:N00	MONDO:equivalentTo	Acute nephritic syndrome		
MONDO:0943562	glomerular diseases	ICD10WHO:N00-N08	MONDO:equivalentTo	Glomerular diseases		
MONDO:0943563	acute nephritic syndrome : minor glomerular abnormality	ICD10WHO:N00.0	MONDO:equivalentTo	Acute nephritic syndrome : minor glomerular abnormality		
MONDO:0943564	acute nephritic syndrome : focal and segmental glomerular lesions	ICD10WHO:N00.1	MONDO:equivalentTo	Acute nephritic syndrome : focal and segmental glomerular lesions		
MONDO:0943565	acute nephritic syndrome : diffuse membranous glomerulonephritis	ICD10WHO:N00.2	MONDO:equivalentTo	Acute nephritic syndrome : diffuse membranous glomerulonephritis		
MONDO:0943566	acute nephritic syndrome : diffuse mesangial proliferative glomerulonephritis	ICD10WHO:N00.3	MONDO:equivalentTo	Acute nephritic syndrome : diffuse mesangial proliferative glomerulonephritis		
MONDO:0943567	acute nephritic syndrome : diffuse endocapillary proliferative glomerulonephritis	ICD10WHO:N00.4	MONDO:equivalentTo	Acute nephritic syndrome : diffuse endocapillary proliferative glomerulonephritis		
MONDO:0943568	acute nephritic syndrome : diffuse mesangiocapillary glomerulonephritis	ICD10WHO:N00.5	MONDO:equivalentTo	Acute nephritic syndrome : diffuse mesangiocapillary glomerulonephritis		
MONDO:0943569	acute nephritic syndrome : dense deposit disease	ICD10WHO:N00.6	MONDO:equivalentTo	Acute nephritic syndrome : dense deposit disease		
MONDO:0943570	acute nephritic syndrome : diffuse crescentic glomerulonephritis	ICD10WHO:N00.7	MONDO:equivalentTo	Acute nephritic syndrome : diffuse crescentic glomerulonephritis		
MONDO:0943571	acute nephritic syndrome : other	ICD10WHO:N00.8	MONDO:equivalentTo	Acute nephritic syndrome : other		
MONDO:0943572	acute nephritic syndrome : unspecified	ICD10WHO:N00.9	MONDO:equivalentTo	Acute nephritic syndrome : unspecified		
MONDO:0943573	rapidly progressive nephritic syndrome	ICD10WHO:N01	MONDO:equivalentTo	Rapidly progressive nephritic syndrome		
MONDO:0943574	rapidly progressive nephritic syndrome : minor glomerular abnormality	ICD10WHO:N01.0	MONDO:equivalentTo	Rapidly progressive nephritic syndrome : minor glomerular abnormality		
MONDO:0943575	rapidly progressive nephritic syndrome : focal and segmental glomerular lesions	ICD10WHO:N01.1	MONDO:equivalentTo	Rapidly progressive nephritic syndrome : focal and segmental glomerular lesions		
MONDO:0943576	rapidly progressive nephritic syndrome : diffuse membranous glomerulonephritis	ICD10WHO:N01.2	MONDO:equivalentTo	Rapidly progressive nephritic syndrome : diffuse membranous glomerulonephritis		
MONDO:0943577	rapidly progressive nephritic syndrome : diffuse mesangial proliferative glomerulonephritis	ICD10WHO:N01.3	MONDO:equivalentTo	Rapidly progressive nephritic syndrome : diffuse mesangial proliferative glomerulonephritis		
MONDO:0943578	rapidly progressive nephritic syndrome : diffuse endocapillary proliferative glomerulonephritis	ICD10WHO:N01.4	MONDO:equivalentTo	Rapidly progressive nephritic syndrome : diffuse endocapillary proliferative glomerulonephritis		
MONDO:0943579	rapidly progressive nephritic syndrome : diffuse mesangiocapillary glomerulonephritis	ICD10WHO:N01.5	MONDO:equivalentTo	Rapidly progressive nephritic syndrome : diffuse mesangiocapillary glomerulonephritis		
MONDO:0943580	rapidly progressive nephritic syndrome : dense deposit disease	ICD10WHO:N01.6	MONDO:equivalentTo	Rapidly progressive nephritic syndrome : dense deposit disease		
MONDO:0943581	rapidly progressive nephritic syndrome : diffuse crescentic glomerulonephritis	ICD10WHO:N01.7	MONDO:equivalentTo	Rapidly progressive nephritic syndrome : diffuse crescentic glomerulonephritis		
MONDO:0943582	rapidly progressive nephritic syndrome : other	ICD10WHO:N01.8	MONDO:equivalentTo	Rapidly progressive nephritic syndrome : other		
MONDO:0943583	rapidly progressive nephritic syndrome : unspecified	ICD10WHO:N01.9	MONDO:equivalentTo	Rapidly progressive nephritic syndrome : unspecified		
MONDO:0943584	recurrent and persistent haematuria	ICD10WHO:N02	MONDO:equivalentTo	Recurrent and persistent haematuria		
MONDO:0943585	recurrent and persistent haematuria : minor glomerular abnormality	ICD10WHO:N02.0	MONDO:equivalentTo	Recurrent and persistent haematuria : minor glomerular abnormality		
MONDO:0943586	recurrent and persistent haematuria : focal and segmental glomerular lesions	ICD10WHO:N02.1	MONDO:equivalentTo	Recurrent and persistent haematuria : focal and segmental glomerular lesions		
MONDO:0943587	recurrent and persistent haematuria : diffuse membranous glomerulonephritis	ICD10WHO:N02.2	MONDO:equivalentTo	Recurrent and persistent haematuria : diffuse membranous glomerulonephritis		
MONDO:0943588	recurrent and persistent haematuria : diffuse mesangial proliferative glomerulonephritis	ICD10WHO:N02.3	MONDO:equivalentTo	Recurrent and persistent haematuria : diffuse mesangial proliferative glomerulonephritis		
MONDO:0943589	recurrent and persistent haematuria : diffuse endocapillary proliferative glomerulonephritis	ICD10WHO:N02.4	MONDO:equivalentTo	Recurrent and persistent haematuria : diffuse endocapillary proliferative glomerulonephritis		
MONDO:0943590	recurrent and persistent haematuria : diffuse mesangiocapillary glomerulonephritis	ICD10WHO:N02.5	MONDO:equivalentTo	Recurrent and persistent haematuria : diffuse mesangiocapillary glomerulonephritis		
MONDO:0943591	recurrent and persistent haematuria : dense deposit disease	ICD10WHO:N02.6	MONDO:equivalentTo	Recurrent and persistent haematuria : dense deposit disease		
MONDO:0943592	recurrent and persistent haematuria : diffuse crescentic glomerulonephritis	ICD10WHO:N02.7	MONDO:equivalentTo	Recurrent and persistent haematuria : diffuse crescentic glomerulonephritis		
MONDO:0943593	recurrent and persistent haematuria : other	ICD10WHO:N02.8	MONDO:equivalentTo	Recurrent and persistent haematuria : other		
MONDO:0943594	recurrent and persistent haematuria : unspecified	ICD10WHO:N02.9	MONDO:equivalentTo	Recurrent and persistent haematuria : unspecified		
MONDO:0943595	chronic nephritic syndrome	ICD10WHO:N03	MONDO:equivalentTo	Chronic nephritic syndrome		
MONDO:0943596	chronic nephritic syndrome : minor glomerular abnormality	ICD10WHO:N03.0	MONDO:equivalentTo	Chronic nephritic syndrome : minor glomerular abnormality		
MONDO:0943597	chronic nephritic syndrome : focal and segmental glomerular lesions	ICD10WHO:N03.1	MONDO:equivalentTo	Chronic nephritic syndrome : focal and segmental glomerular lesions		
MONDO:0943598	chronic nephritic syndrome : diffuse membranous glomerulonephritis	ICD10WHO:N03.2	MONDO:equivalentTo	Chronic nephritic syndrome : diffuse membranous glomerulonephritis		
MONDO:0943599	chronic nephritic syndrome : diffuse mesangial proliferative glomerulonephritis	ICD10WHO:N03.3	MONDO:equivalentTo	Chronic nephritic syndrome : diffuse mesangial proliferative glomerulonephritis		
MONDO:0943600	chronic nephritic syndrome : diffuse endocapillary proliferative glomerulonephritis	ICD10WHO:N03.4	MONDO:equivalentTo	Chronic nephritic syndrome : diffuse endocapillary proliferative glomerulonephritis		
MONDO:0943601	chronic nephritic syndrome : diffuse mesangiocapillary glomerulonephritis	ICD10WHO:N03.5	MONDO:equivalentTo	Chronic nephritic syndrome : diffuse mesangiocapillary glomerulonephritis		
MONDO:0943602	chronic nephritic syndrome : dense deposit disease	ICD10WHO:N03.6	MONDO:equivalentTo	Chronic nephritic syndrome : dense deposit disease		
MONDO:0943603	chronic nephritic syndrome : diffuse crescentic glomerulonephritis	ICD10WHO:N03.7	MONDO:equivalentTo	Chronic nephritic syndrome : diffuse crescentic glomerulonephritis		
MONDO:0943604	chronic nephritic syndrome : other	ICD10WHO:N03.8	MONDO:equivalentTo	Chronic nephritic syndrome : other		
MONDO:0943605	chronic nephritic syndrome : unspecified	ICD10WHO:N03.9	MONDO:equivalentTo	Chronic nephritic syndrome : unspecified		
MONDO:0943606	nephrotic syndrome	ICD10WHO:N04	MONDO:equivalentTo	Nephrotic syndrome		
MONDO:0943607	nephrotic syndrome : minor glomerular abnormality	ICD10WHO:N04.0	MONDO:equivalentTo	Nephrotic syndrome : minor glomerular abnormality		
MONDO:0943608	nephrotic syndrome : focal and segmental glomerular lesions	ICD10WHO:N04.1	MONDO:equivalentTo	Nephrotic syndrome : focal and segmental glomerular lesions		
MONDO:0943609	nephrotic syndrome : diffuse membranous glomerulonephritis	ICD10WHO:N04.2	MONDO:equivalentTo	Nephrotic syndrome : diffuse membranous glomerulonephritis		
MONDO:0943610	nephrotic syndrome : diffuse mesangial proliferative glomerulonephritis	ICD10WHO:N04.3	MONDO:equivalentTo	Nephrotic syndrome : diffuse mesangial proliferative glomerulonephritis		
MONDO:0943611	nephrotic syndrome : diffuse endocapillary proliferative glomerulonephritis	ICD10WHO:N04.4	MONDO:equivalentTo	Nephrotic syndrome : diffuse endocapillary proliferative glomerulonephritis		
MONDO:0943612	nephrotic syndrome : diffuse mesangiocapillary glomerulonephritis	ICD10WHO:N04.5	MONDO:equivalentTo	Nephrotic syndrome : diffuse mesangiocapillary glomerulonephritis		
MONDO:0943613	nephrotic syndrome : dense deposit disease	ICD10WHO:N04.6	MONDO:equivalentTo	Nephrotic syndrome : dense deposit disease		
MONDO:0943614	nephrotic syndrome : diffuse crescentic glomerulonephritis	ICD10WHO:N04.7	MONDO:equivalentTo	Nephrotic syndrome : diffuse crescentic glomerulonephritis		
MONDO:0943615	nephrotic syndrome : other	ICD10WHO:N04.8	MONDO:equivalentTo	Nephrotic syndrome : other		
MONDO:0943616	nephrotic syndrome : unspecified	ICD10WHO:N04.9	MONDO:equivalentTo	Nephrotic syndrome : unspecified		
MONDO:0943617	unspecified nephritic syndrome	ICD10WHO:N05	MONDO:equivalentTo	Unspecified nephritic syndrome		
MONDO:0943618	unspecified nephritic syndrome : minor glomerular abnormality	ICD10WHO:N05.0	MONDO:equivalentTo	Unspecified nephritic syndrome : minor glomerular abnormality		
MONDO:0943619	unspecified nephritic syndrome : focal and segmental glomerular lesions	ICD10WHO:N05.1	MONDO:equivalentTo	Unspecified nephritic syndrome : focal and segmental glomerular lesions		
MONDO:0943620	unspecified nephritic syndrome : diffuse membranous glomerulonephritis	ICD10WHO:N05.2	MONDO:equivalentTo	Unspecified nephritic syndrome : diffuse membranous glomerulonephritis		
MONDO:0943621	unspecified nephritic syndrome : diffuse mesangial proliferative glomerulonephritis	ICD10WHO:N05.3	MONDO:equivalentTo	Unspecified nephritic syndrome : diffuse mesangial proliferative glomerulonephritis		
MONDO:0943622	unspecified nephritic syndrome : diffuse endocapillary proliferative glomerulonephritis	ICD10WHO:N05.4	MONDO:equivalentTo	Unspecified nephritic syndrome : diffuse endocapillary proliferative glomerulonephritis		
MONDO:0943623	unspecified nephritic syndrome : diffuse mesangiocapillary glomerulonephritis	ICD10WHO:N05.5	MONDO:equivalentTo	Unspecified nephritic syndrome : diffuse mesangiocapillary glomerulonephritis		
MONDO:0943624	unspecified nephritic syndrome : dense deposit disease	ICD10WHO:N05.6	MONDO:equivalentTo	Unspecified nephritic syndrome : dense deposit disease		
MONDO:0943625	unspecified nephritic syndrome : diffuse crescentic glomerulonephritis	ICD10WHO:N05.7	MONDO:equivalentTo	Unspecified nephritic syndrome : diffuse crescentic glomerulonephritis		
MONDO:0943626	unspecified nephritic syndrome : other	ICD10WHO:N05.8	MONDO:equivalentTo	Unspecified nephritic syndrome : other		
MONDO:0943627	unspecified nephritic syndrome : unspecified	ICD10WHO:N05.9	MONDO:equivalentTo	Unspecified nephritic syndrome : unspecified		
MONDO:0943628	isolated proteinuria with specified morphological lesion	ICD10WHO:N06	MONDO:equivalentTo	Isolated proteinuria with specified morphological lesion		
MONDO:0943629	isolated proteinuria with specified morphological lesion : minor glomerular abnormality	ICD10WHO:N06.0	MONDO:equivalentTo	Isolated proteinuria with specified morphological lesion : minor glomerular abnormality		
MONDO:0943630	isolated proteinuria with specified morphological lesion : focal and segmental glomerular lesions	ICD10WHO:N06.1	MONDO:equivalentTo	Isolated proteinuria with specified morphological lesion : focal and segmental glomerular lesions		
MONDO:0943631	isolated proteinuria with specified morphological lesion : diffuse membranous glomerulonephritis	ICD10WHO:N06.2	MONDO:equivalentTo	Isolated proteinuria with specified morphological lesion : diffuse membranous glomerulonephritis		
MONDO:0943632	isolated proteinuria with specified morphological lesion : diffuse mesangial proliferative glomerulonephritis	ICD10WHO:N06.3	MONDO:equivalentTo	Isolated proteinuria with specified morphological lesion : diffuse mesangial proliferative glomerulonephritis		
MONDO:0943633	isolated proteinuria with specified morphological lesion : diffuse endocapillary proliferative glomerulonephritis	ICD10WHO:N06.4	MONDO:equivalentTo	Isolated proteinuria with specified morphological lesion : diffuse endocapillary proliferative glomerulonephritis		
MONDO:0943634	isolated proteinuria with specified morphological lesion : diffuse mesangiocapillary glomerulonephritis	ICD10WHO:N06.5	MONDO:equivalentTo	Isolated proteinuria with specified morphological lesion : diffuse mesangiocapillary glomerulonephritis		
MONDO:0943635	isolated proteinuria with specified morphological lesion : dense deposit disease	ICD10WHO:N06.6	MONDO:equivalentTo	Isolated proteinuria with specified morphological lesion : dense deposit disease		
MONDO:0943636	isolated proteinuria with specified morphological lesion : diffuse crescentic glomerulonephritis	ICD10WHO:N06.7	MONDO:equivalentTo	Isolated proteinuria with specified morphological lesion : diffuse crescentic glomerulonephritis		
MONDO:0943637	isolated proteinuria with specified morphological lesion : other	ICD10WHO:N06.8	MONDO:equivalentTo	Isolated proteinuria with specified morphological lesion : other		
MONDO:0943638	isolated proteinuria with specified morphological lesion : unspecified	ICD10WHO:N06.9	MONDO:equivalentTo	Isolated proteinuria with specified morphological lesion : unspecified		
MONDO:0943639	hereditary nephropathy, not elsewhere classified	ICD10WHO:N07	MONDO:equivalentTo	Hereditary nephropathy, not elsewhere classified		
MONDO:0943640	hereditary nephropathy, not elsewhere classified : minor glomerular abnormality	ICD10WHO:N07.0	MONDO:equivalentTo	Hereditary nephropathy, not elsewhere classified : minor glomerular abnormality		
MONDO:0943641	hereditary nephropathy, not elsewhere classified : focal and segmental glomerular lesions	ICD10WHO:N07.1	MONDO:equivalentTo	Hereditary nephropathy, not elsewhere classified : focal and segmental glomerular lesions		
MONDO:0943642	hereditary nephropathy, not elsewhere classified : diffuse membranous glomerulonephritis	ICD10WHO:N07.2	MONDO:equivalentTo	Hereditary nephropathy, not elsewhere classified : diffuse membranous glomerulonephritis		
MONDO:0943643	hereditary nephropathy, not elsewhere classified : diffuse mesangial proliferative glomerulonephritis	ICD10WHO:N07.3	MONDO:equivalentTo	Hereditary nephropathy, not elsewhere classified : diffuse mesangial proliferative glomerulonephritis		
MONDO:0943644	hereditary nephropathy, not elsewhere classified : diffuse endocapillary proliferative glomerulonephritis	ICD10WHO:N07.4	MONDO:equivalentTo	Hereditary nephropathy, not elsewhere classified : diffuse endocapillary proliferative glomerulonephritis		
MONDO:0943645	hereditary nephropathy, not elsewhere classified : diffuse mesangiocapillary glomerulonephritis	ICD10WHO:N07.5	MONDO:equivalentTo	Hereditary nephropathy, not elsewhere classified : diffuse mesangiocapillary glomerulonephritis		
MONDO:0943646	hereditary nephropathy, not elsewhere classified : dense deposit disease	ICD10WHO:N07.6	MONDO:equivalentTo	Hereditary nephropathy, not elsewhere classified : dense deposit disease		
MONDO:0943647	hereditary nephropathy, not elsewhere classified : diffuse crescentic glomerulonephritis	ICD10WHO:N07.7	MONDO:equivalentTo	Hereditary nephropathy, not elsewhere classified : diffuse crescentic glomerulonephritis		
MONDO:0943648	hereditary nephropathy, not elsewhere classified : other	ICD10WHO:N07.8	MONDO:equivalentTo	Hereditary nephropathy, not elsewhere classified : other		
MONDO:0943649	hereditary nephropathy, not elsewhere classified : unspecified	ICD10WHO:N07.9	MONDO:equivalentTo	Hereditary nephropathy, not elsewhere classified : unspecified		
MONDO:0943650	glomerular disorders in diseases classified elsewhere	ICD10WHO:N08	MONDO:equivalentTo	Glomerular disorders in diseases classified elsewhere		
MONDO:0943651	glomerular disorders in infectious and parasitic diseases classified elsewhere	ICD10WHO:N08.0	MONDO:equivalentTo	Glomerular disorders in infectious and parasitic diseases classified elsewhere		
MONDO:0943652	glomerular disorders in neoplastic diseases	ICD10WHO:N08.1	MONDO:equivalentTo	Glomerular disorders in neoplastic diseases		
MONDO:0943653	glomerular disorders in blood diseases and disorders involving the immune mechanism	ICD10WHO:N08.2	MONDO:equivalentTo	Glomerular disorders in blood diseases and disorders involving the immune mechanism		
MONDO:0943654	glomerular disorders in diabetes mellitus	ICD10WHO:N08.3	MONDO:equivalentTo	Glomerular disorders in diabetes mellitus		
MONDO:0943655	glomerular disorders in other endocrine, nutritional and metabolic diseases	ICD10WHO:N08.4	MONDO:equivalentTo	Glomerular disorders in other endocrine, nutritional and metabolic diseases		
MONDO:0943656	glomerular disorders in systemic connective tissue disorders	ICD10WHO:N08.5	MONDO:equivalentTo	Glomerular disorders in systemic connective tissue disorders		
MONDO:0943657	glomerular disorders in other diseases classified elsewhere	ICD10WHO:N08.8	MONDO:equivalentTo	Glomerular disorders in other diseases classified elsewhere		
MONDO:0943658	acute tubulo-interstitial nephritis	ICD10WHO:N10	MONDO:equivalentTo	Acute tubulo-interstitial nephritis		
MONDO:0943659	renal tubulo-interstitial diseases	ICD10WHO:N10-N16	MONDO:equivalentTo	Renal tubulo-interstitial diseases		
MONDO:0943660	chronic tubulo-interstitial nephritis	ICD10WHO:N11	MONDO:equivalentTo	Chronic tubulo-interstitial nephritis		
MONDO:0943661	nonobstructive reflux-associated chronic pyelonephritis	ICD10WHO:N11.0	MONDO:equivalentTo	Nonobstructive reflux-associated chronic pyelonephritis		
MONDO:0943662	chronic obstructive pyelonephritis	ICD10WHO:N11.1	MONDO:equivalentTo	Chronic obstructive pyelonephritis		
MONDO:0943663	other chronic tubulo-interstitial nephritis	ICD10WHO:N11.8	MONDO:equivalentTo	Other chronic tubulo-interstitial nephritis		
MONDO:0943664	chronic tubulo-interstitial nephritis, unspecified	ICD10WHO:N11.9	MONDO:equivalentTo	Chronic tubulo-interstitial nephritis, unspecified		
MONDO:0943665	tubulo-interstitial nephritis, not specified as acute or chronic	ICD10WHO:N12	MONDO:equivalentTo	Tubulo-interstitial nephritis, not specified as acute or chronic		
MONDO:0943666	obstructive and reflux uropathy	ICD10WHO:N13	MONDO:equivalentTo	Obstructive and reflux uropathy		
MONDO:0943667	hydronephrosis with ureteropelvic junction obstruction	ICD10WHO:N13.0	MONDO:equivalentTo	Hydronephrosis with ureteropelvic junction obstruction		
MONDO:0943668	hydronephrosis with ureteral stricture, not elsewhere classified	ICD10WHO:N13.1	MONDO:equivalentTo	Hydronephrosis with ureteral stricture, not elsewhere classified		
MONDO:0943669	hydronephrosis with renal and ureteral calculous obstruction	ICD10WHO:N13.2	MONDO:equivalentTo	Hydronephrosis with renal and ureteral calculous obstruction		
MONDO:0943670	other and unspecified hydronephrosis	ICD10WHO:N13.3	MONDO:equivalentTo	Other and unspecified hydronephrosis		
MONDO:0943671	hydroureter	ICD10WHO:N13.4	MONDO:equivalentTo	Hydroureter		
MONDO:0943672	kinking and stricture of ureter without hydronephrosis	ICD10WHO:N13.5	MONDO:equivalentTo	Kinking and stricture of ureter without hydronephrosis		
MONDO:0943673	pyonephrosis	ICD10WHO:N13.6	MONDO:equivalentTo	Pyonephrosis		
MONDO:0943674	vesicoureteral-reflux-associated uropathy	ICD10WHO:N13.7	MONDO:equivalentTo	Vesicoureteral-reflux-associated uropathy		
MONDO:0943675	other obstructive and reflux uropathy	ICD10WHO:N13.8	MONDO:equivalentTo	Other obstructive and reflux uropathy		
MONDO:0943676	obstructive and reflux uropathy, unspecified	ICD10WHO:N13.9	MONDO:equivalentTo	Obstructive and reflux uropathy, unspecified		
MONDO:0943677	drug- and heavy-metal-induced tubulo-interstitial and tubular conditions	ICD10WHO:N14	MONDO:equivalentTo	Drug- and heavy-metal-induced tubulo-interstitial and tubular conditions		
MONDO:0943678	analgesic nephropathy	ICD10WHO:N14.0	MONDO:equivalentTo	Analgesic nephropathy		
MONDO:0943679	nephropathy induced by other drugs, medicaments and biological substances	ICD10WHO:N14.1	MONDO:equivalentTo	Nephropathy induced by other drugs, medicaments and biological substances		
MONDO:0943680	nephropathy induced by unspecified drug, medicament or biological substance	ICD10WHO:N14.2	MONDO:equivalentTo	Nephropathy induced by unspecified drug, medicament or biological substance		
MONDO:0943681	nephropathy induced by heavy metals	ICD10WHO:N14.3	MONDO:equivalentTo	Nephropathy induced by heavy metals		
MONDO:0943682	toxic nephropathy, not elsewhere classified	ICD10WHO:N14.4	MONDO:equivalentTo	Toxic nephropathy, not elsewhere classified		
MONDO:0943683	other renal tubulo-interstitial diseases	ICD10WHO:N15	MONDO:equivalentTo	Other renal tubulo-interstitial diseases		
MONDO:0943684	balkan nephropathy	ICD10WHO:N15.0	MONDO:equivalentTo	Balkan nephropathy		
MONDO:0943685	renal and perinephric abscess	ICD10WHO:N15.1	MONDO:equivalentTo	Renal and perinephric abscess		
MONDO:0943686	other specified renal tubulo-interstitial diseases	ICD10WHO:N15.8	MONDO:equivalentTo	Other specified renal tubulo-interstitial diseases		
MONDO:0943687	renal tubulo-interstitial disease, unspecified	ICD10WHO:N15.9	MONDO:equivalentTo	Renal tubulo-interstitial disease, unspecified		
MONDO:0943688	renal tubulo-interstitial disorders in diseases classified elsewhere	ICD10WHO:N16	MONDO:equivalentTo	Renal tubulo-interstitial disorders in diseases classified elsewhere		
MONDO:0943689	renal tubulo-interstitial disorders in infectious and parasitic diseases classified elsewhere	ICD10WHO:N16.0	MONDO:equivalentTo	Renal tubulo-interstitial disorders in infectious and parasitic diseases classified elsewhere		
MONDO:0943690	renal tubulo-interstitial disorders in neoplastic diseases	ICD10WHO:N16.1	MONDO:equivalentTo	Renal tubulo-interstitial disorders in neoplastic diseases		
MONDO:0943691	renal tubulo-interstitial disorders in blood diseases and disorders involving the immune mechanism	ICD10WHO:N16.2	MONDO:equivalentTo	Renal tubulo-interstitial disorders in blood diseases and disorders involving the immune mechanism		
MONDO:0943692	renal tubulo-interstitial disorders in metabolic diseases	ICD10WHO:N16.3	MONDO:equivalentTo	Renal tubulo-interstitial disorders in metabolic diseases		
MONDO:0943693	renal tubulo-interstitial disorders in systemic connective tissue disorders	ICD10WHO:N16.4	MONDO:equivalentTo	Renal tubulo-interstitial disorders in systemic connective tissue disorders		
MONDO:0943694	renal tubulo-interstitial disorders in transplant rejection	ICD10WHO:N16.5	MONDO:equivalentTo	Renal tubulo-interstitial disorders in transplant rejection		
MONDO:0943695	renal tubulo-interstitial disorders in other diseases classified elsewhere	ICD10WHO:N16.8	MONDO:equivalentTo	Renal tubulo-interstitial disorders in other diseases classified elsewhere		
MONDO:0943696	acute renal failure	ICD10WHO:N17	MONDO:equivalentTo	Acute renal failure		
MONDO:0943697	renal failure	ICD10WHO:N17-N19	MONDO:equivalentTo	Renal failure		
MONDO:0943698	acute renal failure with tubular necrosis	ICD10WHO:N17.0	MONDO:equivalentTo	Acute renal failure with tubular necrosis		
MONDO:0943699	acute renal failure with acute cortical necrosis	ICD10WHO:N17.1	MONDO:equivalentTo	Acute renal failure with acute cortical necrosis		
